domain,dataset,unit,proposal_source,model_family,trial_type,label_reveal_timing,verification_mode,block_definition,rho,alpha,K,seed,decision,max_observed_e,required_e,best_mass_ratio,self_consistency_margin,release_threshold_tau,calibration_blocks,followup_blocks,nonempty_calibration_null_blocks,block_coverage,observed_positives,p_min_effective,gamma,emax_effective,raw_topK_size,PARC_release_size,raw_only_tail_size,raw_topR_matched_size,raw_topK_unstable,PARC_unstable,raw_only_tail_unstable,raw_topR_matched_unstable,raw_topK_FTR,PARC_FTR,raw_only_tail_FTR,raw_topR_matched_FTR,raw_DFT_efficiency_per100,PARC_DFT_efficiency_per100,raw_tail_DFT_efficiency_per100,unstable_followups_prevented,stable_hits_released,evidence_status
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,100,0,certified_release,164.60714181580366,10.0,8.888785658053399,19.80583811480544,10.0,3686,3686,3672,0.9962018448182312,1710,0.0002722570106180234,0.12182101890347945,164.60714181580366,100,100,0,100,6,6,0,6,0.06,0.06,0.0,0.06,94.0,94.0,0.0,0,94,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,300,0,certified_release,164.60714181580366,10.0,2.962928552684466,0.39407340892308795,29.41176470588235,3686,3686,3672,0.9962018448182312,1710,0.0002722570106180234,0.12182101890347945,164.60714181580366,300,102,198,102,87,7,80,7,0.29,0.06862745098039216,0.40404040404040403,0.06862745098039216,71.0,93.13725490196079,59.59595959595959,80,95,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,500,0,certified_release,164.60714181580366,10.0,1.7777571316106795,7.587914928194081,81.96721311475409,3686,3686,3672,0.9962018448182312,1710,0.0002722570106180234,0.12182101890347945,164.60714181580366,500,61,439,61,181,1,180,1,0.362,0.01639344262295082,0.41002277904328016,0.01639344262295082,63.800000000000004,98.36065573770492,58.997722095671975,180,60,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,1000,0,certified_refusal,164.60714181580366,10.0,0.8888785658053397,-8.058864935633773,10.0,3686,3686,3672,0.9962018448182312,1710,0.0002722570106180234,0.12182101890347945,164.60714181580366,1000,0,1000,0,415,0,415,0,0.415,0.0,0.415,0.0,58.5,0.0,58.5,415,0,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,5000,0,certified_refusal,164.60714181580366,10.0,0.17777571316106797,-9.640751217559039,10.0,3686,3686,3672,0.9962018448182312,1710,0.0002722570106180234,0.12182101890347945,164.60714181580366,5000,0,5000,0,2003,0,2003,0,0.4006,0.0,0.4006,0.0,59.940000000000005,0.0,59.940000000000005,2003,0,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,100,0,certified_release,164.60714181580366,5.0,17.777571316106798,24.80583811480544,5.0,3686,3686,3672,0.9962018448182312,1710,0.0002722570106180234,0.12182101890347945,164.60714181580366,100,100,0,100,6,6,0,6,0.06,0.06,0.0,0.06,94.0,94.0,0.0,0,94,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,300,0,certified_release,164.60714181580366,5.0,5.925857105368932,0.10127447585055016,10.0,3686,3686,3672,0.9962018448182312,1710,0.0002722570106180234,0.12182101890347945,164.60714181580366,300,150,150,150,87,25,62,25,0.29,0.16666666666666666,0.41333333333333333,0.16666666666666666,71.0,83.33333333333334,58.666666666666664,62,125,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,500,0,certified_release,164.60714181580366,5.0,3.555514263221359,1.1294682789310713,20.661157024793386,3686,3686,3672,0.9962018448182312,1710,0.0002722570106180234,0.12182101890347945,164.60714181580366,500,121,379,121,181,19,162,19,0.362,0.15702479338842976,0.42744063324538256,0.15702479338842976,63.800000000000004,84.29752066115702,57.25593667546174,162,102,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,1000,0,certified_release,164.60714181580366,5.0,1.7777571316106795,7.587914928194081,81.96721311475409,3686,3686,3672,0.9962018448182312,1710,0.0002722570106180234,0.12182101890347945,164.60714181580366,1000,61,939,61,415,1,414,1,0.415,0.01639344262295082,0.44089456869009586,0.01639344262295082,58.5,98.36065573770492,55.91054313099042,414,60,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,5000,0,certified_refusal,164.60714181580366,5.0,0.35555142632213593,-4.64075121755904,5.0,3686,3686,3672,0.9962018448182312,1710,0.0002722570106180234,0.12182101890347945,164.60714181580366,5000,0,5000,0,2003,0,2003,0,0.4006,0.0,0.4006,0.0,59.940000000000005,0.0,59.940000000000005,2003,0,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,megnet_weak_learned_materials_model,MEGNet,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,100,0,certified_release,164.84325750151808,10.0,8.73669264758046,19.847185589531666,10.0,3686,3686,3678,0.9978296256104178,1710,0.0002718129926610492,0.12179680114443378,164.84325750151808,100,100,0,100,9,9,0,9,0.09,0.09,0.0,0.09,91.0,91.0,0.0,0,91,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,megnet_weak_learned_materials_model,MEGNet,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,300,0,boundary_release,164.84325750151808,10.0,2.91223088252682,0.23793155799249988,21.58273381294964,3686,3686,3678,0.9978296256104178,1710,0.0002718129926610492,0.12179680114443378,164.84325750151808,300,139,161,139,70,17,53,17,0.23333333333333334,0.1223021582733813,0.32919254658385094,0.1223021582733813,76.66666666666667,87.76978417266187,67.08074534161491,53,122,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,megnet_weak_learned_materials_model,MEGNet,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,500,0,certified_release,164.84325750151808,10.0,1.747338529516092,4.936319490189433,84.7457627118644,3686,3686,3678,0.9978296256104178,1710,0.0002718129926610492,0.12179680114443378,164.84325750151808,500,59,441,59,121,2,119,2,0.242,0.03389830508474576,0.2698412698412698,0.03389830508474576,75.8,96.61016949152543,73.01587301587301,119,57,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,megnet_weak_learned_materials_model,MEGNet,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,1000,0,certified_refusal,164.84325750151808,10.0,0.873669264758046,-7.300322161682466,10.0,3686,3686,3678,0.9978296256104178,1710,0.0002718129926610492,0.12179680114443378,164.84325750151808,1000,0,1000,0,313,0,313,0,0.313,0.0,0.313,0.0,68.7,0.0,68.7,313,0,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,megnet_weak_learned_materials_model,MEGNet,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,5000,0,certified_refusal,164.84325750151808,10.0,0.1747338529516092,-9.324423850501157,10.0,3686,3686,3678,0.9978296256104178,1710,0.0002718129926610492,0.12179680114443378,164.84325750151808,5000,0,5000,0,2688,0,2688,0,0.5376,0.0,0.5376,0.0,46.239999999999995,0.0,46.239999999999995,2688,0,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,megnet_weak_learned_materials_model,MEGNet,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,100,0,certified_release,164.84325750151808,5.0,17.47338529516092,24.847185589531666,5.0,3686,3686,3678,0.9978296256104178,1710,0.0002718129926610492,0.12179680114443378,164.84325750151808,100,100,0,100,9,9,0,9,0.09,0.09,0.0,0.09,91.0,91.0,0.0,0,91,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,megnet_weak_learned_materials_model,MEGNet,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,300,0,boundary_release,164.84325750151808,5.0,5.82446176505364,2.647286985877577,5.0,3686,3686,3678,0.9978296256104178,1710,0.0002718129926610492,0.12179680114443378,164.84325750151808,300,300,0,300,70,70,0,70,0.23333333333333334,0.23333333333333334,0.0,0.23333333333333334,76.66666666666667,76.66666666666667,0.0,0,230,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,megnet_weak_learned_materials_model,MEGNet,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,500,0,boundary_release,164.84325750151808,5.0,3.494677059032184,0.009859497155646935,11.363636363636363,3686,3686,3678,0.9978296256104178,1710,0.0002718129926610492,0.12179680114443378,164.84325750151808,500,220,280,220,121,47,74,47,0.242,0.21363636363636362,0.2642857142857143,0.21363636363636362,75.8,78.63636363636364,73.57142857142858,74,173,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,megnet_weak_learned_materials_model,MEGNet,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,1000,0,certified_release,164.84325750151808,5.0,1.747338529516092,4.936319490189433,84.7457627118644,3686,3686,3678,0.9978296256104178,1710,0.0002718129926610492,0.12179680114443378,164.84325750151808,1000,59,941,59,313,2,311,2,0.313,0.03389830508474576,0.33049946865037194,0.03389830508474576,68.7,96.61016949152543,66.9500531349628,311,57,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,megnet_weak_learned_materials_model,MEGNet,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,5000,0,certified_refusal,164.84325750151808,5.0,0.3494677059032184,-4.324423850501158,5.0,3686,3686,3678,0.9978296256104178,1710,0.0002718129926610492,0.12179680114443378,164.84325750151808,5000,0,5000,0,2688,0,2688,0,0.5376,0.0,0.5376,0.0,46.239999999999995,0.0,46.239999999999995,2688,0,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,100,1,certified_release,164.76455676497005,10.0,15.817397449437129,79.63976672997349,10.0,3686,3686,3676,0.9972870320130223,1661,0.0002719608376393799,0.12180486826987404,164.76455676497005,100,100,0,100,0,0,0,0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,100,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,300,1,boundary_release,164.76455676497005,10.0,5.272465816479043,0.5114062179721799,18.072289156626503,3686,3686,3676,0.9972870320130223,1661,0.0002719608376393799,0.12180486826987404,164.76455676497005,300,166,134,166,63,17,46,17,0.21,0.10240963855421686,0.34328358208955223,0.10240963855421686,79.0,89.7590361445783,65.67164179104478,46,149,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,500,1,certified_release,164.76455676497005,10.0,3.1634794898874254,3.3248956248363584,36.764705882352935,3686,3686,3676,0.9972870320130223,1661,0.0002719608376393799,0.12180486826987404,164.76455676497005,500,136,364,136,152,8,144,8,0.304,0.058823529411764705,0.3956043956043956,0.058823529411764705,69.6,94.11764705882352,60.43956043956044,144,128,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,1000,1,certified_release,164.76455676497005,10.0,1.5817397449437127,60.597890098303395,104.16666666666666,3686,3686,3676,0.9972870320130223,1661,0.0002719608376393799,0.12180486826987404,164.76455676497005,1000,96,904,96,401,0,401,0,0.401,0.0,0.4435840707964602,0.0,59.9,100.0,55.64159292035398,401,96,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,5000,1,certified_refusal,164.76455676497005,10.0,0.3163479489887426,-9.441318626170547,10.0,3686,3686,3676,0.9972870320130223,1661,0.0002719608376393799,0.12180486826987404,164.76455676497005,5000,0,5000,0,2587,0,2587,0,0.5174,0.0,0.5174,0.0,48.26,0.0,48.26,2587,0,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,100,1,certified_release,164.76455676497005,5.0,31.634794898874258,84.63976672997349,5.0,3686,3686,3676,0.9972870320130223,1661,0.0002719608376393799,0.12180486826987404,164.76455676497005,100,100,0,100,0,0,0,0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,100,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,300,1,boundary_release,164.76455676497005,5.0,10.544931632958086,2.643851564559836,5.0,3686,3686,3676,0.9972870320130223,1661,0.0002719608376393799,0.12180486826987404,164.76455676497005,300,300,0,300,63,63,0,63,0.21,0.21,0.0,0.21,79.0,79.0,0.0,0,237,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,500,1,certified_release,164.76455676497005,5.0,6.326958979774851,0.27496789005325084,10.638297872340425,3686,3686,3676,0.9972870320130223,1661,0.0002719608376393799,0.12180486826987404,164.76455676497005,500,235,265,235,152,41,111,41,0.304,0.17446808510638298,0.4188679245283019,0.17446808510638298,69.6,82.5531914893617,58.11320754716981,111,194,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,1000,1,certified_release,164.76455676497005,5.0,3.1634794898874254,3.3248956248363584,36.764705882352935,3686,3686,3676,0.9972870320130223,1661,0.0002719608376393799,0.12180486826987404,164.76455676497005,1000,136,864,136,401,8,393,8,0.401,0.058823529411764705,0.4548611111111111,0.058823529411764705,59.9,94.11764705882352,54.513888888888886,393,128,completed_quasi_prospective_public_DFT_label_trial
