K,support_mode,audit_policy,first_go_strong_budget_fraction,first_go_medium_budget_fraction,first_any_nonempty_budget_fraction,best_nonempty_seeds,best_safe_seeds,best_mean_release_size,evidence_scope
50,t1_full_calibration_block_support,score_targeted_t1_audit,,,0.02,1,0,1.95,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
50,t1_full_calibration_block_support,system_margin_distribution_low_risk_then_score,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
100,t1_10pct_support,blockmax_gain_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
100,t1_10pct_support,diversity_mass_gain_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
100,t1_10pct_support,low_risk_score_targeted_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
100,t1_10pct_support,mass_gain_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
100,t1_10pct_support,random_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
100,t1_10pct_support,score_targeted_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
100,t1_10pct_support,system_margin_distribution_low_risk_then_score,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
100,t1_full_calibration_block_support,blockmax_gain_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
100,t1_full_calibration_block_support,diversity_mass_gain_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
100,t1_full_calibration_block_support,low_risk_score_targeted_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
100,t1_full_calibration_block_support,mass_gain_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
100,t1_full_calibration_block_support,random_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
100,t1_full_calibration_block_support,score_targeted_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
100,t1_full_calibration_block_support,system_margin_distribution_low_risk_then_score,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
150,t1_10pct_support,blockmax_gain_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
150,t1_10pct_support,diversity_mass_gain_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
150,t1_10pct_support,low_risk_score_targeted_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
150,t1_10pct_support,mass_gain_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
150,t1_10pct_support,random_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
150,t1_10pct_support,score_targeted_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
150,t1_10pct_support,system_margin_distribution_low_risk_then_score,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
150,t1_full_calibration_block_support,blockmax_gain_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
150,t1_full_calibration_block_support,diversity_mass_gain_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
150,t1_full_calibration_block_support,low_risk_score_targeted_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
150,t1_full_calibration_block_support,mass_gain_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
150,t1_full_calibration_block_support,random_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
150,t1_full_calibration_block_support,score_targeted_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
150,t1_full_calibration_block_support,system_margin_distribution_low_risk_then_score,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
300,t1_10pct_support,blockmax_gain_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
300,t1_10pct_support,diversity_mass_gain_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
300,t1_10pct_support,low_risk_score_targeted_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
300,t1_10pct_support,mass_gain_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
300,t1_10pct_support,random_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
300,t1_10pct_support,score_targeted_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
300,t1_10pct_support,system_margin_distribution_low_risk_then_score,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
300,t1_full_calibration_block_support,blockmax_gain_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
300,t1_full_calibration_block_support,diversity_mass_gain_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
300,t1_full_calibration_block_support,low_risk_score_targeted_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
300,t1_full_calibration_block_support,mass_gain_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
300,t1_full_calibration_block_support,random_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
300,t1_full_calibration_block_support,score_targeted_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
300,t1_full_calibration_block_support,system_margin_distribution_low_risk_then_score,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
500,t1_10pct_support,blockmax_gain_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
500,t1_10pct_support,diversity_mass_gain_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
500,t1_10pct_support,low_risk_score_targeted_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
500,t1_10pct_support,mass_gain_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
500,t1_10pct_support,random_t1_audit,,,,0,0,0.0,active_versioned_recertification;current_MP_t1_public_label_emulation;t1_labels_used_only_as_calibration_side_one_sided_positives;test_side_t1_labels_used_only_after_release_for_FTR;audit_policy_frozen_before_release;nullsuperset_denominator_recomputed_after_audit;self_consistency_recalculated;not_DFT_evidence;not_prospective_materials_discovery
