claim_uid,source_family,paper_or_leaderboard_id,source_snapshot_date,original_rank_or_priority,material_id,reduced_formula,formula,chemical_system,prototype_or_wyckoff_label,original_energy_or_margin,stable_exact_t0,e_above_hull_t0,e_above_hull_t1_current_mp,stable_exact_t1_current_mp,t1_label_status,drift_class,claim_decay_status,is_decayed,is_unresolved,K300_PARC_release_seed_count,K500_PARC_release_seed_count,K300_raw_topK_requested_budget_seed_count,K500_raw_topK_requested_budget_seed_count,t1_label_source,evidence_scope
matbench_discovery_wbm::wbm-1-6404,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,11,wbm-1-6404,Br8 Dy2,Br8 Dy2,Br-Dy,A4B_aP10_2_4i_i:Br-Dy,-0.073443,True,-0.073443,-1.9263350000000017,True,labelable_current_MP_hull,stable_to_stable,retained_current_reference_stable,False,False,0.0,0.0,10.0,10.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-6405,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,12,wbm-1-6405,Br8 Dy2,Br8 Dy2,Br-Dy,A4B_tI20_88_f_a:Br-Dy,-0.005934,True,-0.005934,-1.858825000000003,True,labelable_current_MP_hull,stable_to_stable,retained_current_reference_stable,False,False,0.0,0.0,10.0,10.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-6406,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,13,wbm-1-6406,Br8 Er2,Br8 Er2,Br-Er,A4B_aP10_2_4i_i:Br-Er,-1.908747,True,-1.908747,-1.908774000000001,True,labelable_current_MP_hull,stable_to_stable,retained_current_reference_stable,False,False,17.0,17.0,17.0,17.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-6407,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,14,wbm-1-6407,Br8 Er2,Br8 Er2,Br-Er,A4B_tI20_88_f_a:Br-Er,-1.839014,True,-1.839014,-1.8390410000000017,True,labelable_current_MP_hull,stable_to_stable,retained_current_reference_stable,False,False,17.0,17.0,17.0,17.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-6408,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,15,wbm-1-6408,Br8 Eu2,Br8 Eu2,Br-Eu,A4B_mC20_15_2f_e:Br-Eu,-0.095968,True,-0.095968,8.061784049999986,False,labelable_current_MP_hull,stable_to_unstable,decayed_to_current_reference_unstable,True,False,0.0,0.0,2.0,12.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-6409,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,16,wbm-1-6409,Br8 Eu2,Br8 Eu2,Br-Eu,A4B_tI20_88_f_a:Br-Eu,-0.083819,True,-0.083819,8.07393204999999,False,labelable_current_MP_hull,stable_to_unstable,decayed_to_current_reference_unstable,True,False,0.0,0.0,0.0,8.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-6410,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,17,wbm-1-6410,Br8 Gd2,Br8 Gd2,Br-Gd,A4B_mC20_15_2f_e:Br-Gd,-0.03382,True,-0.03382,-1.938884999999999,True,labelable_current_MP_hull,stable_to_stable,retained_current_reference_stable,False,False,0.0,0.0,12.0,12.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-6415,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,18,wbm-1-6415,Br8 Ho2,Br8 Ho2,Br-Ho,A4B_aP10_2_4i_i:Br-Ho,-0.07457,True,-0.07457,-1.917389,True,labelable_current_MP_hull,stable_to_stable,retained_current_reference_stable,False,False,0.0,0.0,9.0,10.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-6416,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,19,wbm-1-6416,Br8 Ho2,Br8 Ho2,Br-Ho,A4B_tI20_88_f_a:Br-Ho,-0.006043,True,-0.006043,-1.848861999999997,True,labelable_current_MP_hull,stable_to_stable,retained_current_reference_stable,False,False,0.0,0.0,9.0,10.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-6423,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,20,wbm-1-6423,Br8 La2,Br8 La2,Br-La,A4B_tI20_88_f_a:Br-La,-0.000477,True,-0.000477,-1.989286,True,labelable_current_MP_hull,stable_to_stable,retained_current_reference_stable,False,False,0.0,0.0,12.0,12.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-6424,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,21,wbm-1-6424,Br8 Lu2,Br8 Lu2,Br-Lu,A4B_aP10_2_4i_i:Br-Lu,-0.054862,True,-0.054862,-1.877165000000005,True,labelable_current_MP_hull,stable_to_stable,retained_current_reference_stable,False,False,0.0,0.0,10.0,10.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-6431,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,22,wbm-1-6431,Br8 Pb2,Br8 Pb2,Br-Pb,A4B_aP10_2_4i_i:Br-Pb,-0.130446,True,-0.130446,-0.9400719999999936,True,labelable_current_MP_hull,stable_to_stable,retained_current_reference_stable,False,False,0.0,0.0,9.0,9.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-6435,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,23,wbm-1-6435,Br8 Pr2,Br8 Pr2,Br-Pr,A4B_tI20_88_f_a:Br-Pr,-0.005811,True,-0.005811,-1.9040710000000016,True,labelable_current_MP_hull,stable_to_stable,retained_current_reference_stable,False,False,0.0,0.0,8.0,8.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-6436,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,24,wbm-1-6436,Br8 Pu2,Br8 Pu2,Br-Pu,A4B_tI20_141_h_a:Br-Pu,-0.128597,True,-0.128597,-1.754550000000009,True,labelable_current_MP_hull,stable_to_stable,retained_current_reference_stable,False,False,0.0,0.0,11.0,11.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-6437,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,25,wbm-1-6437,Br8 Pu2,Br8 Pu2,Br-Pu,A4B_tI20_88_f_a:Br-Pu,-0.123477,True,-0.123477,-1.7494300000000038,True,labelable_current_MP_hull,stable_to_stable,retained_current_reference_stable,False,False,0.0,0.0,11.0,11.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-6460,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,26,wbm-1-6460,Br8 Sr2,Br8 Sr2,Br-Sr,A4B_mC20_15_2f_e:Br-Sr,-0.237261,True,-0.237261,2.2553179160000028,False,labelable_current_MP_hull,stable_to_unstable,decayed_to_current_reference_unstable,True,False,0.0,0.0,7.0,7.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-6461,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,27,wbm-1-6461,Br8 Sr2,Br8 Sr2,Br-Sr,A4B_tI20_88_f_a:Br-Sr,-0.161811,True,-0.161811,2.330767915999999,False,labelable_current_MP_hull,stable_to_unstable,decayed_to_current_reference_unstable,True,False,0.0,0.0,7.0,7.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-6464,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,28,wbm-1-6464,Br8 Tb2,Br8 Tb2,Br-Tb,A4B_tI20_88_f_a:Br-Tb,-0.014424,True,-0.014424,-1.868027000000005,True,labelable_current_MP_hull,stable_to_stable,retained_current_reference_stable,False,False,0.0,0.0,11.0,11.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-6465,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,29,wbm-1-6465,Br8 Tm2,Br8 Tm2,Br-Tm,A4B_aP10_2_4i_i:Br-Tm,-0.062807,True,-0.062807,-1.898420999999999,True,labelable_current_MP_hull,stable_to_stable,retained_current_reference_stable,False,False,0.0,0.0,8.0,10.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-6469,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,30,wbm-1-6469,Br8 Yb2,Br8 Yb2,Br-Yb,A4B_mC20_15_2f_e:Br-Yb,-0.205198,True,-0.205198,,False,unresolved_current_MP_missing_element_reference,stable_to_unresolved,unresolved_current_reference_label,False,True,0.0,0.0,0.0,11.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-6470,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,31,wbm-1-6470,Br8 Yb2,Br8 Yb2,Br-Yb,A4B_tI20_88_f_a:Br-Yb,-0.154653,True,-0.154653,,False,unresolved_current_MP_missing_element_reference,stable_to_unresolved,unresolved_current_reference_label,False,True,0.0,0.0,6.0,11.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-6471,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,32,wbm-1-6471,Br8 Y2,Br8 Y2,Br-Y,A4B_aP10_2_4i_i:Br-Y,-0.024177,True,-0.024177,-1.9273669999999967,True,labelable_current_MP_hull,stable_to_stable,retained_current_reference_stable,False,False,0.0,0.0,11.0,11.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-6476,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,33,wbm-1-6476,Br10 Hf2,Br10 Hf2,Br-Hf,A5B_aP12_2_5i_i:Br-Hf,-0.042086,True,-0.042086,-1.6107349999999985,True,labelable_current_MP_hull,stable_to_stable,retained_current_reference_stable,False,False,0.0,0.0,8.0,8.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-6477,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,34,wbm-1-6477,Br10 Sb2,Br10 Sb2,Br-Sb,A5B_hP12_194_fh_c:Br-Sb,-0.091489,True,-0.091489,-0.8834489999999988,True,labelable_current_MP_hull,stable_to_stable,retained_current_reference_stable,False,False,0.0,0.0,0.0,9.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-6479,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,35,wbm-1-6479,Br10 Zr2,Br10 Zr2,Br-Zr,A5B_aP12_2_5i_i:Br-Zr,-0.039134,True,-0.039134,-1.5881929999999969,True,labelable_current_MP_hull,stable_to_stable,retained_current_reference_stable,False,False,0.0,0.0,8.0,10.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-6491,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,36,wbm-1-6491,Br6 Mo1,Br6 Mo1,Br-Mo,A6B_hR21_148_f_a:Br-Mo,-0.340295,True,-0.340295,-0.9352930000000016,True,labelable_current_MP_hull,stable_to_stable,retained_current_reference_stable,False,False,1.0,0.0,11.0,11.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-7396,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,37,wbm-1-7396,C1 Gd4 I5,C1 Gd4 I5,C-Gd-I,AB4C5_mC20_12_a_2i_c2i:C-Gd-I,-0.457468,True,-0.457468,-1.3351659999999868,True,labelable_current_MP_hull,stable_to_stable,retained_current_reference_stable,False,False,0.0,0.0,2.0,5.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-8396,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,38,wbm-1-8396,Br6 Ca2,Br6 Ca2,Br-Ca,A3B_mC16_12_ij_g:Br-Ca,-0.014015,True,-0.014015,-1.857796999999998,True,labelable_current_MP_hull,stable_to_stable,retained_current_reference_stable,False,False,0.0,0.0,11.0,11.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-8414,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,39,wbm-1-8414,Br8 Ca2,Br8 Ca2,Br-Ca,A4B_mC20_15_2f_e:Br-Ca,-0.203429,True,-0.203429,-1.6784600000000012,True,labelable_current_MP_hull,stable_to_stable,retained_current_reference_stable,False,False,0.0,0.0,0.0,10.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-8415,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,40,wbm-1-8415,Br8 Ca2,Br8 Ca2,Br-Ca,A4B_tI20_88_f_a:Br-Ca,-0.14796,True,-0.14796,-1.622991000000006,True,labelable_current_MP_hull,stable_to_stable,retained_current_reference_stable,False,False,0.0,0.0,9.0,11.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
matbench_discovery_wbm::wbm-1-9699,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,41,wbm-1-9699,Cl11 Sb1,Cl11 Sb1,Cl-Sb,A11B_aP12_2_b5i_c:Cl-Sb,-0.27851,True,-0.27851,2.0931126875,False,labelable_current_MP_hull,stable_to_unstable,decayed_to_current_reference_unstable,True,False,0.0,0.0,0.0,10.0,Materials Project current API GGA/GGA+U ComputedEntry hull,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
