chemical_system,rows,decayed,unresolved,retained_stable,labelable_rows,decay_fraction_labelable,evidence_scope
Br-Co,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Br-Cu,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Br-Dy,2,0,0,2,2,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Br-Er,5,0,0,5,5,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Br-Er-Ga,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Br-Er-H,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Br-Eu,2,2,0,0,2,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Br-Gd,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Br-Hf,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Br-Ho,2,0,0,2,2,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Br-I,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Br-La,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Br-Lu,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Br-Mo,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Br-Pb,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Br-Pd,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Br-Pr,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Br-Pu,2,0,0,2,2,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Br-Sb,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Br-Sr,2,2,0,0,2,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Br-Tb,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Br-Tm,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Br-Y,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Br-Yb,3,0,3,0,0,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Br-Zr,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
C-Gd-I,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Ca-Cl,2,2,0,0,2,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Ca-F-Na,2,2,0,0,2,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cd-Cu-F,1,1,0,0,1,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Ce-Cl,3,0,0,3,3,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Ce-Cl-Rb,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Co,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Cr-K,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Cr-Rb,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Cs,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Cs-I,2,2,0,0,2,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Cs-Lu,1,1,0,0,1,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Cs-Ni,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Cs-Ru,1,1,0,0,1,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Cu,1,1,0,0,1,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Cu-K,1,1,0,0,1,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Cu-Rb,2,2,0,0,2,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Dy,1,1,0,0,1,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Er,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Ho,1,1,0,0,1,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-In,3,3,0,0,3,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-In-Rb,1,1,0,0,1,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Ir-K,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Ir-Rb,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-K-Ni,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-K-Rh,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Lu,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Mn,4,0,0,4,4,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Ni,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Ni-Rb,2,0,0,2,2,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Pd,1,1,0,0,1,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Pr,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Pu,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Rb,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Rb-Ru,1,1,0,0,1,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Rb-Sc,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Sb,1,1,0,0,1,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Sc,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Sm,2,2,0,0,2,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Sr,2,0,0,2,2,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Tb,1,1,0,0,1,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Y,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cl-Yb,2,0,2,0,0,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Co-F,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cs-F-Ho,1,1,0,0,1,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cs-F-Pb,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cs-F-Ta,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cs-F-Ti,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cu-F,2,0,0,2,2,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cu-F-K,3,0,0,3,3,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Cu-F-Sr,2,2,0,0,2,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Eu-F-Na,1,1,0,0,1,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
F-Gd,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
F-Gd-Na,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
F-Hg-In,1,1,0,0,1,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
F-La-Na,1,1,0,0,1,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
F-Lu-Na,1,1,0,0,1,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
F-Mg-Tm,1,1,0,0,1,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
F-Na-Sr,1,1,0,0,1,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
F-Na-Tm,4,0,0,4,4,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
F-P-Rb,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
F-Pb-Sr,1,1,0,0,1,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
F-Rb-Tm,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
F-Se,2,0,0,2,2,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
F-Tm-Zn,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Ga-Pm-Te,1,0,0,1,1,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
Gd-I,6,0,0,6,6,0.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
I-W,1,1,0,0,1,1.0,b_line_wbm_versioned_claim_decay_pilot;public_t0_t1_reference_drift;current_mp_public_reference;not_independent_DFT;not_prospective_discovery;not_A_paper_main_evidence
