domain,dataset,unit,target_row,proposal_source,block_definition,rho,alpha,K,seed,removal_mode,observed_positive_strategy,observed_positive_total,observed_positive_in_calibration,removed_from_calibration_null,released,actual_FTR,raw_topK_actual_FTR,max_observed_e,selected_e_min,selected_e_mean,selected_e_max,required_e,emax_effective,best_mass_ratio,self_consistency_margin,tau_k,n_cal_blocks,n_nonempty_null_cal_blocks,block_coverage,empty_reason,evidence_status
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,3,no_verified_positive_removal,top_score,2931,1455,0,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.052590288912794464,-9.480160780571266,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,3,random_positive_removal,top_score,2931,1455,1455,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.052590288912794464,-9.480160780571266,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,4,full_parc,top_score,2931,1580,1580,100,0.0,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,4,no_verified_positive_removal,top_score,2931,1580,0,0,0.0,0.0,3.6206680733134573,0.0,0.0,0.0,10.0,13.321283238137232,0.03689810367243029,-9.631018963275697,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,4,random_positive_removal,top_score,2931,1580,1580,0,0.0,0.0,3.6206680733134573,0.0,0.0,0.0,10.0,13.321283238137232,0.03689810367243029,-9.631018963275697,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,5,full_parc,top_score,2931,1651,1651,100,0.0,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,5,no_verified_positive_removal,top_score,2931,1651,0,0,0.0,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.03919456951002663,-9.608208655485788,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,5,random_positive_removal,top_score,2931,1651,1651,0,0.0,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.03919456951002663,-9.608208655485788,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,6,full_parc,top_score,2931,1570,1570,100,0.0,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,6,no_verified_positive_removal,top_score,2931,1570,0,0,0.0,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.04699526671604092,-9.534272983836395,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,6,random_positive_removal,top_score,2931,1570,1570,0,0.0,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.047638956253913435,-9.528202159886051,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,7,full_parc,top_score,2931,1566,1566,100,0.0,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,7,no_verified_positive_removal,top_score,2931,1566,0,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.04979659194168575,-9.502034080583142,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,7,random_positive_removal,top_score,2931,1566,1566,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.04979659194168575,-9.502034080583142,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,8,full_parc,top_score,2931,1452,1452,100,0.0,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,8,no_verified_positive_removal,top_score,2931,1452,0,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.04276560266837544,-9.572343973316245,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,8,random_positive_removal,top_score,2931,1452,1452,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.043780874781899716,-9.562191252181004,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,9,full_parc,top_score,2931,1519,1519,100,0.0,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,9,no_verified_positive_removal,top_score,2931,1519,0,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.04326658268673496,-9.56733417313265,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,9,random_positive_removal,top_score,2931,1519,1519,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.04485165697351629,-9.551483430264836,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,10,full_parc,top_score,2931,1307,1307,100,0.0,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,10,no_verified_positive_removal,top_score,2931,1307,0,0,0.0,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.05195910981942037,-9.502034080583142,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,10,random_positive_removal,top_score,2931,1307,1307,0,0.0,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.05223413580910437,-9.494974566821508,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,11,full_parc,top_score,2931,1563,1563,100,0.0,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,11,no_verified_positive_removal,top_score,2931,1563,0,0,0.0,0.0,3.6206680733134573,0.0,0.0,0.0,10.0,13.321283238137232,0.04717978401139493,-9.528202159886051,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,11,random_positive_removal,top_score,2931,1563,1563,0,0.0,0.0,3.6206680733134573,0.0,0.0,0.0,10.0,13.321283238137232,0.04844872857323805,-9.515512714267619,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,12,full_parc,top_score,2931,1314,1314,100,0.0,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,12,no_verified_positive_removal,top_score,2931,1314,0,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.05294097725603164,-9.472382466574704,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,12,random_positive_removal,top_score,2931,1314,1314,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.05294097725603164,-9.472382466574704,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,13,full_parc,top_score,2931,1439,1439,100,0.0,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,13,no_verified_positive_removal,top_score,2931,1439,0,0,0.0,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.050502543317849244,-9.494974566821508,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,13,random_positive_removal,top_score,2931,1439,1439,0,0.0,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.05123126625536426,-9.487687337446358,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,14,full_parc,top_score,2931,1320,1320,100,0.0,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,14,no_verified_positive_removal,top_score,2931,1320,0,0,0.0,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.04657270161636047,-9.534272983836395,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,14,random_positive_removal,top_score,2931,1320,1320,0,0.0,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.04780484614540313,-9.521951538545968,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,15,full_parc,top_score,2931,1306,1306,100,0.0,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,15,no_verified_positive_removal,top_score,2931,1306,0,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.03838442150980535,-9.616155784901947,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,15,random_positive_removal,top_score,2931,1306,1306,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.039179134451421224,-9.608208655485788,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,16,full_parc,top_score,2931,1450,1450,100,0.0,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,16,no_verified_positive_removal,top_score,2931,1450,0,0,0.0,0.0,1.9126098664893618,0.0,0.0,0.0,10.0,13.321283238137232,0.04185463319107244,-9.581985030456561,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,16,random_positive_removal,top_score,2931,1450,1450,0,0.0,0.0,1.9126098664893618,0.0,0.0,0.0,10.0,13.321283238137232,0.04233794664169169,-9.577225927362905,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,17,full_parc,top_score,2931,1808,1808,100,0.0,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,17,no_verified_positive_removal,top_score,2931,1808,0,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.04564124758403326,-9.551483430264836,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,17,random_positive_removal,top_score,2931,1808,1808,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.04623618833116703,-9.545906393533102,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,18,full_parc,top_score,2931,1333,1333,100,0.0,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,18,no_verified_positive_removal,top_score,2931,1333,0,0,0.0,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.043780874781899716,-9.562191252181004,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,18,random_positive_removal,top_score,2931,1333,1333,0,0.0,0.0,3.6206680733134573,0.0,0.0,0.0,10.0,13.321283238137232,0.043780874781899716,-9.562191252181004,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,19,full_parc,top_score,2931,1413,1413,100,0.0,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,19,no_verified_positive_removal,top_score,2931,1413,0,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.04576439049105308,-9.545906393533102,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,100,19,random_positive_removal,top_score,2931,1413,1413,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.04576439049105308,-9.545906393533102,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,0,full_parc,top_score,2931,1367,1367,300,0.0,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,0,no_verified_positive_removal,top_score,2931,1367,0,0,0.0,0.0,2.757467324052205,0.0,0.0,0.0,10.0,13.321283238137232,0.03553457350448664,-9.644654264955134,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
