method,alpha1,seed,candidate_budget_M,released,n_cal_total,n_covered,n_excluded_empty,p_min_effective,emax_effective,required_emax,release_feasible,max_observed_e,best_margin_k,best_margin_tau,best_margin,empty_reason,empty_diagnostic
null_superset_no_audit,0.05,0,150,0,708.0,591.0,117.0,0.0016891891891891,34.11677023775056,20.0,True,34.11677023775056,147.0,20.40816326530612,-15.059921501527825,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,0.05,0,175,0,708.0,591.0,117.0,0.0016891891891891,34.11677023775056,20.0,True,34.11677023775056,175.0,20.0,-15.484422985415966,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,0.05,0,200,0,708.0,591.0,117.0,0.0016891891891891,34.11677023775056,20.0,True,34.11677023775056,200.0,20.0,-15.484422985415966,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,0.05,0,250,0,708.0,591.0,117.0,0.0016891891891891,34.11677023775056,20.0,True,34.11677023775056,247.0,20.24291497975708,-16.55835963393221,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.05,0,75,0,708.0,588.0,120.0,0.0016977928692699,33.97091768583136,20.0,True,33.97091768583136,41.0,36.58536585365853,-2.6144481678271703,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.05,0,100,0,708.0,588.0,120.0,0.0016977928692699,33.97091768583136,20.0,True,33.97091768583136,94.0,21.27659574468085,-7.824548862325805,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.05,0,125,0,708.0,588.0,120.0,0.0016977928692699,33.97091768583136,20.0,True,33.97091768583136,125.0,20.0,-11.25578688615508,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.05,0,150,0,708.0,588.0,120.0,0.0016977928692699,33.97091768583136,20.0,True,33.97091768583136,147.0,20.40816326530612,-13.82397212247225,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.05,0,175,0,708.0,588.0,120.0,0.0016977928692699,33.97091768583136,20.0,True,33.97091768583136,175.0,20.0,-14.673162291386902,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.05,0,200,0,708.0,588.0,120.0,0.0016977928692699,33.97091768583136,20.0,True,33.97091768583136,200.0,20.0,-14.673162291386902,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.05,0,250,0,708.0,588.0,120.0,0.0016977928692699,33.97091768583136,20.0,True,33.97091768583136,250.0,20.0,-16.32998819259945,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
tracklet_e_bh,0.05,0,75,0,,,,,,,,,,,,,baseline_selected_empty
post_filter_e_bh,0.05,0,75,0,,,,,,,,,,,,,baseline_selected_empty
tracklet_e_bh,0.05,0,100,0,,,,,,,,,,,,,baseline_selected_empty
post_filter_e_bh,0.05,0,100,0,,,,,,,,,,,,,baseline_selected_empty
tracklet_e_bh,0.05,0,125,0,,,,,,,,,,,,,baseline_selected_empty
post_filter_e_bh,0.05,0,125,0,,,,,,,,,,,,,baseline_selected_empty
tracklet_e_bh,0.05,0,150,0,,,,,,,,,,,,,baseline_selected_empty
post_filter_e_bh,0.05,0,150,0,,,,,,,,,,,,,baseline_selected_empty
tracklet_e_bh,0.05,0,175,0,,,,,,,,,,,,,baseline_selected_empty
post_filter_e_bh,0.05,0,175,0,,,,,,,,,,,,,baseline_selected_empty
tracklet_e_bh,0.05,0,200,0,,,,,,,,,,,,,baseline_selected_empty
post_filter_e_bh,0.05,0,200,0,,,,,,,,,,,,,baseline_selected_empty
tracklet_e_bh,0.05,0,250,0,,,,,,,,,,,,,baseline_selected_empty
post_filter_e_bh,0.05,0,250,0,,,,,,,,,,,,,baseline_selected_empty
unmatched_as_false_block,0.05,1,75,0,708.0,595.0,113.0,0.0016778523489932,12.206555615733704,20.0,True,12.206555615733704,75.0,20.0,-13.896722192133147,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,0.05,1,100,0,708.0,595.0,113.0,0.0016778523489932,12.206555615733704,20.0,True,12.206555615733704,100.0,20.0,-14.541062374417528,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,0.05,1,125,0,708.0,595.0,113.0,0.0016778523489932,12.206555615733704,20.0,True,12.206555615733704,125.0,20.0,-15.386355639441389,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,0.05,1,150,0,708.0,595.0,113.0,0.0016778523489932,12.206555615733704,20.0,True,12.206555615733704,150.0,20.0,-15.931148128088765,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,0.05,1,175,0,708.0,595.0,113.0,0.0016778523489932,12.206555615733704,20.0,True,12.206555615733704,175.0,20.0,-16.31958500363688,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,0.05,1,200,0,708.0,595.0,113.0,0.0016778523489932,12.206555615733704,20.0,True,12.206555615733704,200.0,20.0,-16.476270914689003,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,0.05,1,250,0,708.0,595.0,113.0,0.0016778523489932,12.206555615733704,20.0,True,12.206555615733704,250.0,20.0,-16.948361096066574,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
null_superset_no_audit,0.05,1,75,0,708.0,595.0,113.0,0.0016778523489932,34.311093800927324,20.0,True,34.311093800927324,67.0,22.388059701492537,-8.80563333357945,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,0.05,1,100,0,708.0,595.0,113.0,0.0016778523489932,34.311093800927324,20.0,True,34.311093800927324,100.0,20.0,-11.172343688427476,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,0.05,1,125,0,708.0,595.0,113.0,0.0016778523489932,34.311093800927324,20.0,True,34.311093800927324,125.0,20.0,-13.353626295496422,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,0.05,1,150,0,708.0,595.0,113.0,0.0016778523489932,34.311093800927324,20.0,True,34.311093800927324,150.0,20.0,-14.623246139859448,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,0.05,1,175,0,708.0,595.0,113.0,0.0016778523489932,34.311093800927324,20.0,True,34.311093800927324,175.0,20.0,-15.460500303957074,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,0.05,1,200,0,708.0,595.0,113.0,0.0016778523489932,34.311093800927324,20.0,True,34.311093800927324,200.0,20.0,-15.7817442173457,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,0.05,1,250,0,708.0,595.0,113.0,0.0016778523489932,34.311093800927324,20.0,True,34.311093800927324,250.0,20.0,-16.690627410005465,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.05,1,75,0,708.0,590.0,118.0,0.0016920473773265,34.068163221773965,20.0,True,34.068163221773965,75.0,20.0,-6.510679305001542,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.05,1,100,0,708.0,590.0,118.0,0.0016920473773265,34.068163221773965,20.0,True,34.068163221773965,90.0,22.22222222222222,-8.732901527223763,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.05,1,125,0,708.0,590.0,118.0,0.0016920473773265,34.068163221773965,20.0,True,34.068163221773965,125.0,20.0,-12.481520110993063,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.05,1,150,0,708.0,590.0,118.0,0.0016920473773265,34.068163221773965,20.0,True,34.068163221773965,150.0,20.0,-14.101132959921117,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.05,1,175,0,708.0,590.0,118.0,0.0016920473773265,34.068163221773965,20.0,True,34.068163221773965,175.0,20.0,-15.112982106891344,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.05,1,200,0,708.0,590.0,118.0,0.0016920473773265,34.068163221773965,20.0,True,34.068163221773965,200.0,20.0,-15.490407708321978,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.05,1,250,0,708.0,590.0,118.0,0.0016920473773265,34.068163221773965,20.0,True,34.068163221773965,250.0,20.0,-16.32029115534315,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
tracklet_e_bh,0.05,1,75,0,,,,,,,,,,,,,baseline_selected_empty
post_filter_e_bh,0.05,1,75,0,,,,,,,,,,,,,baseline_selected_empty
tracklet_e_bh,0.05,1,100,0,,,,,,,,,,,,,baseline_selected_empty
post_filter_e_bh,0.05,1,100,0,,,,,,,,,,,,,baseline_selected_empty
tracklet_e_bh,0.05,1,125,0,,,,,,,,,,,,,baseline_selected_empty
post_filter_e_bh,0.05,1,125,0,,,,,,,,,,,,,baseline_selected_empty
tracklet_e_bh,0.05,1,150,0,,,,,,,,,,,,,baseline_selected_empty
post_filter_e_bh,0.05,1,150,0,,,,,,,,,,,,,baseline_selected_empty
tracklet_e_bh,0.05,1,175,0,,,,,,,,,,,,,baseline_selected_empty
post_filter_e_bh,0.05,1,175,0,,,,,,,,,,,,,baseline_selected_empty
tracklet_e_bh,0.05,1,200,0,,,,,,,,,,,,,baseline_selected_empty
post_filter_e_bh,0.05,1,200,0,,,,,,,,,,,,,baseline_selected_empty
tracklet_e_bh,0.05,1,250,0,,,,,,,,,,,,,baseline_selected_empty
post_filter_e_bh,0.05,1,250,0,,,,,,,,,,,,,baseline_selected_empty
unmatched_as_false_block,0.05,2,75,0,708.0,586.0,122.0,0.0017035775127768,12.114041439585716,20.0,True,12.114041439585716,75.0,20.0,-13.94297928020714,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,0.05,2,100,0,708.0,586.0,122.0,0.0017035775127768,12.114041439585716,20.0,True,12.114041439585716,100.0,20.0,-14.582435971767383,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,0.05,2,125,0,708.0,586.0,122.0,0.0017035775127768,12.114041439585716,20.0,True,12.114041439585716,124.0,20.161290322580644,-15.582613033855688,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,0.05,2,150,0,708.0,586.0,122.0,0.0017035775127768,12.114041439585716,20.0,True,12.114041439585716,150.0,20.0,-16.347479077279765,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,0.05,2,175,0,708.0,586.0,122.0,0.0017035775127768,12.114041439585716,20.0,True,12.114041439585716,175.0,20.0,-16.640169418190624,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,0.05,2,200,0,708.0,586.0,122.0,0.0017035775127768,12.114041439585716,20.0,True,12.114041439585716,200.0,20.0,-16.76238624027775,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
unmatched_as_false_block,0.05,2,250,0,708.0,586.0,122.0,0.0017035775127768,12.114041439585716,20.0,True,12.114041439585716,250.0,20.0,-17.061913387734037,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax
null_superset_no_audit,0.05,2,75,0,708.0,586.0,122.0,0.0017035775127768,33.873629996856955,20.0,True,33.873629996856955,75.0,20.0,-9.474513868824086,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,0.05,2,100,0,708.0,586.0,122.0,0.0017035775127768,33.873629996856955,20.0,True,33.873629996856955,100.0,20.0,-11.279655106406045,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,0.05,2,125,0,708.0,586.0,122.0,0.0017035775127768,33.873629996856955,20.0,True,33.873629996856955,124.0,20.161290322580644,-13.594886588800454,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,0.05,2,150,0,708.0,586.0,122.0,0.0017035775127768,33.873629996856955,20.0,True,33.873629996856955,150.0,20.0,-15.514362915670668,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,0.05,2,175,0,708.0,586.0,122.0,0.0017035775127768,33.873629996856955,20.0,True,33.873629996856955,175.0,20.0,-16.10368626958317,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,0.05,2,200,0,708.0,586.0,122.0,0.0017035775127768,33.873629996856955,20.0,True,33.873629996856955,200.0,20.0,-16.339690629283428,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,0.05,2,250,0,708.0,586.0,122.0,0.0017035775127768,33.873629996856955,20.0,True,33.873629996856955,250.0,20.0,-16.892410380444517,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.05,2,75,0,708.0,584.0,124.0,0.0017094017094017,33.776299976401,20.0,True,33.776299976401,75.0,20.0,-6.622555243151517,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.05,2,100,0,708.0,584.0,124.0,0.0017094017094017,33.776299976401,20.0,True,33.776299976401,100.0,20.0,-9.50353446064217,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.05,2,125,0,708.0,584.0,124.0,0.0017094017094017,33.776299976401,20.0,True,33.776299976401,124.0,20.161290322580644,-12.70386914330066,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.05,2,150,0,708.0,584.0,124.0,0.0017094017094017,33.776299976401,20.0,True,33.776299976401,150.0,20.0,-15.152048893876394,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.05,2,175,0,708.0,584.0,124.0,0.0017094017094017,33.776299976401,20.0,True,33.776299976401,175.0,20.0,-15.842768805552128,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.05,2,200,0,708.0,584.0,124.0,0.0017094017094017,33.776299976401,20.0,True,33.776299976401,200.0,20.0,-16.11404425646821,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.05,2,250,0,708.0,584.0,124.0,0.0017094017094017,33.776299976401,20.0,True,33.776299976401,250.0,20.0,-16.9006017565268,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
tracklet_e_bh,0.05,2,75,0,,,,,,,,,,,,,baseline_selected_empty
post_filter_e_bh,0.05,2,75,0,,,,,,,,,,,,,baseline_selected_empty
tracklet_e_bh,0.05,2,100,0,,,,,,,,,,,,,baseline_selected_empty
post_filter_e_bh,0.05,2,100,0,,,,,,,,,,,,,baseline_selected_empty
tracklet_e_bh,0.05,2,125,0,,,,,,,,,,,,,baseline_selected_empty
post_filter_e_bh,0.05,2,125,0,,,,,,,,,,,,,baseline_selected_empty
tracklet_e_bh,0.05,2,150,0,,,,,,,,,,,,,baseline_selected_empty
post_filter_e_bh,0.05,2,150,0,,,,,,,,,,,,,baseline_selected_empty
tracklet_e_bh,0.05,2,175,0,,,,,,,,,,,,,baseline_selected_empty
post_filter_e_bh,0.05,2,175,0,,,,,,,,,,,,,baseline_selected_empty
tracklet_e_bh,0.05,2,200,0,,,,,,,,,,,,,baseline_selected_empty
post_filter_e_bh,0.05,2,200,0,,,,,,,,,,,,,baseline_selected_empty
tracklet_e_bh,0.05,2,250,0,,,,,,,,,,,,,baseline_selected_empty
post_filter_e_bh,0.05,2,250,0,,,,,,,,,,,,,baseline_selected_empty
unmatched_as_false_block,0.1,0,75,0,708.0,591.0,117.0,0.0016891891891891,12.16552506059644,10.0,True,12.16552506059644,75.0,10.0,-3.9172374697017807,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,0.1,0,100,0,708.0,591.0,117.0,0.0016891891891891,12.16552506059644,10.0,True,12.16552506059644,94.0,10.638297872340424,-4.555535342042206,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,0.1,0,125,0,708.0,591.0,117.0,0.0016891891891891,12.16552506059644,10.0,True,12.16552506059644,125.0,10.0,-5.03344519141622,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,0.1,0,150,0,708.0,591.0,117.0,0.0016891891891891,12.16552506059644,10.0,True,12.16552506059644,147.0,10.20408163265306,-6.148906612454248,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,0.1,0,175,0,708.0,591.0,117.0,0.0016891891891891,12.16552506059644,10.0,True,12.16552506059644,175.0,10.0,-6.331956181485088,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,0.1,0,200,0,708.0,591.0,117.0,0.0016891891891891,12.16552506059644,10.0,True,12.16552506059644,200.0,10.0,-6.331956181485088,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,0.1,0,250,0,708.0,591.0,117.0,0.0016891891891891,12.16552506059644,10.0,True,12.16552506059644,247.0,10.12145748987854,-6.870084153666815,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,0.1,0,125,0,708.0,591.0,117.0,0.0016891891891891,34.11677023775056,10.0,True,34.11677023775056,125.0,10.0,-2.471352889450608,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,0.1,0,150,0,708.0,591.0,117.0,0.0016891891891891,34.11677023775056,10.0,True,34.11677023775056,127.0,11.811023622047244,-4.2823765114978505,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,0.1,0,175,0,708.0,591.0,117.0,0.0016891891891891,34.11677023775056,10.0,True,34.11677023775056,175.0,10.0,-5.484422985415966,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,0.1,0,200,0,708.0,591.0,117.0,0.0016891891891891,34.11677023775056,10.0,True,34.11677023775056,200.0,10.0,-5.484422985415966,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,0.1,0,250,0,708.0,591.0,117.0,0.0016891891891891,34.11677023775056,10.0,True,34.11677023775056,247.0,10.12145748987854,-6.4369021440536685,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.1,0,150,0,708.0,588.0,120.0,0.0016977928692699,33.97091768583136,10.0,True,33.97091768583136,94.0,15.957446808510635,-2.505399926155592,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.1,0,175,0,708.0,588.0,120.0,0.0016977928692699,33.97091768583136,10.0,True,33.97091768583136,175.0,10.0,-4.673162291386902,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.1,0,200,0,708.0,588.0,120.0,0.0016977928692699,33.97091768583136,10.0,True,33.97091768583136,200.0,10.0,-4.673162291386902,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.1,0,250,0,708.0,588.0,120.0,0.0016977928692699,33.97091768583136,10.0,True,33.97091768583136,247.0,10.12145748987854,-6.214791525097578,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
tracklet_e_bh,0.1,0,150,0,,,,,,,,,,,,,baseline_selected_empty
post_filter_e_bh,0.1,0,150,0,,,,,,,,,,,,,baseline_selected_empty
tracklet_e_bh,0.1,0,175,0,,,,,,,,,,,,,baseline_selected_empty
post_filter_e_bh,0.1,0,175,0,,,,,,,,,,,,,baseline_selected_empty
tracklet_e_bh,0.1,0,200,0,,,,,,,,,,,,,baseline_selected_empty
post_filter_e_bh,0.1,0,200,0,,,,,,,,,,,,,baseline_selected_empty
tracklet_e_bh,0.1,0,250,0,,,,,,,,,,,,,baseline_selected_empty
post_filter_e_bh,0.1,0,250,0,,,,,,,,,,,,,baseline_selected_empty
unmatched_as_false_block,0.1,1,75,0,708.0,595.0,113.0,0.0016778523489932,12.206555615733704,10.0,True,12.206555615733704,75.0,10.0,-3.896722192133148,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,0.1,1,100,0,708.0,595.0,113.0,0.0016778523489932,12.206555615733704,10.0,True,12.206555615733704,100.0,10.0,-4.541062374417527,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,0.1,1,125,0,708.0,595.0,113.0,0.0016778523489932,12.206555615733704,10.0,True,12.206555615733704,125.0,10.0,-5.386355639441388,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,0.1,1,150,0,708.0,595.0,113.0,0.0016778523489932,12.206555615733704,10.0,True,12.206555615733704,150.0,10.0,-5.931148128088766,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,0.1,1,175,0,708.0,595.0,113.0,0.0016778523489932,12.206555615733704,10.0,True,12.206555615733704,175.0,10.0,-6.31958500363688,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,0.1,1,200,0,708.0,595.0,113.0,0.0016778523489932,12.206555615733704,10.0,True,12.206555615733704,200.0,10.0,-6.476270914689004,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
unmatched_as_false_block,0.1,1,250,0,708.0,595.0,113.0,0.0016778523489932,12.206555615733704,10.0,True,12.206555615733704,250.0,10.0,-6.948361096066574,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,0.1,1,125,0,708.0,595.0,113.0,0.0016778523489932,34.311093800927324,10.0,True,34.311093800927324,34.0,36.764705882352935,-2.453612081425611,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,0.1,1,150,0,708.0,595.0,113.0,0.0016778523489932,34.311093800927324,10.0,True,34.311093800927324,150.0,10.0,-4.623246139859446,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,0.1,1,175,0,708.0,595.0,113.0,0.0016778523489932,34.311093800927324,10.0,True,34.311093800927324,164.0,10.670731707317072,-5.293977847176518,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,0.1,1,200,0,708.0,595.0,113.0,0.0016778523489932,34.311093800927324,10.0,True,34.311093800927324,200.0,10.0,-5.7817442173456985,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,0.1,1,250,0,708.0,595.0,113.0,0.0016778523489932,34.311093800927324,10.0,True,34.311093800927324,250.0,10.0,-6.690627410005467,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.1,1,125,0,708.0,590.0,118.0,0.0016920473773265,34.068163221773965,10.0,True,34.068163221773965,90.0,13.88888888888889,-0.3995681938904312,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.1,1,150,0,708.0,590.0,118.0,0.0016920473773265,34.068163221773965,10.0,True,34.068163221773965,90.0,16.666666666666668,-3.1773459716682098,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.1,1,175,0,708.0,590.0,118.0,0.0016920473773265,34.068163221773965,10.0,True,34.068163221773965,164.0,10.670731707317072,-4.77186466723819,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,0.1,1,200,0,708.0,590.0,118.0,0.0016920473773265,34.068163221773965,10.0,True,34.068163221773965,200.0,10.0,-5.490407708321977,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
