alpha1,seed,method,candidate_budget_M,n_cal_total,n_covered,n_rank_denominator,p_min_effective,gamma,gamma_star_eff,emax_effective,max_observed_e,best_margin,empty_diagnostic
0.05,1,unmatched_as_false_block,200,498.0,332.0,332.0,0.003003003003003,0.5,0.1721720845735255,9.12414379544733,9.12414379544733,-16.275083893562165,resolution_below_required_emax
0.05,1,unmatched_as_false_block,250,498.0,332.0,332.0,0.003003003003003,0.5,0.1721720845735255,9.12414379544733,9.12414379544733,-16.6317190838339,resolution_below_required_emax
0.05,1,null_superset_no_audit,75,498.0,332.0,332.0,0.003003003003003,0.1721720845735255,0.1721720845735255,21.09174389599088,21.09174389599088,-11.505492666438542,insufficient_high_e_mass_for_uniform_scs
0.05,1,null_superset_no_audit,100,498.0,332.0,332.0,0.003003003003003,0.1721720845735255,0.1721720845735255,21.09174389599088,21.09174389599088,-13.30561906416241,insufficient_high_e_mass_for_uniform_scs
0.05,1,null_superset_no_audit,125,498.0,332.0,332.0,0.003003003003003,0.1721720845735255,0.1721720845735255,21.09174389599088,21.09174389599088,-14.434738090613315,insufficient_high_e_mass_for_uniform_scs
0.05,1,null_superset_no_audit,150,498.0,332.0,332.0,0.003003003003003,0.1721720845735255,0.1721720845735255,21.09174389599088,21.09174389599088,-14.434738090613315,insufficient_high_e_mass_for_uniform_scs
0.05,1,null_superset_no_audit,175,498.0,332.0,332.0,0.003003003003003,0.1721720845735255,0.1721720845735255,21.09174389599088,21.09174389599088,-15.214391557668709,insufficient_high_e_mass_for_uniform_scs
0.05,1,null_superset_no_audit,200,498.0,332.0,332.0,0.003003003003003,0.1721720845735255,0.1721720845735255,21.09174389599088,21.09174389599088,-15.214391557668709,insufficient_high_e_mass_for_uniform_scs
0.05,1,null_superset_no_audit,250,498.0,332.0,332.0,0.003003003003003,0.1721720845735255,0.1721720845735255,21.09174389599088,21.09174389599088,-15.868046052322658,insufficient_high_e_mass_for_uniform_scs
0.05,1,parc_track_gamma_tuned_uniform_scs,75,498.0,319.0,319.0,0.003125,0.1733606712818504,0.1733606712818504,20.408264599127435,20.408264599127435,-11.770018050828236,insufficient_high_e_mass_for_uniform_scs
0.05,1,parc_track_gamma_tuned_uniform_scs,100,498.0,319.0,319.0,0.003125,0.1733606712818504,0.1733606712818504,20.408264599127435,20.408264599127435,-13.511869010360382,insufficient_high_e_mass_for_uniform_scs
0.05,1,parc_track_gamma_tuned_uniform_scs,125,498.0,319.0,319.0,0.003125,0.1733606712818504,0.1733606712818504,20.408264599127435,20.408264599127435,-14.604769779873228,insufficient_high_e_mass_for_uniform_scs
0.05,1,parc_track_gamma_tuned_uniform_scs,150,498.0,319.0,319.0,0.003125,0.1733606712818504,0.1733606712818504,20.408264599127435,20.408264599127435,-14.604769779873228,insufficient_high_e_mass_for_uniform_scs
0.05,1,parc_track_gamma_tuned_uniform_scs,175,498.0,319.0,319.0,0.003125,0.1733606712818504,0.1733606712818504,20.408264599127435,20.408264599127435,-15.359597531630232,insufficient_high_e_mass_for_uniform_scs
0.05,1,parc_track_gamma_tuned_uniform_scs,200,498.0,319.0,319.0,0.003125,0.1733606712818504,0.1733606712818504,20.408264599127435,20.408264599127435,-15.359597531630232,insufficient_high_e_mass_for_uniform_scs
0.05,1,parc_track_gamma_tuned_uniform_scs,250,498.0,319.0,319.0,0.003125,0.1733606712818504,0.1733606712818504,20.408264599127435,20.408264599127435,-15.995107394890749,insufficient_high_e_mass_for_uniform_scs
0.05,1,tracklet_e_bh,75,,,,,,,,,,baseline_selected_empty
0.05,1,post_filter_e_bh,75,,,,,,,,,,baseline_selected_empty
0.05,1,tracklet_e_bh,100,,,,,,,,,,baseline_selected_empty
0.05,1,post_filter_e_bh,100,,,,,,,,,,baseline_selected_empty
0.05,1,tracklet_e_bh,125,,,,,,,,,,baseline_selected_empty
0.05,1,post_filter_e_bh,125,,,,,,,,,,baseline_selected_empty
0.05,1,tracklet_e_bh,150,,,,,,,,,,baseline_selected_empty
0.05,1,post_filter_e_bh,150,,,,,,,,,,baseline_selected_empty
0.05,1,tracklet_e_bh,175,,,,,,,,,,baseline_selected_empty
0.05,1,post_filter_e_bh,175,,,,,,,,,,baseline_selected_empty
0.05,1,tracklet_e_bh,200,,,,,,,,,,baseline_selected_empty
0.05,1,post_filter_e_bh,200,,,,,,,,,,baseline_selected_empty
0.05,1,tracklet_e_bh,250,,,,,,,,,,baseline_selected_empty
0.05,1,post_filter_e_bh,250,,,,,,,,,,baseline_selected_empty
0.05,2,unmatched_as_false_block,75,498.0,336.0,336.0,0.0029673590504451,0.5,0.1718188575604124,9.17877987534291,9.17877987534291,-15.410610062328544,resolution_below_required_emax
0.05,2,unmatched_as_false_block,100,498.0,336.0,336.0,0.0029673590504451,0.5,0.1718188575604124,9.17877987534291,9.17877987534291,-15.410610062328544,resolution_below_required_emax
0.05,2,unmatched_as_false_block,125,498.0,336.0,336.0,0.0029673590504451,0.5,0.1718188575604124,9.17877987534291,9.17877987534291,-16.25277880734715,resolution_below_required_emax
0.05,2,unmatched_as_false_block,150,498.0,336.0,336.0,0.0029673590504451,0.5,0.1718188575604124,9.17877987534291,9.17877987534291,-16.530747301548317,resolution_below_required_emax
0.05,2,unmatched_as_false_block,175,498.0,336.0,336.0,0.0029673590504451,0.5,0.1718188575604124,9.17877987534291,9.17877987534291,-16.754811253563208,resolution_below_required_emax
0.05,2,unmatched_as_false_block,200,498.0,336.0,336.0,0.0029673590504451,0.5,0.1718188575604124,9.17877987534291,9.17877987534291,-16.754811253563208,resolution_below_required_emax
0.05,2,unmatched_as_false_block,250,498.0,336.0,336.0,0.0029673590504451,0.5,0.1718188575604124,9.17877987534291,9.17877987534291,-17.23249373820204,resolution_below_required_emax
0.05,2,null_superset_no_audit,75,498.0,336.0,336.0,0.0029673590504451,0.1718188575604124,0.1718188575604124,21.301306726787537,21.301306726787537,-13.163552064715647,insufficient_high_e_mass_for_uniform_scs
0.05,2,null_superset_no_audit,100,498.0,336.0,336.0,0.0029673590504451,0.1718188575604124,0.1718188575604124,21.301306726787537,21.301306726787537,-13.24241504018357,insufficient_high_e_mass_for_uniform_scs
0.05,2,null_superset_no_audit,125,498.0,336.0,336.0,0.0029673590504451,0.1718188575604124,0.1718188575604124,21.301306726787537,21.301306726787537,-15.169900753867688,insufficient_high_e_mass_for_uniform_scs
0.05,2,null_superset_no_audit,150,498.0,336.0,336.0,0.0029673590504451,0.1718188575604124,0.1718188575604124,21.301306726787537,21.301306726787537,-15.748795607843803,insufficient_high_e_mass_for_uniform_scs
0.05,2,null_superset_no_audit,175,498.0,336.0,336.0,0.0029673590504451,0.1718188575604124,0.1718188575604124,21.301306726787537,21.301306726787537,-16.19386534510447,insufficient_high_e_mass_for_uniform_scs
0.05,2,null_superset_no_audit,200,498.0,336.0,336.0,0.0029673590504451,0.1718188575604124,0.1718188575604124,21.301306726787537,21.301306726787537,-16.19386534510447,insufficient_high_e_mass_for_uniform_scs
0.05,2,null_superset_no_audit,250,498.0,336.0,336.0,0.0029673590504451,0.1718188575604124,0.1718188575604124,21.301306726787537,21.301306726787537,-17.07622153973923,insufficient_high_e_mass_for_uniform_scs
0.05,2,parc_track_gamma_tuned_uniform_scs,75,498.0,325.0,325.0,0.0030674846625766,0.1728041701966084,0.1728041701966084,20.72417910987153,20.72417910987153,-13.386858517230095,insufficient_high_e_mass_for_uniform_scs
0.05,2,parc_track_gamma_tuned_uniform_scs,100,498.0,325.0,325.0,0.0030674846625766,0.1728041701966084,0.1728041701966084,20.72417910987153,20.72417910987153,-13.416515416346908,insufficient_high_e_mass_for_uniform_scs
0.05,2,parc_track_gamma_tuned_uniform_scs,125,498.0,325.0,325.0,0.0030674846625766,0.1728041701966084,0.1728041701966084,20.72417910987153,20.72417910987153,-15.29246163823697,insufficient_high_e_mass_for_uniform_scs
0.05,2,parc_track_gamma_tuned_uniform_scs,150,498.0,325.0,325.0,0.0030674846625766,0.1728041701966084,0.1728041701966084,20.72417910987153,20.72417910987153,-15.856038016393793,insufficient_high_e_mass_for_uniform_scs
0.05,2,parc_track_gamma_tuned_uniform_scs,175,498.0,325.0,325.0,0.0030674846625766,0.1728041701966084,0.1728041701966084,20.72417910987153,20.72417910987153,-16.289392091450956,insufficient_high_e_mass_for_uniform_scs
0.05,2,parc_track_gamma_tuned_uniform_scs,200,498.0,325.0,325.0,0.0030674846625766,0.1728041701966084,0.1728041701966084,20.72417910987153,20.72417910987153,-16.289392091450956,insufficient_high_e_mass_for_uniform_scs
0.05,2,parc_track_gamma_tuned_uniform_scs,250,498.0,325.0,325.0,0.0030674846625766,0.1728041701966084,0.1728041701966084,20.72417910987153,20.72417910987153,-17.148708294560997,insufficient_high_e_mass_for_uniform_scs
0.05,2,tracklet_e_bh,75,,,,,,,,,,baseline_selected_empty
0.05,2,post_filter_e_bh,75,,,,,,,,,,baseline_selected_empty
0.05,2,tracklet_e_bh,100,,,,,,,,,,baseline_selected_empty
0.05,2,post_filter_e_bh,100,,,,,,,,,,baseline_selected_empty
0.05,2,tracklet_e_bh,125,,,,,,,,,,baseline_selected_empty
0.05,2,post_filter_e_bh,125,,,,,,,,,,baseline_selected_empty
0.05,2,tracklet_e_bh,150,,,,,,,,,,baseline_selected_empty
0.05,2,post_filter_e_bh,150,,,,,,,,,,baseline_selected_empty
0.05,2,tracklet_e_bh,175,,,,,,,,,,baseline_selected_empty
0.05,2,post_filter_e_bh,175,,,,,,,,,,baseline_selected_empty
0.05,2,tracklet_e_bh,200,,,,,,,,,,baseline_selected_empty
0.05,2,post_filter_e_bh,200,,,,,,,,,,baseline_selected_empty
0.05,2,tracklet_e_bh,250,,,,,,,,,,baseline_selected_empty
0.05,2,post_filter_e_bh,250,,,,,,,,,,baseline_selected_empty
0.1,0,unmatched_as_false_block,75,498.0,346.0,346.0,0.0028818443804034,0.5,0.1709599035136983,9.313968005098578,9.313968005098578,-0.6860319949014215,resolution_below_required_emax
0.1,0,unmatched_as_false_block,100,498.0,346.0,346.0,0.0028818443804034,0.5,0.1709599035136983,9.313968005098578,9.313968005098578,-0.6860319949014215,resolution_below_required_emax
0.1,0,unmatched_as_false_block,125,498.0,346.0,346.0,0.0028818443804034,0.5,0.1709599035136983,9.313968005098578,9.313968005098578,-2.4784848250901,resolution_below_required_emax
0.1,0,unmatched_as_false_block,150,498.0,346.0,346.0,0.0028818443804034,0.5,0.1709599035136983,9.313968005098578,9.313968005098578,-4.622578065032774,resolution_below_required_emax
0.1,0,unmatched_as_false_block,175,498.0,346.0,346.0,0.0028818443804034,0.5,0.1709599035136983,9.313968005098578,9.313968005098578,-5.343015997450711,resolution_below_required_emax
0.1,0,unmatched_as_false_block,200,498.0,346.0,346.0,0.0028818443804034,0.5,0.1709599035136983,9.313968005098578,9.313968005098578,-5.343015997450711,resolution_below_required_emax
0.1,0,unmatched_as_false_block,250,498.0,346.0,346.0,0.0028818443804034,0.5,0.1709599035136983,9.313968005098578,9.313968005098578,-5.383176640020991,resolution_below_required_emax
0.1,0,null_superset_no_audit,250,498.0,346.0,346.0,0.0028818443804034,0.1709599035136983,0.1709599035136983,21.82374391726804,21.82374391726804,-1.7611617431093194,insufficient_high_e_mass_for_uniform_scs
0.1,0,parc_track_gamma_tuned_uniform_scs,250,498.0,333.0,333.0,0.0029940119760479,0.1720832451335447,0.1720832451335447,21.14416661026871,21.14416661026871,-2.440739050108647,insufficient_high_e_mass_for_uniform_scs
0.1,0,tracklet_e_bh,200,,,,,,,,,,baseline_selected_empty
0.1,0,tracklet_e_bh,250,,,,,,,,,,baseline_selected_empty
0.1,0,post_filter_e_bh,250,,,,,,,,,,baseline_selected_empty
0.1,1,unmatched_as_false_block,75,498.0,332.0,332.0,0.003003003003003,0.5,0.1721720845735255,9.12414379544733,9.12414379544733,-4.732173123573631,resolution_below_required_emax
0.1,1,unmatched_as_false_block,100,498.0,332.0,332.0,0.003003003003003,0.5,0.1721720845735255,9.12414379544733,9.12414379544733,-5.437928102276335,resolution_below_required_emax
0.1,1,unmatched_as_false_block,125,498.0,332.0,332.0,0.003003003003003,0.5,0.1721720845735255,9.12414379544733,9.12414379544733,-5.919558847379367,resolution_below_required_emax
0.1,1,unmatched_as_false_block,150,498.0,332.0,332.0,0.003003003003003,0.5,0.1721720845735255,9.12414379544733,9.12414379544733,-5.919558847379367,resolution_below_required_emax
0.1,1,unmatched_as_false_block,175,498.0,332.0,332.0,0.003003003003003,0.5,0.1721720845735255,9.12414379544733,9.12414379544733,-6.275083893562165,resolution_below_required_emax
0.1,1,unmatched_as_false_block,200,498.0,332.0,332.0,0.003003003003003,0.5,0.1721720845735255,9.12414379544733,9.12414379544733,-6.275083893562165,resolution_below_required_emax
0.1,1,unmatched_as_false_block,250,498.0,332.0,332.0,0.003003003003003,0.5,0.1721720845735255,9.12414379544733,9.12414379544733,-6.59155844126362,resolution_below_required_emax
0.1,1,null_superset_no_audit,100,498.0,332.0,332.0,0.003003003003003,0.1721720845735255,0.1721720845735255,21.09174389599088,21.09174389599088,-3.3056190641624097,insufficient_high_e_mass_for_uniform_scs
0.1,1,null_superset_no_audit,125,498.0,332.0,332.0,0.003003003003003,0.1721720845735255,0.1721720845735255,21.09174389599088,21.09174389599088,-3.989379747923093,insufficient_high_e_mass_for_uniform_scs
0.1,1,null_superset_no_audit,150,498.0,332.0,332.0,0.003003003003003,0.1721720845735255,0.1721720845735255,21.09174389599088,21.09174389599088,-4.434738090613315,insufficient_high_e_mass_for_uniform_scs
0.1,1,null_superset_no_audit,175,498.0,332.0,332.0,0.003003003003003,0.1721720845735255,0.1721720845735255,21.09174389599088,21.09174389599088,-5.214391557668707,insufficient_high_e_mass_for_uniform_scs
0.1,1,null_superset_no_audit,200,498.0,332.0,332.0,0.003003003003003,0.1721720845735255,0.1721720845735255,21.09174389599088,21.09174389599088,-5.214391557668707,insufficient_high_e_mass_for_uniform_scs
0.1,1,null_superset_no_audit,250,498.0,332.0,332.0,0.003003003003003,0.1721720845735255,0.1721720845735255,21.09174389599088,21.09174389599088,-5.827885409752379,insufficient_high_e_mass_for_uniform_scs
0.1,1,parc_track_gamma_tuned_uniform_scs,100,498.0,319.0,319.0,0.003125,0.1733606712818504,0.1733606712818504,20.408264599127435,20.408264599127435,-3.511869010360382,insufficient_high_e_mass_for_uniform_scs
0.1,1,parc_track_gamma_tuned_uniform_scs,125,498.0,319.0,319.0,0.003125,0.1733606712818504,0.1733606712818504,20.408264599127435,20.408264599127435,-4.195629694121065,insufficient_high_e_mass_for_uniform_scs
0.1,1,parc_track_gamma_tuned_uniform_scs,150,498.0,319.0,319.0,0.003125,0.1733606712818504,0.1733606712818504,20.408264599127435,20.408264599127435,-4.604769779873226,insufficient_high_e_mass_for_uniform_scs
0.1,1,parc_track_gamma_tuned_uniform_scs,175,498.0,319.0,319.0,0.003125,0.1733606712818504,0.1733606712818504,20.408264599127435,20.408264599127435,-5.359597531630233,insufficient_high_e_mass_for_uniform_scs
0.1,1,parc_track_gamma_tuned_uniform_scs,200,498.0,319.0,319.0,0.003125,0.1733606712818504,0.1733606712818504,20.408264599127435,20.408264599127435,-5.359597531630233,insufficient_high_e_mass_for_uniform_scs
0.1,1,parc_track_gamma_tuned_uniform_scs,250,498.0,319.0,319.0,0.003125,0.1733606712818504,0.1733606712818504,20.408264599127435,20.408264599127435,-5.954946752320467,insufficient_high_e_mass_for_uniform_scs
0.1,1,tracklet_e_bh,75,,,,,,,,,,baseline_selected_empty
0.1,1,tracklet_e_bh,100,,,,,,,,,,baseline_selected_empty
0.1,1,post_filter_e_bh,100,,,,,,,,,,baseline_selected_empty
0.1,1,tracklet_e_bh,125,,,,,,,,,,baseline_selected_empty
0.1,1,post_filter_e_bh,125,,,,,,,,,,baseline_selected_empty
0.1,1,tracklet_e_bh,150,,,,,,,,,,baseline_selected_empty
0.1,1,post_filter_e_bh,150,,,,,,,,,,baseline_selected_empty
0.1,1,tracklet_e_bh,175,,,,,,,,,,baseline_selected_empty
0.1,1,post_filter_e_bh,175,,,,,,,,,,baseline_selected_empty
0.1,1,tracklet_e_bh,200,,,,,,,,,,baseline_selected_empty
0.1,1,post_filter_e_bh,200,,,,,,,,,,baseline_selected_empty
0.1,1,tracklet_e_bh,250,,,,,,,,,,baseline_selected_empty
0.1,1,post_filter_e_bh,250,,,,,,,,,,baseline_selected_empty
0.1,2,unmatched_as_false_block,75,498.0,336.0,336.0,0.0029673590504451,0.5,0.1718188575604124,9.17877987534291,9.17877987534291,-5.410610062328545,resolution_below_required_emax
0.1,2,unmatched_as_false_block,100,498.0,336.0,336.0,0.0029673590504451,0.5,0.1718188575604124,9.17877987534291,9.17877987534291,-5.410610062328545,resolution_below_required_emax
0.1,2,unmatched_as_false_block,125,498.0,336.0,336.0,0.0029673590504451,0.5,0.1718188575604124,9.17877987534291,9.17877987534291,-6.252778807347148,resolution_below_required_emax
0.1,2,unmatched_as_false_block,150,498.0,336.0,336.0,0.0029673590504451,0.5,0.1718188575604124,9.17877987534291,9.17877987534291,-6.530747301548317,resolution_below_required_emax
0.1,2,unmatched_as_false_block,175,498.0,336.0,336.0,0.0029673590504451,0.5,0.1718188575604124,9.17877987534291,9.17877987534291,-6.754811253563208,resolution_below_required_emax
0.1,2,unmatched_as_false_block,200,498.0,336.0,336.0,0.0029673590504451,0.5,0.1718188575604124,9.17877987534291,9.17877987534291,-6.754811253563208,resolution_below_required_emax
0.1,2,unmatched_as_false_block,250,498.0,336.0,336.0,0.0029673590504451,0.5,0.1718188575604124,9.17877987534291,9.17877987534291,-7.2324937382020416,resolution_below_required_emax
0.1,2,null_superset_no_audit,75,498.0,336.0,336.0,0.0029673590504451,0.1718188575604124,0.1718188575604124,21.301306726787537,21.301306726787537,-2.2939868473243443,insufficient_high_e_mass_for_uniform_scs
0.1,2,null_superset_no_audit,100,498.0,336.0,336.0,0.0029673590504451,0.1718188575604124,0.1718188575604124,21.301306726787537,21.301306726787537,-3.2424150401835696,insufficient_high_e_mass_for_uniform_scs
0.1,2,null_superset_no_audit,125,498.0,336.0,336.0,0.0029673590504451,0.1718188575604124,0.1718188575604124,21.301306726787537,21.301306726787537,-5.169900753867688,insufficient_high_e_mass_for_uniform_scs
0.1,2,null_superset_no_audit,150,498.0,336.0,336.0,0.0029673590504451,0.1718188575604124,0.1718188575604124,21.301306726787537,21.301306726787537,-5.748795607843805,insufficient_high_e_mass_for_uniform_scs
0.1,2,null_superset_no_audit,175,498.0,336.0,336.0,0.0029673590504451,0.1718188575604124,0.1718188575604124,21.301306726787537,21.301306726787537,-6.103825193642621,insufficient_high_e_mass_for_uniform_scs
0.1,2,null_superset_no_audit,200,498.0,336.0,336.0,0.0029673590504451,0.1718188575604124,0.1718188575604124,21.301306726787537,21.301306726787537,-6.193865345104468,insufficient_high_e_mass_for_uniform_scs
0.1,2,null_superset_no_audit,250,498.0,336.0,336.0,0.0029673590504451,0.1718188575604124,0.1718188575604124,21.301306726787537,21.301306726787537,-7.07622153973923,insufficient_high_e_mass_for_uniform_scs
0.1,2,parc_track_gamma_tuned_uniform_scs,75,498.0,325.0,325.0,0.0030674846625766,0.1728041701966084,0.1728041701966084,20.72417910987153,20.72417910987153,-2.5172932998387907,insufficient_high_e_mass_for_uniform_scs
0.1,2,parc_track_gamma_tuned_uniform_scs,100,498.0,325.0,325.0,0.0030674846625766,0.1728041701966084,0.1728041701966084,20.72417910987153,20.72417910987153,-3.4165154163469067,insufficient_high_e_mass_for_uniform_scs
0.1,2,parc_track_gamma_tuned_uniform_scs,125,498.0,325.0,325.0,0.0030674846625766,0.1728041701966084,0.1728041701966084,20.72417910987153,20.72417910987153,-5.29246163823697,insufficient_high_e_mass_for_uniform_scs
0.1,2,parc_track_gamma_tuned_uniform_scs,150,498.0,325.0,325.0,0.0030674846625766,0.1728041701966084,0.1728041701966084,20.72417910987153,20.72417910987153,-5.856038016393794,insufficient_high_e_mass_for_uniform_scs
0.1,2,parc_track_gamma_tuned_uniform_scs,175,498.0,325.0,325.0,0.0030674846625766,0.1728041701966084,0.1728041701966084,20.72417910987153,20.72417910987153,-6.2110676021926094,insufficient_high_e_mass_for_uniform_scs
0.1,2,parc_track_gamma_tuned_uniform_scs,200,498.0,325.0,325.0,0.0030674846625766,0.1728041701966084,0.1728041701966084,20.72417910987153,20.72417910987153,-6.2893920914509565,insufficient_high_e_mass_for_uniform_scs
0.1,2,parc_track_gamma_tuned_uniform_scs,250,498.0,325.0,325.0,0.0030674846625766,0.1728041701966084,0.1728041701966084,20.72417910987153,20.72417910987153,-7.148708294560995,insufficient_high_e_mass_for_uniform_scs
0.1,2,tracklet_e_bh,75,,,,,,,,,,baseline_selected_empty
0.1,2,post_filter_e_bh,75,,,,,,,,,,baseline_selected_empty
0.1,2,tracklet_e_bh,100,,,,,,,,,,baseline_selected_empty
0.1,2,post_filter_e_bh,100,,,,,,,,,,baseline_selected_empty
0.1,2,tracklet_e_bh,125,,,,,,,,,,baseline_selected_empty
0.1,2,post_filter_e_bh,125,,,,,,,,,,baseline_selected_empty
0.1,2,tracklet_e_bh,150,,,,,,,,,,baseline_selected_empty
0.1,2,post_filter_e_bh,150,,,,,,,,,,baseline_selected_empty
0.1,2,tracklet_e_bh,175,,,,,,,,,,baseline_selected_empty
0.1,2,post_filter_e_bh,175,,,,,,,,,,baseline_selected_empty
0.1,2,tracklet_e_bh,200,,,,,,,,,,baseline_selected_empty
0.1,2,post_filter_e_bh,200,,,,,,,,,,baseline_selected_empty
0.1,2,tracklet_e_bh,250,,,,,,,,,,baseline_selected_empty
0.1,2,post_filter_e_bh,250,,,,,,,,,,baseline_selected_empty
0.2,0,unmatched_as_false_block,200,498.0,346.0,346.0,0.0028818443804034,0.5,0.1709599035136983,9.313968005098578,9.313968005098578,-0.1199942590523637,insufficient_high_e_mass_for_uniform_scs
0.2,0,unmatched_as_false_block,250,498.0,346.0,346.0,0.0028818443804034,0.5,0.1709599035136983,9.313968005098578,9.313968005098578,-0.3630963187358507,insufficient_high_e_mass_for_uniform_scs
0.2,1,unmatched_as_false_block,100,498.0,332.0,332.0,0.003003003003003,0.5,0.1721720845735255,9.12414379544733,9.12414379544733,-0.4379281022763353,insufficient_high_e_mass_for_uniform_scs
0.2,1,unmatched_as_false_block,125,498.0,332.0,332.0,0.003003003003003,0.5,0.1721720845735255,9.12414379544733,9.12414379544733,-0.7798084441566768,insufficient_high_e_mass_for_uniform_scs
