method,audit_policy,empty_block_policy,alpha1,score_source,n_cal_total,n_covered,n_excluded_empty,n_rank_denominator,n_rank,n_nonempty,n_empty_null_videos,n_inf_blockmax_videos,gamma,gamma_star_eff,p_min_theoretical,p_min_block,p_min_effective,emax_theoretical,emax_effective,required_emax,release_feasible,max_observed_e,mean_observed_e,candidate_budget_M,real_candidate_count,dummy_paths,released,official_supported,unsupported,unsupported_actually_true,unsupported_actually_false,unsupported_uncertain,unsupported_unlabeled,audited_released,true_released,false_released,uncertain_released,utr,audited_ftr_on_labeled_released,audited_ftr_supported_plus_labeled,conservative_ftr_uncertain_and_unlabeled_false,recall_proxy,verified_positive_removed,null_superset_size,tau_k,self_consistency_margin,best_margin_k,best_margin_tau,best_margin,selected_e_min,selected_e_mean,selected_e_max,empty_reason,empty_diagnostic,seed,method_family,runtime_sec,baseline_note
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,498.0,346.0,152.0,346.0,346.0,346.0,152.0,0.0,0.1709599035136983,0.1709599035136983,0.002004008016032,0.0028818443804034,0.0028818443804034,29.493601004141784,21.82374391726804,20.0,True,21.82374391726804,18.464486362252853,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1216.0,,,106.0,28.301886792452827,-6.478142875184791,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,498.0,346.0,152.0,346.0,346.0,346.0,152.0,0.0,0.1709599035136983,0.1709599035136983,0.002004008016032,0.0028818443804034,0.0028818443804034,29.493601004141784,21.82374391726804,20.0,True,21.82374391726804,16.846500716013356,175,175.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1216.0,,,106.0,33.018867924528294,-11.195124007260258,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,498.0,346.0,152.0,346.0,346.0,346.0,152.0,0.0,0.1709599035136983,0.1709599035136983,0.002004008016032,0.0028818443804034,0.0028818443804034,29.493601004141784,21.82374391726804,20.0,True,21.82374391726804,15.605073474506437,200,200.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1216.0,,,200.0,20.0,-13.084917216042005,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,498.0,346.0,152.0,346.0,346.0,346.0,152.0,0.0,0.1709599035136983,0.1709599035136983,0.002004008016032,0.0028818443804034,0.0028818443804034,29.493601004141784,21.82374391726804,20.0,True,21.82374391726804,13.86240374102334,250,250.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1216.0,,,249.0,20.08032128514056,-13.165238501182564,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.05,final_score_proxy,498.0,333.0,165.0,333.0,333.0,333.0,165.0,0.0,0.1720832451335447,0.1720832451335447,0.002004008016032,0.0029940119760479,0.0029940119760479,29.480933788504892,21.14416661026871,20.0,True,21.14416661026871,21.14416661026871,75,75.0,0.0,75,71,4,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0533333333333333,0.0,0.0,0.0,1.0,55.0,1161.0,20.0,1.1441666102687087,75.0,20.0,1.1441666102687087,21.14416661026871,21.14416661026871,21.14416661026871,,,0,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.05,final_score_proxy,498.0,333.0,165.0,333.0,333.0,333.0,165.0,0.0,0.1720832451335447,0.1720832451335447,0.002004008016032,0.0029940119760479,0.0029940119760479,29.480933788504892,21.14416661026871,20.0,True,21.14416661026871,21.14416661026871,100,100.0,0.0,100,92,8,8.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0,55.0,1161.0,20.0,1.1441666102687087,100.0,20.0,1.1441666102687087,21.14416661026871,21.14416661026871,21.14416661026871,,,0,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.05,final_score_proxy,498.0,333.0,165.0,333.0,333.0,333.0,165.0,0.0,0.1720832451335447,0.1720832451335447,0.002004008016032,0.0029940119760479,0.0029940119760479,29.480933788504892,21.14416661026871,20.0,True,21.14416661026871,19.74078602747792,125,125.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,55.0,1161.0,,,106.0,23.584905660377355,-2.440739050108647,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.05,final_score_proxy,498.0,333.0,165.0,333.0,333.0,333.0,165.0,0.0,0.1720832451335447,0.1720832451335447,0.002004008016032,0.0029940119760479,0.0029940119760479,29.480933788504892,21.14416661026871,20.0,True,21.14416661026871,17.892430596632725,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,55.0,1161.0,,,106.0,28.301886792452827,-7.157720182184118,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.05,final_score_proxy,498.0,333.0,165.0,333.0,333.0,333.0,165.0,0.0,0.1720832451335447,0.1720832451335447,0.002004008016032,0.0029940119760479,0.0029940119760479,29.480933788504892,21.14416661026871,20.0,True,21.14416661026871,16.325904026974584,175,175.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,55.0,1161.0,,,106.0,33.018867924528294,-11.874701314259584,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.05,final_score_proxy,498.0,333.0,165.0,333.0,333.0,333.0,165.0,0.0,0.1720832451335447,0.1720832451335447,0.002004008016032,0.0029940119760479,0.0029940119760479,29.480933788504892,21.14416661026871,20.0,True,21.14416661026871,15.12394016093458,200,200.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,55.0,1161.0,,,200.0,20.0,-13.28980690134544,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.05,final_score_proxy,498.0,333.0,165.0,333.0,333.0,333.0,165.0,0.0,0.1720832451335447,0.1720832451335447,0.002004008016032,0.0029940119760479,0.0029940119760479,29.480933788504892,21.14416661026871,20.0,True,21.14416661026871,13.43666316209274,250,250.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,55.0,1161.0,,,249.0,20.08032128514056,-13.370128186486,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
confidence_threshold,,,0.05,,,,,,,,,,,,,,,,,,,,,75,,,75,71,4,,,,,,,,,0.05333333333333334,0.0,,0.9466666666666667,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00013148796278983355,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,75,,,75,71,4,,,,,,,,,0.05333333333333334,0.0,,0.9466666666666667,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001256810501217842,tracklet_level_p_bh
tracklet_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,75,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.0002783950185403228,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,75,,,75,71,4,,,,,,,,,0.05333333333333334,0.0,,0.9466666666666667,1.0,,,20.0,1.1441666102687087,,,,,,,,,0,diagnostic_baseline,0.00010516808833926916,block_evalue_post_filter
greedy_score_no_risk,,,0.05,,,,,,,,,,,,,,,,,,,,,75,,,75,71,4,,,,,,,,,0.05333333333333334,0.0,,0.9466666666666667,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00011926598381251097,top_m_by_score_no_risk_control
confidence_threshold,,,0.05,,,,,,,,,,,,,,,,,,,,,100,,,100,92,8,,,,,,,,,0.08,0.0,,0.92,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00013433198910206556,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,100,,,100,92,8,,,,,,,,,0.08,0.0,,0.92,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00012026703916490078,tracklet_level_p_bh
tracklet_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,100,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.000269099953584373,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,100,,,100,92,8,,,,,,,,,0.08,0.0,,0.92,1.0,,,20.0,1.1441666102687087,,,,,,,,,0,diagnostic_baseline,0.00010648206807672977,block_evalue_post_filter
greedy_score_no_risk,,,0.05,,,,,,,,,,,,,,,,,,,,,100,,,100,92,8,,,,,,,,,0.08,0.0,,0.92,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00011816609185189009,top_m_by_score_no_risk_control
confidence_threshold,,,0.05,,,,,,,,,,,,,,,,,,,,,125,,,125,115,10,,,,,,,,,0.08,0.0,,0.928,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00013300799764692783,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,125,,,125,115,10,,,,,,,,,0.08,0.0,,0.928,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00012631993740797043,tracklet_level_p_bh
tracklet_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,125,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.0002731069689616561,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,125,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.0002349349670112133,block_evalue_post_filter
greedy_score_no_risk,,,0.05,,,,,,,,,,,,,,,,,,,,,125,,,125,115,10,,,,,,,,,0.08,0.0,,0.928,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00010681501589715481,top_m_by_score_no_risk_control
confidence_threshold,,,0.05,,,,,,,,,,,,,,,,,,,,,150,,,150,140,10,,,,,,,,,0.06666666666666667,0.0,,0.9266666666666666,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00014254509005695581,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,150,,,150,140,10,,,,,,,,,0.06666666666666667,0.0,,0.9266666666666666,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001348499208688736,tracklet_level_p_bh
tracklet_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.0002758610062301159,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.00024176901206374168,block_evalue_post_filter
greedy_score_no_risk,,,0.05,,,,,,,,,,,,,,,,,,,,,150,,,150,140,10,,,,,,,,,0.06666666666666667,0.0,,0.9266666666666666,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00011010991875082254,top_m_by_score_no_risk_control
confidence_threshold,,,0.05,,,,,,,,,,,,,,,,,,,,,175,,,175,164,11,,,,,,,,,0.06285714285714286,0.0,,0.9371428571428572,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001361729810014367,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,175,,,175,164,11,,,,,,,,,0.06285714285714286,0.0,,0.9371428571428572,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00013375305570662022,tracklet_level_p_bh
tracklet_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,175,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.00027545506600290537,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,175,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.00023497198708355427,block_evalue_post_filter
greedy_score_no_risk,,,0.05,,,,,,,,,,,,,,,,,,,,,175,,,175,164,11,,,,,,,,,0.06285714285714286,0.0,,0.9371428571428572,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00011239899322390556,top_m_by_score_no_risk_control
confidence_threshold,,,0.05,,,,,,,,,,,,,,,,,,,,,200,,,200,189,11,,,,,,,,,0.055,0.0,,0.945,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00014360202476382256,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,200,,,200,189,11,,,,,,,,,0.055,0.0,,0.945,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00013671000488102436,tracklet_level_p_bh
tracklet_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,200,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.0002671709517017007,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,200,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.0002465170109644532,block_evalue_post_filter
greedy_score_no_risk,,,0.05,,,,,,,,,,,,,,,,,,,,,200,,,200,189,11,,,,,,,,,0.055,0.0,,0.945,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00011800997890532017,top_m_by_score_no_risk_control
confidence_threshold,,,0.05,,,,,,,,,,,,,,,,,,,,,250,,,250,236,14,,,,,,,,,0.056,0.0,,0.956,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00014947098679840565,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,250,,,250,236,14,,,,,,,,,0.056,0.0,,0.956,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00014787400141358376,tracklet_level_p_bh
tracklet_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,250,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.00027354806661605835,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,250,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.00023191003128886223,block_evalue_post_filter
greedy_score_no_risk,,,0.05,,,,,,,,,,,,,,,,,,,,,250,,,250,236,14,,,,,,,,,0.056,0.0,,0.956,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00011903198901563883,top_m_by_score_no_risk_control
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,498.0,332.0,166.0,332.0,332.0,332.0,166.0,0.0,0.5,0.1721720845735255,0.002004008016032,0.003003003003003,0.003003003003003,11.169153951844516,9.12414379544733,20.0,True,9.12414379544733,7.462538406134164,75,75.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1090.0,,,75.0,20.0,-14.73217312357363,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax,1,certified_or_core_baseline,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,498.0,332.0,166.0,332.0,332.0,332.0,166.0,0.0,0.5,0.1721720845735255,0.002004008016032,0.003003003003003,0.003003003003003,11.169153951844516,9.12414379544733,20.0,True,9.12414379544733,6.751536878605593,100,100.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1090.0,,,100.0,20.0,-15.437928102276334,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax,1,certified_or_core_baseline,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,498.0,332.0,166.0,332.0,332.0,332.0,166.0,0.0,0.5,0.1721720845735255,0.002004008016032,0.003003003003003,0.003003003003003,11.169153951844516,9.12414379544733,20.0,True,9.12414379544733,6.282819514742614,125,125.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1090.0,,,125.0,20.0,-15.919558847379369,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax,1,certified_or_core_baseline,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,498.0,332.0,166.0,332.0,332.0,332.0,166.0,0.0,0.5,0.1721720845735255,0.002004008016032,0.003003003003003,0.003003003003003,11.169153951844516,9.12414379544733,20.0,True,9.12414379544733,5.915756454388951,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1090.0,,,150.0,20.0,-15.919558847379369,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax,1,certified_or_core_baseline,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,498.0,332.0,166.0,332.0,332.0,332.0,166.0,0.0,0.5,0.1721720845735255,0.002004008016032,0.003003003003003,0.003003003003003,11.169153951844516,9.12414379544733,20.0,True,9.12414379544733,5.61903183536429,175,175.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1090.0,,,175.0,20.0,-16.275083893562165,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax,1,certified_or_core_baseline,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,498.0,332.0,166.0,332.0,332.0,332.0,166.0,0.0,0.5,0.1721720845735255,0.002004008016032,0.003003003003003,0.003003003003003,11.169153951844516,9.12414379544733,20.0,True,9.12414379544733,5.382267369248483,200,200.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1090.0,,,200.0,20.0,-16.275083893562165,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax,1,certified_or_core_baseline,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.05,final_score_proxy,498.0,332.0,166.0,332.0,332.0,332.0,166.0,0.0,0.5,0.1721720845735255,0.002004008016032,0.003003003003003,0.003003003003003,11.169153951844516,9.12414379544733,20.0,True,9.12414379544733,5.005695970960702,250,250.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1090.0,,,249.0,20.08032128514056,-16.6317190838339,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax,1,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,498.0,332.0,166.0,332.0,332.0,332.0,166.0,0.0,0.1721720845735255,0.1721720845735255,0.002004008016032,0.003003003003003,0.003003003003003,29.47987841501076,21.09174389599088,20.0,True,21.09174389599088,15.587165074904531,75,75.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1090.0,,,75.0,20.0,-11.505492666438542,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,1,certified_or_core_baseline,,
