dataset,video_id,path_id,query,category_id,score,objectness,semantic_margin,temporal_stability,association_score,matched_gt_id,matched_iou,temporal_overlap,is_unmatched,cell_id,novelty_bin,query_cluster,occ_bin,domain_bin,frame_start,frame_end,clip_path,montage_path
LVVIS,760,ovtb_v760_p001143,water bottle,1013,0.3427719374497731,0.3427719374497731,0.3427719374497731,3,0.6666666666666666,6076.0,0.0241386546440367,0.0,True,cat:1013,unknown,water bottle,unknown,global,5,9,,
LVVIS,1796,ovtb_v1796_p003118,water bottle,1013,0.3104623854160309,0.3104623854160309,0.3104623854160309,2,0.5,,0.0,0.0,True,cat:1013,unknown,water bottle,unknown,global,12,14,,
LVVIS,1354,ovtb_v1354_p002506,board eraser,102,0.5901120815958295,0.5901120815958295,0.5901120815958295,7,0.8571428571428571,,0.0,0.0,True,cat:102,unknown,board eraser,unknown,global,3,19,,
LVVIS,392,ovtb_v392_p000431,wheel,1026,0.5962936729192734,0.5962936729192734,0.5962936729192734,6,0.8333333333333334,,0.0,0.0,True,cat:1026,unknown,wheel,unknown,global,7,24,,
LVVIS,1369,ovtb_v1369_p002233,wheel,1026,0.5636425316333771,0.5636425316333771,0.5636425316333771,2,0.5,,0.0,0.0,True,cat:1026,unknown,wheel,unknown,global,9,10,,
LVVIS,1369,ovtb_v1369_p002231,wheel,1026,0.5413967728614807,0.5413967728614807,0.5413967728614807,5,0.8,,0.0,0.0,True,cat:1026,unknown,wheel,unknown,global,4,10,,
LVVIS,1300,ovtb_v1300_p002176,wheel,1026,0.4584597093718393,0.4584597093718393,0.4584597093718393,7,0.8571428571428571,9549.0,0.9395785942778264,0.2857142857142857,True,cat:1026,unknown,wheel,unknown,global,6,39,,
LVVIS,392,ovtb_v392_p000430,wheel,1026,0.4571932057539622,0.4571932057539622,0.4571932057539622,3,0.6666666666666666,,0.0,0.0,True,cat:1026,unknown,wheel,unknown,global,0,7,,
LVVIS,876,ovtb_v876_p001355,wheel,1026,0.456952942269189,0.456952942269189,0.456952942269189,7,0.8571428571428571,,0.0,0.0,True,cat:1026,unknown,wheel,unknown,global,0,25,,
LVVIS,940,ovtb_v940_p001471,wheel,1026,0.4295852333307266,0.4295852333307266,0.4295852333307266,4,0.75,7208.0,0.0009356806242337,0.0,True,cat:1026,unknown,wheel,unknown,global,0,20,,
LVVIS,876,ovtb_v876_p001356,wheel,1026,0.4267934645925249,0.4267934645925249,0.4267934645925249,7,0.8571428571428571,,0.0,0.0,True,cat:1026,unknown,wheel,unknown,global,0,25,,
LVVIS,693,ovtb_v693_p001062,wheel,1026,0.4129825532436371,0.4129825532436371,0.4129825532436371,2,0.5,,0.0,0.0,True,cat:1026,unknown,wheel,unknown,global,12,14,,
LVVIS,1369,ovtb_v1369_p002232,wheel,1026,0.4045096784830093,0.4045096784830093,0.4045096784830093,2,0.5,,0.0,0.0,True,cat:1026,unknown,wheel,unknown,global,6,7,,
LVVIS,785,ovtb_v785_p001206,boat,103,0.6060508787631989,0.6060508787631989,0.6060508787631989,8,0.875,,0.0,0.0,True,cat:103,unknown,boat,unknown,global,0,19,,
LVVIS,1137,ovtb_v1137_p001871,boat,103,0.4267654418945312,0.4267654418945312,0.4267654418945312,2,0.5,,0.0,0.0,True,cat:103,unknown,boat,unknown,global,11,16,,
LVVIS,1021,ovtb_v1021_p001639,windshield wiper,1034,0.5618574768304825,0.5618574768304825,0.5618574768304825,2,0.5,7775.0,0.4850709004933339,0.0,True,cat:1034,unknown,windshield wiper,unknown,global,8,11,,
LVVIS,1021,ovtb_v1021_p001635,windshield wiper,1034,0.3854930798212687,0.3854930798212687,0.3854930798212687,3,0.6666666666666666,7775.0,0.3373304741120534,0.0,True,cat:1034,unknown,windshield wiper,unknown,global,0,5,,
LVVIS,1021,ovtb_v1021_p001636,windshield wiper,1034,0.3297459085782369,0.3297459085782369,0.3297459085782369,3,0.6666666666666666,7775.0,0.2307121963519032,0.0,True,cat:1034,unknown,windshield wiper,unknown,global,0,5,,
LVVIS,1641,ovtb_v1641_p002604,body thermometer,104,0.5615172237157822,0.5615172237157822,0.5615172237157822,8,0.875,11477.0,0.4534308772574509,0.0,True,cat:104,unknown,body thermometer,unknown,global,0,11,,
LVVIS,985,ovtb_v985_p001566,bottle,113,0.7460481002926826,0.7460481002926826,0.7460481002926826,8,0.875,7516.0,0.5005962398520777,0.125,True,cat:113,unknown,bottle,unknown,global,0,23,,
LVVIS,265,ovtb_v265_p000285,bottle,113,0.3429799079895019,0.3429799079895019,0.3429799079895019,2,0.5,2902.0,0.209007861470926,0.0,True,cat:113,unknown,bottle,unknown,global,14,16,,
LVVIS,733,ovtb_v733_p001115,bottle,113,0.3018410801887512,0.3018410801887512,0.3018410801887512,4,0.75,,0.0,0.0,True,cat:113,unknown,bottle,unknown,global,0,23,,
LVVIS,1000,ovtb_v1000_p001587,bowl,119,0.5613855645060539,0.5613855645060539,0.5613855645060539,8,0.875,,0.0,0.0,True,cat:119,unknown,bowl,unknown,global,0,19,,
LVVIS,296,ovtb_v296_p000290,bowl,119,0.3783039918967655,0.3783039918967655,0.3783039918967655,7,0.8571428571428571,,0.0,0.0,True,cat:119,unknown,bowl,unknown,global,2,11,,
LVVIS,1752,ovtb_v1752_p003043,bowl,119,0.3571909740567207,0.3571909740567207,0.3571909740567207,4,0.75,12147.0,0.2737212514191332,0.0,True,cat:119,unknown,bowl,unknown,global,10,23,,
LVVIS,1752,ovtb_v1752_p003044,bowl,119,0.3083328604698181,0.3083328604698181,0.3083328604698181,2,0.5,12142.0,0.4389148297697314,0.0,True,cat:119,unknown,bowl,unknown,global,16,20,,
LVVIS,1399,ovtb_v1399_p001989,box,122,0.6728412409623464,0.6728412409623464,0.6728412409623464,6,0.8333333333333334,10108.0,0.1013314325390893,0.0,True,cat:122,unknown,box,unknown,global,0,25,,
LVVIS,605,ovtb_v605_p000933,box,122,0.6655407845973969,0.6655407845973969,0.6655407845973969,2,0.5,,0.0,0.0,True,cat:122,unknown,box,unknown,global,4,25,,
LVVIS,605,ovtb_v605_p000931,box,122,0.6435293912887573,0.6435293912887573,0.6435293912887573,5,0.8,,0.0,0.0,True,cat:122,unknown,box,unknown,global,0,29,,
LVVIS,1751,ovtb_v1751_p002519,box,122,0.3498272374272346,0.3498272374272346,0.3498272374272346,8,0.875,12140.0,0.0388165304505081,0.0,True,cat:122,unknown,box,unknown,global,0,23,,
LVVIS,313,ovtb_v313_p000383,box,122,0.3254686743021011,0.3254686743021011,0.3254686743021011,2,0.5,,0.0,0.0,True,cat:122,unknown,box,unknown,global,16,20,,
LVVIS,1091,ovtb_v1091_p001522,box,122,0.3098669946193695,0.3098669946193695,0.3098669946193695,2,0.5,,0.0,0.0,True,cat:122,unknown,box,unknown,global,8,29,,
LVVIS,117,ovtb_v117_p000000,broom,130,0.5796294510364532,0.5796294510364532,0.5796294510364532,8,0.875,,0.0,0.0,True,cat:130,unknown,broom,unknown,global,0,23,,
LVVIS,351,ovtb_v351_p000331,bulldozer,135,0.710226371884346,0.710226371884346,0.710226371884346,8,0.875,3483.0,0.016413477964381,0.0,True,cat:135,unknown,bulldozer,unknown,global,0,34,,
LVVIS,1240,ovtb_v1240_p001991,cabinet,146,0.5282630175352097,0.5282630175352097,0.5282630175352097,8,0.875,9104.0,0.503687583049931,0.25,True,cat:146,unknown,cabinet,unknown,global,0,29,,
LVVIS,1240,ovtb_v1240_p001992,cabinet,146,0.5120828524231911,0.5120828524231911,0.5120828524231911,8,0.875,9098.0,0.4877264895018613,0.0,True,cat:146,unknown,cabinet,unknown,global,0,29,,
LVVIS,228,ovtb_v228_p000156,cabinet,146,0.4343330264091491,0.4343330264091491,0.4343330264091491,8,0.875,,0.0,0.0,True,cat:146,unknown,cabinet,unknown,global,0,14,,
LVVIS,228,ovtb_v228_p000155,cabinet,146,0.4343155659735203,0.4343155659735203,0.4343155659735203,8,0.875,,0.0,0.0,True,cat:146,unknown,cabinet,unknown,global,0,14,,
LVVIS,228,ovtb_v228_p000157,cabinet,146,0.417123295366764,0.417123295366764,0.417123295366764,8,0.875,,0.0,0.0,True,cat:146,unknown,cabinet,unknown,global,0,14,,
LVVIS,408,ovtb_v408_p000464,cabinet,146,0.3452133685350418,0.3452133685350418,0.3452133685350418,8,0.875,3780.0,0.002657133519084,0.0,True,cat:146,unknown,cabinet,unknown,global,0,32,,
LVVIS,447,ovtb_v447_p000482,cage,148,0.6349883899092674,0.6349883899092674,0.6349883899092674,8,0.875,4031.0,0.0518076850023333,0.0,True,cat:148,unknown,cage,unknown,global,0,17,,
LVVIS,348,ovtb_v348_p000350,calculator,150,0.7118019014596939,0.7118019014596939,0.7118019014596939,8,0.875,3465.0,0.1973811621203095,0.0,True,cat:150,unknown,calculator,unknown,global,0,29,,
LVVIS,424,ovtb_v424_p000491,candle,159,0.6100777089595795,0.6100777089595795,0.6100777089595795,8,0.875,3907.0,0.0283036964686733,0.0,True,cat:159,unknown,candle,unknown,global,0,39,,
LVVIS,424,ovtb_v424_p000490,candle,159,0.6094628758728504,0.6094628758728504,0.6094628758728504,8,0.875,,0.0,0.0,True,cat:159,unknown,candle,unknown,global,0,39,,
LVVIS,424,ovtb_v424_p000494,candle,159,0.4624342881143093,0.4624342881143093,0.4624342881143093,8,0.875,3911.0,0.0382983542162662,0.0,True,cat:159,unknown,candle,unknown,global,0,39,,
LVVIS,1103,ovtb_v1103_p001541,car,167,0.5114428273269108,0.5114428273269108,0.5114428273269108,7,0.8571428571428571,8302.0,0.6882899990187765,0.1428571428571428,True,cat:167,unknown,car,unknown,global,0,32,,
LVVIS,1103,ovtb_v1103_p001543,car,167,0.4478992819786072,0.4478992819786072,0.4478992819786072,2,0.5,8302.0,0.4330318160727886,0.0,True,cat:167,unknown,car,unknown,global,32,37,,
LVVIS,811,ovtb_v811_p001114,car,167,0.4005993530154228,0.4005993530154228,0.4005993530154228,4,0.75,,0.0,0.0,True,cat:167,unknown,car,unknown,global,8,16,,
LVVIS,611,ovtb_v611_p000730,car,167,0.3911297023296356,0.3911297023296356,0.3911297023296356,3,0.6666666666666666,,0.0,0.0,True,cat:167,unknown,car,unknown,global,17,24,,
LVVIS,811,ovtb_v811_p001109,car,167,0.3607647866010666,0.3607647866010666,0.3607647866010666,2,0.5,,0.0,0.0,True,cat:167,unknown,car,unknown,global,5,19,,
LVVIS,811,ovtb_v811_p001119,car,167,0.337483212351799,0.337483212351799,0.337483212351799,2,0.5,,0.0,0.0,True,cat:167,unknown,car,unknown,global,16,19,,
LVVIS,611,ovtb_v611_p000729,car,167,0.3092465400695801,0.3092465400695801,0.3092465400695801,2,0.5,,0.0,0.0,True,cat:167,unknown,car,unknown,global,14,17,,
LVVIS,1711,ovtb_v1711_p002416,car,167,0.3092399438222249,0.3092399438222249,0.3092399438222249,3,0.6666666666666666,,0.0,0.0,True,cat:167,unknown,car,unknown,global,0,10,,
LVVIS,487,ovtb_v487_p000547,carnation,172,0.7107269391417503,0.7107269391417503,0.7107269391417503,8,0.875,4298.0,0.1634828063754896,0.0,True,cat:172,unknown,carnation,unknown,global,0,12,,
LVVIS,231,ovtb_v231_p000149,carnation,172,0.5208406858146191,0.5208406858146191,0.5208406858146191,8,0.875,2622.0,0.076346721288238,0.0,True,cat:172,unknown,carnation,unknown,global,0,15,,
LVVIS,231,ovtb_v231_p000150,carnation,172,0.4960396997630596,0.4960396997630596,0.4960396997630596,8,0.875,2622.0,0.0317162749735078,0.0,True,cat:172,unknown,carnation,unknown,global,0,15,,
LVVIS,231,ovtb_v231_p000152,carnation,172,0.4401711225509643,0.4401711225509643,0.4401711225509643,8,0.875,2622.0,0.0544543454274689,0.0,True,cat:172,unknown,carnation,unknown,global,0,15,,
LVVIS,231,ovtb_v231_p000153,carnation,172,0.428260937333107,0.428260937333107,0.428260937333107,8,0.875,2622.0,0.0569445825362817,0.0,True,cat:172,unknown,carnation,unknown,global,0,15,,
LVVIS,231,ovtb_v231_p000154,carnation,172,0.4099745005369186,0.4099745005369186,0.4099745005369186,8,0.875,2622.0,0.0140897094112097,0.0,True,cat:172,unknown,carnation,unknown,global,0,15,,
LVVIS,231,ovtb_v231_p000151,carnation,172,0.4017785154283046,0.4017785154283046,0.4017785154283046,8,0.875,2622.0,0.1842857331687823,0.0,True,cat:172,unknown,carnation,unknown,global,0,15,,
LVVIS,231,ovtb_v231_p000157,carnation,172,0.3461311558882395,0.3461311558882395,0.3461311558882395,6,0.8333333333333334,2622.0,0.0899658319019896,0.0,True,cat:172,unknown,carnation,unknown,global,2,15,,
LVVIS,231,ovtb_v231_p000158,carnation,172,0.3286523222923279,0.3286523222923279,0.3286523222923279,2,0.5,2622.0,0.0656499056397288,0.0,True,cat:172,unknown,carnation,unknown,global,6,9,,
LVVIS,231,ovtb_v231_p000155,carnation,172,0.3169505695501963,0.3169505695501963,0.3169505695501963,6,0.8333333333333334,2622.0,0.1677007620337779,0.0,True,cat:172,unknown,carnation,unknown,global,0,15,,
LVVIS,1475,ovtb_v1475_p002083,cassette,177,0.7087032943964005,0.7087032943964005,0.7087032943964005,8,0.875,,0.0,0.0,True,cat:177,unknown,cassette,unknown,global,0,23,,
LVVIS,466,ovtb_v466_p000626,cassette,177,0.6548698022961617,0.6548698022961617,0.6548698022961617,8,0.875,4162.0,0.1258489717722832,0.0,True,cat:177,unknown,cassette,unknown,global,0,23,,
LVVIS,466,ovtb_v466_p000627,cassette,177,0.5798747688531876,0.5798747688531876,0.5798747688531876,8,0.875,4149.0,0.1127628416116443,0.0,True,cat:177,unknown,cassette,unknown,global,0,23,,
LVVIS,1715,ovtb_v1715_p002438,cassette,177,0.4734691865742206,0.4734691865742206,0.4734691865742206,8,0.875,,0.0,0.0,True,cat:177,unknown,cassette,unknown,global,0,34,,
LVVIS,466,ovtb_v466_p000628,cassette,177,0.4139012359082699,0.4139012359082699,0.4139012359082699,8,0.875,,0.0,0.0,True,cat:177,unknown,cassette,unknown,global,0,23,,
LVVIS,782,ovtb_v782_p001260,cassette,177,0.374790720641613,0.374790720641613,0.374790720641613,8,0.875,,0.0,0.0,True,cat:177,unknown,cassette,unknown,global,0,23,,
LVVIS,782,ovtb_v782_p001259,cassette,177,0.3699358664453029,0.3699358664453029,0.3699358664453029,8,0.875,,0.0,0.0,True,cat:177,unknown,cassette,unknown,global,0,23,,
LVVIS,782,ovtb_v782_p001258,cassette,177,0.3589529991149902,0.3589529991149902,0.3589529991149902,7,0.8571428571428571,,0.0,0.0,True,cat:177,unknown,cassette,unknown,global,0,20,,
LVVIS,466,ovtb_v466_p000630,cassette,177,0.3417386673390865,0.3417386673390865,0.3417386673390865,8,0.875,,0.0,0.0,True,cat:177,unknown,cassette,unknown,global,0,23,,
LVVIS,1715,ovtb_v1715_p002439,cassette,177,0.3383875233786447,0.3383875233786447,0.3383875233786447,7,0.8571428571428571,,0.0,0.0,True,cat:177,unknown,cassette,unknown,global,0,34,,
LVVIS,1764,ovtb_v1764_p003066,cell phone,184,0.5586133343832833,0.5586133343832833,0.5586133343832833,7,0.8571428571428571,,0.0,0.0,True,cat:184,unknown,cell phone,unknown,global,0,14,,
LVVIS,784,ovtb_v784_p001168,cell phone,184,0.3430008547646658,0.3430008547646658,0.3430008547646658,7,0.8571428571428571,6218.0,0.2787046552619991,0.0,True,cat:184,unknown,cell phone,unknown,global,0,19,,
LVVIS,528,ovtb_v528_p000656,cell phone,184,0.3263145461678505,0.3263145461678505,0.3263145461678505,4,0.75,4532.0,0.2265415244650833,0.0,True,cat:184,unknown,cell phone,unknown,global,0,14,,
LVVIS,1630,ovtb_v1630_p003022,charger,195,0.6305292993783951,0.6305292993783951,0.6305292993783951,8,0.875,11423.0,0.2506197917767718,0.0,True,cat:195,unknown,charger,unknown,global,0,31,,
LVVIS,1406,ovtb_v1406_p002604,charger,195,0.4030023387500218,0.4030023387500218,0.4030023387500218,7,0.8571428571428571,10129.0,0.232855892062218,0.0,True,cat:195,unknown,charger,unknown,global,0,14,,
LVVIS,1406,ovtb_v1406_p002605,charger,195,0.3468129932880401,0.3468129932880401,0.3468129932880401,2,0.5,10131.0,0.3831706882707344,0.0,True,cat:195,unknown,charger,unknown,global,12,14,,
LVVIS,1218,ovtb_v1218_p002248,checkbook,196,0.586896114051342,0.586896114051342,0.586896114051342,8,0.875,8954.0,0.3450043339459328,0.0,True,cat:196,unknown,checkbook,unknown,global,0,14,,
LVVIS,274,ovtb_v274_p000278,chestnut,202,0.6128074129422506,0.6128074129422506,0.6128074129422506,3,0.6666666666666666,,0.0,0.0,True,cat:202,unknown,chestnut,unknown,global,8,11,,
LVVIS,274,ovtb_v274_p000276,chestnut,202,0.4784104270594461,0.4784104270594461,0.4784104270594461,7,0.8571428571428571,2957.0,0.1118065689977838,0.0,True,cat:202,unknown,chestnut,unknown,global,2,11,,
LVVIS,274,ovtb_v274_p000280,chestnut,202,0.4359956532716751,0.4359956532716751,0.4359956532716751,2,0.5,,0.0,0.0,True,cat:202,unknown,chestnut,unknown,global,9,11,,
LVVIS,274,ovtb_v274_p000275,chestnut,202,0.3771470089753468,0.3771470089753468,0.3771470089753468,3,0.6666666666666666,2954.0,0.1796861037963074,0.0,True,cat:202,unknown,chestnut,unknown,global,0,5,,
LVVIS,274,ovtb_v274_p000279,chestnut,202,0.3410936594009399,0.3410936594009399,0.3410936594009399,2,0.5,,0.0,0.0,True,cat:202,unknown,chestnut,unknown,global,8,11,,
LVVIS,1479,ovtb_v1479_p002088,choker,211,0.5024396441876888,0.5024396441876888,0.5024396441876888,8,0.875,10558.0,0.7646646030990789,0.125,True,cat:211,unknown,choker,unknown,global,0,19,,
LVVIS,888,ovtb_v888_p001370,computer keyboard,240,0.5260566286742687,0.5260566286742687,0.5260566286742687,8,0.875,6875.0,0.4239594149961587,0.0,True,cat:240,unknown,computer keyboard,unknown,global,0,29,,
LVVIS,779,ovtb_v779_p001027,cone,242,0.5120511390268803,0.5120511390268803,0.5120511390268803,8,0.875,,0.0,0.0,True,cat:242,unknown,cone,unknown,global,0,23,,
LVVIS,321,ovtb_v321_p000407,correction tape,247,0.5494065165519715,0.5494065165519715,0.5494065165519715,5,0.8,3293.0,0.0142765768473121,0.0,True,cat:247,unknown,correction tape,unknown,global,3,19,,
LVVIS,1027,ovtb_v1027_p001412,crate,255,0.5233707129955292,0.5233707129955292,0.5233707129955292,2,0.5,,0.0,0.0,True,cat:255,unknown,crate,unknown,global,14,17,,
LVVIS,892,ovtb_v892_p001379,cup,263,0.5579774379730225,0.5579774379730225,0.5579774379730225,8,0.875,6901.0,0.0497624323718767,0.0,True,cat:263,unknown,cup,unknown,global,0,14,,
LVVIS,1719,ovtb_v1719_p002450,curtain,265,0.5321301259100437,0.5321301259100437,0.5321301259100437,8,0.875,,0.0,0.0,True,cat:265,unknown,curtain,unknown,global,0,14,,
LVVIS,601,ovtb_v601_p000911,cymbal,268,0.77085842192173,0.77085842192173,0.77085842192173,8,0.875,5094.0,0.1726300235632599,0.0,True,cat:268,unknown,cymbal,unknown,global,0,19,,
LVVIS,601,ovtb_v601_p000912,cymbal,268,0.7256897538900375,0.7256897538900375,0.7256897538900375,8,0.875,5094.0,0.0662764788022332,0.0,True,cat:268,unknown,cymbal,unknown,global,0,19,,
LVVIS,601,ovtb_v601_p000913,cymbal,268,0.7076062709093094,0.7076062709093094,0.7076062709093094,8,0.875,5097.0,0.3928466136708849,0.0,True,cat:268,unknown,cymbal,unknown,global,0,19,,
LVVIS,601,ovtb_v601_p000914,cymbal,268,0.6737905442714691,0.6737905442714691,0.6737905442714691,8,0.875,5095.0,0.2945407999521407,0.0,True,cat:268,unknown,cymbal,unknown,global,0,19,,
LVVIS,601,ovtb_v601_p000915,cymbal,268,0.3573262616991997,0.3573262616991997,0.3573262616991997,8,0.875,5095.0,0.1573155423229163,0.0,True,cat:268,unknown,cymbal,unknown,global,0,19,,
LVVIS,601,ovtb_v601_p000916,cymbal,268,0.3228059836796352,0.3228059836796352,0.3228059836796352,7,0.8571428571428571,5095.0,0.0918445776314952,0.0,True,cat:268,unknown,cymbal,unknown,global,3,19,,
LVVIS,249,ovtb_v249_p000244,die,282,0.6050679045064109,0.6050679045064109,0.6050679045064109,7,0.8571428571428571,2771.0,0.2219055296636248,0.0,True,cat:282,unknown,die,unknown,global,0,16,,
LVVIS,1849,ovtb_v1849_p002981,die,282,0.3629983723163604,0.3629983723163604,0.3629983723163604,5,0.8,12762.0,0.0087276077997279,0.0,True,cat:282,unknown,die,unknown,global,0,19,,
LVVIS,137,ovtb_v137_p000037,dog,290,0.5778256893157959,0.5778256893157959,0.5778256893157959,5,0.8,2127.0,0.0579562390784891,0.0,True,cat:290,unknown,dog,unknown,global,0,30,,
LVVIS,1569,ovtb_v1569_p002516,dog,290,0.5248553156852722,0.5248553156852722,0.5248553156852722,6,0.8333333333333334,11071.0,0.1724221919533355,0.0,True,cat:290,unknown,dog,unknown,global,4,27,,
LVVIS,1569,ovtb_v1569_p002517,dog,290,0.4179148375988006,0.4179148375988006,0.4179148375988006,2,0.5,11071.0,0.2952809489164288,0.0,True,cat:290,unknown,dog,unknown,global,4,8,,
LVVIS,1387,ovtb_v1387_p001979,dragonfruit,302,0.529011644423008,0.529011644423008,0.529011644423008,8,0.875,,0.0,0.0,True,cat:302,unknown,dragonfruit,unknown,global,0,29,,
LVVIS,1345,ovtb_v1345_p002183,drawer,303,0.6292825937271118,0.6292825937271118,0.6292825937271118,8,0.875,9789.0,0.2312306157027472,0.0,True,cat:303,unknown,drawer,unknown,global,0,24,,
LVVIS,398,ovtb_v398_p000520,drawer,303,0.6117225885391235,0.6117225885391235,0.6117225885391235,8,0.875,3716.0,0.2345617202502709,0.0,True,cat:303,unknown,drawer,unknown,global,0,19,,
LVVIS,1397,ovtb_v1397_p002265,drawer,303,0.5307407565414906,0.5307407565414906,0.5307407565414906,8,0.875,10103.0,0.2994214446798677,0.0,True,cat:303,unknown,drawer,unknown,global,0,19,,
LVVIS,234,ovtb_v234_p000192,drawer,303,0.4854352474212646,0.4854352474212646,0.4854352474212646,8,0.875,2639.0,0.2616114144814877,0.0,True,cat:303,unknown,drawer,unknown,global,0,19,,
LVVIS,638,ovtb_v638_p000976,drawer,303,0.4530267715454101,0.4530267715454101,0.4530267715454101,4,0.75,5349.0,0.9054160859960222,0.25,True,cat:303,unknown,drawer,unknown,global,0,23,,
LVVIS,1809,ovtb_v1809_p002889,drawer,303,0.4212398926417033,0.4212398926417033,0.4212398926417033,3,0.6666666666666666,,0.0,0.0,True,cat:303,unknown,drawer,unknown,global,8,12,,
LVVIS,1845,ovtb_v1845_p002971,drawer,303,0.3892513550817966,0.3892513550817966,0.3892513550817966,8,0.875,12740.0,0.4817918289418789,0.0,True,cat:303,unknown,drawer,unknown,global,0,19,,
LVVIS,1845,ovtb_v1845_p002973,drawer,303,0.3672491908073425,0.3672491908073425,0.3672491908073425,3,0.6666666666666666,12740.0,0.2292580173820007,0.0,True,cat:303,unknown,drawer,unknown,global,3,14,,
LVVIS,1686,ovtb_v1686_p003112,drawer,303,0.3648672189031328,0.3648672189031328,0.3648672189031328,7,0.8571428571428571,11735.0,0.2199236846162149,0.0,True,cat:303,unknown,drawer,unknown,global,0,25,,
LVVIS,1686,ovtb_v1686_p003114,drawer,303,0.3153847654660542,0.3153847654660542,0.3153847654660542,3,0.6666666666666666,11735.0,0.0474860242240391,0.0,True,cat:303,unknown,drawer,unknown,global,0,25,,
LVVIS,595,ovtb_v595_p000711,drone,309,0.5027680652482169,0.5027680652482169,0.5027680652482169,7,0.8571428571428571,,0.0,0.0,True,cat:309,unknown,drone,unknown,global,0,20,,
LVVIS,595,ovtb_v595_p000712,drone,309,0.4179294221103191,0.4179294221103191,0.4179294221103191,8,0.875,,0.0,0.0,True,cat:309,unknown,drone,unknown,global,0,23,,
LVVIS,595,ovtb_v595_p000713,drone,309,0.3967850357294082,0.3967850357294082,0.3967850357294082,2,0.5,5072.0,0.295323795342537,0.0,True,cat:309,unknown,drone,unknown,global,20,23,,
LVVIS,553,ovtb_v553_p000846,dustpan,320,0.5973244942724705,0.5973244942724705,0.5973244942724705,8,0.875,4730.0,0.0186084645261479,0.0,True,cat:320,unknown,dustpan,unknown,global,0,29,,
LVVIS,1253,ovtb_v1253_p002066,earring,327,0.6161151925722758,0.6161151925722758,0.6161151925722758,3,0.6666666666666666,9247.0,0.3834035005250298,0.0,True,cat:327,unknown,earring,unknown,global,14,21,,
LVVIS,1045,ovtb_v1045_p001678,earring,327,0.4362134337425232,0.4362134337425232,0.4362134337425232,2,0.5,,0.0,0.0,True,cat:327,unknown,earring,unknown,global,0,2,,
LVVIS,481,ovtb_v481_p000684,earring,327,0.3692155480384826,0.3692155480384826,0.3692155480384826,4,0.75,4247.0,0.2771377731479434,0.0,True,cat:327,unknown,earring,unknown,global,0,23,,
LVVIS,1045,ovtb_v1045_p001679,earring,327,0.3534075617790222,0.3534075617790222,0.3534075617790222,2,0.5,,0.0,0.0,True,cat:327,unknown,earring,unknown,global,4,8,,
LVVIS,1045,ovtb_v1045_p001682,earring,327,0.3473314344882965,0.3473314344882965,0.3473314344882965,2,0.5,7934.0,0.4366857762494191,0.0,True,cat:327,unknown,earring,unknown,global,12,14,,
LVVIS,1465,ovtb_v1465_p002374,escargot,344,0.5469246506690979,0.5469246506690979,0.5469246506690979,2,0.5,10484.0,0.1774537761954902,0.0,True,cat:344,unknown,escargot,unknown,global,0,3,,
