method,audit_policy,empty_block_policy,alpha1,score_source,n_cal_total,n_covered,n_excluded_empty,n_rank_denominator,n_rank,n_nonempty,n_empty_null_videos,n_inf_blockmax_videos,gamma,gamma_star_eff,p_min_theoretical,p_min_block,p_min_effective,emax_theoretical,emax_effective,required_emax,release_feasible,max_observed_e,mean_observed_e,candidate_budget_M,real_candidate_count,dummy_paths,released,official_supported,unsupported,unsupported_actually_true,unsupported_actually_false,unsupported_uncertain,unsupported_unlabeled,audited_released,true_released,false_released,uncertain_released,utr,audited_ftr_on_labeled_released,audited_ftr_supported_plus_labeled,conservative_ftr_uncertain_and_unlabeled_false,recall_proxy,verified_positive_removed,null_superset_size,tau_k,self_consistency_margin,best_margin_k,best_margin_tau,best_margin,selected_e_min,selected_e_mean,selected_e_max,empty_reason,empty_diagnostic,seed,method_family,runtime_sec,baseline_note
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,884.0,594.0,290.0,594.0,594.0,594.0,290.0,0.0,0.1565297625740818,0.1565297625740818,0.0011299435028248,0.0016806722689075,0.0016806722689075,47.89121626646431,34.26252854155881,10.0,True,34.26252854155881,24.176815075189005,150,150.0,0.0,150,149,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0066666666666666,,0.0,0.0066666666666666,1.0,0.0,1891.0,10.0,3.5638142074248838,137.0,10.94890510948905,8.145651070951104,13.563814207424883,24.176815075189005,34.26252854155881,,,1,certified_or_core_baseline,,
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,149,1,,,,,,,,,0.006666666666666667,,,0.006666666666666667,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00013870600378140807,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,149,1,,,,,,,,,0.006666666666666667,,,0.006666666666666667,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00013982399832457304,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,149,1,,,,,,,,,0.006666666666666667,,,0.006666666666666667,1.0,,,10.0,2.5565388012249084,,,,,,,,,1,diagnostic_baseline,0.00015881998115219176,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,149,1,,,,,,,,,0.006666666666666667,,,0.006666666666666667,1.0,,,10.0,3.5638142074248833,,,,,,,,,1,diagnostic_baseline,0.0001431760028935969,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,149,1,,,,,,,,,0.006666666666666667,,,0.006666666666666667,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00013870501425117254,top_m_by_score_no_risk_control
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,884.0,600.0,284.0,600.0,600.0,600.0,284.0,0.0,0.5,0.1562843108887373,0.0011299435028248,0.0016638935108153,0.0016638935108153,14.874474780643904,12.257650672131264,10.0,True,12.257650672131264,9.921170678786474,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1852.0,,,150.0,10.0,-2.923042084812618,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,2,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,884.0,600.0,284.0,600.0,600.0,600.0,284.0,0.0,0.1562843108887373,0.1562843108887373,0.0011299435028248,0.0016638935108153,0.0016638935108153,47.8958245824538,34.55376475712119,10.0,True,34.55376475712119,24.860469588916622,150,150.0,0.0,150,149,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0066666666666666,,0.0,0.0066666666666666,1.0,0.0,1852.0,10.0,3.675420338264207,67.0,22.388059701492537,12.165705055628656,13.675420338264209,24.860469588916622,34.55376475712119,,,2,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,884.0,600.0,284.0,600.0,600.0,600.0,284.0,0.0,0.1562843108887373,0.1562843108887373,0.0011299435028248,0.0016638935108153,0.0016638935108153,47.8958245824538,34.55376475712119,10.0,True,34.55376475712119,24.860469588916622,150,150.0,0.0,150,149,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0066666666666666,,0.0,0.0066666666666666,1.0,0.0,1852.0,10.0,3.675420338264207,67.0,22.388059701492537,12.165705055628656,13.675420338264209,24.860469588916622,34.55376475712119,,,2,certified_or_core_baseline,,
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,149,1,,,,,,,,,0.006666666666666667,,,0.006666666666666667,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00014010199811309576,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,149,1,,,,,,,,,0.006666666666666667,,,0.006666666666666667,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00016168400179594755,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,149,1,,,,,,,,,0.006666666666666667,,,0.006666666666666667,1.0,,,10.0,2.4264502842391256,,,,,,,,,2,diagnostic_baseline,0.00014163900050334632,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,149,1,,,,,,,,,0.006666666666666667,,,0.006666666666666667,1.0,,,10.0,3.6754203382642086,,,,,,,,,2,diagnostic_baseline,0.00014108000323176384,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,149,1,,,,,,,,,0.006666666666666667,,,0.006666666666666667,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00014995099627412856,top_m_by_score_no_risk_control
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,884.0,604.0,280.0,604.0,604.0,604.0,280.0,0.0,0.5,0.1561224562952481,0.0011299435028248,0.0016528925619834,0.0016528925619834,14.874474780643904,12.298373876248844,5.0,True,12.298373876248844,12.298373876248844,150,150.0,0.0,150,147,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.02,,0.0,0.02,1.0,0.0,2008.0,5.0,7.298373876248844,150.0,5.0,7.298373876248844,12.298373876248844,12.298373876248844,12.298373876248844,,,0,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,884.0,604.0,280.0,604.0,604.0,604.0,280.0,0.0,0.1561224562952481,0.1561224562952481,0.0011299435028248,0.0016528925619834,0.0016528925619834,47.89879900073166,34.74771639560635,5.0,True,34.74771639560635,34.74771639560635,150,150.0,0.0,150,147,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.02,,0.0,0.02,1.0,0.0,2008.0,5.0,29.747716395606357,150.0,5.0,29.747716395606357,34.74771639560635,34.74771639560635,34.74771639560635,,,0,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,884.0,604.0,280.0,604.0,604.0,604.0,280.0,0.0,0.1561224562952481,0.1561224562952481,0.0011299435028248,0.0016528925619834,0.0016528925619834,47.89879900073166,34.74771639560635,5.0,True,34.74771639560635,34.74771639560635,150,150.0,0.0,150,147,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.02,,0.0,0.02,1.0,0.0,2008.0,5.0,29.747716395606357,150.0,5.0,29.747716395606357,34.74771639560635,34.74771639560635,34.74771639560635,,,0,certified_or_core_baseline,,
confidence_threshold,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,147,3,,,,,,,,,0.02,,,0.02,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00016203298582695425,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,147,3,,,,,,,,,0.02,,,0.02,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00014268700033426285,tracklet_level_p_bh
tracklet_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,147,3,,,,,,,,,0.02,,,0.02,1.0,,,5.0,17.41093483101497,,,,,,,,,0,diagnostic_baseline,0.00014156900579109788,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,147,3,,,,,,,,,0.02,,,0.02,1.0,,,5.0,29.747716395606354,,,,,,,,,0,diagnostic_baseline,0.00014045200077816844,block_evalue_post_filter
greedy_score_no_risk,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,147,3,,,,,,,,,0.02,,,0.02,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00013996302732266486,top_m_by_score_no_risk_control
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,884.0,594.0,290.0,594.0,594.0,594.0,290.0,0.0,0.5,0.1565297625740818,0.0011299435028248,0.0016806722689075,0.0016806722689075,14.874474780643904,12.196310917650468,5.0,True,12.196310917650468,9.796752568642573,150,150.0,0.0,150,149,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0066666666666666,,0.0,0.0066666666666666,1.0,0.0,1891.0,5.0,2.0415433914258694,137.0,5.474452554744525,3.149641600585644,7.041543391425869,9.796752568642573,12.196310917650468,,,1,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,884.0,594.0,290.0,594.0,594.0,594.0,290.0,0.0,0.1565297625740818,0.1565297625740818,0.0011299435028248,0.0016806722689075,0.0016806722689075,47.89121626646431,34.26252854155881,5.0,True,34.26252854155881,24.176815075189005,150,150.0,0.0,150,149,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0066666666666666,,0.0,0.0066666666666666,1.0,0.0,1891.0,5.0,8.563814207424883,55.0,13.636363636363637,20.62616490519517,13.563814207424883,24.176815075189005,34.26252854155881,,,1,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,884.0,594.0,290.0,594.0,594.0,594.0,290.0,0.0,0.1565297625740818,0.1565297625740818,0.0011299435028248,0.0016806722689075,0.0016806722689075,47.89121626646431,34.26252854155881,5.0,True,34.26252854155881,24.176815075189005,150,150.0,0.0,150,149,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0066666666666666,,0.0,0.0066666666666666,1.0,0.0,1891.0,5.0,8.563814207424883,55.0,13.636363636363637,20.62616490519517,13.563814207424883,24.176815075189005,34.26252854155881,,,1,certified_or_core_baseline,,
confidence_threshold,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,149,1,,,,,,,,,0.006666666666666667,,,0.006666666666666667,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00015749302110634744,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,149,1,,,,,,,,,0.006666666666666667,,,0.006666666666666667,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.0001427569950465113,tracklet_level_p_bh
tracklet_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,149,1,,,,,,,,,0.006666666666666667,,,0.006666666666666667,1.0,,,5.0,7.556538801224908,,,,,,,,,1,diagnostic_baseline,0.00014108000323176384,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,149,1,,,,,,,,,0.006666666666666667,,,0.006666666666666667,1.0,,,5.0,8.563814207424883,,,,,,,,,1,diagnostic_baseline,0.00014045200077816844,block_evalue_post_filter
greedy_score_no_risk,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,149,1,,,,,,,,,0.006666666666666667,,,0.006666666666666667,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00013989399303682148,top_m_by_score_no_risk_control
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,884.0,600.0,284.0,600.0,600.0,600.0,284.0,0.0,0.5,0.1562843108887373,0.0011299435028248,0.0016638935108153,0.0016638935108153,14.874474780643904,12.257650672131264,5.0,True,12.257650672131264,9.921170678786474,150,150.0,0.0,150,149,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0066666666666666,,0.0,0.0066666666666666,1.0,0.0,1852.0,5.0,2.076957915187382,117.0,6.41025641025641,2.2572115014234475,7.076957915187382,9.921170678786474,12.257650672131264,,,2,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,884.0,600.0,284.0,600.0,600.0,600.0,284.0,0.0,0.1562843108887373,0.1562843108887373,0.0011299435028248,0.0016638935108153,0.0016638935108153,47.8958245824538,34.55376475712119,5.0,True,34.55376475712119,24.860469588916622,150,150.0,0.0,150,149,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0066666666666666,,0.0,0.0066666666666666,1.0,0.0,1852.0,5.0,8.675420338264207,67.0,11.194029850746269,23.359734906374925,13.675420338264209,24.860469588916622,34.55376475712119,,,2,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,884.0,600.0,284.0,600.0,600.0,600.0,284.0,0.0,0.1562843108887373,0.1562843108887373,0.0011299435028248,0.0016638935108153,0.0016638935108153,47.8958245824538,34.55376475712119,5.0,True,34.55376475712119,24.860469588916622,150,150.0,0.0,150,149,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0066666666666666,,0.0,0.0066666666666666,1.0,0.0,1852.0,5.0,8.675420338264207,67.0,11.194029850746269,23.359734906374925,13.675420338264209,24.860469588916622,34.55376475712119,,,2,certified_or_core_baseline,,
confidence_threshold,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,149,1,,,,,,,,,0.006666666666666667,,,0.006666666666666667,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00013458498870022595,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,149,1,,,,,,,,,0.006666666666666667,,,0.006666666666666667,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00014226700295694172,tracklet_level_p_bh
tracklet_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,149,1,,,,,,,,,0.006666666666666667,,,0.006666666666666667,1.0,,,5.0,7.426450284239126,,,,,,,,,2,diagnostic_baseline,0.00014003200340084732,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,149,1,,,,,,,,,0.006666666666666667,,,0.006666666666666667,1.0,,,5.0,8.675420338264209,,,,,,,,,2,diagnostic_baseline,0.0001399629982188344,block_evalue_post_filter
greedy_score_no_risk,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,149,1,,,,,,,,,0.006666666666666667,,,0.006666666666666667,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00013703000149689615,top_m_by_score_no_risk_control
