dataset,video_id,path_id,split,query,category_id,score,objectness,semantic_margin,temporal_stability,association_score,frame_start,frame_end,path_length,candidate_rank,is_dummy,matched_gt_id,matched_iou,temporal_overlap,matched_frames,is_matched_to_gt,is_unmatched,audit_label,verified_positive_for_calibration,cell_id,novelty_bin,query_cluster,occ_bin,domain_bin,fallback_level,score_source
LVVIS,342,ovtb_v342_p000427,test,sunglasses,900,0.9124779530933924,0.9124779530933924,0.9124779530933924,7,0.8571428571428571,0,15,7,11,False,3408.0,0.8304194828060895,1.0,7,True,False,,no,cat:900,unknown,sunglasses,unknown,global,0,final_score_proxy
LVVIS,741,ovtb_v741_p001131,cal,person,669,0.9114264324307442,0.9114264324307442,0.9114264324307442,8,0.875,0,19,8,12,False,5936.0,0.984732857828901,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,941,ovtb_v941_p001510,test,person,669,0.9110592156648636,0.9110592156648636,0.9110592156648636,8,0.875,0,14,8,13,False,7210.0,0.9756528342643463,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,609,ovtb_v609_p000941,cal,person,669,0.910319685935974,0.910319685935974,0.910319685935974,8,0.875,0,18,8,14,False,5152.0,0.9904260905576766,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1278,ovtb_v1278_p002351,cal,golf ball,418,0.9101670533418657,0.9101670533418657,0.9101670533418657,8,0.875,0,14,8,15,False,9410.0,0.9846538294612124,1.0,8,True,False,,no,cat:418,unknown,golf ball,unknown,global,0,final_score_proxy
LVVIS,211,ovtb_v211_p000122,cal,person,669,0.9095496311783792,0.9095496311783792,0.9095496311783792,8,0.875,0,18,8,16,False,2473.0,0.98770008276585,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,678,ovtb_v678_p001065,test,person,669,0.9091869081769672,0.9091869081769672,0.9091869081769672,7,0.8571428571428571,3,19,7,17,False,5576.0,0.9950751874710556,1.0,7,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,684,ovtb_v684_p000970,cal,dirt bike,284,0.9090398326516153,0.9090398326516153,0.9090398326516153,8,0.875,0,14,8,18,False,5610.0,0.9340606039005308,1.0,8,True,False,,no,cat:284,unknown,dirt bike,unknown,global,0,final_score_proxy
LVVIS,464,ovtb_v464_p000558,test,person,669,0.9079420045018196,0.9079420045018196,0.9079420045018196,8,0.875,0,24,8,19,False,4131.0,0.994191785165606,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,515,ovtb_v515_p000583,cal,person,669,0.9074738696217536,0.9074738696217536,0.9074738696217536,8,0.875,0,24,8,20,False,4431.0,0.9889270964118108,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1100,ovtb_v1100_p001721,cal,doughnut,299,0.9073144793510436,0.9073144793510436,0.9073144793510436,6,0.8333333333333334,3,9,6,21,False,8290.0,0.985083735345916,1.0,6,True,False,,no,cat:299,unknown,doughnut,unknown,global,0,final_score_proxy
LVVIS,885,ovtb_v885_p001388,cal,person,669,0.907124139368534,0.907124139368534,0.907124139368534,8,0.875,0,20,8,22,False,6849.0,0.9840369390041788,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,827,ovtb_v827_p001142,cal,coffee maker,231,0.9069422259926796,0.9069422259926796,0.9069422259926796,8,0.875,0,11,8,23,False,6459.0,0.9572893555216866,1.0,8,True,False,,no,cat:231,unknown,coffee maker,unknown,global,0,final_score_proxy
LVVIS,957,ovtb_v957_p001531,cal,person,669,0.9067929834127426,0.9067929834127426,0.9067929834127426,8,0.875,0,28,8,24,False,7309.0,0.9907298836351094,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,541,ovtb_v541_p000796,test,person,669,0.9062571004033088,0.9062571004033088,0.9062571004033088,8,0.875,0,16,8,25,False,4612.0,0.9842809181203144,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1458,ovtb_v1458_p002666,test,person,669,0.9057233855128288,0.9057233855128288,0.9057233855128288,8,0.875,0,14,8,26,False,10436.0,0.9867370173291526,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1400,ovtb_v1400_p002307,cal,person,669,0.904887929558754,0.904887929558754,0.904887929558754,8,0.875,0,14,8,27,False,10109.0,0.9823733772570098,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,682,ovtb_v682_p001084,cal,person,669,0.904557816684246,0.904557816684246,0.904557816684246,8,0.875,0,11,8,28,False,5596.0,0.9835507989876616,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1074,ovtb_v1074_p001928,test,spectacles,862,0.903161719441414,0.903161719441414,0.903161719441414,8,0.875,0,19,8,29,False,8098.0,0.9626627384313856,1.0,8,True,False,,no,cat:862,unknown,spectacles,unknown,global,0,final_score_proxy
LVVIS,244,ovtb_v244_p000181,test,person,669,0.9022017642855644,0.9022017642855644,0.9022017642855644,8,0.875,0,29,8,30,False,2748.0,0.9934048542194026,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1267,ovtb_v1267_p001791,test,short pants,824,0.9021517038345336,0.9021517038345336,0.9021517038345336,1,0.0,0,0,1,31,False,9340.0,0.9711186982965268,1.0,1,True,False,,no,cat:824,unknown,short pants,unknown,global,0,final_score_proxy
LVVIS,591,ovtb_v591_p000697,test,picnic basket,675,0.9016979709267616,0.9016979709267616,0.9016979709267616,8,0.875,0,19,8,32,False,5039.0,0.975788757178826,1.0,8,True,False,,no,cat:675,unknown,picnic basket,unknown,global,0,final_score_proxy
LVVIS,1331,ovtb_v1331_p001872,test,person,669,0.9015858098864556,0.9015858098864556,0.9015858098864556,8,0.875,0,23,8,33,False,9715.0,0.9829366862661644,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1226,ovtb_v1226_p002266,cal,person,669,0.9013372957706453,0.9013372957706453,0.9013372957706453,8,0.875,0,24,8,34,False,9007.0,0.988539477825984,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,660,ovtb_v660_p000913,cal,person,669,0.9009539037942886,0.9009539037942886,0.9009539037942886,8,0.875,0,11,8,35,False,5463.0,0.9904699029861452,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,409,ovtb_v409_p000522,test,person,669,0.9008516147732736,0.9008516147732736,0.9008516147732736,8,0.875,0,14,8,36,False,3801.0,0.9919755236447008,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,654,ovtb_v654_p001001,cal,person,669,0.9006716087460518,0.9006716087460518,0.9006716087460518,8,0.875,0,24,8,37,False,5431.0,0.9937100247712652,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1789,ovtb_v1789_p002855,test,spectacles,862,0.9004455506801605,0.9004455506801605,0.9004455506801605,8,0.875,0,23,8,38,False,12358.0,0.9628628331436692,1.0,8,True,False,,no,cat:862,unknown,spectacles,unknown,global,0,final_score_proxy
LVVIS,1146,ovtb_v1146_p002079,tune,person,669,0.9003853499889374,0.9003853499889374,0.9003853499889374,8,0.875,0,12,8,39,False,8582.0,0.8666760425789379,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,779,ovtb_v779_p001030,cal,person,669,0.9002193659543991,0.9002193659543991,0.9002193659543991,8,0.875,0,23,8,40,False,6170.0,0.9918426814696149,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1146,ovtb_v1146_p002080,tune,person,669,0.9002173691987991,0.9002173691987991,0.9002173691987991,8,0.875,0,12,8,41,False,8580.0,0.9786805735403274,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,311,ovtb_v311_p000274,test,person,669,0.8997853547334671,0.8997853547334671,0.8997853547334671,8,0.875,0,23,8,42,False,3218.0,0.9926593861406876,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1189,ovtb_v1189_p001971,test,brass plaque,125,0.8996479585766792,0.8996479585766792,0.8996479585766792,8,0.875,0,29,8,43,False,8795.0,0.991656447328588,1.0,8,True,False,,no,cat:125,unknown,brass plaque,unknown,global,0,final_score_proxy
LVVIS,1318,ovtb_v1318_p002427,tune,spectacles,862,0.8993094637989998,0.8993094637989998,0.8993094637989998,8,0.875,0,12,8,44,False,9648.0,0.8241042792319088,1.0,8,True,False,,no,cat:862,unknown,spectacles,unknown,global,0,final_score_proxy
LVVIS,481,ovtb_v481_p000685,tune,person,669,0.898957222700119,0.898957222700119,0.898957222700119,8,0.875,0,23,8,45,False,4246.0,0.9952990251913458,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,499,ovtb_v499_p000563,cal,person,669,0.8989364951848984,0.8989364951848984,0.8989364951848984,8,0.875,0,24,8,46,False,4352.0,0.9932155549970942,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1152,ovtb_v1152_p001806,test,spectacles,862,0.8987849652767181,0.8987849652767181,0.8987849652767181,8,0.875,0,12,8,47,False,8611.0,0.8601093651392616,1.0,8,True,False,,no,cat:862,unknown,spectacles,unknown,global,0,final_score_proxy
LVVIS,305,ovtb_v305_p000367,test,license plate,542,0.8985806902249655,0.8985806902249655,0.8985806902249655,3,0.6666666666666666,14,19,3,48,False,3177.0,0.9518979350885496,1.0,3,True,False,,no,cat:542,unknown,license plate,unknown,global,0,final_score_proxy
LVVIS,541,ovtb_v541_p000795,test,person,669,0.8985637351870537,0.8985637351870537,0.8985637351870537,8,0.875,0,16,8,49,False,4611.0,0.992364416078612,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1482,ovtb_v1482_p002701,cal,person,669,0.8985490873456001,0.8985490873456001,0.8985490873456001,8,0.875,0,23,8,50,False,10564.0,0.9927086877304616,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1692,ovtb_v1692_p002888,test,mechanical pencil,581,0.8975102677941322,0.8975102677941322,0.8975102677941322,8,0.875,0,23,8,51,False,11782.0,0.97392396876162,1.0,8,True,False,,no,cat:581,unknown,mechanical pencil,unknown,global,0,final_score_proxy
LVVIS,645,ovtb_v645_p001002,test,dress,305,0.8967676013708115,0.8967676013708115,0.8967676013708115,8,0.875,0,24,8,52,False,5385.0,0.9949181729975392,1.0,8,True,False,,no,cat:305,unknown,dress,unknown,global,0,final_score_proxy
LVVIS,1103,ovtb_v1103_p001544,tune,person,669,0.8966673016548157,0.8966673016548157,0.8966673016548157,8,0.875,0,37,8,53,False,8301.0,0.9830315228745404,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,229,ovtb_v229_p000208,cal,person,669,0.8965292125940323,0.8965292125940323,0.8965292125940323,8,0.875,0,10,8,54,False,2607.0,0.9885232822892394,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,305,ovtb_v305_p000366,test,license plate,542,0.8960778594017029,0.8960778594017029,0.8960778594017029,5,0.8,0,11,5,55,False,3177.0,0.9726461431999086,1.0,5,True,False,,no,cat:542,unknown,license plate,unknown,global,0,final_score_proxy
LVVIS,1369,ovtb_v1369_p002224,cal,person,669,0.8960407574971517,0.8960407574971517,0.8960407574971517,6,0.8333333333333334,3,10,6,56,False,9945.0,0.9620923620381268,1.0,6,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1249,ovtb_v1249_p002060,test,person,669,0.8951662182807922,0.8951662182807922,0.8951662182807922,8,0.875,0,29,8,57,False,9201.0,0.9943015670246932,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1525,ovtb_v1525_p002461,cal,spectacles,862,0.8949497491121292,0.8949497491121292,0.8949497491121292,8,0.875,0,23,8,58,False,10824.0,0.8563695016941757,1.0,8,True,False,,no,cat:862,unknown,spectacles,unknown,global,0,final_score_proxy
LVVIS,702,ovtb_v702_p001127,test,spectacles,862,0.8949132859706879,0.8949132859706879,0.8949132859706879,8,0.875,0,17,8,59,False,5731.0,0.9028655473663696,0.625,5,True,False,,no,cat:862,unknown,spectacles,unknown,global,0,final_score_proxy
LVVIS,702,ovtb_v702_p001125,test,person,669,0.8948687240481377,0.8948687240481377,0.8948687240481377,8,0.875,0,17,8,60,False,5732.0,0.9851773432535418,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,505,ovtb_v505_p000721,cal,person,669,0.8943665027618408,0.8943665027618408,0.8943665027618408,8,0.875,0,34,8,61,False,4377.0,0.985944856807053,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,443,ovtb_v443_p000479,test,short pants,824,0.8940851092338562,0.8940851092338562,0.8940851092338562,1,0.0,6,6,1,62,False,4012.0,0.9021836508707785,1.0,1,True,False,,no,cat:824,unknown,short pants,unknown,global,0,final_score_proxy
LVVIS,350,ovtb_v350_p000440,test,person,669,0.8939657434821129,0.8939657434821129,0.8939657434821129,8,0.875,0,14,8,63,False,3472.0,0.9940395769145026,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,875,ovtb_v875_p001218,cal,person,669,0.8937200754880905,0.8937200754880905,0.8937200754880905,8,0.875,0,20,8,64,False,6777.0,0.9775755131538376,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,679,ovtb_v679_p000859,cal,spectacles,862,0.8935482129454613,0.8935482129454613,0.8935482129454613,8,0.875,0,19,8,65,False,5583.0,0.7982024863334637,1.0,8,True,False,,no,cat:862,unknown,spectacles,unknown,global,0,final_score_proxy
LVVIS,1144,ovtb_v1144_p001799,test,person,669,0.8927521109580994,0.8927521109580994,0.8927521109580994,8,0.875,0,14,8,66,False,8567.0,0.9806932511388944,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,285,ovtb_v285_p000317,tune,person,669,0.8927135542035103,0.8927135542035103,0.8927135542035103,8,0.875,0,23,8,67,False,3034.0,0.992240623943525,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,656,ovtb_v656_p000896,cal,person,669,0.8919965326786041,0.8919965326786041,0.8919965326786041,8,0.875,0,12,8,68,False,5439.0,0.9954358065334123,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1470,ovtb_v1470_p002682,test,person,669,0.8919549509882927,0.8919549509882927,0.8919549509882927,8,0.875,0,14,8,69,False,10503.0,0.989120484402677,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,115,ovtb_v115_p000000,cal,person,669,0.8917931690812111,0.8917931690812111,0.8917931690812111,8,0.875,0,24,8,70,False,1969.0,0.9935870736629244,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,643,ovtb_v643_p000776,test,person,669,0.8911524613698324,0.8911524613698324,0.8911524613698324,6,0.8333333333333334,0,24,6,71,False,5377.0,0.9320830701176273,1.0,6,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1053,ovtb_v1053_p001695,cal,wolf,1040,0.8911412730813026,0.8911412730813026,0.8911412730813026,8,0.875,0,23,8,72,False,7972.0,0.98566514690951,1.0,8,True,False,,no,cat:1040,unknown,wolf,unknown,global,0,final_score_proxy
LVVIS,1075,ovtb_v1075_p001504,test,person,669,0.8908075913786888,0.8908075913786888,0.8908075913786888,8,0.875,0,15,8,73,False,8104.0,0.9790286892299422,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,162,ovtb_v162_p000067,tune,person,669,0.89079749584198,0.89079749584198,0.89079749584198,8,0.875,0,15,8,74,False,2252.0,0.9911516556492962,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1146,ovtb_v1146_p002081,tune,person,669,0.8907236382365227,0.8907236382365227,0.8907236382365227,8,0.875,0,12,8,75,False,8581.0,0.8446229963069003,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1193,ovtb_v1193_p001975,test,baseball cap,54,0.8903362527489662,0.8903362527489662,0.8903362527489662,8,0.875,0,39,8,76,False,8809.0,0.992291312116343,1.0,8,True,False,,no,cat:54,unknown,baseball cap,unknown,global,0,final_score_proxy
LVVIS,827,ovtb_v827_p001144,cal,spectacles,862,0.8901052623987198,0.8901052623987198,0.8901052623987198,8,0.875,0,11,8,77,False,6460.0,0.9013321628693496,1.0,8,True,False,,no,cat:862,unknown,spectacles,unknown,global,0,final_score_proxy
LVVIS,1339,ovtb_v1339_p001903,cal,person,669,0.8900838270783424,0.8900838270783424,0.8900838270783424,8,0.875,0,16,8,78,False,9754.0,0.9615842257539244,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,650,ovtb_v650_p000995,cal,mechanical pencil,581,0.889967530965805,0.889967530965805,0.889967530965805,4,0.75,3,23,4,79,False,5410.0,0.9672257634806872,1.0,4,True,False,,no,cat:581,unknown,mechanical pencil,unknown,global,0,final_score_proxy
LVVIS,618,ovtb_v618_p000947,test,person,669,0.8898052275180817,0.8898052275180817,0.8898052275180817,8,0.875,0,20,8,80,False,5202.0,0.9796492206661817,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1056,ovtb_v1056_p001641,test,person,669,0.8896412327885628,0.8896412327885628,0.8896412327885628,8,0.875,0,19,8,81,False,7982.0,0.988372015017044,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1036,ovtb_v1036_p001621,test,baseball cap,54,0.8890943676233292,0.8890943676233292,0.8890943676233292,8,0.875,0,29,8,82,False,7870.0,0.9751435184998948,1.0,8,True,False,,no,cat:54,unknown,baseball cap,unknown,global,0,final_score_proxy
LVVIS,1108,ovtb_v1108_p001733,tune,tv,984,0.888903521001339,0.888903521001339,0.888903521001339,8,0.875,0,12,8,83,False,8343.0,0.8946194667399532,1.0,8,True,False,,no,cat:984,unknown,tv,unknown,global,0,final_score_proxy
LVVIS,1419,ovtb_v1419_p002020,cal,sedan,808,0.8887839019298553,0.8887839019298553,0.8887839019298553,8,0.875,0,19,8,84,False,10191.0,0.9803952698082112,1.0,8,True,False,,no,cat:808,unknown,sedan,unknown,global,0,final_score_proxy
LVVIS,1214,ovtb_v1214_p002228,cal,seaplane,805,0.8884737491607666,0.8884737491607666,0.8884737491607666,8,0.875,0,19,8,85,False,8932.0,0.988457640390666,1.0,8,True,False,,no,cat:805,unknown,seaplane,unknown,global,0,final_score_proxy
LVVIS,611,ovtb_v611_p000735,cal,person,669,0.888069674372673,0.888069674372673,0.888069674372673,8,0.875,0,24,8,86,False,5167.0,0.9826995966977398,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1022,ovtb_v1022_p001826,test,person,669,0.8880633786320686,0.8880633786320686,0.8880633786320686,8,0.875,0,24,8,87,False,7779.0,0.9841504929089524,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,306,ovtb_v306_p000359,test,person,669,0.8880415260791779,0.8880415260791779,0.8880415260791779,8,0.875,0,24,8,88,False,3188.0,0.9873030644090314,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,549,ovtb_v549_p000841,cal,person,669,0.8880283832550049,0.8880283832550049,0.8880283832550049,8,0.875,0,14,8,89,False,4721.0,0.9928842836853848,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,549,ovtb_v549_p000839,cal,golf ball,418,0.8879695162177086,0.8879695162177086,0.8879695162177086,8,0.875,0,14,8,90,False,4722.0,0.870767691324802,1.0,8,True,False,,no,cat:418,unknown,golf ball,unknown,global,0,final_score_proxy
LVVIS,304,ovtb_v304_p000302,tune,person,669,0.8875297605991364,0.8875297605991364,0.8875297605991364,8,0.875,0,16,8,91,False,3174.0,0.9708869118301032,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,965,ovtb_v965_p001546,cal,person,669,0.8870305120944977,0.8870305120944977,0.8870305120944977,8,0.875,0,11,8,92,False,7385.0,0.9943476015309248,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,597,ovtb_v597_p000904,test,baseball cap,54,0.8867780491709709,0.8867780491709709,0.8867780491709709,8,0.875,0,29,8,93,False,5082.0,0.9126693472258748,1.0,8,True,False,,no,cat:54,unknown,baseball cap,unknown,global,0,final_score_proxy
LVVIS,798,ovtb_v798_p001292,cal,baseball cap,54,0.8867483213543892,0.8867483213543892,0.8867483213543892,8,0.875,0,24,8,94,False,6312.0,0.8976317628086137,1.0,8,True,False,,no,cat:54,unknown,baseball cap,unknown,global,0,final_score_proxy
LVVIS,712,ovtb_v712_p001020,test,person,669,0.8860028013586998,0.8860028013586998,0.8860028013586998,8,0.875,0,14,8,95,False,5802.0,0.9900478779155972,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1314,ovtb_v1314_p002399,cal,person,669,0.8857820928096771,0.8857820928096771,0.8857820928096771,8,0.875,0,19,8,96,False,9618.0,0.9908366755114932,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1140,ovtb_v1140_p001786,tune,person,669,0.8855994194746017,0.8855994194746017,0.8855994194746017,8,0.875,0,24,8,97,False,8557.0,0.9942292907827496,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,591,ovtb_v591_p000696,test,person,669,0.8855817541480064,0.8855817541480064,0.8855817541480064,8,0.875,0,19,8,98,False,5038.0,0.9912325401851592,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1281,ovtb_v1281_p002104,cal,seagull,802,0.8855689838528633,0.8855689838528633,0.8855689838528633,8,0.875,0,16,8,99,False,9422.0,0.9816258028759672,1.0,8,True,False,,no,cat:802,unknown,seagull,unknown,global,0,final_score_proxy
LVVIS,901,ovtb_v901_p001404,tune,basket,56,0.8854060471057892,0.8854060471057892,0.8854060471057892,8,0.875,0,15,8,100,False,6959.0,0.9911044929253514,1.0,8,True,False,,no,cat:56,unknown,basket,unknown,global,0,final_score_proxy
LVVIS,1004,ovtb_v1004_p001593,cal,mechanical pencil,581,0.8852298259735107,0.8852298259735107,0.8852298259735107,7,0.8571428571428571,3,24,7,101,False,7650.0,0.9788703549866916,1.0,7,True,False,,no,cat:581,unknown,mechanical pencil,unknown,global,0,final_score_proxy
LVVIS,862,ovtb_v862_p001455,cal,person,669,0.885191522538662,0.885191522538662,0.885191522538662,8,0.875,0,11,8,102,False,6692.0,0.9877606067751395,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,229,ovtb_v229_p000209,cal,person,669,0.885117694735527,0.885117694735527,0.885117694735527,8,0.875,0,10,8,103,False,2604.0,0.986208205343924,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,541,ovtb_v541_p000797,test,person,669,0.8847670704126358,0.8847670704126358,0.8847670704126358,8,0.875,0,16,8,104,False,4613.0,0.9671295174704538,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1130,ovtb_v1130_p002058,cal,person,669,0.8842792361974716,0.8842792361974716,0.8842792361974716,8,0.875,0,24,8,105,False,8480.0,0.9947905437754996,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1048,ovtb_v1048_p001635,test,person,669,0.8842298239469528,0.8842298239469528,0.8842298239469528,8,0.875,0,29,8,106,False,7941.0,0.9907623208735732,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
LVVIS,1472,ovtb_v1472_p002482,tune,person,669,0.8841756731271744,0.8841756731271744,0.8841756731271744,8,0.875,0,24,8,107,False,10515.0,0.9259097979987976,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
