video_id,split,num_detections,num_paths,num_unmatched_paths,num_verified_positive_paths,num_null_paths,has_null_block
176,cal,53,8,2,0,2,True
177,cal,16,2,0,0,0,False
178,tune,25,11,2,0,2,True
179,cal,16,3,0,0,0,False
180,test,23,5,0,0,0,False
181,test,16,2,0,0,0,False
182,cal,21,7,1,0,1,True
183,cal,32,5,0,0,0,False
184,test,24,3,0,0,0,False
185,cal,13,2,0,0,0,False
186,test,15,3,0,0,0,False
187,cal,17,3,0,0,0,False
188,cal,29,7,3,1,2,True
189,cal,35,6,3,0,3,True
190,cal,22,6,3,1,2,True
191,cal,31,8,2,1,1,True
192,cal,33,5,0,0,0,False
193,test,21,4,0,0,0,False
194,test,53,7,0,0,0,False
195,cal,11,3,1,0,1,True
196,cal,18,3,0,0,0,False
197,cal,19,7,1,0,1,True
198,cal,17,3,1,0,1,True
199,cal,30,5,1,0,1,True
200,test,11,2,1,1,0,False
201,cal,37,5,0,0,0,False
202,cal,23,3,0,0,0,False
203,cal,11,3,0,0,0,False
204,test,18,5,0,0,0,False
205,cal,34,5,0,0,0,False
206,cal,42,9,3,0,3,True
207,test,25,10,1,0,1,True
208,cal,29,5,0,0,0,False
209,cal,33,5,2,1,1,True
210,cal,25,5,1,0,1,True
211,cal,42,10,3,1,2,True
212,test,16,3,1,1,0,False
213,cal,32,6,0,0,0,False
214,cal,69,16,5,3,2,True
215,test,24,5,0,0,0,False
216,test,48,8,6,1,5,True
217,cal,85,43,8,0,8,True
218,cal,52,9,4,1,3,True
219,cal,29,5,2,0,2,True
220,test,8,1,0,0,0,False
221,cal,38,22,12,0,12,True
222,cal,24,11,2,0,2,True
223,test,31,6,3,1,2,True
224,cal,37,15,6,0,6,True
225,cal,42,8,0,0,0,False
226,cal,24,3,0,0,0,False
227,test,23,4,1,1,0,False
228,test,40,5,4,3,1,True
229,test,58,12,3,2,1,True
230,tune,41,17,5,2,3,True
231,cal,80,12,10,10,0,False
232,tune,39,9,1,0,1,True
233,cal,16,3,0,0,0,False
234,cal,42,6,1,1,0,False
235,test,27,5,1,0,1,True
236,cal,23,6,2,1,1,True
237,cal,24,3,0,0,0,False
238,cal,54,9,1,0,1,True
239,test,10,3,2,0,2,True
240,cal,37,6,3,0,3,True
241,cal,26,6,3,0,3,True
242,cal,25,5,4,2,2,True
243,test,39,8,2,0,2,True
244,cal,26,5,1,0,1,True
245,cal,23,12,10,0,10,True
246,cal,18,4,1,0,1,True
247,cal,24,4,1,0,1,True
248,cal,25,4,0,0,0,False
249,tune,24,9,3,1,2,True
