dataset,video_id,path_id,query,category_id,score,objectness,semantic_margin,temporal_stability,association_score,matched_gt_id,matched_iou,temporal_overlap,is_unmatched,cell_id,novelty_bin,query_cluster,occ_bin,domain_bin,frame_start,frame_end,clip_path,montage_path
OVT-B,242,ovtb_v242_p003851,sail,776,0.5923304706811905,0.5923304706811905,0.5923304706811905,8,0.875,2713,0.06601674115379098,0.0,True,cat:776,unknown,sail,unknown,global,0,19,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v242_p003851.jpg
OVT-B,176,ovtb_v176_p003397,painting,643,0.5920999646186829,0.5920999646186829,0.5920999646186829,8,0.875,,0.0,0.0,True,cat:643,unknown,painting,unknown,global,0,19,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v176_p003397.jpg
OVT-B,39,ovtb_v39_p002379,ant,12,0.5810808539390564,0.5810808539390564,0.5810808539390564,2,0.5,1521,0.4319860110001005,0.0,True,cat:12,unknown,ant,unknown,global,57,71,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v39_p002379.jpg
OVT-B,39,ovtb_v39_p002369,ant,12,0.49949878454208374,0.49949878454208374,0.49949878454208374,3,0.6666666666666666,1513,0.4432503987015844,0.0,True,cat:12,unknown,ant,unknown,global,43,86,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v39_p002369.jpg
OVT-B,39,ovtb_v39_p002350,ant,12,0.4825714766979218,0.4825714766979218,0.4825714766979218,5,0.8,1520,0.7765242215783562,0.2,True,cat:12,unknown,ant,unknown,global,14,100,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v39_p002350.jpg
OVT-B,38,ovtb_v38_p002291,ant,12,0.4357845336198807,0.4357845336198807,0.4357845336198807,2,0.5,1481,0.33950563334908573,0.0,True,cat:12,unknown,ant,unknown,global,57,86,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v38_p002291.jpg
OVT-B,38,ovtb_v38_p002295,ant,12,0.4231058657169342,0.4231058657169342,0.4231058657169342,2,0.5,1489,0.3335839815435991,0.0,True,cat:12,unknown,ant,unknown,global,57,114,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v38_p002295.jpg
OVT-B,38,ovtb_v38_p002294,ant,12,0.3883466025193532,0.3883466025193532,0.3883466025193532,3,0.6666666666666666,1500,0.4924781984059918,0.0,True,cat:12,unknown,ant,unknown,global,57,200,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v38_p002294.jpg
OVT-B,38,ovtb_v38_p002306,ant,12,0.38777752220630646,0.38777752220630646,0.38777752220630646,2,0.5,1492,0.4801395081129952,0.0,True,cat:12,unknown,ant,unknown,global,86,114,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v38_p002306.jpg
OVT-B,38,ovtb_v38_p002269,ant,12,0.3855922669172287,0.3855922669172287,0.3855922669172287,2,0.5,1474,0.32154722299231236,0.0,True,cat:12,unknown,ant,unknown,global,0,200,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v38_p002269.jpg
OVT-B,39,ovtb_v39_p002363,ant,12,0.37742701172828674,0.37742701172828674,0.37742701172828674,2,0.5,1533,0.4070913852817611,0.0,True,cat:12,unknown,ant,unknown,global,29,86,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v39_p002363.jpg
OVT-B,38,ovtb_v38_p002271,ant,12,0.37415959579604013,0.37415959579604013,0.37415959579604013,7,0.8571428571428571,,0.0,0.0,True,cat:12,unknown,ant,unknown,global,0,200,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v38_p002271.jpg
OVT-B,117,ovtb_v117_p003073,broom,130,0.5796120278537273,0.5796120278537273,0.5796120278537273,8,0.875,,0.0,0.0,True,cat:130,unknown,broom,unknown,global,0,23,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v117_p003073.jpg
OVT-B,137,ovtb_v137_p003196,dog,290,0.577864134311676,0.577864134311676,0.577864134311676,5,0.8,2127,0.05795695090134553,0.0,True,cat:290,unknown,dog,unknown,global,0,30,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v137_p003196.jpg
OVT-B,55,ovtb_v55_p002702,dog,290,0.3993891775608063,0.3993891775608063,0.3993891775608063,2,0.5,,0.0,0.0,True,cat:290,unknown,dog,unknown,global,0,94,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v55_p002702.jpg
OVT-B,206,ovtb_v206_p003543,shirt,820,0.5777296721935272,0.5777296721935272,0.5777296721935272,8,0.875,2435,0.03511918188570979,0.0,True,cat:820,unknown,shirt,unknown,global,0,39,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v206_p003543.jpg
OVT-B,42,ovtb_v42_p002546,parachutist,650,0.571531742811203,0.571531742811203,0.571531742811203,2,0.5,1729,0.0904932386631433,0.0,True,cat:650,unknown,parachutist,unknown,global,171,299,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v42_p002546.jpg
OVT-B,42,ovtb_v42_p002529,parachutist,650,0.4832437336444855,0.4832437336444855,0.4832437336444855,2,0.5,1704,0.13523156269805015,0.0,True,cat:650,unknown,parachutist,unknown,global,85,299,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v42_p002529.jpg
OVT-B,41,ovtb_v41_p002446,parachutist,650,0.3916164040565491,0.3916164040565491,0.3916164040565491,2,0.5,1685,0.015693502363644238,0.0,True,cat:650,unknown,parachutist,unknown,global,0,26,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v41_p002446.jpg
OVT-B,36,ovtb_v36_p002202,penguin,667,0.5535745918750763,0.5535745918750763,0.5535745918750763,2,0.5,,0.0,0.0,True,cat:667,unknown,penguin,unknown,global,305,356,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v36_p002202.jpg
OVT-B,20,ovtb_v20_p000912,penguin,667,0.4750783070921898,0.4750783070921898,0.4750783070921898,4,0.75,627,0.5103628372525867,0.25,True,cat:667,unknown,penguin,unknown,global,0,187,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v20_p000912.jpg
OVT-B,36,ovtb_v36_p002166,penguin,667,0.3612692803144455,0.3612692803144455,0.3612692803144455,2,0.5,1353,0.03236870197091043,0.0,True,cat:667,unknown,penguin,unknown,global,102,153,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v36_p002166.jpg
OVT-B,18,ovtb_v18_p000858,penguin,667,0.3473525792360306,0.3473525792360306,0.3473525792360306,2,0.5,571,0.48358990317430933,0.0,True,cat:667,unknown,penguin,unknown,global,139,324,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v18_p000858.jpg
OVT-B,163,ovtb_v163_p003340,spring rolls,871,0.540227971971035,0.540227971971035,0.540227971971035,8,0.875,2255,0.17087249712448951,0.0,True,cat:871,unknown,spring rolls,unknown,global,0,11,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v163_p003340.jpg
OVT-B,25,ovtb_v25_p001128,pig,677,0.5321996013323466,0.5321996013323466,0.5321996013323466,3,0.6666666666666666,759,0.18244032783622702,0.0,True,cat:677,unknown,pig,unknown,global,133,222,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v25_p001128.jpg
OVT-B,24,ovtb_v24_p001083,pig,677,0.46289391815662384,0.46289391815662384,0.46289391815662384,2,0.5,738,0.12455052204949585,0.0,True,cat:677,unknown,pig,unknown,global,222,267,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v24_p001083.jpg
OVT-B,24,ovtb_v24_p001049,pig,677,0.4380536749958992,0.4380536749958992,0.4380536749958992,4,0.75,692,0.9744892021990061,0.25,True,cat:677,unknown,pig,unknown,global,0,133,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v24_p001049.jpg
OVT-B,25,ovtb_v25_p001113,pig,677,0.4195009171962738,0.4195009171962738,0.4195009171962738,2,0.5,766,0.061213628182688,0.0,True,cat:677,unknown,pig,unknown,global,0,267,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v25_p001113.jpg
OVT-B,26,ovtb_v26_p001184,pig,677,0.3861658573150635,0.3861658573150635,0.3861658573150635,2,0.5,,0.0,0.0,True,cat:677,unknown,pig,unknown,global,39,78,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v26_p001184.jpg
OVT-B,25,ovtb_v25_p001131,pig,677,0.35408900181452435,0.35408900181452435,0.35408900181452435,3,0.6666666666666666,761,0.39333982323974165,0.0,True,cat:677,unknown,pig,unknown,global,133,222,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v25_p001131.jpg
OVT-B,27,ovtb_v27_p001265,pig,677,0.3157237023115158,0.3157237023115158,0.3157237023115158,2,0.5,821,0.12658297718990102,0.0,True,cat:677,unknown,pig,unknown,global,45,181,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v27_p001265.jpg
OVT-B,1,ovtb_v1_p000032,chicken,204,0.5304907411336899,0.5304907411336899,0.5304907411336899,4,0.75,30,0.9309842129383447,0.25,True,cat:204,unknown,chicken,unknown,global,0,236,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v1_p000032.jpg
OVT-B,1,ovtb_v1_p000035,chicken,204,0.5240808178981146,0.5240808178981146,0.5240808178981146,6,0.8333333333333334,30,0.9381016680450712,0.16666666666666666,True,cat:204,unknown,chicken,unknown,global,0,330,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v1_p000035.jpg
OVT-B,1,ovtb_v1_p000086,chicken,204,0.4772757589817047,0.4772757589817047,0.4772757589817047,2,0.5,,0.0,0.0,True,cat:204,unknown,chicken,unknown,global,283,330,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v1_p000086.jpg
OVT-B,1,ovtb_v1_p000038,chicken,204,0.4660075008869171,0.4660075008869171,0.4660075008869171,5,0.8,,0.0,0.0,True,cat:204,unknown,chicken,unknown,global,0,330,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v1_p000038.jpg
OVT-B,1,ovtb_v1_p000057,chicken,204,0.453425536553065,0.453425536553065,0.453425536553065,3,0.6666666666666666,,0.0,0.0,True,cat:204,unknown,chicken,unknown,global,141,283,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v1_p000057.jpg
OVT-B,1,ovtb_v1_p000087,chicken,204,0.4486062228679657,0.4486062228679657,0.4486062228679657,2,0.5,,0.0,0.0,True,cat:204,unknown,chicken,unknown,global,283,330,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v1_p000087.jpg
OVT-B,1,ovtb_v1_p000051,chicken,204,0.4183953255414963,0.4183953255414963,0.4183953255414963,2,0.5,,0.0,0.0,True,cat:204,unknown,chicken,unknown,global,47,94,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v1_p000051.jpg
OVT-B,1,ovtb_v1_p000044,chicken,204,0.4169466296831767,0.4169466296831767,0.4169466296831767,3,0.6666666666666666,,0.0,0.0,True,cat:204,unknown,chicken,unknown,global,0,236,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v1_p000044.jpg
OVT-B,3,ovtb_v3_p000208,chicken,204,0.3866998106241226,0.3866998106241226,0.3866998106241226,4,0.75,94,0.02818015905330902,0.0,True,cat:204,unknown,chicken,unknown,global,132,308,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v3_p000208.jpg
OVT-B,1,ovtb_v1_p000041,chicken,204,0.38224926590919495,0.38224926590919495,0.38224926590919495,2,0.5,,0.0,0.0,True,cat:204,unknown,chicken,unknown,global,0,141,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v1_p000041.jpg
OVT-B,231,ovtb_v231_p003780,carnation,172,0.5207976885139942,0.5207976885139942,0.5207976885139942,8,0.875,2622,0.07634628200101753,0.0,True,cat:172,unknown,carnation,unknown,global,0,15,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v231_p003780.jpg
OVT-B,231,ovtb_v231_p003781,carnation,172,0.4960540309548378,0.4960540309548378,0.4960540309548378,8,0.875,2622,0.031716416476701655,0.0,True,cat:172,unknown,carnation,unknown,global,0,15,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v231_p003781.jpg
OVT-B,231,ovtb_v231_p003783,carnation,172,0.4402770772576332,0.4402770772576332,0.4402770772576332,8,0.875,2622,0.05445392158715032,0.0,True,cat:172,unknown,carnation,unknown,global,0,15,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v231_p003783.jpg
OVT-B,231,ovtb_v231_p003784,carnation,172,0.42823102697730064,0.42823102697730064,0.42823102697730064,8,0.875,2622,0.05694423281414879,0.0,True,cat:172,unknown,carnation,unknown,global,0,15,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v231_p003784.jpg
OVT-B,231,ovtb_v231_p003785,carnation,172,0.4098172038793564,0.4098172038793564,0.4098172038793564,8,0.875,2622,0.014089536016641112,0.0,True,cat:172,unknown,carnation,unknown,global,0,15,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v231_p003785.jpg
OVT-B,231,ovtb_v231_p003782,carnation,172,0.40178515389561653,0.40178515389561653,0.40178515389561653,8,0.875,2622,0.18428750216285036,0.0,True,cat:172,unknown,carnation,unknown,global,0,15,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v231_p003782.jpg
OVT-B,231,ovtb_v231_p003788,carnation,172,0.34628354012966156,0.34628354012966156,0.34628354012966156,6,0.8333333333333334,2622,0.08996767224619241,0.0,True,cat:172,unknown,carnation,unknown,global,2,15,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v231_p003788.jpg
OVT-B,231,ovtb_v231_p003789,carnation,172,0.3283449560403824,0.3283449560403824,0.3283449560403824,2,0.5,2622,0.06565167212298496,0.0,True,cat:172,unknown,carnation,unknown,global,6,9,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v231_p003789.jpg
OVT-B,231,ovtb_v231_p003786,carnation,172,0.3169538428386052,0.3169538428386052,0.3169538428386052,6,0.8333333333333334,2622,0.16770449917981375,0.0,True,cat:172,unknown,carnation,unknown,global,0,15,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v231_p003786.jpg
OVT-B,231,ovtb_v231_p003787,carnation,172,0.31572146713733673,0.31572146713733673,0.31572146713733673,2,0.5,2622,0.0029715224556742725,0.0,True,cat:172,unknown,carnation,unknown,global,0,2,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v231_p003787.jpg
OVT-B,118,ovtb_v118_p003076,popcorn,707,0.5143854320049286,0.5143854320049286,0.5143854320049286,8,0.875,2020,0.6927482547500198,0.25,True,cat:707,unknown,popcorn,unknown,global,0,19,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v118_p003076.jpg
OVT-B,118,ovtb_v118_p003077,popcorn,707,0.420449398458004,0.420449398458004,0.420449398458004,8,0.875,2012,0.343204099244903,0.0,True,cat:707,unknown,popcorn,unknown,global,0,19,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v118_p003077.jpg
OVT-B,44,ovtb_v44_p002619,turtle,983,0.5094496735504696,0.5094496735504696,0.5094496735504696,7,0.8571428571428571,1785,0.6744156669118966,0.14285714285714285,True,cat:983,unknown,turtle,unknown,global,0,33,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v44_p002619.jpg
OVT-B,44,ovtb_v44_p002623,turtle,983,0.4622263014316559,0.4622263014316559,0.4622263014316559,2,0.5,1785,0.45002192217014525,0.0,True,cat:983,unknown,turtle,unknown,global,33,39,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v44_p002623.jpg
OVT-B,67,ovtb_v67_p002776,turtle,983,0.36206212639808655,0.36206212639808655,0.36206212639808655,4,0.75,1848,0.4969570579845579,0.0,True,cat:983,unknown,turtle,unknown,global,0,39,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v67_p002776.jpg
OVT-B,45,ovtb_v45_p002629,turtle,983,0.34746845066547394,0.34746845066547394,0.34746845066547394,2,0.5,1788,0.16853699631273583,0.0,True,cat:983,unknown,turtle,unknown,global,13,20,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v45_p002629.jpg
OVT-B,149,ovtb_v149_p003272,eyepatch,348,0.49410045998437063,0.49410045998437063,0.49410045998437063,7,0.8571428571428571,2191,0.045200840927634156,0.0,True,cat:348,unknown,eyepatch,unknown,global,0,23,,/home/waas/paper_experiments/audit_viewer/montages/ovtb_v149_p003272.jpg
