video_id,split,num_detections,num_paths,num_unmatched_paths,num_verified_positive_paths,num_null_paths,has_null_block
174,test,20,5,2,0,2,True
175,cal,24,3,0,0,0,False
176,cal,53,8,2,0,2,True
177,cal,16,2,0,0,0,False
178,cal,25,11,2,0,2,True
179,test,16,3,0,0,0,False
180,cal,23,5,0,0,0,False
181,cal,16,2,0,0,0,False
182,test,21,7,1,0,1,True
183,cal,32,5,0,0,0,False
184,test,24,3,0,0,0,False
185,cal,13,2,0,0,0,False
186,test,15,3,0,0,0,False
187,cal,17,3,0,0,0,False
188,test,29,7,3,1,2,True
189,test,35,6,3,0,3,True
190,cal,22,6,3,1,2,True
191,test,31,8,2,1,1,True
192,test,33,5,0,0,0,False
193,test,21,4,0,0,0,False
194,test,53,7,0,0,0,False
195,test,11,3,1,0,1,True
196,test,18,3,0,0,0,False
197,cal,19,7,1,0,1,True
198,cal,17,3,1,0,1,True
199,test,30,5,1,0,1,True
200,cal,11,2,1,1,0,False
201,cal,37,5,0,0,0,False
202,cal,23,3,0,0,0,False
203,test,11,3,0,0,0,False
204,test,18,5,0,0,0,False
205,cal,34,5,0,0,0,False
206,cal,42,9,3,0,3,True
207,cal,25,10,1,0,1,True
208,test,29,5,0,0,0,False
209,test,33,5,2,1,1,True
210,test,25,5,1,0,1,True
211,tune,42,10,3,1,2,True
212,test,16,3,1,1,0,False
213,cal,32,6,0,0,0,False
214,cal,69,16,5,3,2,True
215,test,24,5,0,0,0,False
216,cal,48,8,6,1,5,True
217,cal,85,43,8,0,8,True
218,test,52,9,4,1,3,True
219,tune,29,5,2,0,2,True
220,test,8,1,0,0,0,False
221,cal,38,22,12,0,12,True
222,cal,24,11,2,0,2,True
223,test,31,6,3,1,2,True
224,test,37,15,6,0,6,True
225,test,42,8,0,0,0,False
226,test,24,3,0,0,0,False
227,test,23,4,1,1,0,False
228,test,40,5,4,3,1,True
229,cal,58,12,3,2,1,True
230,tune,41,17,5,2,3,True
231,tune,80,12,10,10,0,False
232,tune,39,9,1,0,1,True
233,cal,16,3,0,0,0,False
234,cal,42,6,1,1,0,False
235,cal,27,5,1,0,1,True
236,tune,23,6,2,1,1,True
237,tune,24,3,0,0,0,False
238,cal,54,9,1,0,1,True
239,cal,10,3,2,0,2,True
240,cal,37,6,3,0,3,True
241,test,26,6,3,0,3,True
242,tune,25,5,4,2,2,True
243,tune,39,8,2,0,2,True
244,test,26,5,1,0,1,True
245,test,23,12,10,0,10,True
246,cal,18,4,1,0,1,True
247,test,24,4,1,0,1,True
248,test,25,4,0,0,0,False
249,test,24,9,3,1,2,True
250,tune,0,29,13,0,13,True
251,cal,0,8,5,0,5,True
252,cal,0,3,0,0,0,False
253,cal,0,11,4,0,4,True
254,cal,0,1,0,0,0,False
255,cal,0,5,2,0,2,True
256,test,0,14,3,0,3,True
257,cal,0,14,2,0,2,True
258,cal,0,4,0,0,0,False
259,cal,0,5,2,0,2,True
260,tune,0,15,6,0,6,True
261,tune,0,3,0,0,0,False
262,test,0,8,2,0,2,True
263,cal,0,4,0,0,0,False
264,cal,0,9,6,0,6,True
265,test,0,9,4,0,4,True
266,test,0,10,3,0,3,True
267,cal,0,2,0,0,0,False
268,cal,0,4,0,0,0,False
269,cal,0,3,1,0,1,True
270,cal,0,2,0,0,0,False
271,cal,0,4,0,0,0,False
272,tune,0,13,3,0,3,True
273,cal,0,4,0,0,0,False
274,cal,0,14,7,0,7,True
275,cal,0,7,2,0,2,True
276,cal,0,4,2,0,2,True
277,test,0,6,1,0,1,True
278,tune,0,18,10,0,10,True
279,cal,0,3,1,0,1,True
280,tune,0,8,5,0,5,True
281,test,0,14,2,0,2,True
282,test,0,4,1,0,1,True
283,cal,0,4,0,0,0,False
284,cal,0,1,0,0,0,False
285,test,0,29,17,0,17,True
286,test,0,2,0,0,0,False
287,test,0,9,2,0,2,True
288,test,0,17,5,0,5,True
289,cal,0,3,0,0,0,False
290,cal,0,3,0,0,0,False
291,cal,0,5,4,0,4,True
292,cal,0,6,1,0,1,True
293,cal,0,6,1,0,1,True
294,test,0,18,2,0,2,True
295,cal,0,14,4,0,4,True
296,cal,0,10,4,0,4,True
297,test,0,8,5,0,5,True
298,test,0,6,5,0,5,True
299,tune,0,11,3,0,3,True
300,cal,0,2,0,0,0,False
301,tune,0,3,0,0,0,False
302,cal,0,14,4,0,4,True
303,tune,0,4,2,0,2,True
304,tune,0,9,6,0,6,True
305,cal,0,14,2,0,2,True
306,cal,0,13,5,0,5,True
307,cal,0,6,0,0,0,False
308,test,0,4,1,0,1,True
309,test,0,2,0,0,0,False
310,test,0,4,1,0,1,True
311,cal,0,6,0,0,0,False
312,cal,0,4,0,0,0,False
313,cal,0,9,5,0,5,True
314,cal,0,18,8,0,8,True
315,cal,0,4,0,0,0,False
316,cal,0,5,1,0,1,True
317,test,0,14,8,0,8,True
318,test,0,10,0,0,0,False
319,test,0,12,7,0,7,True
320,cal,0,4,0,0,0,False
321,tune,0,6,3,0,3,True
322,test,0,10,5,0,5,True
323,test,0,5,2,0,2,True
324,test,0,5,2,0,2,True
325,cal,0,4,1,0,1,True
326,cal,0,6,1,0,1,True
327,test,0,6,1,0,1,True
328,cal,0,4,3,0,3,True
329,tune,0,2,0,0,0,False
330,cal,0,9,6,0,6,True
331,cal,0,3,0,0,0,False
332,test,0,6,1,0,1,True
333,test,0,3,0,0,0,False
334,cal,0,2,0,0,0,False
335,cal,0,7,1,0,1,True
336,cal,0,4,1,0,1,True
337,cal,0,10,3,0,3,True
338,test,0,4,1,0,1,True
339,cal,0,4,0,0,0,False
340,test,0,3,0,0,0,False
341,test,0,1,0,0,0,False
342,test,0,4,0,0,0,False
343,test,0,2,1,0,1,True
344,cal,0,7,1,0,1,True
345,cal,0,20,7,0,7,True
346,cal,0,11,4,0,4,True
347,cal,0,11,0,0,0,False
348,cal,0,4,2,0,2,True
349,cal,0,7,0,0,0,False
350,test,0,2,1,0,1,True
351,cal,0,7,2,0,2,True
352,tune,0,6,2,0,2,True
353,tune,0,7,2,0,2,True
354,cal,0,5,3,0,3,True
355,test,0,4,1,0,1,True
356,cal,0,8,1,0,1,True
357,cal,0,1,0,0,0,False
358,test,0,3,0,0,0,False
359,cal,0,3,0,0,0,False
360,test,0,1,0,0,0,False
361,cal,0,3,0,0,0,False
362,test,0,3,0,0,0,False
363,cal,0,7,3,0,3,True
364,cal,0,16,2,0,2,True
365,test,0,2,0,0,0,False
366,test,0,11,3,0,3,True
367,test,0,5,2,0,2,True
368,cal,0,4,1,0,1,True
369,cal,0,1,0,0,0,False
370,tune,0,3,0,0,0,False
371,cal,0,3,1,0,1,True
372,cal,0,4,1,0,1,True
373,cal,0,3,0,0,0,False
374,cal,0,7,4,0,4,True
375,test,0,8,3,0,3,True
376,cal,0,3,0,0,0,False
377,cal,0,2,0,0,0,False
378,tune,0,12,2,0,2,True
379,test,0,3,0,0,0,False
380,test,0,4,0,0,0,False
381,test,0,3,1,0,1,True
382,cal,0,19,14,0,14,True
383,cal,0,5,2,0,2,True
384,test,0,20,8,0,8,True
385,tune,0,2,0,0,0,False
386,cal,0,2,0,0,0,False
387,test,0,5,2,0,2,True
388,cal,0,4,0,0,0,False
389,cal,0,16,13,0,13,True
390,tune,0,11,3,0,3,True
391,tune,0,11,8,0,8,True
392,cal,0,13,7,0,7,True
393,tune,0,4,1,0,1,True
394,test,0,2,0,0,0,False
395,cal,0,3,1,0,1,True
396,cal,0,9,1,0,1,True
397,test,0,6,0,0,0,False
398,tune,0,7,2,0,2,True
399,cal,0,4,0,0,0,False
400,test,0,3,0,0,0,False
401,cal,0,2,0,0,0,False
402,cal,0,5,2,0,2,True
403,cal,0,5,1,0,1,True
404,cal,0,14,2,0,2,True
405,cal,0,10,0,0,0,False
406,test,0,5,1,0,1,True
407,cal,0,8,1,0,1,True
408,test,0,6,2,0,2,True
409,cal,0,4,0,0,0,False
410,cal,0,5,2,0,2,True
411,test,0,3,0,0,0,False
412,cal,0,11,3,0,3,True
413,cal,0,11,1,0,1,True
414,test,0,4,1,0,1,True
415,cal,0,5,0,0,0,False
416,cal,0,7,2,0,2,True
417,cal,0,9,4,0,4,True
418,cal,0,4,1,0,1,True
419,test,0,6,2,0,2,True
420,cal,0,3,0,0,0,False
421,cal,0,5,2,0,2,True
422,cal,0,4,0,0,0,False
423,cal,0,4,0,0,0,False
424,test,0,12,5,0,5,True
425,test,0,7,2,0,2,True
426,cal,0,13,5,0,5,True
427,test,0,10,4,0,4,True
428,test,0,16,2,0,2,True
429,test,0,5,1,0,1,True
430,test,0,5,0,0,0,False
431,cal,0,4,1,0,1,True
432,cal,0,9,7,0,7,True
433,cal,0,3,0,0,0,False
434,cal,0,5,1,0,1,True
435,test,0,3,0,0,0,False
436,test,0,6,0,0,0,False
437,cal,0,14,6,0,6,True
438,cal,0,6,3,0,3,True
439,tune,0,10,0,0,0,False
440,cal,0,4,0,0,0,False
441,cal,0,3,0,0,0,False
442,cal,0,9,1,0,1,True
443,cal,0,25,20,0,20,True
444,test,0,5,1,0,1,True
445,test,0,3,2,0,2,True
446,test,0,3,1,0,1,True
447,cal,0,14,2,0,2,True
448,cal,0,2,0,0,0,False
449,cal,0,4,0,0,0,False
450,cal,0,9,5,0,5,True
451,cal,0,3,0,0,0,False
452,test,0,2,0,0,0,False
453,test,0,31,28,0,28,True
454,cal,0,5,0,0,0,False
455,test,0,1,0,0,0,False
456,test,0,2,0,0,0,False
457,test,0,6,4,0,4,True
458,test,0,10,3,0,3,True
459,cal,0,3,0,0,0,False
460,cal,0,9,3,0,3,True
461,test,0,10,1,0,1,True
462,cal,0,7,0,0,0,False
463,test,0,7,0,0,0,False
464,tune,0,2,0,0,0,False
465,cal,0,18,1,0,1,True
466,cal,0,12,5,0,5,True
468,cal,0,10,1,0,1,True
469,test,0,16,6,0,6,True
470,test,0,8,0,0,0,False
471,cal,0,8,3,0,3,True
472,cal,0,5,3,0,3,True
473,cal,0,4,1,0,1,True
474,cal,0,2,0,0,0,False
475,cal,0,5,1,0,1,True
476,cal,0,9,6,0,6,True
477,cal,0,9,4,0,4,True
478,cal,0,7,5,0,5,True
479,test,0,14,7,0,7,True
480,cal,0,4,1,0,1,True
481,cal,0,4,1,0,1,True
482,test,0,3,1,0,1,True
483,test,0,10,1,0,1,True
484,test,0,4,2,0,2,True
485,cal,0,2,0,0,0,False
486,cal,0,20,8,0,8,True
487,cal,0,5,1,0,1,True
488,test,0,3,0,0,0,False
489,test,0,2,0,0,0,False
490,cal,0,9,8,0,8,True
491,test,0,5,3,0,3,True
492,cal,0,4,2,0,2,True
493,cal,0,11,3,0,3,True
494,test,0,2,0,0,0,False
495,cal,0,6,2,0,2,True
496,cal,0,4,0,0,0,False
497,cal,0,5,2,0,2,True
498,test,0,5,2,0,2,True
499,test,0,1,0,0,0,False
500,tune,0,2,2,0,2,True
501,cal,0,11,2,0,2,True
502,test,0,5,3,0,3,True
503,cal,0,4,1,0,1,True
504,cal,0,7,4,0,4,True
505,test,0,5,0,0,0,False
506,test,0,3,0,0,0,False
507,test,0,3,0,0,0,False
508,tune,0,9,1,0,1,True
509,cal,0,7,2,0,2,True
510,cal,0,6,2,0,2,True
511,cal,0,10,4,0,4,True
512,cal,0,4,0,0,0,False
513,tune,0,6,2,0,2,True
514,tune,0,2,1,0,1,True
515,cal,0,3,0,0,0,False
516,test,0,7,0,0,0,False
517,test,0,4,2,0,2,True
518,cal,0,2,0,0,0,False
519,cal,0,7,3,0,3,True
520,cal,0,10,4,0,4,True
521,test,0,2,0,0,0,False
522,cal,0,24,12,0,12,True
523,cal,0,7,2,0,2,True
524,test,0,10,6,0,6,True
525,cal,0,14,9,0,9,True
526,cal,0,3,0,0,0,False
527,cal,0,17,0,0,0,False
528,cal,0,7,1,0,1,True
529,cal,0,17,12,0,12,True
530,cal,0,4,1,0,1,True
531,tune,0,9,3,0,3,True
532,cal,0,5,1,0,1,True
533,cal,0,15,8,0,8,True
534,test,0,4,0,0,0,False
535,test,0,4,2,0,2,True
536,cal,0,5,1,0,1,True
537,cal,0,4,2,0,2,True
538,test,0,8,6,0,6,True
539,cal,0,1,1,0,1,True
540,cal,0,8,2,0,2,True
541,test,0,21,0,0,0,False
542,test,0,20,13,0,13,True
543,test,0,4,0,0,0,False
544,cal,0,3,0,0,0,False
545,cal,0,27,11,0,11,True
546,test,0,6,3,0,3,True
547,cal,0,1,0,0,0,False
548,test,0,2,0,0,0,False
549,tune,0,3,0,0,0,False
550,cal,0,5,1,0,1,True
551,test,0,2,0,0,0,False
552,tune,0,8,5,0,5,True
553,cal,0,5,3,0,3,True
554,test,0,14,5,0,5,True
555,cal,0,5,2,0,2,True
556,cal,0,22,9,0,9,True
557,test,0,2,1,0,1,True
558,test,0,9,5,0,5,True
559,tune,0,3,0,0,0,False
560,cal,0,5,2,0,2,True
561,test,0,7,1,0,1,True
562,test,0,6,3,0,3,True
563,cal,0,3,0,0,0,False
564,cal,0,7,2,0,2,True
565,test,0,5,0,0,0,False
566,test,0,10,8,0,8,True
567,tune,0,4,0,0,0,False
568,cal,0,17,2,0,2,True
569,cal,0,9,4,0,4,True
570,cal,0,8,1,0,1,True
571,cal,0,6,0,0,0,False
572,test,0,5,0,0,0,False
573,cal,0,6,2,0,2,True
574,test,0,41,8,0,8,True
575,test,0,14,4,0,4,True
576,tune,0,4,0,0,0,False
577,cal,0,6,5,0,5,True
578,tune,0,7,4,0,4,True
579,cal,0,16,2,0,2,True
580,cal,0,3,0,0,0,False
581,tune,0,12,2,0,2,True
582,test,0,3,0,0,0,False
583,test,0,4,2,0,2,True
584,test,0,5,0,0,0,False
585,cal,0,9,4,0,4,True
586,cal,0,6,1,0,1,True
587,cal,0,5,0,0,0,False
588,test,0,4,1,0,1,True
589,tune,0,1,0,0,0,False
590,test,0,5,2,0,2,True
591,cal,0,14,5,0,5,True
592,cal,0,4,0,0,0,False
594,cal,0,16,2,0,2,True
595,test,0,4,3,0,3,True
596,tune,0,4,2,0,2,True
597,cal,0,7,2,0,2,True
598,cal,0,4,1,0,1,True
599,test,0,6,1,0,1,True
600,cal,0,9,6,0,6,True
601,cal,0,18,17,0,17,True
602,cal,0,14,2,0,2,True
603,test,0,2,1,0,1,True
604,cal,0,5,1,0,1,True
605,test,0,11,6,0,6,True
606,test,0,4,2,0,2,True
607,tune,0,4,0,0,0,False
608,cal,0,4,1,0,1,True
609,cal,0,3,1,0,1,True
610,test,0,10,1,0,1,True
611,cal,0,12,5,0,5,True
612,test,0,3,0,0,0,False
613,test,0,8,3,0,3,True
614,cal,0,4,1,0,1,True
615,cal,0,2,0,0,0,False
616,cal,0,9,6,0,6,True
617,cal,0,7,3,0,3,True
618,test,0,2,0,0,0,False
619,test,0,6,1,0,1,True
620,test,0,31,16,0,16,True
621,tune,0,10,1,0,1,True
622,test,0,3,0,0,0,False
623,cal,0,3,1,0,1,True
624,test,0,4,2,0,2,True
625,cal,0,6,0,0,0,False
626,test,0,8,3,0,3,True
627,test,0,7,2,0,2,True
628,test,0,4,1,0,1,True
629,test,0,7,1,0,1,True
630,cal,0,5,2,0,2,True
631,cal,0,3,0,0,0,False
632,cal,0,2,0,0,0,False
633,tune,0,6,1,0,1,True
634,cal,0,7,3,0,3,True
635,test,0,4,0,0,0,False
636,tune,0,36,17,0,17,True
637,test,0,8,5,0,5,True
638,cal,0,8,3,0,3,True
639,cal,0,8,0,0,0,False
640,cal,0,4,2,0,2,True
641,cal,0,7,3,0,3,True
642,test,0,5,3,0,3,True
643,cal,0,10,2,0,2,True
644,tune,0,5,2,0,2,True
645,cal,0,5,0,0,0,False
646,cal,0,9,5,0,5,True
647,test,0,6,2,0,2,True
648,cal,0,5,0,0,0,False
649,cal,0,3,0,0,0,False
650,test,0,5,0,0,0,False
651,test,0,19,2,0,2,True
652,test,0,3,0,0,0,False
653,cal,0,4,1,0,1,True
654,test,0,6,0,0,0,False
655,cal,0,5,2,0,2,True
656,cal,0,16,5,0,5,True
657,test,0,4,1,0,1,True
658,test,0,10,3,0,3,True
659,cal,0,7,1,0,1,True
660,cal,0,6,0,0,0,False
661,tune,0,8,4,0,4,True
662,cal,0,8,1,0,1,True
663,test,0,5,3,0,3,True
664,test,0,35,21,0,21,True
665,cal,0,1,0,0,0,False
666,test,0,14,6,0,6,True
667,cal,0,9,1,0,1,True
668,test,0,4,2,0,2,True
669,cal,0,4,1,0,1,True
670,cal,0,3,0,0,0,False
671,cal,0,13,5,0,5,True
672,test,0,3,0,0,0,False
673,cal,0,5,1,0,1,True
674,test,0,16,0,0,0,False
675,test,0,12,1,0,1,True
676,cal,0,9,3,0,3,True
677,tune,0,5,0,0,0,False
678,test,0,20,12,0,12,True
679,test,0,3,1,0,1,True
680,cal,0,4,1,0,1,True
681,cal,0,5,0,0,0,False
682,test,0,9,1,0,1,True
683,test,0,9,4,0,4,True
684,cal,0,3,0,0,0,False
685,cal,0,6,4,0,4,True
686,test,0,21,2,0,2,True
687,cal,0,14,1,0,1,True
688,cal,0,10,4,0,4,True
689,tune,0,4,0,0,0,False
690,test,0,9,1,0,1,True
691,test,0,8,5,0,5,True
692,cal,0,5,0,0,0,False
693,cal,0,7,2,0,2,True
694,test,0,2,1,0,1,True
695,test,0,6,2,0,2,True
696,cal,0,6,1,0,1,True
697,test,0,6,3,0,3,True
698,test,0,6,0,0,0,False
699,test,0,3,0,0,0,False
700,test,0,6,1,0,1,True
701,test,0,5,0,0,0,False
702,test,0,5,2,0,2,True
703,cal,0,4,1,0,1,True
704,cal,0,14,6,0,6,True
705,cal,0,8,0,0,0,False
706,cal,0,6,2,0,2,True
707,cal,0,1,1,0,1,True
708,test,0,5,1,0,1,True
709,test,0,3,0,0,0,False
710,cal,0,5,1,0,1,True
711,cal,0,5,1,0,1,True
712,cal,0,3,0,0,0,False
713,cal,0,10,6,0,6,True
714,cal,0,8,3,0,3,True
715,cal,0,6,0,0,0,False
716,test,0,5,2,0,2,True
717,tune,0,4,0,0,0,False
718,test,0,6,2,0,2,True
719,test,0,5,3,0,3,True
720,tune,0,2,0,0,0,False
721,cal,0,8,1,0,1,True
722,test,0,7,2,0,2,True
723,cal,0,5,1,0,1,True
724,test,0,9,6,0,6,True
725,test,0,3,0,0,0,False
726,tune,0,8,3,0,3,True
727,tune,0,6,4,0,4,True
728,cal,0,8,5,0,5,True
729,test,0,2,0,0,0,False
730,cal,0,4,1,0,1,True
731,cal,0,6,3,0,3,True
732,cal,0,5,2,0,2,True
733,cal,0,5,1,0,1,True
734,cal,0,4,1,0,1,True
735,cal,0,4,0,0,0,False
736,cal,0,6,3,0,3,True
737,test,0,4,0,0,0,False
738,test,0,3,1,0,1,True
739,cal,0,3,0,0,0,False
740,cal,0,5,1,0,1,True
741,cal,0,11,0,0,0,False
742,tune,0,5,2,0,2,True
743,cal,0,2,0,0,0,False
744,cal,0,3,2,0,2,True
745,cal,0,5,3,0,3,True
746,test,0,3,0,0,0,False
747,cal,0,7,2,0,2,True
748,tune,0,51,6,0,6,True
749,test,0,10,1,0,1,True
750,test,0,2,1,0,1,True
751,test,0,8,0,0,0,False
752,tune,0,15,3,0,3,True
753,cal,0,3,0,0,0,False
754,test,0,14,1,0,1,True
755,cal,0,17,5,0,5,True
756,tune,0,6,0,0,0,False
757,cal,0,21,12,0,12,True
758,test,0,9,1,0,1,True
759,cal,0,5,0,0,0,False
760,cal,0,7,2,0,2,True
761,tune,0,6,3,0,3,True
762,cal,0,13,2,0,2,True
763,tune,0,4,2,0,2,True
764,cal,0,3,0,0,0,False
765,cal,0,2,0,0,0,False
766,cal,0,6,1,0,1,True
767,cal,0,17,10,0,10,True
768,cal,0,10,1,0,1,True
769,test,0,16,1,0,1,True
770,test,0,12,5,0,5,True
771,test,0,19,0,0,0,False
772,cal,0,1,0,0,0,False
773,test,0,3,0,0,0,False
774,cal,0,7,1,0,1,True
775,test,0,3,2,0,2,True
776,test,0,2,0,0,0,False
777,test,0,3,1,0,1,True
778,test,0,7,3,0,3,True
779,cal,0,5,1,0,1,True
780,cal,0,5,2,0,2,True
781,test,0,5,2,0,2,True
782,cal,0,17,8,0,8,True
783,cal,0,18,6,0,6,True
784,test,0,10,4,0,4,True
785,cal,0,8,2,0,2,True
786,cal,0,3,0,0,0,False
787,test,0,2,0,0,0,False
788,cal,0,9,2,0,2,True
789,cal,0,5,0,0,0,False
790,test,0,11,0,0,0,False
791,cal,0,12,6,0,6,True
792,cal,0,2,1,0,1,True
793,test,0,3,0,0,0,False
794,cal,0,4,0,0,0,False
795,cal,0,3,0,0,0,False
796,cal,0,7,0,0,0,False
797,cal,0,6,1,0,1,True
798,cal,0,28,9,0,9,True
799,cal,0,3,0,0,0,False
800,test,0,2,0,0,0,False
801,cal,0,9,2,0,2,True
802,cal,0,4,1,0,1,True
803,test,0,28,4,0,4,True
804,test,0,6,3,0,3,True
805,test,0,10,7,0,7,True
806,test,0,2,0,0,0,False
807,cal,0,6,3,0,3,True
808,cal,0,4,1,0,1,True
809,test,0,8,5,0,5,True
810,cal,0,18,7,0,7,True
811,cal,0,21,12,0,12,True
812,cal,0,8,0,0,0,False
813,cal,0,9,3,0,3,True
814,test,0,4,0,0,0,False
815,cal,0,6,1,0,1,True
816,tune,0,6,0,0,0,False
817,cal,0,6,4,0,4,True
818,cal,0,14,4,0,4,True
819,test,0,4,1,0,1,True
820,test,0,3,1,0,1,True
821,cal,0,6,1,0,1,True
822,cal,0,3,1,0,1,True
823,test,0,7,2,0,2,True
824,test,0,4,0,0,0,False
825,cal,0,2,0,0,0,False
826,test,0,11,4,0,4,True
827,test,0,3,0,0,0,False
828,cal,0,5,1,0,1,True
829,cal,0,2,0,0,0,False
830,tune,0,9,4,0,4,True
831,test,0,20,1,0,1,True
832,tune,0,4,0,0,0,False
833,test,0,2,0,0,0,False
834,cal,0,6,1,0,1,True
835,test,0,5,1,0,1,True
836,test,0,10,4,0,4,True
838,cal,0,9,2,0,2,True
