K,rho_t1_positive_support,gate,value,threshold,status,interpretation,evidence_scope
500,0.1,t1_recertification_nonempty_ge_18_seeds,0.0,18.0,FAIL,headline release requires nonempty recertified release in most seeds,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery
500,0.1,t1_recertification_mean_FTR_le_alpha_if_nonempty,,0.1,NOT_APPLICABLE_REFUSAL,FTR gate is evaluated only for nonempty recertified releases,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery
500,0.1,t1_recertification_refuses_old_unsafe_release,1.0,1.0,PASS,refusal is meaningful because the old t0 release exceeds the current-MP alpha reference,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery
500,0.1,headline_positive_recertification_allowed,0.0,1.0,FAIL,positive PARC-R headline requires current-version nonempty alpha-safe release,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery
500,0.1,versioned_refusal_claim_allowed,1.0,1.0,PASS,allowed claim: versioned recertification returns refusal rather than inheriting unsafe old release,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery
500,1.0,t1_recertification_nonempty_ge_18_seeds,0.0,18.0,FAIL,headline release requires nonempty recertified release in most seeds,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery
500,1.0,t1_recertification_mean_FTR_le_alpha_if_nonempty,,0.1,NOT_APPLICABLE_REFUSAL,FTR gate is evaluated only for nonempty recertified releases,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery
500,1.0,t1_recertification_refuses_old_unsafe_release,1.0,1.0,PASS,refusal is meaningful because the old t0 release exceeds the current-MP alpha reference,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery
500,1.0,headline_positive_recertification_allowed,0.0,1.0,FAIL,positive PARC-R headline requires current-version nonempty alpha-safe release,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery
500,1.0,versioned_refusal_claim_allowed,1.0,1.0,PASS,allowed claim: versioned recertification returns refusal rather than inheriting unsafe old release,PARC_R_versioned_recertification_queue_limited_audit;uses_current_MP_t1_positives_in_calibration_blocks;heldout_t1_blocks_evaluated_after_decision;not_full_WBM_recertification;not_t1_alpha_certificate_for_old_release;not_DFT_evidence;not_prospective_discovery
