method,audit_policy,empty_block_policy,alpha1,score_source,n_cal_total,n_covered,n_excluded_empty,n_rank_denominator,n_rank,n_nonempty,n_empty_null_videos,n_inf_blockmax_videos,gamma,gamma_star_eff,p_min_theoretical,p_min_block,p_min_effective,emax_theoretical,emax_effective,required_emax,release_feasible,max_observed_e,mean_observed_e,candidate_budget_M,real_candidate_count,dummy_paths,released,official_supported,unsupported,unsupported_actually_true,unsupported_actually_false,unsupported_uncertain,unsupported_unlabeled,audited_released,true_released,false_released,uncertain_released,utr,audited_ftr_on_labeled_released,audited_ftr_supported_plus_labeled,conservative_ftr_uncertain_and_unlabeled_false,recall_proxy,verified_positive_removed,null_superset_size,tau_k,self_consistency_margin,best_margin_k,best_margin_tau,best_margin,selected_e_min,selected_e_mean,selected_e_max,empty_reason,empty_diagnostic,seed,method_family,runtime_sec,baseline_note
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,494.0,493.0,1.0,493.0,493.0,493.0,1.0,0.0,0.1612243891597053,0.1612243891597053,0.002020202020202,0.0020242914979757,0.0020242914979757,29.349442888905912,29.29970226451609,10.0,True,29.29970226451609,1.6162013605691072,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,23648.0,,,150.0,10.0,-9.233484754980225,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,1,certified_or_core_baseline,,
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,3,147,,,,,,,,,0.98,,,0.98,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.000159167917445302,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,3,147,,,,,,,,,0.98,,,0.98,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00014034309424459934,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,1,diagnostic_baseline,0.00029457290656864643,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,1,diagnostic_baseline,0.0002850049640983343,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,3,147,,,,,,,,,0.98,,,0.98,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00013864017091691494,top_m_by_score_no_risk_control
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,494.0,493.0,1.0,493.0,493.0,493.0,1.0,0.0,0.5,0.1612243891597053,0.002020202020202,0.0020242914979757,0.0020242914979757,11.124297730643551,11.113055385446437,10.0,True,4.536885862938733,1.5625393754047472,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,25752.0,,,150.0,10.0,-8.904998115885824,,,,no_k_satisfies_uniform_self_consistency,observed_e_below_required_emax,2,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,494.0,493.0,1.0,493.0,493.0,493.0,1.0,0.0,0.1612243891597053,0.1612243891597053,0.002020202020202,0.0020242914979757,0.0020242914979757,29.349442888905912,29.29970226451609,10.0,True,6.518818912046924,1.149439445570874,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,25752.0,,,150.0,10.0,-9.399456550072516,,,,no_k_satisfies_uniform_self_consistency,observed_e_below_required_emax,2,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,494.0,493.0,1.0,493.0,493.0,493.0,1.0,0.0,0.1612243891597053,0.1612243891597053,0.002020202020202,0.0020242914979757,0.0020242914979757,29.349442888905912,29.29970226451609,10.0,True,6.518818912046924,1.149439445570874,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,25752.0,,,150.0,10.0,-9.399456550072516,,,,no_k_satisfies_uniform_self_consistency,observed_e_below_required_emax,2,certified_or_core_baseline,,
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,6,144,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00015065306797623634,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,6,144,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001407950185239315,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,2,diagnostic_baseline,0.00029484392143785954,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,2,diagnostic_baseline,0.0002706879749894142,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,6,144,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.000127389095723629,top_m_by_score_no_risk_control
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,494.0,494.0,0.0,494.0,494.0,494.0,0.0,0.0,0.5,0.161171841453854,0.002020202020202,0.002020202020202,0.002020202020202,11.124297730643551,11.124297730643494,5.0,True,11.124297730643494,2.165149224623737,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,25365.0,,,150.0,5.0,-3.670392109358122,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,494.0,494.0,0.0,494.0,494.0,494.0,0.0,0.0,0.161171841453854,0.161171841453854,0.002020202020202,0.002020202020202,0.002020202020202,29.349444448475225,29.349444448474973,5.0,True,29.349444448474973,2.3338423410306044,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,25365.0,,,150.0,5.0,-4.168466608399822,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,494.0,494.0,0.0,494.0,494.0,494.0,0.0,0.0,0.161171841453854,0.161171841453854,0.002020202020202,0.002020202020202,0.002020202020202,29.349444448475225,29.349444448474973,5.0,True,29.349444448474973,2.3338423410306044,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,25365.0,,,150.0,5.0,-4.168466608399822,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
confidence_threshold,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,6,144,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00018655089661478996,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,6,144,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001395519357174635,tracklet_level_p_bh
tracklet_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,6,144,,,,,,,,,0.96,,,0.96,1.0,,,5.0,1.1256565884036673,,,,,,,,,0,diagnostic_baseline,0.0001432888675481081,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.0002946630120277405,block_evalue_post_filter
greedy_score_no_risk,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,6,144,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001266880426555872,top_m_by_score_no_risk_control
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,494.0,493.0,1.0,493.0,493.0,493.0,1.0,0.0,0.5,0.1612243891597053,0.002020202020202,0.0020242914979757,0.0020242914979757,11.124297730643551,11.113055385446437,5.0,True,11.113055385446437,1.843227626755122,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,23648.0,,,150.0,5.0,-3.73354980204664,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,1,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,494.0,493.0,1.0,493.0,493.0,493.0,1.0,0.0,0.1612243891597053,0.1612243891597053,0.002020202020202,0.0020242914979757,0.0020242914979757,29.349442888905912,29.29970226451609,5.0,True,29.29970226451609,1.6162013605691072,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,23648.0,,,150.0,5.0,-4.233484754980224,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,1,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,494.0,493.0,1.0,493.0,493.0,493.0,1.0,0.0,0.1612243891597053,0.1612243891597053,0.002020202020202,0.0020242914979757,0.0020242914979757,29.349442888905912,29.29970226451609,5.0,True,29.29970226451609,1.6162013605691072,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,23648.0,,,150.0,5.0,-4.233484754980224,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,1,certified_or_core_baseline,,
confidence_threshold,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,3,147,,,,,,,,,0.98,,,0.98,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.0001516849733889103,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,3,147,,,,,,,,,0.98,,,0.98,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00013837008737027645,tracklet_level_p_bh
tracklet_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,3,147,,,,,,,,,0.98,,,0.98,1.0,,,5.0,0.4234840374502449,,,,,,,,,1,diagnostic_baseline,0.00013917102478444576,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,1,diagnostic_baseline,0.0002908168826252222,block_evalue_post_filter
greedy_score_no_risk,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,3,147,,,,,,,,,0.98,,,0.98,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.0001268379855901003,top_m_by_score_no_risk_control
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,494.0,493.0,1.0,493.0,493.0,493.0,1.0,0.0,0.5,0.1612243891597053,0.002020202020202,0.0020242914979757,0.0020242914979757,11.124297730643551,11.113055385446437,5.0,True,4.536885862938733,1.5625393754047472,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,25752.0,,,150.0,5.0,-3.904998115885825,,,,no_k_satisfies_uniform_self_consistency,observed_e_below_required_emax,2,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,494.0,493.0,1.0,493.0,493.0,493.0,1.0,0.0,0.1612243891597053,0.1612243891597053,0.002020202020202,0.0020242914979757,0.0020242914979757,29.349442888905912,29.29970226451609,5.0,True,6.518818912046924,1.149439445570874,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,25752.0,,,150.0,5.0,-4.399456550072515,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,2,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,494.0,493.0,1.0,493.0,493.0,493.0,1.0,0.0,0.1612243891597053,0.1612243891597053,0.002020202020202,0.0020242914979757,0.0020242914979757,29.349442888905912,29.29970226451609,5.0,True,6.518818912046924,1.149439445570874,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,25752.0,,,150.0,5.0,-4.399456550072515,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,2,certified_or_core_baseline,,
confidence_threshold,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,6,144,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001628459431231022,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,6,144,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00014048302546143532,tracklet_level_p_bh
tracklet_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,6,144,,,,,,,,,0.96,,,0.96,1.0,,,5.0,0.014919148151842698,,,,,,,,,2,diagnostic_baseline,0.00013878103345632553,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,2,diagnostic_baseline,0.0002950141206383705,block_evalue_post_filter
greedy_score_no_risk,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,6,144,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00013191788457334042,top_m_by_score_no_risk_control
