K,policy,candidate_id,formula,chemical_system,t1_label_status,missing_current_mp_element_refs,counted_as_t1_false,evidence_scope
300,raw_topK,wbm-1-10801,Ba1 Cl8 Yb2,Ba-Cl-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,wbm-1-16608,Ba1 F8 Yb2,Ba-F-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,wbm-2-15374,Ca1 F6 Yb1,Ca-F-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,wbm-3-10403,Br6 Yb2,Br-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,wbm-3-10404,Br6 Yb2,Br-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,wbm-3-10478,Br8 Yb2,Br-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,wbm-3-22649,Eu1 F6 Yb1,Eu-F-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,wbm-3-23489,F6 Sc1 Yb1,F-Sc-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,wbm-3-23582,F6 Sr1 Yb1,F-Sr-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,wbm-4-4780,Br6 Yb2,Br-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,wbm-4-10585,Cu1 F6 Yb1,Cu-F-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,wbm-4-11241,F6 Pa1 Yb1,F-Pa-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,wbm-4-11392,F8 Na2 Tm1 Yb1,F-Na-Tm-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,wbm-4-17936,F8 Li2 Pa1 Yb1,F-Li-Pa-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,wbm-5-6306,Ca1 F6 Yb1,Ca-F-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,wbm-1-6380,Br6 Yb2,Br-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,wbm-1-16608,Ba1 F8 Yb2,Ba-F-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,wbm-2-15374,Ca1 F6 Yb1,Ca-F-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,wbm-3-10403,Br6 Yb2,Br-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,wbm-3-10404,Br6 Yb2,Br-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,wbm-3-23582,F6 Sr1 Yb1,F-Sr-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,wbm-4-11241,F6 Pa1 Yb1,F-Pa-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,wbm-4-17936,F8 Li2 Pa1 Yb1,F-Li-Pa-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,wbm-5-6306,Ca1 F6 Yb1,Ca-F-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,wbm-2-15374,Ca1 F6 Yb1,Ca-F-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,wbm-4-11241,F6 Pa1 Yb1,F-Pa-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,wbm-4-17936,F8 Li2 Pa1 Yb1,F-Li-Pa-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,wbm-5-6306,Ca1 F6 Yb1,Ca-F-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-1-6380,Br6 Yb2,Br-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-1-6381,Br6 Yb2,Br-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-1-6469,Br8 Yb2,Br-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-1-6470,Br8 Yb2,Br-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-1-10521,Cl8 Yb2,Cl-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-1-10522,Cl8 Yb2,Cl-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-1-10801,Ba1 Cl8 Yb2,Ba-Cl-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-1-16608,Ba1 F8 Yb2,Ba-F-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-2-7066,Br8 Yb2,Br-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-2-10426,Cl8 Yb2,Cl-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-2-15374,Ca1 F6 Yb1,Ca-F-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-2-16450,F6 Yb1 Zn1,F-Yb-Zn,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-2-16578,Cu2 F8 Yb1,Cu-F-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-2-38271,Cl1 P1 Yb2,Cl-P-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-3-10403,Br6 Yb2,Br-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-3-10404,Br6 Yb2,Br-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-3-10478,Br8 Yb2,Br-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-3-10599,Ba1 Br8 Yb2,Ba-Br-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-3-22328,Ba1 F6 Yb1,Ba-F-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-3-22649,Eu1 F6 Yb1,Eu-F-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-3-23489,F6 Sc1 Yb1,F-Sc-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-3-23582,F6 Sr1 Yb1,F-Sr-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-3-36168,F8 Li2 Sr1 Yb1,F-Li-Sr-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-3-36182,F8 Li2 Tm1 Yb1,F-Li-Tm-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-4-4780,Br6 Yb2,Br-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-4-10369,Al1 F6 Yb1,Al-F-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-4-10397,Ba1 F6 Yb1,Ba-F-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-4-10585,Cu1 F6 Yb1,Cu-F-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-4-11241,F6 Pa1 Yb1,F-Pa-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-4-11392,F8 Na2 Tm1 Yb1,F-Na-Tm-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-4-17936,F8 Li2 Pa1 Yb1,F-Li-Pa-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,wbm-5-6306,Ca1 F6 Yb1,Ca-F-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topR,wbm-2-15374,Ca1 F6 Yb1,Ca-F-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topR,wbm-4-11241,F6 Pa1 Yb1,F-Pa-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topR,wbm-4-17936,F8 Li2 Pa1 Yb1,F-Li-Pa-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topR,wbm-5-6306,Ca1 F6 Yb1,Ca-F-Yb,unresolved_current_MP_missing_element_reference,Yb,True,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
