dataset,video_id,path_id,label,reason,auditor,confidence,review_status,verified_positive_for_calibration
OVT-B,85,ovtb_v85_p002884,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,85,ovtb_v85_p002887,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,83,ovtb_v83_p002871,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,61,ovtb_v61_p002740,actually_false,wrong_category,human_visual_audit_v2_second_pass,high,second_pass_confirmed,no
OVT-B,34,ovtb_v34_p001973,uncertain,ambiguous_category,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,33,ovtb_v33_p001891,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,33,ovtb_v33_p001893,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,32,ovtb_v32_p001661,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,229,ovtb_v229_p003756,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,229,ovtb_v229_p003757,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,217,ovtb_v217_p003645,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,107,ovtb_v107_p003022,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,249,ovtb_v249_p003889,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,242,ovtb_v242_p003851,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,176,ovtb_v176_p003397,uncertain,ambiguous_category,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,39,ovtb_v39_p002379,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,39,ovtb_v39_p002369,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,39,ovtb_v39_p002350,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,38,ovtb_v38_p002291,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,38,ovtb_v38_p002295,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,38,ovtb_v38_p002294,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,38,ovtb_v38_p002306,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,38,ovtb_v38_p002269,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,39,ovtb_v39_p002363,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,38,ovtb_v38_p002271,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,117,ovtb_v117_p003073,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,137,ovtb_v137_p003196,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,55,ovtb_v55_p002702,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_revised,no
OVT-B,206,ovtb_v206_p003543,actually_false,wrong_category,human_visual_audit_v2_second_pass,high,second_pass_revised,no
OVT-B,42,ovtb_v42_p002546,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,42,ovtb_v42_p002529,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,41,ovtb_v41_p002446,uncertain,multi_object_merge,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,36,ovtb_v36_p002202,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,20,ovtb_v20_p000912,actually_false,wrong_category,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,36,ovtb_v36_p002166,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,18,ovtb_v18_p000858,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,163,ovtb_v163_p003340,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,25,ovtb_v25_p001128,uncertain,multi_object_merge,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,24,ovtb_v24_p001083,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,24,ovtb_v24_p001049,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,25,ovtb_v25_p001113,uncertain,multi_object_merge,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,26,ovtb_v26_p001184,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,25,ovtb_v25_p001131,uncertain,multi_object_merge,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,27,ovtb_v27_p001265,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,1,ovtb_v1_p000032,uncertain,multi_object_merge,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,1,ovtb_v1_p000035,uncertain,multi_object_merge,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,1,ovtb_v1_p000086,uncertain,multi_object_merge,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,1,ovtb_v1_p000038,uncertain,multi_object_merge,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,1,ovtb_v1_p000057,uncertain,multi_object_merge,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,1,ovtb_v1_p000087,uncertain,multi_object_merge,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,1,ovtb_v1_p000051,uncertain,multi_object_merge,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,1,ovtb_v1_p000044,uncertain,multi_object_merge,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,3,ovtb_v3_p000208,uncertain,multi_object_merge,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,1,ovtb_v1_p000041,uncertain,multi_object_merge,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,231,ovtb_v231_p003780,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,231,ovtb_v231_p003781,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,231,ovtb_v231_p003783,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,231,ovtb_v231_p003784,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,231,ovtb_v231_p003785,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,231,ovtb_v231_p003782,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,231,ovtb_v231_p003788,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,231,ovtb_v231_p003789,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,231,ovtb_v231_p003786,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,231,ovtb_v231_p003787,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,118,ovtb_v118_p003076,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,118,ovtb_v118_p003077,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,44,ovtb_v44_p002619,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,44,ovtb_v44_p002623,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,67,ovtb_v67_p002776,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,45,ovtb_v45_p002629,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,149,ovtb_v149_p003272,actually_false,wrong_category,human_visual_audit_v2_second_pass,high,second_pass_confirmed,no
OVT-B,149,ovtb_v149_p003273,actually_false,wrong_category,human_visual_audit_v2_second_pass,high,second_pass_confirmed,no
OVT-B,234,ovtb_v234_p003803,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,123,ovtb_v123_p003108,uncertain,ambiguous_category,human_visual_audit_v2_second_pass,medium,second_pass_revised,no
OVT-B,126,ovtb_v126_p003132,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,54,ovtb_v54_p002701,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,78,ovtb_v78_p002830,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,78,ovtb_v78_p002832,uncertain,insufficient_visual_evidence,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,46,ovtb_v46_p002633,uncertain,insufficient_visual_evidence,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,112,ovtb_v112_p003053,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,112,ovtb_v112_p003054,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,228,ovtb_v228_p003749,uncertain,ambiguous_category,human_visual_audit_v2_second_pass,medium,second_pass_revised,no
OVT-B,96,ovtb_v96_p002955,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,96,ovtb_v96_p002949,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,95,ovtb_v95_p002942,uncertain,insufficient_visual_evidence,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,96,ovtb_v96_p002952,uncertain,insufficient_visual_evidence,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,57,ovtb_v57_p002719,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,95,ovtb_v95_p002939,actually_false,wrong_category,human_visual_audit_v2_second_pass,high,second_pass_confirmed,no
OVT-B,95,ovtb_v95_p002940,actually_false,wrong_category,human_visual_audit_v2_second_pass,high,second_pass_confirmed,no
OVT-B,56,ovtb_v56_p002714,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,56,ovtb_v56_p002713,uncertain,insufficient_visual_evidence,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,105,ovtb_v105_p003002,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,105,ovtb_v105_p003003,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,143,ovtb_v143_p003233,actually_false,wrong_category,human_visual_audit_v2_second_pass,high,second_pass_confirmed,no
OVT-B,80,ovtb_v80_p002845,uncertain,insufficient_visual_evidence,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,101,ovtb_v101_p002978,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,100,ovtb_v100_p002972,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,66,ovtb_v66_p002774,uncertain,insufficient_visual_evidence,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,59,ovtb_v59_p002730,actually_false,wrong_category,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,101,ovtb_v101_p002979,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,9,ovtb_v9_p000423,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,228,ovtb_v228_p003746,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,228,ovtb_v228_p003747,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,228,ovtb_v228_p003748,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,241,ovtb_v241_p003842,uncertain,ambiguous_category,human_visual_audit_v2_second_pass,medium,second_pass_revised,no
OVT-B,241,ovtb_v241_p003841,uncertain,ambiguous_category,human_visual_audit_v2_second_pass,medium,second_pass_revised,no
OVT-B,133,ovtb_v133_p003185,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,133,ovtb_v133_p003182,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,133,ovtb_v133_p003183,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,13,ovtb_v13_p000586,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,13,ovtb_v13_p000588,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,13,ovtb_v13_p000577,actually_false,wrong_category,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,13,ovtb_v13_p000575,actually_false,wrong_category,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,16,ovtb_v16_p000773,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_revised,no
OVT-B,13,ovtb_v13_p000620,actually_false,wrong_category,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,230,ovtb_v230_p003762,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,230,ovtb_v230_p003765,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,190,ovtb_v190_p003462,actually_false,wrong_category,human_visual_audit_v2_second_pass,high,second_pass_confirmed,no
OVT-B,190,ovtb_v190_p003464,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,190,ovtb_v190_p003463,actually_false,wrong_category,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,124,ovtb_v124_p003114,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,124,ovtb_v124_p003116,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,151,ovtb_v151_p003281,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,151,ovtb_v151_p003282,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,151,ovtb_v151_p003285,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,151,ovtb_v151_p003284,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,216,ovtb_v216_p003611,actually_false,wrong_category,human_visual_audit_v2_second_pass,high,second_pass_confirmed,no
OVT-B,216,ovtb_v216_p003614,actually_false,wrong_category,human_visual_audit_v2_second_pass,high,second_pass_confirmed,no
OVT-B,216,ovtb_v216_p003615,actually_false,wrong_category,human_visual_audit_v2_second_pass,high,second_pass_confirmed,no
OVT-B,216,ovtb_v216_p003617,actually_false,wrong_category,human_visual_audit_v2_second_pass,high,second_pass_confirmed,no
OVT-B,223,ovtb_v223_p003709,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,63,ovtb_v63_p002754,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,61,ovtb_v61_p002738,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,61,ovtb_v61_p002739,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,63,ovtb_v63_p002757,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,191,ovtb_v191_p003473,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,209,ovtb_v209_p003562,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,214,ovtb_v214_p003589,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,126,ovtb_v126_p003130,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,126,ovtb_v126_p003129,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,240,ovtb_v240_p003837,uncertain,ambiguous_category,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,212,ovtb_v212_p003580,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,243,ovtb_v243_p003854,actually_false,wrong_category,human_visual_audit_v2_second_pass,high,second_pass_confirmed,no
OVT-B,49,ovtb_v49_p002657,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,50,ovtb_v50_p002660,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,47,ovtb_v47_p002639,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,191,ovtb_v191_p003469,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_revised,no
OVT-B,122,ovtb_v122_p003098,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,122,ovtb_v122_p003096,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,122,ovtb_v122_p003094,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,122,ovtb_v122_p003097,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,122,ovtb_v122_p003095,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,122,ovtb_v122_p003099,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,156,ovtb_v156_p003304,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,189,ovtb_v189_p003456,actually_false,wrong_category,human_visual_audit_v2_second_pass,high,second_pass_confirmed,no
OVT-B,189,ovtb_v189_p003459,actually_false,wrong_category,human_visual_audit_v2_second_pass,high,second_pass_confirmed,no
OVT-B,132,ovtb_v132_p003152,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,150,ovtb_v150_p003280,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,91,ovtb_v91_p002921,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,236,ovtb_v236_p003815,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,170,ovtb_v170_p003374,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,170,ovtb_v170_p003375,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,165,ovtb_v165_p003347,actually_false,wrong_category,human_visual_audit_v2_second_pass,high,second_pass_confirmed,no
OVT-B,116,ovtb_v116_p003069,actually_false,wrong_category,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,211,ovtb_v211_p003572,actually_false,wrong_category,human_visual_audit_v2_second_pass,high,second_pass_confirmed,no
OVT-B,211,ovtb_v211_p003571,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,188,ovtb_v188_p003450,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,141,ovtb_v141_p003225,actually_false,wrong_category,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,141,ovtb_v141_p003224,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,116,ovtb_v116_p003063,actually_false,wrong_category,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,116,ovtb_v116_p003065,actually_false,wrong_category,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,141,ovtb_v141_p003226,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,239,ovtb_v239_p003833,actually_false,wrong_category,human_visual_audit_v2_second_pass,high,second_pass_confirmed,no
OVT-B,148,ovtb_v148_p003268,uncertain,ambiguous_category,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,148,ovtb_v148_p003267,uncertain,ambiguous_category,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,240,ovtb_v240_p003840,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,122,ovtb_v122_p003104,uncertain,insufficient_visual_evidence,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,122,ovtb_v122_p003103,actually_false,wrong_category,human_visual_audit_v2_second_pass,high,second_pass_confirmed,no
OVT-B,216,ovtb_v216_p003613,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,218,ovtb_v218_p003661,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,218,ovtb_v218_p003663,uncertain,too_small,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,146,ovtb_v146_p003256,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,200,ovtb_v200_p003514,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,134,ovtb_v134_p003186,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,199,ovtb_v199_p003510,actually_false,wrong_category,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,242,ovtb_v242_p003848,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,242,ovtb_v242_p003847,uncertain,ambiguous_category,human_visual_audit_v2_second_pass,medium,second_pass_confirmed,no
OVT-B,158,ovtb_v158_p003311,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,227,ovtb_v227_p003744,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
OVT-B,115,ovtb_v115_p003061,actually_true,real_unlabeled_object,human_visual_audit_v2_second_pass,high,second_pass_confirmed,yes
