dataset,video_id,path_id,query,category_id,score,objectness,semantic_margin,temporal_stability,association_score,matched_gt_id,matched_iou,temporal_overlap,is_unmatched,cell_id,novelty_bin,query_cluster,occ_bin,domain_bin,frame_start,frame_end,clip_path,montage_path
TAO,5895,ovtb_v5895_p004260,baby,805,0.6768489224570138,0.6768489224570138,0.6768489224570138,7,0.8571428571428571,34856.0,0.9923106596286052,0.2857142857142857,True,cat:805,unknown,baby,unknown,global,0,900,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_02/audit_viewer/montages/ovtb_v5895_p004260.jpg
TAO,4977,ovtb_v4977_p003442,baby,805,0.6762366890907288,0.6762366890907288,0.6762366890907288,2,0.5,,0.0,0.0,True,cat:805,unknown,baby,unknown,global,330,990,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v4977_p003442.jpg
TAO,2516,ovtb_v2516_p001225,baby,805,0.6599230542778969,0.6599230542778969,0.6599230542778969,4,0.75,,0.0,0.0,True,cat:805,unknown,baby,unknown,global,1650,2820,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v2516_p001225.jpg
TAO,4885,ovtb_v4885_p003294,baby,805,0.6596625745296478,0.6596625745296478,0.6596625745296478,2,0.5,,0.0,0.0,True,cat:805,unknown,baby,unknown,global,540,870,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v4885_p003294.jpg
TAO,3399,ovtb_v3399_p001945,baby,805,0.6575840810934702,0.6575840810934702,0.6575840810934702,3,0.6666666666666666,20279.0,0.0577430137203119,0.0,True,cat:805,unknown,baby,unknown,global,300,1290,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v3399_p001945.jpg
TAO,2297,ovtb_v2297_p001228,guitar,531,0.827917184148516,0.827917184148516,0.827917184148516,7,0.8571428571428571,,0.0,0.0,True,cat:531,unknown,guitar,unknown,global,180,1350,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v2297_p001228.jpg
TAO,2112,ovtb_v2112_p001119,guitar,531,0.7392801443735758,0.7392801443735758,0.7392801443735758,3,0.6666666666666666,,0.0,0.0,True,cat:531,unknown,guitar,unknown,global,1680,2010,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v2112_p001119.jpg
TAO,2112,ovtb_v2112_p001111,guitar,531,0.7367216944694519,0.7367216944694519,0.7367216944694519,3,0.6666666666666666,,0.0,0.0,True,cat:531,unknown,guitar,unknown,global,840,1170,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v2112_p001111.jpg
TAO,4465,ovtb_v4465_p002646,magazine,672,0.8215744197368622,0.8215744197368622,0.8215744197368622,2,0.5,,0.0,0.0,True,cat:672,unknown,magazine,unknown,global,50,200,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_02/audit_viewer/montages/ovtb_v4465_p002646.jpg
TAO,5673,ovtb_v5673_p004124,magazine,672,0.5942043662071228,0.5942043662071228,0.5942043662071228,7,0.8571428571428571,,0.0,0.0,True,cat:672,unknown,magazine,unknown,global,120,930,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5673_p004124.jpg
TAO,4465,ovtb_v4465_p002650,magazine,672,0.5451837480068207,0.5451837480068207,0.5451837480068207,2,0.5,,0.0,0.0,True,cat:672,unknown,magazine,unknown,global,875,1025,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_02/audit_viewer/montages/ovtb_v4465_p002650.jpg
TAO,4465,ovtb_v4465_p002648,magazine,672,0.3970999519030253,0.3970999519030253,0.3970999519030253,3,0.6666666666666666,,0.0,0.0,True,cat:672,unknown,magazine,unknown,global,475,750,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_02/audit_viewer/montages/ovtb_v4465_p002648.jpg
TAO,4465,ovtb_v4465_p002652,magazine,672,0.3621948212385177,0.3621948212385177,0.3621948212385177,2,0.5,,0.0,0.0,True,cat:672,unknown,magazine,unknown,global,875,1025,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_02/audit_viewer/montages/ovtb_v4465_p002652.jpg
TAO,2175,ovtb_v2175_p001048,magazine,672,0.3259442249933879,0.3259442249933879,0.3259442249933879,3,0.6666666666666666,13463.0,0.1024987093834507,0.0,True,cat:672,unknown,magazine,unknown,global,120,930,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v2175_p001048.jpg
TAO,5668,ovtb_v5668_p004122,automatic washer,1182,0.7984659820795059,0.7984659820795059,0.7984659820795059,8,0.875,33867.0,0.3424561208299733,0.0,True,cat:1182,unknown,automatic washer,unknown,global,0,1080,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5668_p004122.jpg
TAO,1414,ovtb_v1414_p000718,curtain,352,0.7817050293087959,0.7817050293087959,0.7817050293087959,8,0.875,,0.0,0.0,True,cat:352,unknown,curtain,unknown,global,0,775,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v1414_p000718.jpg
TAO,5148,ovtb_v5148_p003622,curtain,352,0.4568075736363728,0.4568075736363728,0.4568075736363728,3,0.6666666666666666,,0.0,0.0,True,cat:352,unknown,curtain,unknown,global,323,476,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v5148_p003622.jpg
TAO,5148,ovtb_v5148_p003620,curtain,352,0.4552893415093422,0.4552893415093422,0.4552893415093422,8,0.875,,0.0,0.0,True,cat:352,unknown,curtain,unknown,global,0,561,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v5148_p003620.jpg
TAO,5148,ovtb_v5148_p003621,curtain,352,0.4393058083951473,0.4393058083951473,0.4393058083951473,8,0.875,,0.0,0.0,True,cat:352,unknown,curtain,unknown,global,0,561,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v5148_p003621.jpg
TAO,5148,ovtb_v5148_p003618,curtain,352,0.3676967748573848,0.3676967748573848,0.3676967748573848,7,0.8571428571428571,,0.0,0.0,True,cat:352,unknown,curtain,unknown,global,0,561,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v5148_p003618.jpg
TAO,1414,ovtb_v1414_p000719,curtain,352,0.3454220071434974,0.3454220071434974,0.3454220071434974,4,0.75,9292.0,0.3782552228117161,0.0,True,cat:352,unknown,curtain,unknown,global,225,675,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v1414_p000719.jpg
TAO,5294,ovtb_v5294_p003684,giraffe,502,0.7585457364718119,0.7585457364718119,0.7585457364718119,3,0.6666666666666666,,0.0,0.0,True,cat:502,unknown,giraffe,unknown,global,450,1110,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_02/audit_viewer/montages/ovtb_v5294_p003684.jpg
TAO,4677,ovtb_v4677_p003130,giraffe,502,0.6814484357833862,0.6814484357833862,0.6814484357833862,5,0.8,28584.0,0.8000467288896635,0.2,True,cat:502,unknown,giraffe,unknown,global,0,1080,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v4677_p003130.jpg
TAO,5409,ovtb_v5409_p003886,giraffe,502,0.6786760886510214,0.6786760886510214,0.6786760886510214,3,0.6666666666666666,,0.0,0.0,True,cat:502,unknown,giraffe,unknown,global,1350,1680,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5409_p003886.jpg
TAO,4677,ovtb_v4677_p003139,giraffe,502,0.6487638205289841,0.6487638205289841,0.6487638205289841,4,0.75,28583.0,0.4406604154768056,0.0,True,cat:502,unknown,giraffe,unknown,global,150,1080,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v4677_p003139.jpg
TAO,4677,ovtb_v4677_p003147,giraffe,502,0.575528085231781,0.575528085231781,0.575528085231781,2,0.5,28584.0,0.3592280838789911,0.0,True,cat:502,unknown,giraffe,unknown,global,780,1080,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v4677_p003147.jpg
TAO,5409,ovtb_v5409_p003892,giraffe,502,0.4578441739082336,0.4578441739082336,0.4578441739082336,5,0.8,32264.0,0.9593848024318004,0.2,True,cat:502,unknown,giraffe,unknown,global,1530,2340,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5409_p003892.jpg
TAO,5409,ovtb_v5409_p003888,giraffe,502,0.4514842373984201,0.4514842373984201,0.4514842373984201,7,0.8571428571428571,32264.0,0.0938093866969906,0.0,True,cat:502,unknown,giraffe,unknown,global,1350,2340,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5409_p003888.jpg
TAO,5409,ovtb_v5409_p003893,giraffe,502,0.4122525006532669,0.4122525006532669,0.4122525006532669,4,0.75,,0.0,0.0,True,cat:502,unknown,giraffe,unknown,global,1530,2010,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5409_p003893.jpg
TAO,4971,ovtb_v4971_p003483,giraffe,502,0.3993216902017593,0.3993216902017593,0.3993216902017593,2,0.5,30087.0,0.4087006295369205,0.0,True,cat:502,unknown,giraffe,unknown,global,450,1440,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v4971_p003483.jpg
TAO,5409,ovtb_v5409_p003890,giraffe,502,0.3661631867289543,0.3661631867289543,0.3661631867289543,4,0.75,,0.0,0.0,True,cat:502,unknown,giraffe,unknown,global,1350,2010,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5409_p003890.jpg
TAO,2076,ovtb_v2076_p000985,squirrel,1021,0.7572503089904785,0.7572503089904785,0.7572503089904785,2,0.5,,0.0,0.0,True,cat:1021,unknown,squirrel,unknown,global,2040,2370,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v2076_p000985.jpg
TAO,2076,ovtb_v2076_p000983,squirrel,1021,0.6981797516345978,0.6981797516345978,0.6981797516345978,4,0.75,,0.0,0.0,True,cat:1021,unknown,squirrel,unknown,global,1200,1860,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v2076_p000983.jpg
TAO,1747,ovtb_v1747_p000717,squirrel,1021,0.5858625024557114,0.5858625024557114,0.5858625024557114,4,0.75,11219.0,0.8417357769911982,0.25,True,cat:1021,unknown,squirrel,unknown,global,1050,2040,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v1747_p000717.jpg
TAO,1747,ovtb_v1747_p000720,squirrel,1021,0.5435267289479574,0.5435267289479574,0.5435267289479574,3,0.6666666666666666,11219.0,0.3895262131886384,0.0,True,cat:1021,unknown,squirrel,unknown,global,1230,1890,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v1747_p000720.jpg
TAO,5305,ovtb_v5305_p003761,squirrel,1021,0.3904616932074229,0.3904616932074229,0.3904616932074229,6,0.8333333333333334,31754.0,0.0931652283916454,0.0,True,cat:1021,unknown,squirrel,unknown,global,120,1290,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v5305_p003761.jpg
TAO,1747,ovtb_v1747_p000722,squirrel,1021,0.3759019374847412,0.3759019374847412,0.3759019374847412,2,0.5,11219.0,0.476080400671697,0.0,True,cat:1021,unknown,squirrel,unknown,global,1710,2220,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v1747_p000722.jpg
TAO,4431,ovtb_v4431_p002875,cellular telephone,235,0.7521933913230896,0.7521933913230896,0.7521933913230896,2,0.5,27086.0,0.3595338782156004,0.0,True,cat:235,unknown,cellular telephone,unknown,global,1104,1224,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v4431_p002875.jpg
TAO,5696,ovtb_v5696_p004174,cellular telephone,235,0.7481779456138611,0.7481779456138611,0.7481779456138611,2,0.5,33993.0,0.4430116128201312,0.0,True,cat:235,unknown,cellular telephone,unknown,global,540,810,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v5696_p004174.jpg
TAO,2188,ovtb_v2188_p000951,cellular telephone,235,0.606487637758255,0.606487637758255,0.606487637758255,5,0.8,,0.0,0.0,True,cat:235,unknown,cellular telephone,unknown,global,0,1020,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_02/audit_viewer/montages/ovtb_v2188_p000951.jpg
TAO,3995,ovtb_v3995_p002265,cellular telephone,235,0.579003319144249,0.579003319144249,0.579003319144249,2,0.5,,0.0,0.0,True,cat:235,unknown,cellular telephone,unknown,global,420,585,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_02/audit_viewer/montages/ovtb_v3995_p002265.jpg
TAO,5696,ovtb_v5696_p004173,cellular telephone,235,0.5603067775567373,0.5603067775567373,0.5603067775567373,3,0.6666666666666666,33993.0,0.4383570523881884,0.0,True,cat:235,unknown,cellular telephone,unknown,global,150,420,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v5696_p004173.jpg
TAO,5696,ovtb_v5696_p004175,cellular telephone,235,0.5374121814966202,0.5374121814966202,0.5374121814966202,2,0.5,33993.0,0.4353826516945085,0.0,True,cat:235,unknown,cellular telephone,unknown,global,690,960,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v5696_p004175.jpg
TAO,2758,ovtb_v2758_p001313,cellular telephone,235,0.5224204510450363,0.5224204510450363,0.5224204510450363,2,0.5,,0.0,0.0,True,cat:235,unknown,cellular telephone,unknown,global,780,900,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v2758_p001313.jpg
TAO,5778,ovtb_v5778_p004123,cellular telephone,235,0.4878872781991958,0.4878872781991958,0.4878872781991958,2,0.5,34361.0,0.0334883984834197,0.0,True,cat:235,unknown,cellular telephone,unknown,global,289,357,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_02/audit_viewer/montages/ovtb_v5778_p004123.jpg
TAO,5886,ovtb_v5886_p004364,cellular telephone,235,0.4834175258874893,0.4834175258874893,0.4834175258874893,4,0.75,34821.0,0.4057453305391086,0.0,True,cat:235,unknown,cellular telephone,unknown,global,0,510,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5886_p004364.jpg
TAO,3129,ovtb_v3129_p001578,cellular telephone,235,0.473425880074501,0.473425880074501,0.473425880074501,2,0.5,,0.0,0.0,True,cat:235,unknown,cellular telephone,unknown,global,0,510,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_02/audit_viewer/montages/ovtb_v3129_p001578.jpg
TAO,5877,ovtb_v5877_p004236,cellular telephone,235,0.4573479096094767,0.4573479096094767,0.4573479096094767,3,0.6666666666666666,,0.0,0.0,True,cat:235,unknown,cellular telephone,unknown,global,68,221,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_02/audit_viewer/montages/ovtb_v5877_p004236.jpg
TAO,4487,ovtb_v4487_p002750,cellular telephone,235,0.4523031910260518,0.4523031910260518,0.4523031910260518,3,0.6666666666666666,,0.0,0.0,True,cat:235,unknown,cellular telephone,unknown,global,100,525,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v4487_p002750.jpg
TAO,4599,ovtb_v4599_p002896,cellular telephone,235,0.4513593018054962,0.4513593018054962,0.4513593018054962,2,0.5,28165.0,0.289887346885089,0.0,True,cat:235,unknown,cellular telephone,unknown,global,408,672,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v4599_p002896.jpg
TAO,4431,ovtb_v4431_p002873,cellular telephone,235,0.4026772777239482,0.4026772777239482,0.4026772777239482,3,0.6666666666666666,,0.0,0.0,True,cat:235,unknown,cellular telephone,unknown,global,432,696,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v4431_p002873.jpg
TAO,2207,ovtb_v2207_p000971,cellular telephone,235,0.4019320209821065,0.4019320209821065,0.4019320209821065,3,0.6666666666666666,,0.0,0.0,True,cat:235,unknown,cellular telephone,unknown,global,144,480,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_02/audit_viewer/montages/ovtb_v2207_p000971.jpg
TAO,4784,ovtb_v4784_p002962,hog,574,0.7435537179311117,0.7435537179311117,0.7435537179311117,3,0.6666666666666666,29100.0,0.0504909155817899,0.0,True,cat:574,unknown,hog,unknown,global,1410,1740,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_02/audit_viewer/montages/ovtb_v4784_p002962.jpg
TAO,4784,ovtb_v4784_p002953,hog,574,0.6974718570709229,0.6974718570709229,0.6974718570709229,4,0.75,29102.0,0.9749866996417575,0.25,True,cat:574,unknown,hog,unknown,global,750,1260,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_02/audit_viewer/montages/ovtb_v4784_p002953.jpg
TAO,4784,ovtb_v4784_p002960,hog,574,0.5721669271588326,0.5721669271588326,0.5721669271588326,4,0.75,29099.0,0.0740814469676532,0.0,True,cat:574,unknown,hog,unknown,global,1260,1920,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_02/audit_viewer/montages/ovtb_v4784_p002960.jpg
TAO,2811,ovtb_v2811_p001320,grocery bag,529,0.7184072136878967,0.7184072136878967,0.7184072136878967,3,0.6666666666666666,,0.0,0.0,True,cat:529,unknown,grocery bag,unknown,global,638,899,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_02/audit_viewer/montages/ovtb_v2811_p001320.jpg
TAO,3027,ovtb_v3027_p001447,grocery bag,529,0.6329827010631561,0.6329827010631561,0.6329827010631561,2,0.5,,0.0,0.0,True,cat:529,unknown,grocery bag,unknown,global,210,720,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_02/audit_viewer/montages/ovtb_v3027_p001447.jpg
TAO,3640,ovtb_v3640_p002281,grocery bag,529,0.6125149130821228,0.6125149130821228,0.6125149130821228,3,0.6666666666666666,,0.0,0.0,True,cat:529,unknown,grocery bag,unknown,global,264,672,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v3640_p002281.jpg
TAO,5753,ovtb_v5753_p004235,grocery bag,529,0.554593006769816,0.554593006769816,0.554593006769816,3,0.6666666666666666,,0.0,0.0,True,cat:529,unknown,grocery bag,unknown,global,0,390,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v5753_p004235.jpg
TAO,3027,ovtb_v3027_p001448,grocery bag,529,0.5526986519495646,0.5526986519495646,0.5526986519495646,3,0.6666666666666666,,0.0,0.0,True,cat:529,unknown,grocery bag,unknown,global,390,1050,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_02/audit_viewer/montages/ovtb_v3027_p001448.jpg
TAO,2688,ovtb_v2688_p001285,grocery bag,529,0.5436115115880966,0.5436115115880966,0.5436115115880966,2,0.5,16282.0,0.4516914443062074,0.0,True,cat:529,unknown,grocery bag,unknown,global,0,390,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v2688_p001285.jpg
TAO,3640,ovtb_v3640_p002280,grocery bag,529,0.5426793396472931,0.5426793396472931,0.5426793396472931,3,0.6666666666666666,,0.0,0.0,True,cat:529,unknown,grocery bag,unknown,global,144,792,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v3640_p002280.jpg
TAO,4589,ovtb_v4589_p003037,grocery bag,529,0.5368107557296753,0.5368107557296753,0.5368107557296753,2,0.5,,0.0,0.0,True,cat:529,unknown,grocery bag,unknown,global,100,225,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v4589_p003037.jpg
TAO,5670,ovtb_v5670_p004137,grocery bag,529,0.5128641277551651,0.5128641277551651,0.5128641277551651,8,0.875,,0.0,0.0,True,cat:529,unknown,grocery bag,unknown,global,0,1020,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v5670_p004137.jpg
TAO,5663,ovtb_v5663_p004034,grocery bag,529,0.5085206031799316,0.5085206031799316,0.5085206031799316,3,0.6666666666666666,,0.0,0.0,True,cat:529,unknown,grocery bag,unknown,global,0,390,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_02/audit_viewer/montages/ovtb_v5663_p004034.jpg
TAO,3573,ovtb_v3573_p002078,grocery bag,529,0.5061616897583008,0.5061616897583008,0.5061616897583008,2,0.5,21362.0,0.1280186667667767,0.0,True,cat:529,unknown,grocery bag,unknown,global,1080,1740,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_02/audit_viewer/montages/ovtb_v3573_p002078.jpg
TAO,2030,ovtb_v2030_p000901,grocery bag,529,0.4998899400234222,0.4998899400234222,0.4998899400234222,2,0.5,,0.0,0.0,True,cat:529,unknown,grocery bag,unknown,global,750,1025,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v2030_p000901.jpg
TAO,907,ovtb_v907_p000462,grocery bag,529,0.4948010146617889,0.4948010146617889,0.4948010146617889,2,0.5,,0.0,0.0,True,cat:529,unknown,grocery bag,unknown,global,0,360,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v907_p000462.jpg
TAO,5864,ovtb_v5864_p004334,grocery bag,529,0.4940481036901474,0.4940481036901474,0.4940481036901474,4,0.75,,0.0,0.0,True,cat:529,unknown,grocery bag,unknown,global,630,1500,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5864_p004334.jpg
TAO,5148,ovtb_v5148_p003624,grocery bag,529,0.4862834587693214,0.4862834587693214,0.4862834587693214,8,0.875,,0.0,0.0,True,cat:529,unknown,grocery bag,unknown,global,0,561,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v5148_p003624.jpg
TAO,2227,ovtb_v2227_p001191,poster,850,0.7181746959686279,0.7181746959686279,0.7181746959686279,8,0.875,,0.0,0.0,True,cat:850,unknown,poster,unknown,global,0,450,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v2227_p001191.jpg
TAO,2101,ovtb_v2101_p001007,poster,850,0.511583685874939,0.511583685874939,0.511583685874939,7,0.8571428571428571,13107.0,0.9806219633398155,0.2857142857142857,True,cat:850,unknown,poster,unknown,global,0,1110,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_01/audit_viewer/montages/ovtb_v2101_p001007.jpg
TAO,2227,ovtb_v2227_p001192,poster,850,0.3108615130186081,0.3108615130186081,0.3108615130186081,4,0.75,,0.0,0.0,True,cat:850,unknown,poster,unknown,global,135,450,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v2227_p001192.jpg
TAO,1874,ovtb_v1874_p000717,cow,81,0.7157064080238342,0.7157064080238342,0.7157064080238342,4,0.75,11897.0,0.0082480042498436,0.0,True,cat:81,unknown,cow,unknown,global,240,750,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_02/audit_viewer/montages/ovtb_v1874_p000717.jpg
