method,audit_policy,empty_block_policy,alpha1,score_source,n_cal_total,n_covered,n_excluded_empty,n_rank_denominator,n_rank,n_nonempty,n_empty_null_videos,n_inf_blockmax_videos,gamma,gamma_star_eff,p_min_theoretical,p_min_block,p_min_effective,emax_theoretical,emax_effective,required_emax,release_feasible,max_observed_e,mean_observed_e,candidate_budget_M,real_candidate_count,dummy_paths,released,official_supported,unsupported,unsupported_actually_true,unsupported_actually_false,unsupported_uncertain,unsupported_unlabeled,audited_released,true_released,false_released,uncertain_released,utr,audited_ftr_on_labeled_released,audited_ftr_supported_plus_labeled,conservative_ftr_uncertain_and_unlabeled_false,recall_proxy,verified_positive_removed,null_superset_size,tau_k,self_consistency_margin,best_margin_k,best_margin_tau,best_margin,selected_e_min,selected_e_mean,selected_e_max,empty_reason,empty_diagnostic,seed,method_family,runtime_sec,baseline_note
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,48.0,37.0,11.0,37.0,37.0,37.0,11.0,0.0,0.2749075777424936,0.2749075777424936,0.0204081632653061,0.0263157894736842,0.0263157894736842,4.620990556164504,3.843048150800727,10.0,False,3.843048150800727,2.9376729232910064,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,251.0,,,150.0,10.0,-8.267318176032163,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax,1,certified_or_core_baseline,,
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,126,24,,,,,,,,,0.16,,,0.16,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00013272836804389954,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,126,24,,,,,,,,,0.16,,,0.16,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00013976171612739563,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,1,diagnostic_baseline,0.0002904757857322693,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,1,diagnostic_baseline,0.00026894640177488327,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,126,24,,,,,,,,,0.16,,,0.16,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00013161823153495789,top_m_by_score_no_risk_control
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,48.0,38.0,10.0,38.0,38.0,38.0,10.0,0.0,0.5,0.2729584204093974,0.0204081632653061,0.0256410256410256,0.0256410256410256,3.5000000000000018,3.122498999199199,10.0,False,2.207940216581962,1.7316000295742766,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,282.0,,,150.0,10.0,-8.725245121601803,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax,2,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,48.0,38.0,10.0,38.0,38.0,38.0,10.0,0.0,0.2729584204093974,0.2729584204093974,0.0204081632653061,0.0256410256410256,0.0256410256410256,4.6231642600747485,3.916215855366701,10.0,False,2.365948558847033,1.678373567348616,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,282.0,,,150.0,10.0,-8.93556705666717,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax,2,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,48.0,38.0,10.0,38.0,38.0,38.0,10.0,0.0,0.2729584204093974,0.2729584204093974,0.0204081632653061,0.0256410256410256,0.0256410256410256,4.6231642600747485,3.916215855366701,10.0,False,2.365948558847033,1.678373567348616,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,282.0,,,150.0,10.0,-8.93556705666717,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax,2,certified_or_core_baseline,,
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,131,112,19,,,,,,,,,0.1450381679389313,,,0.1450381679389313,0.8733333333333333,,,,,,,,,,,,,2,diagnostic_baseline,0.000517020933330059,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,98,84,14,,,,,,,,,0.14285714285714285,,,0.14285714285714285,0.6533333333333333,,,,,,,,,,,,,2,diagnostic_baseline,0.0003812173381447792,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,2,diagnostic_baseline,0.0002825707197189331,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,2,diagnostic_baseline,0.00026832520961761475,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,129,21,,,,,,,,,0.14,,,0.14,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00013087503612041473,top_m_by_score_no_risk_control
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,48.0,39.0,9.0,39.0,39.0,39.0,9.0,0.0,0.5,0.2710850306818168,0.0204081632653061,0.025,0.025,3.5000000000000018,3.162277660168379,5.0,False,3.162277660168379,2.4120824113001293,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,294.0,,,150.0,5.0,-3.709005551264194,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax,0,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,48.0,39.0,9.0,39.0,39.0,39.0,9.0,0.0,0.2710850306818168,0.2710850306818168,0.0204081632653061,0.025,0.025,4.625032195946804,3.9890643838868014,5.0,False,3.9890643838868014,2.78505559532443,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,294.0,,,150.0,5.0,-3.919400030056954,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax,0,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,48.0,39.0,9.0,39.0,39.0,39.0,9.0,0.0,0.2710850306818168,0.2710850306818168,0.0204081632653061,0.025,0.025,4.625032195946804,3.9890643838868014,5.0,False,3.9890643838868014,2.78505559532443,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,294.0,,,150.0,5.0,-3.919400030056954,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax,0,certified_or_core_baseline,,
confidence_threshold,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,111,39,,,,,,,,,0.26,,,0.26,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.000136546790599823,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,111,39,,,,,,,,,0.26,,,0.26,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00013921130448579788,tracklet_level_p_bh
tracklet_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.0002938024699687958,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.00027038808912038803,block_evalue_post_filter
greedy_score_no_risk,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,111,39,,,,,,,,,0.26,,,0.26,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00012555625289678574,top_m_by_score_no_risk_control
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,48.0,37.0,11.0,37.0,37.0,37.0,11.0,0.0,0.5,0.2749075777424936,0.0204081632653061,0.0263157894736842,0.0263157894736842,3.5000000000000018,3.0822070014844885,5.0,False,3.0822070014844885,2.526313563766863,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,251.0,,,150.0,5.0,-3.220486957994781,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax,1,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,48.0,37.0,11.0,37.0,37.0,37.0,11.0,0.0,0.2749075777424936,0.2749075777424936,0.0204081632653061,0.0263157894736842,0.0263157894736842,4.620990556164504,3.843048150800727,5.0,False,3.843048150800727,2.9376729232910064,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,251.0,,,150.0,5.0,-3.267318176032162,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax,1,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,48.0,37.0,11.0,37.0,37.0,37.0,11.0,0.0,0.2749075777424936,0.2749075777424936,0.0204081632653061,0.0263157894736842,0.0263157894736842,4.620990556164504,3.843048150800727,5.0,False,3.843048150800727,2.9376729232910064,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,251.0,,,150.0,5.0,-3.267318176032162,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax,1,certified_or_core_baseline,,
confidence_threshold,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,126,24,,,,,,,,,0.16,,,0.16,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00013087596744298935,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,126,24,,,,,,,,,0.16,,,0.16,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00014506187289953232,tracklet_level_p_bh
tracklet_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,1,diagnostic_baseline,0.0002920180559158325,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,1,diagnostic_baseline,0.00027168169617652893,block_evalue_post_filter
greedy_score_no_risk,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,126,24,,,,,,,,,0.16,,,0.16,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00012659840285778046,top_m_by_score_no_risk_control
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,48.0,38.0,10.0,38.0,38.0,38.0,10.0,0.0,0.5,0.2729584204093974,0.0204081632653061,0.0256410256410256,0.0256410256410256,3.5000000000000018,3.122498999199199,5.0,False,2.207940216581962,1.7316000295742766,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,282.0,,,150.0,5.0,-3.725245121601804,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax,2,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,48.0,38.0,10.0,38.0,38.0,38.0,10.0,0.0,0.2729584204093974,0.2729584204093974,0.0204081632653061,0.0256410256410256,0.0256410256410256,4.6231642600747485,3.916215855366701,5.0,False,2.365948558847033,1.678373567348616,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,282.0,,,150.0,5.0,-3.9355670566671694,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax,2,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,48.0,38.0,10.0,38.0,38.0,38.0,10.0,0.0,0.2729584204093974,0.2729584204093974,0.0204081632653061,0.0256410256410256,0.0256410256410256,4.6231642600747485,3.916215855366701,5.0,False,2.365948558847033,1.678373567348616,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,282.0,,,150.0,5.0,-3.9355670566671694,,,,no_k_satisfies_uniform_self_consistency,resolution_below_required_emax,2,certified_or_core_baseline,,
confidence_threshold,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,129,21,,,,,,,,,0.14,,,0.14,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00013081636279821396,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,129,21,,,,,,,,,0.14,,,0.14,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001380089670419693,tracklet_level_p_bh
tracklet_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,2,diagnostic_baseline,0.00030254852026700974,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,2,diagnostic_baseline,0.00028750114142894745,block_evalue_post_filter
greedy_score_no_risk,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,129,21,,,,,,,,,0.14,,,0.14,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00012533459812402725,top_m_by_score_no_risk_control
