claim_uid,material_id,zip_member,raw_cif_present_in_local_cache,raw_cif_sha256,parse_status,pymatgen_reduced_formula,pymatgen_chemical_system,pymatgen_n_sites,pymatgen_volume,registry_reduced_formula,registry_chemical_system,formula_consistency,evidence_scope
gnome_public_stable_materials::0001bfac1b,0001bfac1b,by_id/0001bfac1b.CIF,True,e9489ffb3965736c9674e17bdc97da9a8b893196f205893943e34abbf9ab1e72,parsed,Er2Si(PRu2)6,Er-P-Ru-Si,21,304.37221836379143,Er2Si(PRu2)6,Er-P-Ru-Si,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0001c050a9,0001c050a9,by_id/0001c050a9.CIF,True,864400c46dd825b345fd0d6e236b785ee50379f56b1b5ae7dea4a3d09068947d,parsed,Ho6N5,Ho-N,11,176.08773110924648,Ho6N5,Ho-N,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0001e6370c,0001e6370c,by_id/0001e6370c.CIF,True,80e2d10bbefe155de2e3efce2d9c9d1630e848798e2830660a6e9fd3d146f410,parsed,Zr18TiFe2Re6Mo,Fe-Mo-Re-Ti-Zr,28,557.9962087087162,Zr18TiFe2Re6Mo,Fe-Mo-Re-Ti-Zr,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0002029627,0002029627,by_id/0002029627.CIF,True,23b1e47dfaa9e0e9ea6b868c9632525acdc65da8f320655ba2919e434d8ad447,parsed,Dy19Tm(Ir3Rh)3,Dy-Ir-Rh-Tm,32,755.4039735677254,Dy19Tm(Ir3Rh)3,Dy-Ir-Rh-Tm,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00025f7488,00025f7488,by_id/00025f7488.CIF,True,deb1d5b0cb1a20be00dd531e486940551c2b11c82ae2280aaab1a6c5bbf7b66f,parsed,Sc3Cu4SiAs,As-Cu-Sc-Si,9,141.9059193087836,Sc3Cu4SiAs,As-Cu-Sc-Si,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0002acc6dc,0002acc6dc,by_id/0002acc6dc.CIF,True,445a22494baf0e3ca5f2c434b1b77077c0f66b5ee15152ae1cc04542ff615d67,parsed,TbPr6Dy9(CdIr)4,Cd-Dy-Ir-Pr-Tb,24,662.6183195927133,TbPr6Dy9(CdIr)4,Cd-Dy-Ir-Pr-Tb,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0002bbfa32,0002bbfa32,by_id/0002bbfa32.CIF,True,98fc3b5bc0242df733a602effcae76522c7698daf5ccac3e9514b2100368b5ae,parsed,Nd7YZn(Si4Pd)3,Nd-Pd-Si-Y-Zn,24,499.6446742548514,Nd7YZn(Si4Pd)3,Nd-Pd-Si-Y-Zn,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0002e3baac,0002e3baac,by_id/0002e3baac.CIF,True,94b072ad62cd3b50083a6b1af10ddab5d96209516cfc8c1cef13fd42494d3d36,parsed,Tb2Tm2Ga18Ir5Pt,Ga-Ir-Pt-Tb-Tm,28,474.18858488397177,Tb2Tm2Ga18Ir5Pt,Ga-Ir-Pt-Tb-Tm,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000311dfd5,000311dfd5,by_id/000311dfd5.CIF,True,cacea912463b8659a9ab33065a23ae64bec80e75a01a76b44306ca9f81da9f41,parsed,TbDy6(YGa4)5,Dy-Ga-Tb-Y,32,684.0986046666743,TbDy6(YGa4)5,Dy-Ga-Tb-Y,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000314dd8f,000314dd8f,by_id/000314dd8f.CIF,True,47263f4ac7eb02a1232761a1e56172d3b1cb1d472243ad4511ae94365d990d1b,parsed,Y3Lu3Al17Si7Os8,Al-Lu-Os-Si-Y,38,617.540275414473,Y3Lu3Al17Si7Os8,Al-Lu-Os-Si-Y,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000332ea9c,000332ea9c,by_id/000332ea9c.CIF,True,7a7b4886673bfed44fab61964d1235cb9a4bb66b2dcc0218b6e4d05cb503d1d9,parsed,Nd5Ho3(Sc3Sn4)4,Ho-Nd-Sc-Sn,36,929.3179093171402,Nd5Ho3(Sc3Sn4)4,Ho-Nd-Sc-Sn,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00034ea01c,00034ea01c,by_id/00034ea01c.CIF,True,7c03c4b78820312e6027a86802f97b7e29af76498d5b044607e70ecb0a75a34f,parsed,Ce3DyZn2SiRh10,Ce-Dy-Rh-Si-Zn,17,289.07158911220097,Ce3DyZn2SiRh10,Ce-Dy-Rh-Si-Zn,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00035e0512,00035e0512,by_id/00035e0512.CIF,True,fee6aa26d958957c1978761f3c0d658d3935d8a7b27b47559d7e3d538729ff73,parsed,TaZnCu(Ni10B3)2,B-Cu-Ni-Ta-Zn,29,288.46991232244824,TaZnCu(Ni10B3)2,B-Cu-Ni-Ta-Zn,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000388c7bb,000388c7bb,by_id/000388c7bb.CIF,True,cd22041b7faab31d1b51b0428c5d3dfae2ecb809707b504109dd6b780c72f861,parsed,Tb4Y12Cd4CoNi3,Cd-Co-Ni-Tb-Y,24,625.0172903631785,Tb4Y12Cd4CoNi3,Cd-Co-Ni-Tb-Y,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00038f755f,00038f755f,by_id/00038f755f.CIF,True,4c0def541800a7552f60449300d9fc2c375887b0070d6f268cbc81f3b778a2e4,parsed,Tb6C2SBr5,Br-C-S-Tb,14,339.3922396383654,Tb6C2SBr5,Br-C-S-Tb,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0003926385,0003926385,by_id/0003926385.CIF,True,8ada8338618eaf846a945a3ca26f67c82b560eae4650b1a9fa1213e65a2df5fd,parsed,Dy5HoMoO12,Dy-Ho-Mo-O,19,261.1870633754694,Dy5HoMoO12,Dy-Ho-Mo-O,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00039db7d5,00039db7d5,by_id/00039db7d5.CIF,True,c998ed644e21404142b4ec3539cdbf54b9c7e42a2d618bafd61332c02e7c00f9,parsed,Li2NpI6,I-Li-Np,18,720.2928042787854,Li2NpI6,I-Li-Np,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0003c4cfbc,0003c4cfbc,by_id/0003c4cfbc.CIF,True,b0ced46f2e43c927d783e89328c408dda448c453a90c15a0996703e1facae4c8,parsed,Hf6TaNb3Ga5Si,Ga-Hf-Nb-Si-Ta,16,295.68180780201527,Hf6TaNb3Ga5Si,Ga-Hf-Nb-Si-Ta,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0003d4e1ba,0003d4e1ba,by_id/0003d4e1ba.CIF,True,87f43d8236db47f80d18e11a20f39db97db208e36bbc7d621214fd402dcabf47,parsed,Sc4Zn3Pt,Pt-Sc-Zn,8,147.87688599516645,Sc4Zn3Pt,Pt-Sc-Zn,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0003e28026,0003e28026,by_id/0003e28026.CIF,True,9c6b52077748713fbd9e8bf7cdc4981ffb0b3b4587cb2b1862a18a73ef09058f,parsed,NdY3Zr4F28,F-Nd-Y-Zr,36,581.5792925396532,NdY3Zr4F28,F-Nd-Y-Zr,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00040353a9,00040353a9,by_id/00040353a9.CIF,True,e9c65642f4277dcc2a26c782c1ec06fdaa8c06bc27df95ac2dd7f529d277b65e,parsed,TbErZn2(SiIr2)2,Er-Ir-Si-Tb-Zn,10,173.1784439540722,TbErZn2(SiIr2)2,Er-Ir-Si-Tb-Zn,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0004614ffc,0004614ffc,by_id/0004614ffc.CIF,True,9fea1b9cbfad4b61b2175980ad09965e30ad3dd65624e9ec587199a746faf695,parsed,Hf3Zr7Sn6As,As-Hf-Sn-Zr,17,376.7669263611094,Hf3Zr7Sn6As,As-Hf-Sn-Zr,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00048dc45c,00048dc45c,by_id/00048dc45c.CIF,True,61aef0f2d14c23526ba60e76785554d80d8f95dec13f53a4747f17b5389bd002,parsed,Ho19TmPt16,Ho-Pt-Tm,36,827.5425939347336,Ho19TmPt16,Ho-Pt-Tm,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0004b4acc9,0004b4acc9,by_id/0004b4acc9.CIF,True,e9091cf7a564cdd1c09d60393896b9de059e30041697daeba1b2bf2843e5a400,parsed,CeAlSiIrRu,Al-Ce-Ir-Ru-Si,10,177.7613941086942,CeAlSiIrRu,Al-Ce-Ir-Ru-Si,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0004e44864,0004e44864,by_id/0004e44864.CIF,True,d5c0ae71441c24eca12f1925a8608e0b1f1420e4cbd03de55340a08bdd8561fe,parsed,Ho3Tm(B4Os)4,B-Ho-Os-Tm,24,243.97890371858793,Ho3Tm(B4Os)4,B-Ho-Os-Tm,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0004ee570b,0004ee570b,by_id/0004ee570b.CIF,True,fc4a45d83de8c4558555cebd11032737bcba4d44c667b929cc1128b77935fcb7,parsed,Ca4Ru3WO16,Ca-O-Ru-W,24,333.4911881688895,Ca4Ru3WO16,Ca-O-Ru-W,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0004fa9334,0004fa9334,by_id/0004fa9334.CIF,True,27380f94674215535eb7e4097929f25a714b08ff36aa93c03d27aad3629886bc,parsed,Dy5Ho3Sc12Si11Ge5,Dy-Ge-Ho-Sc-Si,36,740.6369634975817,Dy5Ho3Sc12Si11Ge5,Dy-Ge-Ho-Sc-Si,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0004ff10f9,0004ff10f9,by_id/0004ff10f9.CIF,True,66f7bcc8691ee5f12997e93ff229464a084339d045a508a56a10515d7dbe3b1d,parsed,Tm3Be2Co7,Be-Co-Tm,12,161.6304353434047,Tm3Be2Co7,Be-Co-Tm,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000501ff72,000501ff72,by_id/000501ff72.CIF,True,b0bdf4eb402fb4738e8e88ed316a25207f650cfc99efa990d2aedefcff07fde7,parsed,Ho10Sn6As,As-Ho-Sn,17,464.6874324737223,Ho10Sn6As,As-Ho-Sn,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00053cdba6,00053cdba6,by_id/00053cdba6.CIF,True,8959b30df15ef0ab6849284bd3d0fb4da6863c1d4847e09392b87d0e412102d0,parsed,CaY7(B6Ru)4,B-Ca-Ru-Y,36,387.80025505728844,CaY7(B6Ru)4,B-Ca-Ru-Y,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0005d6281e,0005d6281e,by_id/0005d6281e.CIF,True,cb8778f46ee43d06f004743e790ea0b79ee0cdbae56460f32ace3043b7256e08,parsed,Sc9VTc3,Sc-Tc-V,26,529.706322305386,Sc9VTc3,Sc-Tc-V,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0005faa597,0005faa597,by_id/0005faa597.CIF,True,3f28571dd68b2d5efe9e543e27ea39f7b92b806bfb47850c861b5fb371139f09,parsed,YLu4(TcO6)2,Lu-O-Tc-Y,19,241.2935876107696,YLu4(TcO6)2,Lu-O-Tc-Y,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000647a7c7,000647a7c7,by_id/000647a7c7.CIF,True,a64f5cd18a48a01ec14385bcbe44bdc90d2bb518d4904801129c4cfc02ab347f,parsed,NaCdBr18,Br-Cd-Na,20,828.614104809378,NaCdBr18,Br-Cd-Na,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00064a0e7a,00064a0e7a,by_id/00064a0e7a.CIF,True,3322dd2c7f094714253e7d8d15078a12b35ac6e8b6ac7c36e9e3b757ec979007,parsed,Er4Pa(MnB3)2,B-Er-Mn-Pa,13,185.38684945385089,Er4Pa(MnB3)2,B-Er-Mn-Pa,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00068a59ed,00068a59ed,by_id/00068a59ed.CIF,True,d4075e4a40b0d15bb8522228adca4b124d392ca11d7f26e5b24db9b770ecee71,parsed,Tb3Dy(Lu3Ru2)2,Dy-Lu-Ru-Tb,14,348.1214134412722,Tb3Dy(Lu3Ru2)2,Dy-Lu-Ru-Tb,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00068dbeb8,00068dbeb8,by_id/00068dbeb8.CIF,True,727bff9c62e18380c764841462e98333adc627abeca2094d1a78e38825a46477,parsed,HoEr3Re7W,Er-Ho-Re-W,12,225.87928430577207,HoEr3Re7W,Er-Ho-Re-W,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0006ba6013,0006ba6013,by_id/0006ba6013.CIF,True,de2b2f7db2bad0e88c658f6a929d438f666cab45c25f1993602cbdbda9b33b3e,parsed,Cs17Lu5O16,Cs-Lu-O,38,1035.0073910868014,Cs17Lu5O16,Cs-Lu-O,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0006bc9933,0006bc9933,by_id/0006bc9933.CIF,True,709bda73a02ce3d214e685bf28eb15c5e6488dc23a8b20cdadc92e860fb5af54,parsed,Tb10CeY(SiPd)12,Ce-Pd-Si-Tb-Y,36,689.4833422908293,Tb10CeY(SiPd)12,Ce-Pd-Si-Tb-Y,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000700a6a6,000700a6a6,by_id/000700a6a6.CIF,True,18836ab94819571054cc480da21bcb400ffb6cc1dc7c92a99505d8c5ca346d69,parsed,Ca6Re2HN6,Ca-H-N-Re,15,228.02527900498603,Ca6Re2HN6,Ca-H-N-Re,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00071488d1,00071488d1,by_id/00071488d1.CIF,True,8814bc1316cdfcf16237cd0ff1a360e5529180172b382af9dfaa2fbf06a252ec,parsed,Tb2Nd6GePd24,Ge-Nd-Pd-Tb,33,605.956973392622,Tb2Nd6GePd24,Ge-Nd-Pd-Tb,matches_registry_formula,b_line_gnome_raw_structure_ingest;derived_metadata_only;raw_cif_not_versioned;exact_matching_pending;current_reference_verdicts_pending;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
