claim_uid,material_id,gnome_reduced_formula,gnome_chemical_system,mp_chemsys_candidate_count,mp_exact_formula_candidate_count,has_neighbor_candidates,best_neighbor_mp_material_id,best_neighbor_formula,best_neighbor_composition_l1_distance,best_neighbor_site_count_ratio,exact_match_path_available,recommended_next_action,evidence_scope
gnome_public_stable_materials::0001bfac1b,0001bfac1b,Er2Si(PRu2)6,Er-P-Ru-Si,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0001c050a9,0001c050a9,Ho6N5,Ho-N,3,0,True,mp-1001844,HoN,0.09090909090909088,0.18181818181818182,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0001e6370c,0001e6370c,Zr18TiFe2Re6Mo,Fe-Mo-Re-Ti-Zr,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0002029627,0002029627,Dy19Tm(Ir3Rh)3,Dy-Ir-Rh-Tm,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00025f7488,00025f7488,Sc3Cu4SiAs,As-Cu-Sc-Si,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0002acc6dc,0002acc6dc,TbPr6Dy9(CdIr)4,Cd-Dy-Ir-Pr-Tb,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0002bbfa32,0002bbfa32,Nd7YZn(Si4Pd)3,Nd-Pd-Si-Y-Zn,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0002e3baac,0002e3baac,Tb2Tm2Ga18Ir5Pt,Ga-Ir-Pt-Tb-Tm,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000311dfd5,000311dfd5,TbDy6(YGa4)5,Dy-Ga-Tb-Y,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000314dd8f,000314dd8f,Y3Lu3Al17Si7Os8,Al-Lu-Os-Si-Y,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000332ea9c,000332ea9c,Nd5Ho3(Sc3Sn4)4,Ho-Nd-Sc-Sn,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00034ea01c,00034ea01c,Ce3DyZn2SiRh10,Ce-Dy-Rh-Si-Zn,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00035e0512,00035e0512,TaZnCu(Ni10B3)2,B-Cu-Ni-Ta-Zn,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000388c7bb,000388c7bb,Tb4Y12Cd4CoNi3,Cd-Co-Ni-Tb-Y,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00038f755f,00038f755f,Tb6C2SBr5,Br-C-S-Tb,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0003926385,0003926385,Dy5HoMoO12,Dy-Ho-Mo-O,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00039db7d5,00039db7d5,Li2NpI6,I-Li-Np,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0003c4cfbc,0003c4cfbc,Hf6TaNb3Ga5Si,Ga-Hf-Nb-Si-Ta,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0003d4e1ba,0003d4e1ba,Sc4Zn3Pt,Pt-Sc-Zn,4,0,True,mp-862258,Sc2ZnPt,0.25,0.5,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0003e28026,0003e28026,NdY3Zr4F28,F-Nd-Y-Zr,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00040353a9,00040353a9,TbErZn2(SiIr2)2,Er-Ir-Si-Tb-Zn,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0004614ffc,0004614ffc,Hf3Zr7Sn6As,As-Hf-Sn-Zr,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00048dc45c,00048dc45c,Ho19TmPt16,Ho-Pt-Tm,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0004b4acc9,0004b4acc9,CeAlSiIrRu,Al-Ce-Ir-Ru-Si,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0004e44864,0004e44864,Ho3Tm(B4Os)4,B-Ho-Os-Tm,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0004ee570b,0004ee570b,Ca4Ru3WO16,Ca-O-Ru-W,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0004fa9334,0004fa9334,Dy5Ho3Sc12Si11Ge5,Dy-Ge-Ho-Sc-Si,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0004ff10f9,0004ff10f9,Tm3Be2Co7,Be-Co-Tm,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000501ff72,000501ff72,Ho10Sn6As,As-Ho-Sn,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00053cdba6,00053cdba6,CaY7(B6Ru)4,B-Ca-Ru-Y,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0005d6281e,0005d6281e,Sc9VTc3,Sc-Tc-V,1,0,True,mp-1093740,ScVTc2,0.8846153846153846,0.15384615384615385,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0005faa597,0005faa597,YLu4(TcO6)2,Lu-O-Tc-Y,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000647a7c7,000647a7c7,NaCdBr18,Br-Cd-Na,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00064a0e7a,00064a0e7a,Er4Pa(MnB3)2,B-Er-Mn-Pa,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00068a59ed,00068a59ed,Tb3Dy(Lu3Ru2)2,Dy-Lu-Ru-Tb,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00068dbeb8,00068dbeb8,HoEr3Re7W,Er-Ho-Re-W,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0006ba6013,0006ba6013,Cs17Lu5O16,Cs-Lu-O,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0006bc9933,0006bc9933,Tb10CeY(SiPd)12,Ce-Pd-Si-Tb-Y,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000700a6a6,000700a6a6,Ca6Re2HN6,Ca-H-N-Re,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00071488d1,00071488d1,Tb2Nd6GePd24,Ge-Nd-Pd-Tb,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00071d81d5,00071d81d5,HgH7F12,F-H-Hg,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00073791f5,00073791f5,LiSm4Ga4Ru3,Ga-Li-Ru-Sm,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000781d28d,000781d28d,Y3Mg2InGa2Ag,Ag-Ga-In-Mg-Y,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0007ac2663,0007ac2663,Ho4Tm6IrRh3,Ho-Ir-Rh-Tm,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0007d985e6,0007d985e6,Dy4Zr4Pt3Rh,Dy-Pt-Rh-Zr,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0007f19659,0007f19659,DyU2Al2GaIr3,Al-Dy-Ga-Ir-U,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0008017d9e,0008017d9e,Cs2AlGa(GeSe4)2,Al-Cs-Ga-Ge-Se,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0008021746,0008021746,Nd3Zr(AsPt)4,As-Nd-Pt-Zr,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00080bd83a,00080bd83a,Ba4TbGd(ClO3)2,Ba-Cl-Gd-O-Tb,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0008453844,0008453844,Li3Ta(NiP)4,Li-Ni-P-Ta,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0008b3f670,0008b3f670,SrLa2(SnPt)3,La-Pt-Sn-Sr,0,0,False,,,,,False,expand_source_registry_or_query_external_source;no_exact_formula_mp_path,b_line_gnome_mp_neighbor_gap_analysis;chemical_neighbor_distance_only;exact_formula_matches_absent_in_phase91;structure_matching_not_run;current_stability_verdicts_not_reported;not_claim_decay_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
