dataset,video_id,path_id,label,reason,auditor,confidence,review_status,verified_positive_for_calibration
BURST,2958,ovtb_v2958_p003740,,,,,,
BURST,2280,ovtb_v2280_p002938,,,,,,
BURST,111,ovtb_v111_p000112,,,,,,
BURST,1348,ovtb_v1348_p001894,,,,,,
BURST,2958,ovtb_v2958_p003743,,,,,,
BURST,2280,ovtb_v2280_p002935,,,,,,
BURST,2280,ovtb_v2280_p002936,,,,,,
BURST,2632,ovtb_v2632_p003331,,,,,,
BURST,1884,ovtb_v1884_p002281,,,,,,
BURST,1183,ovtb_v1183_p001502,,,,,,
BURST,2632,ovtb_v2632_p003330,,,,,,
BURST,890,ovtb_v890_p001297,,,,,,
BURST,2632,ovtb_v2632_p003329,,,,,,
BURST,890,ovtb_v890_p001301,,,,,,
BURST,2591,ovtb_v2591_p003099,,,,,,
BURST,1884,ovtb_v1884_p002278,,,,,,
BURST,823,ovtb_v823_p001124,,,,,,
BURST,2331,ovtb_v2331_p002738,,,,,,
BURST,2331,ovtb_v2331_p002741,,,,,,
BURST,2331,ovtb_v2331_p002744,,,,,,
BURST,2331,ovtb_v2331_p002754,,,,,,
BURST,2345,ovtb_v2345_p002994,,,,,,
BURST,2331,ovtb_v2331_p002749,,,,,,
BURST,2331,ovtb_v2331_p002751,,,,,,
BURST,2331,ovtb_v2331_p002740,,,,,,
BURST,2331,ovtb_v2331_p002737,,,,,,
BURST,2492,ovtb_v2492_p002977,,,,,,
BURST,2492,ovtb_v2492_p002982,,,,,,
BURST,2492,ovtb_v2492_p002981,,,,,,
BURST,2492,ovtb_v2492_p002986,,,,,,
BURST,2492,ovtb_v2492_p002987,,,,,,
BURST,2492,ovtb_v2492_p002988,,,,,,
BURST,2738,ovtb_v2738_p003416,,,,,,
BURST,2953,ovtb_v2953_p003731,,,,,,
BURST,2692,ovtb_v2692_p003469,,,,,,
BURST,1067,ovtb_v1067_p001280,,,,,,
BURST,1067,ovtb_v1067_p001279,,,,,,
BURST,280,ovtb_v280_p000482,,,,,,
BURST,280,ovtb_v280_p000477,,,,,,
BURST,280,ovtb_v280_p000479,,,,,,
BURST,280,ovtb_v280_p000481,,,,,,
BURST,2680,ovtb_v2680_p003183,,,,,,
BURST,1273,ovtb_v1273_p001624,,,,,,
BURST,277,ovtb_v277_p000487,,,,,,
BURST,1873,ovtb_v1873_p002238,,,,,,
BURST,2363,ovtb_v2363_p003036,,,,,,
BURST,1873,ovtb_v1873_p002255,,,,,,
BURST,1873,ovtb_v1873_p002253,,,,,,
BURST,1873,ovtb_v1873_p002258,,,,,,
BURST,1670,ovtb_v1670_p002277,,,,,,
BURST,2915,ovtb_v2915_p003406,,,,,,
BURST,2024,ovtb_v2024_p002667,,,,,,
BURST,2024,ovtb_v2024_p002669,,,,,,
BURST,2024,ovtb_v2024_p002668,,,,,,
BURST,2281,ovtb_v2281_p002683,,,,,,
BURST,2024,ovtb_v2024_p002670,,,,,,
BURST,2267,ovtb_v2267_p002677,,,,,,
BURST,2913,ovtb_v2913_p003590,,,,,,
BURST,2913,ovtb_v2913_p003587,,,,,,
BURST,1467,ovtb_v1467_p001919,,,,,,
BURST,2019,ovtb_v2019_p002754,,,,,,
BURST,259,ovtb_v259_p000355,,,,,,
BURST,2788,ovtb_v2788_p003525,,,,,,
BURST,58,ovtb_v58_p000071,,,,,,
BURST,2019,ovtb_v2019_p002755,,,,,,
BURST,1322,ovtb_v1322_p001649,,,,,,
BURST,2788,ovtb_v2788_p003526,,,,,,
BURST,1322,ovtb_v1322_p001647,,,,,,
BURST,259,ovtb_v259_p000351,,,,,,
BURST,1301,ovtb_v1301_p001833,,,,,,
BURST,2141,ovtb_v2141_p002718,,,,,,
BURST,1130,ovtb_v1130_p001350,,,,,,
BURST,2141,ovtb_v2141_p002712,,,,,,
BURST,2141,ovtb_v2141_p002719,,,,,,
BURST,2141,ovtb_v2141_p002716,,,,,,
BURST,1301,ovtb_v1301_p001835,,,,,,
BURST,321,ovtb_v321_p000727,,,,,,
BURST,642,ovtb_v642_p001147,,,,,,
BURST,321,ovtb_v321_p000726,,,,,,
BURST,2235,ovtb_v2235_p002828,,,,,,
BURST,2902,ovtb_v2902_p003377,,,,,,
BURST,2902,ovtb_v2902_p003381,,,,,,
BURST,642,ovtb_v642_p001148,,,,,,
BURST,2902,ovtb_v2902_p003379,,,,,,
BURST,2902,ovtb_v2902_p003388,,,,,,
BURST,1993,ovtb_v1993_p002728,,,,,,
BURST,2335,ovtb_v2335_p002965,,,,,,
BURST,2335,ovtb_v2335_p002971,,,,,,
BURST,1067,ovtb_v1067_p001265,,,,,,
BURST,1067,ovtb_v1067_p001266,,,,,,
BURST,505,ovtb_v505_p000890,,,,,,
BURST,2413,ovtb_v2413_p002877,,,,,,
BURST,1067,ovtb_v1067_p001267,,,,,,
BURST,2952,ovtb_v2952_p003436,,,,,,
BURST,2952,ovtb_v2952_p003438,,,,,,
BURST,2897,ovtb_v2897_p003366,,,,,,
BURST,2095,ovtb_v2095_p002683,,,,,,
BURST,2239,ovtb_v2239_p002780,,,,,,
BURST,2239,ovtb_v2239_p002782,,,,,,
BURST,2095,ovtb_v2095_p002684,,,,,,
BURST,2311,ovtb_v2311_p002930,,,,,,
BURST,422,ovtb_v422_p000749,,,,,,
BURST,422,ovtb_v422_p000750,,,,,,
BURST,422,ovtb_v422_p000751,,,,,,
BURST,2887,ovtb_v2887_p003552,,,,,,
BURST,2142,ovtb_v2142_p002855,,,,,,
BURST,2142,ovtb_v2142_p002845,,,,,,
BURST,2771,ovtb_v2771_p003426,,,,,,
BURST,2714,ovtb_v2714_p003484,,,,,,
BURST,2714,ovtb_v2714_p003482,,,,,,
BURST,2869,ovtb_v2869_p003337,,,,,,
BURST,2210,ovtb_v2210_p002618,,,,,,
BURST,2142,ovtb_v2142_p002844,,,,,,
BURST,2869,ovtb_v2869_p003331,,,,,,
BURST,1055,ovtb_v1055_p001462,,,,,,
BURST,1868,ovtb_v1868_p002440,,,,,,
BURST,1443,ovtb_v1443_p001783,,,,,,
BURST,2708,ovtb_v2708_p003476,,,,,,
BURST,567,ovtb_v567_p000906,,,,,,
BURST,1007,ovtb_v1007_p001390,,,,,,
BURST,2708,ovtb_v2708_p003478,,,,,,
BURST,1499,ovtb_v1499_p001801,,,,,,
BURST,1000,ovtb_v1000_p001323,,,,,,
BURST,2889,ovtb_v2889_p003647,,,,,,
BURST,2840,ovtb_v2840_p003605,,,,,,
BURST,1611,ovtb_v1611_p002093,,,,,,
BURST,2809,ovtb_v2809_p003559,,,,,,
BURST,2893,ovtb_v2893_p003561,,,,,,
BURST,2893,ovtb_v2893_p003560,,,,,,
BURST,1210,ovtb_v1210_p001566,,,,,,
BURST,1056,ovtb_v1056_p001581,,,,,,
BURST,1210,ovtb_v1210_p001564,,,,,,
BURST,2793,ovtb_v2793_p003454,,,,,,
BURST,1056,ovtb_v1056_p001582,,,,,,
