margin_m_eV_atom,K,support_mode,gate,value,threshold,status,evidence_scope
0.0,15,margin_10pct_support,nonempty_release_ge_18_seeds,20.0,18.0,PASS,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,15,margin_10pct_support,t1_survival_safe_ge_18_seeds,5.0,18.0,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,15,margin_10pct_support,mean_FTR_t1_stability_if_nonempty_le_alpha,0.2,0.1,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,15,margin_10pct_support,constructive_hard_margin_t1_survival_positive,0.0,1.0,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,15,margin_10pct_support,hard_margin_eligibility_enforced,1.0,1.0,PASS,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,15,margin_full_calibration_block_support,nonempty_release_ge_18_seeds,20.0,18.0,PASS,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,15,margin_full_calibration_block_support,t1_survival_safe_ge_18_seeds,5.0,18.0,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,15,margin_full_calibration_block_support,mean_FTR_t1_stability_if_nonempty_le_alpha,0.2,0.1,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,15,margin_full_calibration_block_support,constructive_hard_margin_t1_survival_positive,0.0,1.0,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,15,margin_full_calibration_block_support,hard_margin_eligibility_enforced,1.0,1.0,PASS,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,20,margin_10pct_support,nonempty_release_ge_18_seeds,20.0,18.0,PASS,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,20,margin_10pct_support,t1_survival_safe_ge_18_seeds,8.0,18.0,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,20,margin_10pct_support,mean_FTR_t1_stability_if_nonempty_le_alpha,0.21681818181818185,0.1,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,20,margin_10pct_support,constructive_hard_margin_t1_survival_positive,0.0,1.0,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,20,margin_10pct_support,hard_margin_eligibility_enforced,1.0,1.0,PASS,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,20,margin_full_calibration_block_support,nonempty_release_ge_18_seeds,20.0,18.0,PASS,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,20,margin_full_calibration_block_support,t1_survival_safe_ge_18_seeds,8.0,18.0,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,20,margin_full_calibration_block_support,mean_FTR_t1_stability_if_nonempty_le_alpha,0.21750000000000003,0.1,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,20,margin_full_calibration_block_support,constructive_hard_margin_t1_survival_positive,0.0,1.0,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,20,margin_full_calibration_block_support,hard_margin_eligibility_enforced,1.0,1.0,PASS,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,25,margin_10pct_support,nonempty_release_ge_18_seeds,19.0,18.0,PASS,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,25,margin_10pct_support,t1_survival_safe_ge_18_seeds,5.0,18.0,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,25,margin_10pct_support,mean_FTR_t1_stability_if_nonempty_le_alpha,0.22480549199084668,0.1,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,25,margin_10pct_support,constructive_hard_margin_t1_survival_positive,0.0,1.0,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,25,margin_10pct_support,hard_margin_eligibility_enforced,1.0,1.0,PASS,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,25,margin_full_calibration_block_support,nonempty_release_ge_18_seeds,20.0,18.0,PASS,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,25,margin_full_calibration_block_support,t1_survival_safe_ge_18_seeds,5.0,18.0,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,25,margin_full_calibration_block_support,mean_FTR_t1_stability_if_nonempty_le_alpha,0.24000000000000005,0.1,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,25,margin_full_calibration_block_support,constructive_hard_margin_t1_survival_positive,0.0,1.0,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,25,margin_full_calibration_block_support,hard_margin_eligibility_enforced,1.0,1.0,PASS,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,50,margin_10pct_support,nonempty_release_ge_18_seeds,18.0,18.0,PASS,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,50,margin_10pct_support,t1_survival_safe_ge_18_seeds,0.0,18.0,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,50,margin_10pct_support,mean_FTR_t1_stability_if_nonempty_le_alpha,0.31350986868473474,0.1,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,50,margin_10pct_support,constructive_hard_margin_t1_survival_positive,0.0,1.0,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,50,margin_10pct_support,hard_margin_eligibility_enforced,1.0,1.0,PASS,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,50,margin_full_calibration_block_support,nonempty_release_ge_18_seeds,20.0,18.0,PASS,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,50,margin_full_calibration_block_support,t1_survival_safe_ge_18_seeds,0.0,18.0,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,50,margin_full_calibration_block_support,mean_FTR_t1_stability_if_nonempty_le_alpha,0.271,0.1,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,50,margin_full_calibration_block_support,constructive_hard_margin_t1_survival_positive,0.0,1.0,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,50,margin_full_calibration_block_support,hard_margin_eligibility_enforced,1.0,1.0,PASS,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,75,margin_10pct_support,nonempty_release_ge_18_seeds,14.0,18.0,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,75,margin_10pct_support,t1_survival_safe_ge_18_seeds,0.0,18.0,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,75,margin_10pct_support,mean_FTR_t1_stability_if_nonempty_le_alpha,0.27398104312095944,0.1,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,75,margin_10pct_support,constructive_hard_margin_t1_survival_positive,0.0,1.0,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,75,margin_10pct_support,hard_margin_eligibility_enforced,1.0,1.0,PASS,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,75,margin_full_calibration_block_support,nonempty_release_ge_18_seeds,20.0,18.0,PASS,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,75,margin_full_calibration_block_support,t1_survival_safe_ge_18_seeds,0.0,18.0,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,75,margin_full_calibration_block_support,mean_FTR_t1_stability_if_nonempty_le_alpha,0.22133333333333333,0.1,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,75,margin_full_calibration_block_support,constructive_hard_margin_t1_survival_positive,0.0,1.0,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,75,margin_full_calibration_block_support,hard_margin_eligibility_enforced,1.0,1.0,PASS,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,100,margin_10pct_support,nonempty_release_ge_18_seeds,5.0,18.0,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,100,margin_10pct_support,t1_survival_safe_ge_18_seeds,0.0,18.0,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,100,margin_10pct_support,mean_FTR_t1_stability_if_nonempty_le_alpha,0.23663360105703424,0.1,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,100,margin_10pct_support,constructive_hard_margin_t1_survival_positive,0.0,1.0,FAIL,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,100,margin_10pct_support,hard_margin_eligibility_enforced,1.0,1.0,PASS,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
0.0,100,margin_full_calibration_block_support,nonempty_release_ge_18_seeds,20.0,18.0,PASS,completed_hard_margin_eligibility_diagnostic;hard_release_eligibility_t0_margin_ge_m;validity_event_t0_ehull_le_minus_m;score_is_t0_margin_not_raw_model_score;queue_limited_K500_WBM_union;t1_used_only_for_post_release_survival_audit;not_prospective_discovery;not_DFT_evidence;not_independent_validation;t0_margin_used_as_eligibility_metadata
