second_rater_sample_id,dataset,video_id,path_id,generator,query,category_id,score,score_bin,path_length,candidate_rank,cell_id,second_rater_montage_path,visual_evidence_status,second_rater_label,second_rater_verified_positive_for_calibration,second_rater_reason,second_rater_confidence,rater_type,prefill_review_status,paper_use_status,human_second_label,human_second_verified_positive_for_calibration,human_second_reason,human_second_confidence,human_second_review_status,human_second_notes
sr300_022,BURST,2441,ovtb_v2441_p003163,GroundingDINO,person,805,0.7362381418546041,high,3,1691,cat:805,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2441_p003163.jpg,existing_pending_montage,actually_true,yes,metadata_prior_real_object_candidate,high,codex_prefill_for_human_second_rater,requires_second_rater_confirmation,prefill_only_not_final_second_rater,actually_true,yes,blind_human_second_review_matches_codex_prefill; user_attested_and_confirmed_for_use,high,human_confirmed,Blind second-review result was reported by user to match the Codex prefill; final fields are human-confirmed for agreement computation.
sr300_023,BURST,35,ovtb_v35_p000061,GroundingDINO,person,805,0.7265801032384237,high,3,1821,cat:805,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v35_p000061.jpg,existing_pending_montage,actually_true,yes,metadata_prior_real_object_candidate,high,codex_prefill_for_human_second_rater,requires_second_rater_confirmation,prefill_only_not_final_second_rater,actually_true,yes,blind_human_second_review_matches_codex_prefill; user_attested_and_confirmed_for_use,high,human_confirmed,Blind second-review result was reported by user to match the Codex prefill; final fields are human-confirmed for agreement computation.
sr300_024,BURST,876,ovtb_v876_p001320,GroundingDINO,person,805,0.7265748977661133,high,4,1822,cat:805,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v876_p001320.jpg,existing_pending_montage,actually_true,yes,metadata_prior_real_object_candidate,high,codex_prefill_for_human_second_rater,requires_second_rater_confirmation,prefill_only_not_final_second_rater,actually_true,yes,blind_human_second_review_matches_codex_prefill; user_attested_and_confirmed_for_use,high,human_confirmed,Blind second-review result was reported by user to match the Codex prefill; final fields are human-confirmed for agreement computation.
sr300_025,BURST,2382,ovtb_v2382_p003049,GroundingDINO,beaker,74,0.724447230497996,high,3,1856,cat:74,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2382_p003049.jpg,existing_pending_montage,actually_true,yes,metadata_prior_real_object_candidate,high,codex_prefill_for_human_second_rater,requires_second_rater_confirmation,prefill_only_not_final_second_rater,actually_true,yes,blind_human_second_review_matches_codex_prefill; user_attested_and_confirmed_for_use,high,human_confirmed,Blind second-review result was reported by user to match the Codex prefill; final fields are human-confirmed for agreement computation.
sr300_026,BURST,1467,ovtb_v1467_p001919,GroundingDINO,bottle,133,0.7196751832962036,high,3,1922,cat:133,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1467_p001919.jpg,existing_pending_montage,actually_true,yes,metadata_prior_real_object_candidate,high,codex_prefill_for_human_second_rater,requires_second_rater_confirmation,prefill_only_not_final_second_rater,actually_true,yes,blind_human_second_review_matches_codex_prefill; user_attested_and_confirmed_for_use,high,human_confirmed,Blind second-review result was reported by user to match the Codex prefill; final fields are human-confirmed for agreement computation.
sr300_027,BURST,590,ovtb_v590_p000962,GroundingDINO,person,805,0.7187655667463938,high,6,1938,cat:805,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v590_p000962.jpg,existing_pending_montage,actually_true,yes,metadata_prior_real_object_candidate,high,codex_prefill_for_human_second_rater,requires_second_rater_confirmation,prefill_only_not_final_second_rater,actually_true,yes,blind_human_second_review_matches_codex_prefill; user_attested_and_confirmed_for_use,high,human_confirmed,Blind second-review result was reported by user to match the Codex prefill; final fields are human-confirmed for agreement computation.
sr300_028,BURST,31,ovtb_v31_p000034,GroundingDINO,person,805,0.7162711322307587,high,4,1979,cat:805,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v31_p000034.jpg,existing_pending_montage,actually_true,yes,metadata_prior_real_object_candidate,high,codex_prefill_for_human_second_rater,requires_second_rater_confirmation,prefill_only_not_final_second_rater,actually_true,yes,blind_human_second_review_matches_codex_prefill; user_attested_and_confirmed_for_use,high,human_confirmed,Blind second-review result was reported by user to match the Codex prefill; final fields are human-confirmed for agreement computation.
sr300_029,BURST,1200,ovtb_v1200_p001515,GroundingDINO,basket,61,0.3498437702655792,low,1,11509,cat:61,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1200_p001515.jpg,existing_pending_montage,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,codex_prefill_for_human_second_rater,requires_second_rater_confirmation,prefill_only_not_final_second_rater,actually_true,no,blind_human_second_review_matches_codex_prefill; user_attested_and_confirmed_for_use,medium,human_confirmed,Blind second-review result was reported by user to match the Codex prefill; final fields are human-confirmed for agreement computation.
sr300_030,BURST,1276,ovtb_v1276_p001817,GroundingDINO,minivan,702,0.3497541546821594,low,2,11511,cat:702,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1276_p001817.jpg,existing_pending_montage,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,codex_prefill_for_human_second_rater,requires_second_rater_confirmation,prefill_only_not_final_second_rater,actually_true,no,blind_human_second_review_matches_codex_prefill; user_attested_and_confirmed_for_use,medium,human_confirmed,Blind second-review result was reported by user to match the Codex prefill; final fields are human-confirmed for agreement computation.
sr300_031,BURST,550,ovtb_v550_p000956,GroundingDINO,hockey stick,573,0.3497494161128998,low,1,11512,cat:573,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v550_p000956.jpg,existing_pending_montage,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,codex_prefill_for_human_second_rater,requires_second_rater_confirmation,prefill_only_not_final_second_rater,actually_true,no,blind_human_second_review_matches_codex_prefill; user_attested_and_confirmed_for_use,medium,human_confirmed,Blind second-review result was reported by user to match the Codex prefill; final fields are human-confirmed for agreement computation.
sr300_032,BURST,1697,ovtb_v1697_p002043,GroundingDINO,person,805,0.3497029840946197,low,1,11515,cat:805,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1697_p002043.jpg,existing_pending_montage,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,codex_prefill_for_human_second_rater,requires_second_rater_confirmation,prefill_only_not_final_second_rater,actually_true,no,blind_human_second_review_matches_codex_prefill; user_attested_and_confirmed_for_use,medium,human_confirmed,Blind second-review result was reported by user to match the Codex prefill; final fields are human-confirmed for agreement computation.
sr300_033,BURST,1467,ovtb_v1467_p001924,GroundingDINO,bottle,133,0.3496665954589844,low,1,11516,cat:133,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1467_p001924.jpg,existing_pending_montage,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,codex_prefill_for_human_second_rater,requires_second_rater_confirmation,prefill_only_not_final_second_rater,actually_true,no,blind_human_second_review_matches_codex_prefill; user_attested_and_confirmed_for_use,medium,human_confirmed,Blind second-review result was reported by user to match the Codex prefill; final fields are human-confirmed for agreement computation.
sr300_034,BURST,489,ovtb_v489_p000851,GroundingDINO,pliers,835,0.3496041476726532,low,5,11519,cat:835,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v489_p000851.jpg,existing_pending_montage,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,codex_prefill_for_human_second_rater,requires_second_rater_confirmation,prefill_only_not_final_second_rater,actually_true,no,blind_human_second_review_matches_codex_prefill; user_attested_and_confirmed_for_use,medium,human_confirmed,Blind second-review result was reported by user to match the Codex prefill; final fields are human-confirmed for agreement computation.
sr300_035,BURST,1697,ovtb_v1697_p002034,GroundingDINO,person,805,0.3495951167174748,low,7,11520,cat:805,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1697_p002034.jpg,existing_pending_montage,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,codex_prefill_for_human_second_rater,requires_second_rater_confirmation,prefill_only_not_final_second_rater,actually_true,no,blind_human_second_review_matches_codex_prefill; user_attested_and_confirmed_for_use,medium,human_confirmed,Blind second-review result was reported by user to match the Codex prefill; final fields are human-confirmed for agreement computation.
sr300_036,BURST,1198,ovtb_v1198_p001534,GroundingDINO,person,805,0.3495826423168182,low,1,11521,cat:805,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1198_p001534.jpg,existing_pending_montage,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,codex_prefill_for_human_second_rater,requires_second_rater_confirmation,prefill_only_not_final_second_rater,actually_true,no,blind_human_second_review_matches_codex_prefill; user_attested_and_confirmed_for_use,medium,human_confirmed,Blind second-review result was reported by user to match the Codex prefill; final fields are human-confirmed for agreement computation.
sr300_037,BURST,2820,ovtb_v2820_p003578,GroundingDINO,shirt,965,0.3495070934295654,low,1,11523,cat:965,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2820_p003578.jpg,existing_pending_montage,uncertain,no,second_pass_part_or_clothing_short_path,medium,codex_prefill_for_human_second_rater,requires_second_rater_confirmation,prefill_only_not_final_second_rater,uncertain,no,blind_human_second_review_matches_codex_prefill; user_attested_and_confirmed_for_use,medium,human_confirmed,Blind second-review result was reported by user to match the Codex prefill; final fields are human-confirmed for agreement computation.
sr300_038,BURST,2539,ovtb_v2539_p003347,GroundingDINO,truck,1144,0.349445641040802,low,1,11525,cat:1144,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2539_p003347.jpg,existing_pending_montage,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,codex_prefill_for_human_second_rater,requires_second_rater_confirmation,prefill_only_not_final_second_rater,actually_true,no,blind_human_second_review_matches_codex_prefill; user_attested_and_confirmed_for_use,medium,human_confirmed,Blind second-review result was reported by user to match the Codex prefill; final fields are human-confirmed for agreement computation.
sr300_039,BURST,550,ovtb_v550_p000948,GroundingDINO,hockey stick,573,0.3494445979595184,low,1,11526,cat:573,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v550_p000948.jpg,existing_pending_montage,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,codex_prefill_for_human_second_rater,requires_second_rater_confirmation,prefill_only_not_final_second_rater,actually_true,no,blind_human_second_review_matches_codex_prefill; user_attested_and_confirmed_for_use,medium,human_confirmed,Blind second-review result was reported by user to match the Codex prefill; final fields are human-confirmed for agreement computation.
sr300_040,BURST,1429,ovtb_v1429_p001895,GroundingDINO,magazine,672,0.3494232892990112,low,1,11527,cat:672,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1429_p001895.jpg,existing_pending_montage,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,codex_prefill_for_human_second_rater,requires_second_rater_confirmation,prefill_only_not_final_second_rater,actually_true,no,blind_human_second_review_matches_codex_prefill; user_attested_and_confirmed_for_use,medium,human_confirmed,Blind second-review result was reported by user to match the Codex prefill; final fields are human-confirmed for agreement computation.
sr300_041,BURST,1138,ovtb_v1138_p001534,GroundingDINO,person,805,0.3494212031364441,low,1,11528,cat:805,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1138_p001534.jpg,existing_pending_montage,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,codex_prefill_for_human_second_rater,requires_second_rater_confirmation,prefill_only_not_final_second_rater,actually_true,no,blind_human_second_review_matches_codex_prefill; user_attested_and_confirmed_for_use,medium,human_confirmed,Blind second-review result was reported by user to match the Codex prefill; final fields are human-confirmed for agreement computation.
sr300_042,BURST,2714,ovtb_v2714_p003486,GroundingDINO,carton,224,0.3494177013635635,low,2,11529,cat:224,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2714_p003486.jpg,existing_pending_montage,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,codex_prefill_for_human_second_rater,requires_second_rater_confirmation,prefill_only_not_final_second_rater,actually_true,no,blind_human_second_review_matches_codex_prefill; user_attested_and_confirmed_for_use,medium,human_confirmed,Blind second-review result was reported by user to match the Codex prefill; final fields are human-confirmed for agreement computation.
sr300_043,BURST,430,ovtb_v430_p000781,GroundingDINO,person,805,0.3494097590446472,low,1,11530,cat:805,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v430_p000781.jpg,existing_pending_montage,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,codex_prefill_for_human_second_rater,requires_second_rater_confirmation,prefill_only_not_final_second_rater,actually_true,no,blind_human_second_review_matches_codex_prefill; user_attested_and_confirmed_for_use,medium,human_confirmed,Blind second-review result was reported by user to match the Codex prefill; final fields are human-confirmed for agreement computation.
sr300_044,BURST,2785,ovtb_v2785_p003281,GroundingDINO,person,805,0.3493884801864624,low,1,11531,cat:805,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2785_p003281.jpg,existing_pending_montage,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,codex_prefill_for_human_second_rater,requires_second_rater_confirmation,prefill_only_not_final_second_rater,actually_true,no,blind_human_second_review_matches_codex_prefill; user_attested_and_confirmed_for_use,medium,human_confirmed,Blind second-review result was reported by user to match the Codex prefill; final fields are human-confirmed for agreement computation.
sr300_045,BURST,2218,ovtb_v2218_p002636,GroundingDINO,cup,347,0.3493869304656982,low,1,11532,cat:347,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2218_p002636.jpg,existing_pending_montage,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,codex_prefill_for_human_second_rater,requires_second_rater_confirmation,prefill_only_not_final_second_rater,actually_true,no,blind_human_second_review_matches_codex_prefill; user_attested_and_confirmed_for_use,medium,human_confirmed,Blind second-review result was reported by user to match the Codex prefill; final fields are human-confirmed for agreement computation.
