audit_item_id,intended_arm,source_audit_id,path_id,ctc_dataset,sequence_id,frame_start,frame_end,source_image_path,source_frame_index,source_bbox_x,source_bbox_y,source_bbox_w,source_bbox_h,target_image_path,target_frame_index,target_bbox_x,target_bbox_y,target_bbox_w,target_bbox_h,packet_randomization_seed,evidence_scope
CTC-PHASE81-0016,raw_topK_reference_overlap,CTC-AUDIT-00016,ctc_PhC-C2DH-U373_02_f075_s12_to_f076_t12,PhC-C2DH-U373,2,75,76,PhC-C2DH-U373/02/t075,75,482,453,3,3,PhC-C2DH-U373/02/t076,76,482,453,3,3,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0017,parc_release_core,CTC-AUDIT-00958,ctc_Fluo-N2DL-HeLa_02_f048_s864_to_f049_t864,Fluo-N2DL-HeLa,2,48,49,Fluo-N2DL-HeLa/02/t048,48,803,653,5,5,Fluo-N2DL-HeLa/02/t049,49,803,653,5,5,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0018,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-00656,ctc_Fluo-N2DL-HeLa_02_f019_s551_to_f020_t551,Fluo-N2DL-HeLa,2,19,20,Fluo-N2DL-HeLa/02/t019,19,761,59,5,5,Fluo-N2DL-HeLa/02/t020,20,761,59,5,5,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0019,raw_topK_reference_overlap,CTC-AUDIT-00073,ctc_PhC-C2DH-U373_02_f093_s12_to_f094_t12,PhC-C2DH-U373,2,93,94,PhC-C2DH-U373/02/t093,93,456,422,3,3,PhC-C2DH-U373/02/t094,94,455,422,3,3,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0020,calibration_one_sided_support_pool,CTC-AUDIT-02488,ctc_PhC-C2DH-U373_02_f087_s4_to_f088_t4,PhC-C2DH-U373,2,87,88,PhC-C2DH-U373/02/t087,87,586,180,9,9,PhC-C2DH-U373/02/t088,88,582,172,9,9,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0021,hard_negative_or_uncertain_control,CTC-AUDIT-02537,ctc_PhC-C2DH-U373_02_f080_s4_to_f081_t9,PhC-C2DH-U373,2,80,81,PhC-C2DH-U373/02/t080,80,579,191,9,9,PhC-C2DH-U373/02/t081,81,638,264,3,3,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0022,parc_release_core,CTC-AUDIT-00982,ctc_Fluo-N2DL-HeLa_02_f011_s454_to_f012_t454,Fluo-N2DL-HeLa,2,11,12,Fluo-N2DL-HeLa/02/t011,11,646,129,5,5,Fluo-N2DL-HeLa/02/t012,12,646,129,5,5,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0023,parc_release_core,CTC-AUDIT-00984,ctc_Fluo-N2DL-HeLa_02_f048_s419_to_f049_t419,Fluo-N2DL-HeLa,2,48,49,Fluo-N2DL-HeLa/02/t048,48,607,331,5,5,Fluo-N2DL-HeLa/02/t049,49,607,331,5,5,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0024,raw_topK_reference_overlap,CTC-AUDIT-00242,ctc_Fluo-N2DL-HeLa_02_f001_s761_to_f002_t761,Fluo-N2DL-HeLa,2,1,2,Fluo-N2DL-HeLa/02/t001,1,389,630,5,5,Fluo-N2DL-HeLa/02/t002,2,389,630,5,5,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0025,calibration_one_sided_support_pool,CTC-AUDIT-02326,ctc_Fluo-N2DH-GOWT1_02_f029_s28_to_f030_t28,Fluo-N2DH-GOWT1,2,29,30,Fluo-N2DH-GOWT1/02/t029,29,218,370,42,37,Fluo-N2DH-GOWT1/02/t030,30,218,369,37,37,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0026,raw_topK_reference_overlap,CTC-AUDIT-00123,ctc_Fluo-N2DL-HeLa_02_f052_s316_to_f053_t316,Fluo-N2DL-HeLa,2,52,53,Fluo-N2DL-HeLa/02/t052,52,488,84,3,3,Fluo-N2DL-HeLa/02/t053,53,488,84,3,3,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0027,parc_release_core,CTC-AUDIT-00757,ctc_Fluo-N2DL-HeLa_02_f036_s338_to_f037_t338,Fluo-N2DL-HeLa,2,36,37,Fluo-N2DL-HeLa/02/t036,36,570,249,5,5,Fluo-N2DL-HeLa/02/t037,37,570,249,5,5,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0028,calibration_one_sided_support_pool,CTC-AUDIT-02363,ctc_Fluo-N2DH-GOWT1_02_f000_s38_to_f001_t38,Fluo-N2DH-GOWT1,2,0,1,Fluo-N2DH-GOWT1/02/t000,0,788,773,55,57,Fluo-N2DH-GOWT1/02/t001,1,788,775,55,55,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0029,raw_topK_reference_overlap,CTC-AUDIT-00210,ctc_Fluo-N2DL-HeLa_02_f013_s783_to_f014_t783,Fluo-N2DL-HeLa,2,13,14,Fluo-N2DL-HeLa/02/t013,13,454,627,5,5,Fluo-N2DL-HeLa/02/t014,14,454,627,5,5,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0030,parc_release_core,CTC-AUDIT-01021,ctc_Fluo-N2DL-HeLa_02_f039_s400_to_f040_t400,Fluo-N2DL-HeLa,2,39,40,Fluo-N2DL-HeLa/02/t039,39,635,214,5,5,Fluo-N2DL-HeLa/02/t040,40,635,214,5,5,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0031,parc_release_core,CTC-AUDIT-00691,ctc_Fluo-N2DL-HeLa_02_f050_s554_to_f051_t554,Fluo-N2DL-HeLa,2,50,51,Fluo-N2DL-HeLa/02/t050,50,774,76,5,5,Fluo-N2DL-HeLa/02/t051,51,774,76,5,5,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0032,raw_topK_reference_overlap,CTC-AUDIT-00147,ctc_PhC-C2DH-U373_02_f047_s9_to_f048_t9,PhC-C2DH-U373,2,47,48,PhC-C2DH-U373/02/t047,47,635,300,3,3,PhC-C2DH-U373/02/t048,48,635,299,3,3,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0033,raw_topK_reference_overlap,CTC-AUDIT-00164,ctc_Fluo-N2DL-HeLa_02_f088_s578_to_f089_t578,Fluo-N2DL-HeLa,2,88,89,Fluo-N2DL-HeLa/02/t088,88,645,241,3,3,Fluo-N2DL-HeLa/02/t089,89,645,241,3,3,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0034,calibration_one_sided_support_pool,CTC-AUDIT-02309,ctc_Fluo-N2DH-GOWT1_02_f017_s36_to_f018_t36,Fluo-N2DH-GOWT1,2,17,18,Fluo-N2DH-GOWT1/02/t017,17,599,671,40,39,Fluo-N2DH-GOWT1/02/t018,18,601,671,39,39,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0035,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-01593,ctc_DIC-C2DH-HeLa_02_f023_s28_to_f024_t28,DIC-C2DH-HeLa,2,23,24,DIC-C2DH-HeLa/02/t023,23,87,44,19,19,DIC-C2DH-HeLa/02/t024,24,87,44,19,19,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0036,parc_release_core,CTC-AUDIT-00681,ctc_PhC-C2DH-U373_02_f019_s11_to_f020_t11,PhC-C2DH-U373,2,19,20,PhC-C2DH-U373/02/t019,19,597,449,11,11,PhC-C2DH-U373/02/t020,20,597,449,11,11,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0037,parc_release_core,CTC-AUDIT-00755,ctc_Fluo-N2DL-HeLa_02_f030_s369_to_f031_t369,Fluo-N2DL-HeLa,2,30,31,Fluo-N2DL-HeLa/02/t030,30,623,101,5,5,Fluo-N2DL-HeLa/02/t031,31,623,101,5,5,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0038,hard_negative_or_uncertain_control,CTC-AUDIT-02503,ctc_PhC-C2DH-U373_02_f045_s14_to_f046_t18,PhC-C2DH-U373,2,45,46,PhC-C2DH-U373/02/t045,45,66,462,5,5,PhC-C2DH-U373/02/t046,46,57,446,5,5,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0039,parc_release_core,CTC-AUDIT-00791,ctc_Fluo-N2DL-HeLa_02_f016_s359_to_f017_t359,Fluo-N2DL-HeLa,2,16,17,Fluo-N2DL-HeLa/02/t016,16,581,89,5,5,Fluo-N2DL-HeLa/02/t017,17,581,89,5,5,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0040,calibration_one_sided_support_pool,CTC-AUDIT-01185,ctc_Fluo-N2DL-HeLa_02_f031_s401_to_f032_t401,Fluo-N2DL-HeLa,2,31,32,Fluo-N2DL-HeLa/02/t031,31,610,169,5,5,Fluo-N2DL-HeLa/02/t032,32,610,169,5,5,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0041,parc_release_core,CTC-AUDIT-00718,ctc_Fluo-N2DL-HeLa_02_f046_s871_to_f047_t871,Fluo-N2DL-HeLa,2,46,47,Fluo-N2DL-HeLa/02/t046,46,923,659,5,5,Fluo-N2DL-HeLa/02/t047,47,923,659,5,5,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0042,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-01227,ctc_Fluo-N2DL-HeLa_02_f046_s296_to_f047_t296,Fluo-N2DL-HeLa,2,46,47,Fluo-N2DL-HeLa/02/t046,46,401,388,5,5,Fluo-N2DL-HeLa/02/t047,47,401,388,5,5,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0043,calibration_one_sided_support_pool,CTC-AUDIT-01764,ctc_DIC-C2DH-HeLa_02_f049_s4_to_f050_t4,DIC-C2DH-HeLa,2,49,50,DIC-C2DH-HeLa/02/t049,49,206,176,19,19,DIC-C2DH-HeLa/02/t050,50,206,176,19,19,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0044,parc_release_core,CTC-AUDIT-00898,ctc_Fluo-N2DL-HeLa_02_f046_s826_to_f047_t826,Fluo-N2DL-HeLa,2,46,47,Fluo-N2DL-HeLa/02/t046,46,678,667,5,5,Fluo-N2DL-HeLa/02/t047,47,678,667,5,5,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0045,calibration_one_sided_support_pool,CTC-AUDIT-02350,ctc_Fluo-N2DH-GOWT1_02_f063_s62_to_f064_t62,Fluo-N2DH-GOWT1,2,63,64,Fluo-N2DH-GOWT1/02/t063,63,182,53,29,29,Fluo-N2DH-GOWT1/02/t064,64,184,53,29,29,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0046,raw_topK_reference_overlap,CTC-AUDIT-00101,ctc_Fluo-N2DL-HeLa_02_f029_s807_to_f030_t807,Fluo-N2DL-HeLa,2,29,30,Fluo-N2DL-HeLa/02/t029,29,645,599,3,3,Fluo-N2DL-HeLa/02/t030,30,645,599,3,3,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0047,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-02423,ctc_Fluo-N2DH-GOWT1_02_f087_s17_to_f088_t17,Fluo-N2DH-GOWT1,2,87,88,Fluo-N2DH-GOWT1/02/t087,87,761,621,33,34,Fluo-N2DH-GOWT1/02/t088,88,763,620,33,34,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0048,parc_release_core,CTC-AUDIT-00947,ctc_Fluo-N2DL-HeLa_02_f018_s687_to_f019_t687,Fluo-N2DL-HeLa,2,18,19,Fluo-N2DL-HeLa/02/t018,18,759,381,5,5,Fluo-N2DL-HeLa/02/t019,19,759,381,5,5,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0049,hard_negative_or_uncertain_control,CTC-AUDIT-02505,ctc_PhC-C2DH-U373_02_f056_s14_to_f057_t18,PhC-C2DH-U373,2,56,57,PhC-C2DH-U373/02/t056,56,63,423,5,5,PhC-C2DH-U373/02/t057,57,53,430,5,5,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0050,raw_topK_reference_overlap,CTC-AUDIT-00226,ctc_Fluo-N2DL-HeLa_02_f001_s420_to_f002_t420,Fluo-N2DL-HeLa,2,1,2,Fluo-N2DL-HeLa/02/t001,1,581,378,5,5,Fluo-N2DL-HeLa/02/t002,2,581,378,5,5,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
CTC-PHASE81-0051,parc_release_core,CTC-AUDIT-00928,ctc_Fluo-N2DL-HeLa_02_f048_s703_to_f049_t703,Fluo-N2DL-HeLa,2,48,49,Fluo-N2DL-HeLa/02/t048,48,813,457,5,5,Fluo-N2DL-HeLa/02/t049,49,813,457,5,5,8101,ctc_external_blind_audit_packet_frozen_pending_labels;two_auditor_blind_packet;supports_future_PARC_A_workflow_validation_only_after_returned_labels;not_completed_positive_evidence;not_new_CTC_ground_truth;not_materials_evidence;not_DFT_evidence
