dataset,video_id,path_id,label,reason,auditor,confidence,review_status,verified_positive_for_calibration
TAO,4554,ovtb_v4554_p002824,,,,,,
TAO,5250,ovtb_v5250_p003662,,,,,,
TAO,5250,ovtb_v5250_p003657,,,,,,
TAO,3808,ovtb_v3808_p002310,,,,,,
TAO,3808,ovtb_v3808_p002309,,,,,,
TAO,1192,ovtb_v1192_p000530,,,,,,
TAO,4183,ovtb_v4183_p002545,,,,,,
TAO,1192,ovtb_v1192_p000527,,,,,,
TAO,3991,ovtb_v3991_p002375,,,,,,
TAO,1192,ovtb_v1192_p000529,,,,,,
TAO,3991,ovtb_v3991_p002376,,,,,,
TAO,5280,ovtb_v5280_p003719,,,,,,
TAO,5280,ovtb_v5280_p003725,,,,,,
TAO,5280,ovtb_v5280_p003727,,,,,,
TAO,2300,ovtb_v2300_p001109,,,,,,
TAO,4713,ovtb_v4713_p003025,,,,,,
TAO,4713,ovtb_v4713_p003013,,,,,,
TAO,4713,ovtb_v4713_p003007,,,,,,
TAO,1826,ovtb_v1826_p000755,,,,,,
TAO,4995,ovtb_v4995_p003478,,,,,,
TAO,4995,ovtb_v4995_p003477,,,,,,
TAO,4995,ovtb_v4995_p003476,,,,,,
TAO,371,ovtb_v371_p000212,,,,,,
TAO,371,ovtb_v371_p000204,,,,,,
TAO,371,ovtb_v371_p000205,,,,,,
TAO,371,ovtb_v371_p000197,,,,,,
TAO,371,ovtb_v371_p000206,,,,,,
TAO,371,ovtb_v371_p000199,,,,,,
TAO,371,ovtb_v371_p000207,,,,,,
TAO,4653,ovtb_v4653_p002934,,,,,,
TAO,371,ovtb_v371_p000211,,,,,,
TAO,371,ovtb_v371_p000214,,,,,,
TAO,371,ovtb_v371_p000213,,,,,,
TAO,5351,ovtb_v5351_p003815,,,,,,
TAO,3600,ovtb_v3600_p002257,,,,,,
TAO,3600,ovtb_v3600_p002246,,,,,,
TAO,3600,ovtb_v3600_p002263,,,,,,
TAO,3600,ovtb_v3600_p002252,,,,,,
TAO,3600,ovtb_v3600_p002256,,,,,,
TAO,3600,ovtb_v3600_p002253,,,,,,
TAO,3600,ovtb_v3600_p002264,,,,,,
TAO,3495,ovtb_v3495_p002105,,,,,,
TAO,3495,ovtb_v3495_p002108,,,,,,
TAO,279,ovtb_v279_p000125,,,,,,
TAO,279,ovtb_v279_p000126,,,,,,
TAO,4590,ovtb_v4590_p002881,,,,,,
TAO,279,ovtb_v279_p000127,,,,,,
TAO,1435,ovtb_v1435_p000588,,,,,,
TAO,4590,ovtb_v4590_p002877,,,,,,
TAO,2152,ovtb_v2152_p001028,,,,,,
TAO,4590,ovtb_v4590_p002878,,,,,,
TAO,4261,ovtb_v4261_p002597,,,,,,
TAO,1435,ovtb_v1435_p000590,,,,,,
TAO,4590,ovtb_v4590_p002880,,,,,,
TAO,2260,ovtb_v2260_p001095,,,,,,
TAO,2260,ovtb_v2260_p001096,,,,,,
TAO,3640,ovtb_v3640_p002281,,,,,,
TAO,5753,ovtb_v5753_p004235,,,,,,
TAO,2688,ovtb_v2688_p001285,,,,,,
TAO,3640,ovtb_v3640_p002280,,,,,,
TAO,5670,ovtb_v5670_p004137,,,,,,
TAO,2030,ovtb_v2030_p000901,,,,,,
TAO,907,ovtb_v907_p000462,,,,,,
TAO,5148,ovtb_v5148_p003624,,,,,,
TAO,2246,ovtb_v2246_p001086,,,,,,
TAO,2030,ovtb_v2030_p000902,,,,,,
TAO,5943,ovtb_v5943_p004457,,,,,,
TAO,5817,ovtb_v5817_p004308,,,,,,
TAO,5943,ovtb_v5943_p004460,,,,,,
TAO,5148,ovtb_v5148_p003625,,,,,,
TAO,2030,ovtb_v2030_p000899,,,,,,
TAO,4878,ovtb_v4878_p003239,,,,,,
TAO,5478,ovtb_v5478_p003989,,,,,,
TAO,5478,ovtb_v5478_p003987,,,,,,
TAO,4878,ovtb_v4878_p003269,,,,,,
TAO,1836,ovtb_v1836_p000779,,,,,,
TAO,5478,ovtb_v5478_p003988,,,,,,
TAO,5478,ovtb_v5478_p003991,,,,,,
TAO,1836,ovtb_v1836_p000778,,,,,,
TAO,5067,ovtb_v5067_p003520,,,,,,
TAO,4774,ovtb_v4774_p003097,,,,,,
TAO,4774,ovtb_v4774_p003098,,,,,,
TAO,4774,ovtb_v4774_p003102,,,,,,
TAO,2362,ovtb_v2362_p001167,,,,,,
TAO,3168,ovtb_v3168_p001678,,,,,,
TAO,3168,ovtb_v3168_p001676,,,,,,
TAO,3168,ovtb_v3168_p001685,,,,,,
TAO,3168,ovtb_v3168_p001679,,,,,,
TAO,3168,ovtb_v3168_p001693,,,,,,
TAO,3168,ovtb_v3168_p001690,,,,,,
TAO,1524,ovtb_v1524_p000638,,,,,,
TAO,3156,ovtb_v3156_p001662,,,,,,
TAO,3168,ovtb_v3168_p001691,,,,,,
TAO,3168,ovtb_v3168_p001700,,,,,,
TAO,1524,ovtb_v1524_p000633,,,,,,
TAO,3168,ovtb_v3168_p001702,,,,,,
TAO,3168,ovtb_v3168_p001701,,,,,,
TAO,1687,ovtb_v1687_p000683,,,,,,
TAO,1687,ovtb_v1687_p000685,,,,,,
TAO,5365,ovtb_v5365_p003837,,,,,,
TAO,3423,ovtb_v3423_p001997,,,,,,
TAO,3538,ovtb_v3538_p002142,,,,,,
TAO,3423,ovtb_v3423_p002005,,,,,,
TAO,3538,ovtb_v3538_p002130,,,,,,
TAO,3538,ovtb_v3538_p002149,,,,,,
TAO,3423,ovtb_v3423_p002012,,,,,,
TAO,3538,ovtb_v3538_p002137,,,,,,
TAO,3538,ovtb_v3538_p002144,,,,,,
TAO,3538,ovtb_v3538_p002140,,,,,,
TAO,303,ovtb_v303_p000148,,,,,,
TAO,303,ovtb_v303_p000145,,,,,,
TAO,303,ovtb_v303_p000144,,,,,,
TAO,303,ovtb_v303_p000147,,,,,,
TAO,5977,ovtb_v5977_p004510,,,,,,
TAO,5977,ovtb_v5977_p004512,,,,,,
TAO,2386,ovtb_v2386_p001176,,,,,,
TAO,2386,ovtb_v2386_p001175,,,,,,
TAO,2386,ovtb_v2386_p001177,,,,,,
TAO,5502,ovtb_v5502_p004018,,,,,,
TAO,2164,ovtb_v2164_p001035,,,,,,
TAO,5502,ovtb_v5502_p004019,,,,,,
TAO,5946,ovtb_v5946_p004474,,,,,,
TAO,5946,ovtb_v5946_p004475,,,,,,
TAO,2630,ovtb_v2630_p001254,,,,,,
TAO,5579,ovtb_v5579_p004071,,,,,,
TAO,2630,ovtb_v2630_p001256,,,,,,
TAO,847,ovtb_v847_p000445,,,,,,
TAO,2630,ovtb_v2630_p001255,,,,,,
TAO,5632,ovtb_v5632_p004102,,,,,,
TAO,3819,ovtb_v3819_p002313,,,,,,
TAO,5632,ovtb_v5632_p004104,,,,,,
TAO,5595,ovtb_v5595_p004079,,,,,,
TAO,4174,ovtb_v4174_p002537,,,,,,
TAO,5901,ovtb_v5901_p004426,,,,,,
TAO,2037,ovtb_v2037_p000913,,,,,,
TAO,5901,ovtb_v5901_p004427,,,,,,
TAO,2037,ovtb_v2037_p000912,,,,,,
TAO,2037,ovtb_v2037_p000911,,,,,,
TAO,5670,ovtb_v5670_p004141,,,,,,
TAO,5670,ovtb_v5670_p004140,,,,,,
TAO,5670,ovtb_v5670_p004142,,,,,,
TAO,2334,ovtb_v2334_p001133,,,,,,
TAO,4797,ovtb_v4797_p003129,,,,,,
TAO,371,ovtb_v371_p000187,,,,,,
TAO,3268,ovtb_v3268_p001797,,,,,,
TAO,3268,ovtb_v3268_p001791,,,,,,
TAO,3268,ovtb_v3268_p001794,,,,,,
TAO,371,ovtb_v371_p000190,,,,,,
TAO,3268,ovtb_v3268_p001793,,,,,,
TAO,3268,ovtb_v3268_p001798,,,,,,
TAO,2101,ovtb_v2101_p001007,,,,,,
TAO,3162,ovtb_v3162_p001666,,,,,,
TAO,3162,ovtb_v3162_p001671,,,,,,
TAO,5759,ovtb_v5759_p004252,,,,,,
TAO,2480,ovtb_v2480_p001203,,,,,,
TAO,4897,ovtb_v4897_p003316,,,,,,
TAO,4897,ovtb_v4897_p003320,,,,,,
TAO,4741,ovtb_v4741_p003058,,,,,,
TAO,2321,ovtb_v2321_p001117,,,,,,
TAO,4897,ovtb_v4897_p003327,,,,,,
TAO,5416,ovtb_v5416_p003934,,,,,,
TAO,5416,ovtb_v5416_p003933,,,,,,
TAO,5416,ovtb_v5416_p003932,,,,,,
TAO,4741,ovtb_v4741_p003040,,,,,,
TAO,1982,ovtb_v1982_p000861,,,,,,
TAO,1459,ovtb_v1459_p000606,,,,,,
TAO,1330,ovtb_v1330_p000563,,,,,,
TAO,5129,ovtb_v5129_p003602,,,,,,
TAO,1330,ovtb_v1330_p000565,,,,,,
TAO,1459,ovtb_v1459_p000608,,,,,,
TAO,5129,ovtb_v5129_p003608,,,,,,
TAO,1459,ovtb_v1459_p000609,,,,,,
TAO,3276,ovtb_v3276_p001810,,,,,,
TAO,4487,ovtb_v4487_p002758,,,,,,
TAO,2830,ovtb_v2830_p001336,,,,,,
TAO,5083,ovtb_v5083_p003523,,,,,,
TAO,2976,ovtb_v2976_p001383,,,,,,
TAO,2976,ovtb_v2976_p001384,,,,,,
TAO,5083,ovtb_v5083_p003524,,,,,,
TAO,4376,ovtb_v4376_p002694,,,,,,
TAO,2776,ovtb_v2776_p001318,,,,,,
TAO,5921,ovtb_v5921_p004441,,,,,,
TAO,5690,ovtb_v5690_p004165,,,,,,
TAO,2221,ovtb_v2221_p001062,,,,,,
TAO,5690,ovtb_v5690_p004164,,,,,,
TAO,5725,ovtb_v5725_p004214,,,,,,
TAO,5644,ovtb_v5644_p004121,,,,,,
TAO,2243,ovtb_v2243_p001082,,,,,,
TAO,5012,ovtb_v5012_p003499,,,,,,
TAO,1929,ovtb_v1929_p000795,,,,,,
TAO,2851,ovtb_v2851_p001343,,,,,,
TAO,4122,ovtb_v4122_p002482,,,,,,
TAO,5012,ovtb_v5012_p003500,,,,,,
TAO,4419,ovtb_v4419_p002719,,,,,,
TAO,5012,ovtb_v5012_p003501,,,,,,
TAO,5012,ovtb_v5012_p003502,,,,,,
TAO,1453,ovtb_v1453_p000595,,,,,,
TAO,5881,ovtb_v5881_p004384,,,,,,
TAO,5881,ovtb_v5881_p004383,,,,,,
TAO,4044,ovtb_v4044_p002423,,,,,,
TAO,1453,ovtb_v1453_p000599,,,,,,
TAO,4044,ovtb_v4044_p002424,,,,,,
TAO,5881,ovtb_v5881_p004386,,,,,,
TAO,5148,ovtb_v5148_p003622,,,,,,
TAO,5148,ovtb_v5148_p003620,,,,,,
TAO,5148,ovtb_v5148_p003621,,,,,,
TAO,5148,ovtb_v5148_p003618,,,,,,
TAO,4460,ovtb_v4460_p002742,,,,,,
TAO,4460,ovtb_v4460_p002743,,,,,,
TAO,5380,ovtb_v5380_p003861,,,,,,
TAO,5380,ovtb_v5380_p003859,,,,,,
TAO,2386,ovtb_v2386_p001182,,,,,,
TAO,2987,ovtb_v2987_p001393,,,,,,
TAO,5323,ovtb_v5323_p003776,,,,,,
TAO,5323,ovtb_v5323_p003782,,,,,,
TAO,3330,ovtb_v3330_p001879,,,,,,
TAO,2722,ovtb_v2722_p001302,,,,,,
TAO,5759,ovtb_v5759_p004244,,,,,,
TAO,2722,ovtb_v2722_p001300,,,,,,
TAO,2722,ovtb_v2722_p001298,,,,,,
TAO,5901,ovtb_v5901_p004425,,,,,,
TAO,2145,ovtb_v2145_p001020,,,,,,
TAO,2145,ovtb_v2145_p001021,,,,,,
TAO,2677,ovtb_v2677_p001270,,,,,,
TAO,3325,ovtb_v3325_p001874,,,,,,
TAO,2234,ovtb_v2234_p001079,,,,,,
TAO,2234,ovtb_v2234_p001078,,,,,,
TAO,2246,ovtb_v2246_p001093,,,,,,
TAO,4671,ovtb_v4671_p002949,,,,,,
TAO,4671,ovtb_v4671_p002950,,,,,,
TAO,4144,ovtb_v4144_p002510,,,,,,
TAO,4505,ovtb_v4505_p002770,,,,,,
TAO,5876,ovtb_v5876_p004379,,,,,,
TAO,5951,ovtb_v5951_p004477,,,,,,
TAO,2660,ovtb_v2660_p001263,,,,,,
TAO,5183,ovtb_v5183_p003635,,,,,,
TAO,2221,ovtb_v2221_p001069,,,,,,
TAO,2660,ovtb_v2660_p001265,,,,,,
TAO,2221,ovtb_v2221_p001066,,,,,,
TAO,5887,ovtb_v5887_p004402,,,,,,
TAO,2243,ovtb_v2243_p001085,,,,,,
TAO,1226,ovtb_v1226_p000541,,,,,,
TAO,4004,ovtb_v4004_p002381,,,,,,
TAO,4004,ovtb_v4004_p002378,,,,,,
TAO,635,ovtb_v635_p000387,,,,,,
TAO,5050,ovtb_v5050_p003517,,,,,,
TAO,2660,ovtb_v2660_p001259,,,,,,
TAO,2660,ovtb_v2660_p001258,,,,,,
TAO,2101,ovtb_v2101_p000999,,,,,,
TAO,3054,ovtb_v3054_p001474,,,,,,
TAO,5696,ovtb_v5696_p004171,,,,,,
TAO,5696,ovtb_v5696_p004170,,,,,,
TAO,5696,ovtb_v5696_p004169,,,,,,
TAO,4495,ovtb_v4495_p002760,,,,,,
TAO,2851,ovtb_v2851_p001340,,,,,,
TAO,4195,ovtb_v4195_p002554,,,,,,
TAO,2851,ovtb_v2851_p001339,,,,,,
TAO,5891,ovtb_v5891_p004405,,,,,,
TAO,5891,ovtb_v5891_p004406,,,,,,
TAO,2145,ovtb_v2145_p001024,,,,,,
TAO,5943,ovtb_v5943_p004465,,,,,,
TAO,5943,ovtb_v5943_p004463,,,,,,
TAO,1808,ovtb_v1808_p000737,,,,,,
TAO,2386,ovtb_v2386_p001180,,,,,,
TAO,5670,ovtb_v5670_p004147,,,,,,
TAO,5670,ovtb_v5670_p004146,,,,,,
TAO,5970,ovtb_v5970_p004496,,,,,,
TAO,5670,ovtb_v5670_p004144,,,,,,
TAO,5970,ovtb_v5970_p004497,,,,,,
TAO,5970,ovtb_v5970_p004493,,,,,,
TAO,5670,ovtb_v5670_p004143,,,,,,
TAO,5970,ovtb_v5970_p004495,,,,,,
TAO,279,ovtb_v279_p000133,,,,,,
TAO,4163,ovtb_v4163_p002533,,,,,,
TAO,2489,ovtb_v2489_p001219,,,,,,
TAO,5447,ovtb_v5447_p003973,,,,,,
TAO,5007,ovtb_v5007_p003491,,,,,,
TAO,5768,ovtb_v5768_p004262,,,,,,
TAO,5768,ovtb_v5768_p004261,,,,,,
TAO,3584,ovtb_v3584_p002219,,,,,,
TAO,3584,ovtb_v3584_p002220,,,,,,
TAO,4390,ovtb_v4390_p002706,,,,,,
TAO,635,ovtb_v635_p000383,,,,,,
TAO,635,ovtb_v635_p000381,,,,,,
TAO,635,ovtb_v635_p000379,,,,,,
TAO,3218,ovtb_v3218_p001736,,,,,,
TAO,5705,ovtb_v5705_p004190,,,,,,
TAO,1226,ovtb_v1226_p000542,,,,,,
TAO,3325,ovtb_v3325_p001871,,,,,,
TAO,3325,ovtb_v3325_p001872,,,,,,
TAO,4385,ovtb_v4385_p002697,,,,,,
TAO,1747,ovtb_v1747_p000715,,,,,,
TAO,5401,ovtb_v5401_p003894,,,,,,
TAO,2175,ovtb_v2175_p001048,,,,,,
TAO,3355,ovtb_v3355_p001915,,,,,,
TAO,4453,ovtb_v4453_p002737,,,,,,
TAO,4977,ovtb_v4977_p003443,,,,,,
TAO,3210,ovtb_v3210_p001721,,,,,,
TAO,4885,ovtb_v4885_p003291,,,,,,
TAO,4885,ovtb_v4885_p003278,,,,,,
TAO,4885,ovtb_v4885_p003303,,,,,,
TAO,2221,ovtb_v2221_p001064,,,,,,
TAO,4977,ovtb_v4977_p003433,,,,,,
TAO,3472,ovtb_v3472_p002086,,,,,,
TAO,2516,ovtb_v2516_p001226,,,,,,
TAO,4885,ovtb_v4885_p003282,,,,,,
TAO,4885,ovtb_v4885_p003301,,,,,,
TAO,134,ovtb_v134_p000071,,,,,,
TAO,4786,ovtb_v4786_p003111,,,,,,
TAO,4885,ovtb_v4885_p003286,,,,,,
TAO,2516,ovtb_v2516_p001224,,,,,,
TAO,203,ovtb_v203_p000102,,,,,,
TAO,4797,ovtb_v4797_p003131,,,,,,
TAO,5280,ovtb_v5280_p003730,,,,,,
TAO,5495,ovtb_v5495_p004008,,,,,,
TAO,3640,ovtb_v3640_p002284,,,,,,
TAO,5091,ovtb_v5091_p003543,,,,,,
TAO,515,ovtb_v515_p000304,,,,,,
TAO,4643,ovtb_v4643_p002930,,,,,,
TAO,5876,ovtb_v5876_p004381,,,,,,
TAO,661,ovtb_v661_p000402,,,,,,
TAO,4977,ovtb_v4977_p003459,,,,,,
TAO,2221,ovtb_v2221_p001065,,,,,,
TAO,3019,ovtb_v3019_p001423,,,,,,
TAO,4885,ovtb_v4885_p003281,,,,,,
TAO,5390,ovtb_v5390_p003867,,,,,,
TAO,630,ovtb_v630_p000375,,,,,,
TAO,3472,ovtb_v3472_p002081,,,,,,
TAO,4977,ovtb_v4977_p003431,,,,,,
TAO,4885,ovtb_v4885_p003283,,,,,,
TAO,4885,ovtb_v4885_p003279,,,,,,
TAO,2101,ovtb_v2101_p001004,,,,,,
TAO,3019,ovtb_v3019_p001418,,,,,,
TAO,4885,ovtb_v4885_p003295,,,,,,
TAO,661,ovtb_v661_p000392,,,,,,
TAO,4977,ovtb_v4977_p003441,,,,,,
TAO,5390,ovtb_v5390_p003879,,,,,,
TAO,1923,ovtb_v1923_p000793,,,,,,
TAO,4977,ovtb_v4977_p003432,,,,,,
TAO,3210,ovtb_v3210_p001727,,,,,,
TAO,4643,ovtb_v4643_p002927,,,,,,
TAO,3592,ovtb_v3592_p002231,,,,,,
TAO,5390,ovtb_v5390_p003882,,,,,,
TAO,4977,ovtb_v4977_p003449,,,,,,
TAO,3019,ovtb_v3019_p001417,,,,,,
TAO,5390,ovtb_v5390_p003875,,,,,,
TAO,3019,ovtb_v3019_p001415,,,,,,
TAO,3439,ovtb_v3439_p002047,,,,,,
TAO,3404,ovtb_v3404_p001961,,,,,,
TAO,371,ovtb_v371_p000227,,,,,,
TAO,4885,ovtb_v4885_p003296,,,,,,
TAO,4885,ovtb_v4885_p003285,,,,,,
TAO,3439,ovtb_v3439_p002045,,,,,,
TAO,5390,ovtb_v5390_p003883,,,,,,
TAO,3578,ovtb_v3578_p002209,,,,,,
TAO,3019,ovtb_v3019_p001424,,,,,,
TAO,4554,ovtb_v4554_p002848,,,,,,
TAO,4885,ovtb_v4885_p003300,,,,,,
TAO,2194,ovtb_v2194_p001056,,,,,,
TAO,2469,ovtb_v2469_p001200,,,,,,
TAO,2480,ovtb_v2480_p001212,,,,,,
TAO,3445,ovtb_v3445_p002054,,,,,,
TAO,1780,ovtb_v1780_p000727,,,,,,
TAO,661,ovtb_v661_p000394,,,,,,
TAO,4885,ovtb_v4885_p003284,,,,,,
TAO,5390,ovtb_v5390_p003878,,,,,,
TAO,4212,ovtb_v4212_p002568,,,,,,
TAO,261,ovtb_v261_p000119,,,,,,
TAO,4977,ovtb_v4977_p003439,,,,,,
TAO,3572,ovtb_v3572_p002203,,,,,,
TAO,5280,ovtb_v5280_p003743,,,,,,
TAO,5091,ovtb_v5091_p003538,,,,,,
TAO,3210,ovtb_v3210_p001729,,,,,,
TAO,1711,ovtb_v1711_p000694,,,,,,
TAO,4239,ovtb_v4239_p002584,,,,,,
TAO,3439,ovtb_v3439_p002044,,,,,,
TAO,3439,ovtb_v3439_p002043,,,,,,
TAO,3019,ovtb_v3019_p001428,,,,,,
TAO,3551,ovtb_v3551_p002171,,,,,,
TAO,4554,ovtb_v4554_p002845,,,,,,
TAO,4885,ovtb_v4885_p003289,,,,,,
TAO,3578,ovtb_v3578_p002212,,,,,,
TAO,134,ovtb_v134_p000075,,,,,,
TAO,4095,ovtb_v4095_p002465,,,,,,
TAO,5511,ovtb_v5511_p004030,,,,,,
TAO,3019,ovtb_v3019_p001422,,,,,,
TAO,2334,ovtb_v2334_p001144,,,,,,
TAO,5776,ovtb_v5776_p004269,,,,,,
TAO,4977,ovtb_v4977_p003461,,,,,,
TAO,3019,ovtb_v3019_p001416,,,,,,
TAO,661,ovtb_v661_p000395,,,,,,
TAO,3423,ovtb_v3423_p002033,,,,,,
TAO,461,ovtb_v461_p000279,,,,,,
TAO,4205,ovtb_v4205_p002563,,,,,,
TAO,515,ovtb_v515_p000306,,,,,,
TAO,3578,ovtb_v3578_p002211,,,,,,
TAO,3976,ovtb_v3976_p002366,,,,,,
TAO,5410,ovtb_v5410_p003911,,,,,,
TAO,4554,ovtb_v4554_p002828,,,,,,
TAO,5776,ovtb_v5776_p004270,,,,,,
TAO,5891,ovtb_v5891_p004411,,,,,,
TAO,3578,ovtb_v3578_p002210,,,,,,
TAO,261,ovtb_v261_p000124,,,,,,
TAO,3019,ovtb_v3019_p001427,,,,,,
TAO,3600,ovtb_v3600_p002245,,,,,,
TAO,4843,ovtb_v4843_p003191,,,,,,
TAO,3019,ovtb_v3019_p001419,,,,,,
TAO,4643,ovtb_v4643_p002928,,,,,,
TAO,3218,ovtb_v3218_p001739,,,,,,
TAO,5012,ovtb_v5012_p003504,,,,,,
TAO,2086,ovtb_v2086_p000987,,,,,,
TAO,5012,ovtb_v5012_p003505,,,,,,
TAO,3210,ovtb_v3210_p001728,,,,,,
TAO,4554,ovtb_v4554_p002831,,,,,,
TAO,3439,ovtb_v3439_p002049,,,,,,
TAO,5390,ovtb_v5390_p003870,,,,,,
TAO,3572,ovtb_v3572_p002201,,,,,,
TAO,67,ovtb_v67_p000042,,,,,,
TAO,5776,ovtb_v5776_p004273,,,,,,
TAO,4518,ovtb_v4518_p002784,,,,,,
TAO,3439,ovtb_v3439_p002051,,,,,,
TAO,261,ovtb_v261_p000123,,,,,,
TAO,5269,ovtb_v5269_p003678,,,,,,
TAO,3495,ovtb_v3495_p002099,,,,,,
TAO,4554,ovtb_v4554_p002826,,,,,,
TAO,3774,ovtb_v3774_p002302,,,,,,
TAO,383,ovtb_v383_p000246,,,,,,
TAO,261,ovtb_v261_p000120,,,,,,
TAO,535,ovtb_v535_p000336,,,,,,
TAO,4853,ovtb_v4853_p003194,,,,,,
TAO,5410,ovtb_v5410_p003920,,,,,,
TAO,261,ovtb_v261_p000121,,,,,,
TAO,1066,ovtb_v1066_p000498,,,,,,
TAO,535,ovtb_v535_p000317,,,,,,
TAO,3592,ovtb_v3592_p002232,,,,,,
TAO,5250,ovtb_v5250_p003659,,,,,,
TAO,535,ovtb_v535_p000338,,,,,,
