K_original,retain_fraction,risk_model,risk_threshold,full_queue_n,risk_score_available_n,risk_score_missing_n,filtered_universe_n,filtered_chemical_systems,K_eff,filter_stage,threshold_source,denominator_recomputed_after_filter,evidence_scope,panel,support_mode,seed,calibration_blocks,followup_blocks,nonempty_calibration_null_blocks,block_coverage,p_min_effective,gamma,observed_t1_positives,evalues_recomputed_after_filter,alpha,rho_t1_positive_support,decision,release_size,release_false_t1,release_FTR_t1,release_FTR_t0,safe_release_t1,raw_pool_size,raw_pool_FTR_t1,t1_stable_eligible_in_calibration,max_evalue,required_evalue_threshold,self_consistency_margin,evidence_mass,self_consistency_pass,risk_gate_uses_t1_labels,heldout_t1_used_for_selection,n_seeds,nonempty_seeds,safe_seeds,mean_release_size,median_release_size,max_release_size,mean_FTR_t1_if_nonempty,mean_raw_pool_FTR_t1,mean_max_evalue,mean_required_evalue_threshold_if_released,mean_evidence_mass,mean_self_consistency_margin,self_consistency_pass_any_seed,go_strong,go_medium,claim_status
20,0.2,system_margin_distribution,,,,,,,20,,,True,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery,recomputed_nullsuperset,t1_10pct_support,1.0,5.0,5.0,5.0,1.0,0.16666666666666666,0.5581106265512472,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.2,system_margin_distribution,,,,,,,20,,,True,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery,recomputed_nullsuperset,t1_10pct_support,2.0,5.0,5.0,5.0,1.0,0.16666666666666666,0.5581106265512472,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.2,system_margin_distribution,,,,,,,20,,,True,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery,recomputed_nullsuperset,t1_10pct_support,3.0,5.0,5.0,5.0,1.0,0.16666666666666666,0.5581106265512472,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.2,system_margin_distribution,,,,,,,20,,,True,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery,recomputed_nullsuperset,t1_10pct_support,4.0,5.0,5.0,5.0,1.0,0.16666666666666666,0.5581106265512472,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.2,system_margin_distribution,,,,,,,20,,,True,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery,recomputed_nullsuperset,t1_10pct_support,5.0,5.0,5.0,5.0,1.0,0.16666666666666666,0.5581106265512472,4.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.2,system_margin_distribution,,,,,,,20,,,True,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery,recomputed_nullsuperset,t1_10pct_support,6.0,5.0,5.0,5.0,1.0,0.16666666666666666,0.5581106265512472,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.2,system_margin_distribution,,,,,,,20,,,True,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery,recomputed_nullsuperset,t1_10pct_support,7.0,5.0,5.0,5.0,1.0,0.16666666666666666,0.5581106265512472,4.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.2,system_margin_distribution,,,,,,,20,,,True,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery,recomputed_nullsuperset,t1_10pct_support,8.0,5.0,5.0,5.0,1.0,0.16666666666666666,0.5581106265512472,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.2,system_margin_distribution,,,,,,,20,,,True,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery,recomputed_nullsuperset,t1_10pct_support,9.0,5.0,5.0,5.0,1.0,0.16666666666666666,0.5581106265512472,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.2,system_margin_distribution,,,,,,,20,,,True,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery,recomputed_nullsuperset,t1_10pct_support,10.0,5.0,5.0,5.0,1.0,0.16666666666666666,0.5581106265512472,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.2,system_margin_distribution,,,,,,,20,,,True,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery,recomputed_nullsuperset,t1_10pct_support,11.0,5.0,5.0,5.0,1.0,0.16666666666666666,0.5581106265512472,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.2,system_margin_distribution,,,,,,,20,,,True,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery,recomputed_nullsuperset,t1_10pct_support,12.0,5.0,5.0,5.0,1.0,0.16666666666666666,0.5581106265512472,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.2,system_margin_distribution,,,,,,,20,,,True,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery,recomputed_nullsuperset,t1_10pct_support,13.0,5.0,5.0,5.0,1.0,0.16666666666666666,0.5581106265512472,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.2,system_margin_distribution,,,,,,,20,,,True,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery,recomputed_nullsuperset,t1_10pct_support,14.0,5.0,5.0,5.0,1.0,0.16666666666666666,0.5581106265512472,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.2,system_margin_distribution,,,,,,,20,,,True,risk_gated_filtered_universe_recertification;risk_gate_before_PARC;recomputed_nullsuperset_after_filter;recomputed_evalues_after_filter;K_eff_used_in_SCS_threshold;t0_public_label_risk_features_not_label_free;queue_limited_current_MP_t1_recertification;not_DFT_evidence;not_prospective_materials_discovery,recomputed_nullsuperset,t1_10pct_support,15.0,5.0,5.0,5.0,1.0,0.16666666666666666,0.5581106265512472,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
