dataset,video_id,path_id,query,category_id,score,objectness,semantic_margin,temporal_stability,association_score,matched_gt_id,matched_iou,temporal_overlap,is_unmatched,cell_id,novelty_bin,query_cluster,occ_bin,domain_bin,frame_start,frame_end,clip_path,montage_path
TAO,5828,ovtb_v5828_p004291,cellular telephone,235,0.39278632402420044,0.39278632402420044,0.39278632402420044,2,0.5,,0.0,0.0,True,cat:235,unknown,cellular telephone,unknown,global,750,900,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5828_p004291.jpg
TAO,4238,ovtb_v4238_p002717,cellular telephone,235,0.3899945497512817,0.3899945497512817,0.3899945497512817,5,0.8,,0.0,0.0,True,cat:235,unknown,cellular telephone,unknown,global,576,1248,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v4238_p002717.jpg
TAO,4466,ovtb_v4466_p002904,cellular telephone,235,0.3798534572124481,0.3798534572124481,0.3798534572124481,4,0.75,,0.0,0.0,True,cat:235,unknown,cellular telephone,unknown,global,475,825,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v4466_p002904.jpg
TAO,4466,ovtb_v4466_p002902,cellular telephone,235,0.34955596923828125,0.34955596923828125,0.34955596923828125,2,0.5,,0.0,0.0,True,cat:235,unknown,cellular telephone,unknown,global,125,350,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v4466_p002902.jpg
TAO,5781,ovtb_v5781_p004235,baby,805,0.7214404046535492,0.7214404046535492,0.7214404046535492,2,0.5,34377,0.0031573891338984444,0.0,True,cat:805,unknown,baby,unknown,global,990,1170,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5781_p004235.jpg
TAO,3382,ovtb_v3382_p002049,baby,805,0.6966312328974406,0.6966312328974406,0.6966312328974406,3,0.6666666666666666,20154,0.20158994225254886,0.0,True,cat:805,unknown,baby,unknown,global,420,960,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v3382_p002049.jpg
TAO,4172,ovtb_v4172_p002683,baby,805,0.6792639046907425,0.6792639046907425,0.6792639046907425,4,0.75,25494,0.026383971563537407,0.0,True,cat:805,unknown,baby,unknown,global,60,450,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v4172_p002683.jpg
TAO,2867,ovtb_v2867_p001480,baby,805,0.6312257349491119,0.6312257349491119,0.6312257349491119,2,0.5,17077,0.007157724787804644,0.0,True,cat:805,unknown,baby,unknown,global,0,120,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v2867_p001480.jpg
TAO,1008,ovtb_v1008_p000535,baby,805,0.6261570155620575,0.6261570155620575,0.6261570155620575,2,0.5,,0.0,0.0,True,cat:805,unknown,baby,unknown,global,600,744,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v1008_p000535.jpg
TAO,1008,ovtb_v1008_p000534,baby,805,0.6081591546535492,0.6081591546535492,0.6081591546535492,2,0.5,,0.0,0.0,True,cat:805,unknown,baby,unknown,global,600,1128,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v1008_p000534.jpg
TAO,4882,ovtb_v4882_p003363,baby,805,0.5934838751951853,0.5934838751951853,0.5934838751951853,6,0.8333333333333334,29623,0.12189594538340918,0.0,True,cat:805,unknown,baby,unknown,global,1110,2280,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v4882_p003363.jpg
TAO,4228,ovtb_v4228_p002714,baby,805,0.5931752721468607,0.5931752721468607,0.5931752721468607,6,0.8333333333333334,25859,0.9458156845084746,0.16666666666666666,True,cat:805,unknown,baby,unknown,global,0,950,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v4228_p002714.jpg
TAO,2513,ovtb_v2513_p001331,baby,805,0.5894067585468292,0.5894067585468292,0.5894067585468292,3,0.6666666666666666,,0.0,0.0,True,cat:805,unknown,baby,unknown,global,600,1110,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v2513_p001331.jpg
TAO,369,ovtb_v369_p000281,baby,805,0.5774649679660797,0.5774649679660797,0.5774649679660797,5,0.8,2374,0.0011966971429788736,0.0,True,cat:805,unknown,baby,unknown,global,0,840,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v369_p000281.jpg
TAO,1458,ovtb_v1458_p000746,baby,805,0.5755916833877563,0.5755916833877563,0.5755916833877563,5,0.8,9557,0.9710543799976474,0.2,True,cat:805,unknown,baby,unknown,global,264,912,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v1458_p000746.jpg
TAO,4908,ovtb_v4908_p003386,baby,805,0.5710541109244028,0.5710541109244028,0.5710541109244028,3,0.6666666666666666,,0.0,0.0,True,cat:805,unknown,baby,unknown,global,840,1830,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v4908_p003386.jpg
TAO,4172,ovtb_v4172_p002686,baby,805,0.5699695547421774,0.5699695547421774,0.5699695547421774,3,0.6666666666666666,,0.0,0.0,True,cat:805,unknown,baby,unknown,global,270,390,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v4172_p002686.jpg
TAO,4417,ovtb_v4417_p002867,baby,805,0.5555419623851776,0.5555419623851776,0.5555419623851776,3,0.6666666666666666,27010,0.07380616157368833,0.0,True,cat:805,unknown,baby,unknown,global,120,450,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v4417_p002867.jpg
TAO,3701,ovtb_v3701_p002342,baby,805,0.5477641522884369,0.5477641522884369,0.5477641522884369,2,0.5,,0.0,0.0,True,cat:805,unknown,baby,unknown,global,840,1170,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v3701_p002342.jpg
TAO,2227,ovtb_v2227_p001191,poster,850,0.7181746959686279,0.7181746959686279,0.7181746959686279,8,0.875,,0.0,0.0,True,cat:850,unknown,poster,unknown,global,0,450,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v2227_p001191.jpg
TAO,2227,ovtb_v2227_p001192,poster,850,0.3108615130186081,0.3108615130186081,0.3108615130186081,4,0.75,,0.0,0.0,True,cat:850,unknown,poster,unknown,global,135,450,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v2227_p001192.jpg
TAO,4949,ovtb_v4949_p003449,flag,458,0.7056896239519119,0.7056896239519119,0.7056896239519119,4,0.75,,0.0,0.0,True,cat:458,unknown,flag,unknown,global,3900,4380,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v4949_p003449.jpg
TAO,3257,ovtb_v3257_p001896,fork,475,0.6827365557352701,0.6827365557352701,0.6827365557352701,3,0.6666666666666666,,0.0,0.0,True,cat:475,unknown,fork,unknown,global,840,1170,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v3257_p001896.jpg
TAO,3257,ovtb_v3257_p001894,fork,475,0.6234825849533081,0.6234825849533081,0.6234825849533081,5,0.8,,0.0,0.0,True,cat:475,unknown,fork,unknown,global,0,660,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v3257_p001894.jpg
TAO,4677,ovtb_v4677_p003130,giraffe,502,0.6814484357833862,0.6814484357833862,0.6814484357833862,5,0.8,28584,0.8000467288896635,0.2,True,cat:502,unknown,giraffe,unknown,global,0,1080,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v4677_p003130.jpg
TAO,5409,ovtb_v5409_p003886,giraffe,502,0.6786760886510214,0.6786760886510214,0.6786760886510214,3,0.6666666666666666,,0.0,0.0,True,cat:502,unknown,giraffe,unknown,global,1350,1680,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5409_p003886.jpg
TAO,4677,ovtb_v4677_p003139,giraffe,502,0.6487638205289841,0.6487638205289841,0.6487638205289841,4,0.75,28583,0.4406604154768056,0.0,True,cat:502,unknown,giraffe,unknown,global,150,1080,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v4677_p003139.jpg
TAO,4677,ovtb_v4677_p003147,giraffe,502,0.575528085231781,0.575528085231781,0.575528085231781,2,0.5,28584,0.35922808387899113,0.0,True,cat:502,unknown,giraffe,unknown,global,780,1080,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v4677_p003147.jpg
TAO,5409,ovtb_v5409_p003892,giraffe,502,0.4578441739082336,0.4578441739082336,0.4578441739082336,5,0.8,32264,0.9593848024318005,0.2,True,cat:502,unknown,giraffe,unknown,global,1530,2340,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5409_p003892.jpg
TAO,5409,ovtb_v5409_p003888,giraffe,502,0.4514842373984201,0.4514842373984201,0.4514842373984201,7,0.8571428571428571,32264,0.09380938669699064,0.0,True,cat:502,unknown,giraffe,unknown,global,1350,2340,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5409_p003888.jpg
TAO,5409,ovtb_v5409_p003893,giraffe,502,0.4122525006532669,0.4122525006532669,0.4122525006532669,4,0.75,,0.0,0.0,True,cat:502,unknown,giraffe,unknown,global,1530,2010,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5409_p003893.jpg
TAO,4971,ovtb_v4971_p003483,giraffe,502,0.39932169020175934,0.39932169020175934,0.39932169020175934,2,0.5,30087,0.40870062953692055,0.0,True,cat:502,unknown,giraffe,unknown,global,450,1440,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v4971_p003483.jpg
TAO,5409,ovtb_v5409_p003890,giraffe,502,0.3661631867289543,0.3661631867289543,0.3661631867289543,4,0.75,,0.0,0.0,True,cat:502,unknown,giraffe,unknown,global,1350,2010,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5409_p003890.jpg
TAO,5370,ovtb_v5370_p003860,beaker,74,0.6809660593668619,0.6809660593668619,0.6809660593668619,3,0.6666666666666666,,0.0,0.0,True,cat:74,unknown,beaker,unknown,global,450,780,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5370_p003860.jpg
TAO,5370,ovtb_v5370_p003861,beaker,74,0.5845701217651367,0.5845701217651367,0.5845701217651367,5,0.8,32054,0.036660548288964916,0.0,True,cat:74,unknown,beaker,unknown,global,960,1620,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5370_p003861.jpg
TAO,3234,ovtb_v3234_p001873,beaker,74,0.5381602644920349,0.5381602644920349,0.5381602644920349,3,0.6666666666666666,,0.0,0.0,True,cat:74,unknown,beaker,unknown,global,330,990,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v3234_p001873.jpg
TAO,2975,ovtb_v2975_p001500,beaker,74,0.4889983534812927,0.4889983534812927,0.4889983534812927,2,0.5,,0.0,0.0,True,cat:74,unknown,beaker,unknown,global,390,900,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v2975_p001500.jpg
TAO,3234,ovtb_v3234_p001871,beaker,74,0.4817644698279245,0.4817644698279245,0.4817644698279245,7,0.8571428571428571,,0.0,0.0,True,cat:74,unknown,beaker,unknown,global,0,1170,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v3234_p001871.jpg
TAO,4455,ovtb_v4455_p002887,bottle,133,0.674166758855184,0.674166758855184,0.674166758855184,3,0.6666666666666666,,0.0,0.0,True,cat:133,unknown,bottle,unknown,global,120,432,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v4455_p002887.jpg
TAO,3413,ovtb_v3413_p002092,bottle,133,0.4458373822271824,0.4458373822271824,0.4458373822271824,8,0.875,,0.0,0.0,True,cat:133,unknown,bottle,unknown,global,0,912,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v3413_p002092.jpg
TAO,3413,ovtb_v3413_p002095,bottle,133,0.44097227851549786,0.44097227851549786,0.44097227851549786,3,0.6666666666666666,,0.0,0.0,True,cat:133,unknown,bottle,unknown,global,264,792,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v3413_p002095.jpg
TAO,3456,ovtb_v3456_p002165,bottle,133,0.41665395100911456,0.41665395100911456,0.41665395100911456,3,0.6666666666666666,20618,0.010249879837565708,0.0,True,cat:133,unknown,bottle,unknown,global,660,1170,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v3456_p002165.jpg
TAO,3086,ovtb_v3086_p001661,bottle,133,0.4113039433956146,0.4113039433956146,0.4113039433956146,5,0.8,,0.0,0.0,True,cat:133,unknown,bottle,unknown,global,510,1170,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v3086_p001661.jpg
TAO,2667,ovtb_v2667_p001409,bottle,133,0.37906815111637115,0.37906815111637115,0.37906815111637115,2,0.5,16189,0.13643035203468856,0.0,True,cat:133,unknown,bottle,unknown,global,660,810,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v2667_p001409.jpg
TAO,3456,ovtb_v3456_p002163,bottle,133,0.36503634601831436,0.36503634601831436,0.36503634601831436,4,0.75,,0.0,0.0,True,cat:133,unknown,bottle,unknown,global,180,1170,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v3456_p002163.jpg
TAO,2667,ovtb_v2667_p001411,bottle,133,0.35782745480537415,0.35782745480537415,0.35782745480537415,2,0.5,16189,0.15268110742404303,0.0,True,cat:133,unknown,bottle,unknown,global,810,930,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v2667_p001411.jpg
TAO,3413,ovtb_v3413_p002093,bottle,133,0.3518968105316162,0.3518968105316162,0.3518968105316162,5,0.8,,0.0,0.0,True,cat:133,unknown,bottle,unknown,global,0,792,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v3413_p002093.jpg
TAO,2238,ovtb_v2238_p001198,bottle,133,0.3459610566496849,0.3459610566496849,0.3459610566496849,4,0.75,,0.0,0.0,True,cat:133,unknown,bottle,unknown,global,540,960,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v2238_p001198.jpg
TAO,3413,ovtb_v3413_p002094,bottle,133,0.3304871718088786,0.3304871718088786,0.3304871718088786,3,0.6666666666666666,,0.0,0.0,True,cat:133,unknown,bottle,unknown,global,120,792,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v3413_p002094.jpg
TAO,2667,ovtb_v2667_p001402,bottle,133,0.3246685415506363,0.3246685415506363,0.3246685415506363,2,0.5,,0.0,0.0,True,cat:133,unknown,bottle,unknown,global,270,390,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v2667_p001402.jpg
TAO,212,ovtb_v212_p000167,motorcycle,714,0.6688028275966644,0.6688028275966644,0.6688028275966644,2,0.5,,0.0,0.0,True,cat:714,unknown,motorcycle,unknown,global,0,330,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v212_p000167.jpg
TAO,212,ovtb_v212_p000173,motorcycle,714,0.5671341568231583,0.5671341568231583,0.5671341568231583,4,0.75,1337,0.7880833933808883,0.25,True,cat:714,unknown,motorcycle,unknown,global,180,840,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v212_p000173.jpg
TAO,212,ovtb_v212_p000169,motorcycle,714,0.485479936003685,0.485479936003685,0.485479936003685,2,0.5,,0.0,0.0,True,cat:714,unknown,motorcycle,unknown,global,0,660,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v212_p000169.jpg
TAO,212,ovtb_v212_p000179,motorcycle,714,0.48259079456329346,0.48259079456329346,0.48259079456329346,2,0.5,,0.0,0.0,True,cat:714,unknown,motorcycle,unknown,global,660,840,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v212_p000179.jpg
TAO,5304,ovtb_v5304_p003748,bicycle,95,0.6651215553283691,0.6651215553283691,0.6651215553283691,2,0.5,,0.0,0.0,True,cat:95,unknown,bicycle,unknown,global,1020,1200,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5304_p003748.jpg
TAO,5304,ovtb_v5304_p003750,bicycle,95,0.5813247710466385,0.5813247710466385,0.5813247710466385,2,0.5,,0.0,0.0,True,cat:95,unknown,bicycle,unknown,global,1350,1680,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5304_p003750.jpg
TAO,5945,ovtb_v5945_p004447,jacket,601,0.6644828021526337,0.6644828021526337,0.6644828021526337,3,0.6666666666666666,35091,0.0015740427093616203,0.0,True,cat:601,unknown,jacket,unknown,global,153,442,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5945_p004447.jpg
TAO,5945,ovtb_v5945_p004445,jacket,601,0.47216506004333497,0.47216506004333497,0.47216506004333497,5,0.8,35091,0.0507533671294514,0.0,True,cat:601,unknown,jacket,unknown,global,0,289,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5945_p004445.jpg
TAO,2812,ovtb_v2812_p001472,jacket,601,0.46912021189928055,0.46912021189928055,0.46912021189928055,8,0.875,16835,0.8806849527299999,0.125,True,cat:601,unknown,jacket,unknown,global,0,900,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v2812_p001472.jpg
TAO,5945,ovtb_v5945_p004444,jacket,601,0.3935128301382065,0.3935128301382065,0.3935128301382065,2,0.5,,0.0,0.0,True,cat:601,unknown,jacket,unknown,global,0,68,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5945_p004444.jpg
TAO,3630,ovtb_v3630_p002305,bucket,160,0.6618812531232834,0.6618812531232834,0.6618812531232834,8,0.875,,0.0,0.0,True,cat:160,unknown,bucket,unknown,global,0,975,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v3630_p002305.jpg
TAO,5890,ovtb_v5890_p004372,bucket,160,0.38374267518520355,0.38374267518520355,0.38374267518520355,2,0.5,,0.0,0.0,True,cat:160,unknown,bucket,unknown,global,145,406,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5890_p004372.jpg
TAO,1447,ovtb_v1447_p000723,bucket,160,0.37818361520767213,0.37818361520767213,0.37818361520767213,5,0.8,,0.0,0.0,True,cat:160,unknown,bucket,unknown,global,25,575,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v1447_p000723.jpg
TAO,5890,ovtb_v5890_p004377,bucket,160,0.3680875897407532,0.3680875897407532,0.3680875897407532,3,0.6666666666666666,34834,0.01392874639260919,0.0,True,cat:160,unknown,bucket,unknown,global,406,957,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5890_p004377.jpg
TAO,3630,ovtb_v3630_p002306,bucket,160,0.3463701605796814,0.3463701605796814,0.3463701605796814,2,0.5,,0.0,0.0,True,cat:160,unknown,bucket,unknown,global,150,425,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v3630_p002306.jpg
TAO,5890,ovtb_v5890_p004384,bucket,160,0.3193884640932083,0.3193884640932083,0.3193884640932083,2,0.5,34834,0.049794570677101156,0.0,True,cat:160,unknown,bucket,unknown,global,551,696,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5890_p004384.jpg
TAO,1447,ovtb_v1447_p000726,bucket,160,0.3170860856771469,0.3170860856771469,0.3170860856771469,2,0.5,9494,0.0048740313554498475,0.0,True,cat:160,unknown,bucket,unknown,global,300,450,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v1447_p000726.jpg
TAO,5890,ovtb_v5890_p004383,bucket,160,0.30881498754024506,0.30881498754024506,0.30881498754024506,2,0.5,34834,0.00224344903236584,0.0,True,cat:160,unknown,bucket,unknown,global,406,696,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5890_p004383.jpg
TAO,358,ovtb_v358_p000265,dispenser,380,0.6574718356132507,0.6574718356132507,0.6574718356132507,2,0.5,,0.0,0.0,True,cat:380,unknown,dispenser,unknown,global,0,840,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v358_p000265.jpg
TAO,3368,ovtb_v3368_p002037,dog,382,0.6387260407209396,0.6387260407209396,0.6387260407209396,2,0.5,,0.0,0.0,True,cat:382,unknown,dog,unknown,global,0,330,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v3368_p002037.jpg
TAO,3368,ovtb_v3368_p002039,dog,382,0.5374038914839426,0.5374038914839426,0.5374038914839426,3,0.6666666666666666,20060,0.02220062776278563,0.0,True,cat:382,unknown,dog,unknown,global,510,840,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v3368_p002039.jpg
TAO,5125,ovtb_v5125_p003598,dog,382,0.5171759511743274,0.5171759511743274,0.5171759511743274,7,0.8571428571428571,30905,0.30907660495140854,0.0,True,cat:382,unknown,dog,unknown,global,90,1260,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v5125_p003598.jpg
TAO,2170,ovtb_v2170_p001156,dog,382,0.340927317738533,0.340927317738533,0.340927317738533,2,0.5,13436,0.1747726503680341,0.0,True,cat:382,unknown,dog,unknown,global,540,660,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v2170_p001156.jpg
TAO,2044,ovtb_v2044_p001023,wig,1207,0.6377723898206439,0.6377723898206439,0.6377723898206439,7,0.8571428571428571,,0.0,0.0,True,cat:1207,unknown,wig,unknown,global,240,1230,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v2044_p001023.jpg
TAO,3410,ovtb_v3410_p002083,bottle cap,208,0.625960186123848,0.625960186123848,0.625960186123848,2,0.5,20346,0.04339370096193491,0.0,True,cat:208,unknown,bottle cap,unknown,global,210,390,,/home/waas/paper_experiments/outputs/phase3_tao_full/shards/shard_00/audit_viewer/montages/ovtb_v3410_p002083.jpg
