dataset,video_id,path_id,split,query,category_id,score,objectness,semantic_margin,temporal_stability,association_score,frame_start,frame_end,path_length,candidate_rank,is_dummy,matched_gt_id,matched_iou,temporal_overlap,matched_frames,is_matched_to_gt,is_unmatched,audit_label,verified_positive_for_calibration,cell_id,novelty_bin,query_cluster,occ_bin,domain_bin,fallback_level,score_source
TAO,4773,ovtb_v4773_p003215,,baby,805,0.8904768228530884,0.8904768228530884,0.8904768228530884,1,0.0,330,330,1,25,False,29055,0.9775978063474061,1.0,1,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,4789,ovtb_v4789_p003256,,skateboard,980,0.8903869390487671,0.8903869390487671,0.8903869390487671,1,0.0,1260,1260,1,26,False,29122,0.9680636950219575,1.0,1,True,False,,no,cat:980,unknown,skateboard,unknown,global,0,final_score_proxy
TAO,5737,ovtb_v5737_p004183,,cellular telephone,235,0.8897714018821716,0.8897714018821716,0.8897714018821716,1,0.0,442,442,1,27,False,34180,0.8437118925633662,1.0,1,True,False,,no,cat:235,unknown,cellular telephone,unknown,global,0,final_score_proxy
TAO,1659,ovtb_v1659_p000805,,giraffe,502,0.8893328905105591,0.8893328905105591,0.8893328905105591,2,0.5,210,540,2,28,False,10797,0.9513482331411494,1.0,2,True,False,,no,cat:502,unknown,giraffe,unknown,global,0,final_score_proxy
TAO,4172,ovtb_v4172_p002681,,baby,805,0.8890851140022278,0.8890851140022278,0.8890851140022278,1,0.0,0,0,1,29,False,25493,0.2534001057253873,0.0,0,False,True,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,4935,ovtb_v4935_p003427,,baby,805,0.886125671863556,0.886125671863556,0.886125671863556,5,0.8,1050,2220,5,30,False,29888,0.9906575763361323,1.0,5,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,3568,ovtb_v3568_p002253,,baby,805,0.8858489990234375,0.8858489990234375,0.8858489990234375,1,0.0,105,105,1,31,False,21324,0.9610181472844429,1.0,1,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,3360,ovtb_v3360_p002035,,baby,805,0.884758859872818,0.884758859872818,0.884758859872818,2,0.5,510,660,2,32,False,20009,0.9908580138608243,1.0,2,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,4789,ovtb_v4789_p003253,,baby,805,0.8845614790916443,0.8845614790916443,0.8845614790916443,1,0.0,1920,1920,1,33,False,29121,0.9722440986989332,1.0,1,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,4935,ovtb_v4935_p003435,,skateboard,980,0.8845428228378296,0.8845428228378296,0.8845428228378296,2,0.5,1710,2220,2,34,False,29889,0.9263394432677684,1.0,2,True,False,,no,cat:980,unknown,skateboard,unknown,global,0,final_score_proxy
TAO,2488,ovtb_v2488_p001329,,turtle,1152,0.8830491900444031,0.8830491900444031,0.8830491900444031,2,0.5,1560,1710,2,35,False,14973,0.9739065098055709,1.0,2,True,False,,no,cat:1152,unknown,turtle,unknown,global,0,final_score_proxy
TAO,4935,ovtb_v4935_p003430,,baby,805,0.8827221989631653,0.8827221989631653,0.8827221989631653,1,0.0,2040,2040,1,36,False,29888,0.9879561773558219,1.0,1,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,4941,ovtb_v4941_p003441,,skateboard,980,0.8817705313364664,0.8817705313364664,0.8817705313364664,3,0.6666666666666666,480,810,3,37,False,29929,0.9731413443887517,1.0,3,True,False,,no,cat:980,unknown,skateboard,unknown,global,0,final_score_proxy
TAO,1204,ovtb_v1204_p000648,,baby,805,0.8800950050354004,0.8800950050354004,0.8800950050354004,2,0.5,275,400,2,38,False,8024,0.9881587964632748,1.0,2,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,3506,ovtb_v3506_p002219,,baby,805,0.879065752029419,0.879065752029419,0.879065752029419,2,0.5,660,1650,2,39,False,20959,0.9847636910179066,1.0,2,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,4773,ovtb_v4773_p003222,,surfboard,1057,0.87847501039505,0.87847501039505,0.87847501039505,1,0.0,480,480,1,40,False,29056,0.4992024787398114,0.0,0,False,True,,no,cat:1057,unknown,surfboard,unknown,global,0,final_score_proxy
TAO,4773,ovtb_v4773_p003218,,baby,805,0.8780403733253479,0.8780403733253479,0.8780403733253479,1,0.0,990,990,1,41,False,29055,0.824604341698921,1.0,1,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,5246,ovtb_v5246_p003682,,cellular telephone,235,0.8762234747409821,0.8762234747409821,0.8762234747409821,4,0.75,0,360,4,42,False,31464,0.8685589397192646,1.0,4,True,False,,no,cat:235,unknown,cellular telephone,unknown,global,0,final_score_proxy
TAO,3360,ovtb_v3360_p002034,,baby,805,0.8757902781168619,0.8757902781168619,0.8757902781168619,6,0.8333333333333334,0,1170,6,43,False,20009,0.9938519998074772,1.0,6,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,4120,ovtb_v4120_p002580,,dog,382,0.8755095303058624,0.8755095303058624,0.8755095303058624,2,0.5,810,990,2,44,False,25162,0.9916678797251858,1.0,2,True,False,,no,cat:382,unknown,dog,unknown,global,0,final_score_proxy
TAO,2936,ovtb_v2936_p001491,,cellular telephone,235,0.8751101493835449,0.8751101493835449,0.8751101493835449,1,0.0,0,0,1,45,False,17382,0.9458169900698963,1.0,1,True,False,,no,cat:235,unknown,cellular telephone,unknown,global,0,final_score_proxy
TAO,4789,ovtb_v4789_p003252,,baby,805,0.8748824000358582,0.8748824000358582,0.8748824000358582,6,0.8333333333333334,930,1740,6,46,False,29121,0.974243476063288,1.0,6,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,2339,ovtb_v2339_p001250,,baby,805,0.8742349743843079,0.8742349743843079,0.8742349743843079,1,0.0,1620,1620,1,47,False,14240,0.736114453850958,1.0,1,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,4941,ovtb_v4941_p003440,,skateboard,980,0.8730979561805725,0.8730979561805725,0.8730979561805725,1,0.0,330,330,1,48,False,29929,0.9072545995073863,1.0,1,True,False,,no,cat:980,unknown,skateboard,unknown,global,0,final_score_proxy
TAO,4129,ovtb_v4129_p002638,,baby,805,0.8710819482803345,0.8710819482803345,0.8710819482803345,1,0.0,1620,1620,1,49,False,25231,0.9630844364001506,1.0,1,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,4935,ovtb_v4935_p003436,,skateboard,980,0.8696912527084351,0.8696912527084351,0.8696912527084351,1,0.0,2040,2040,1,50,False,29889,0.9432471536396762,1.0,1,True,False,,no,cat:980,unknown,skateboard,unknown,global,0,final_score_proxy
TAO,5246,ovtb_v5246_p003684,,cellular telephone,235,0.8692173361778259,0.8692173361778259,0.8692173361778259,1,0.0,576,576,1,51,False,31464,0.9250532902339972,1.0,1,True,False,,no,cat:235,unknown,cellular telephone,unknown,global,0,final_score_proxy
TAO,4493,ovtb_v4493_p002924,,sunglasses,1054,0.8686750332514445,0.8686750332514445,0.8686750332514445,3,0.6666666666666666,225,500,3,52,False,27463,0.9535230544480067,1.0,3,True,False,,no,cat:1054,unknown,sunglasses,unknown,global,0,final_score_proxy
TAO,1955,ovtb_v1955_p000993,,cow,81,0.8682753801345825,0.8682753801345825,0.8682753801345825,5,0.8,390,1560,5,53,False,12326,0.9893274752716575,1.0,5,True,False,,no,cat:81,unknown,cow,unknown,global,0,final_score_proxy
TAO,3266,ovtb_v3266_p001932,,baby,805,0.8678587079048157,0.8678587079048157,0.8678587079048157,1,0.0,1170,1170,1,54,False,19392,0.9483789053243383,1.0,1,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,1831,ovtb_v1831_p000940,,boat,118,0.8669629693031311,0.8669629693031311,0.8669629693031311,1,0.0,1200,1200,1,55,False,11667,0.8778715533173556,1.0,1,True,False,,no,cat:118,unknown,boat,unknown,global,0,final_score_proxy
TAO,5246,ovtb_v5246_p003685,,cellular telephone,235,0.8665584325790405,0.8665584325790405,0.8665584325790405,1,0.0,696,696,1,56,False,31464,0.8331401165224073,1.0,1,True,False,,no,cat:235,unknown,cellular telephone,unknown,global,0,final_score_proxy
TAO,4773,ovtb_v4773_p003219,,baby,805,0.866159975528717,0.866159975528717,0.866159975528717,1,0.0,1320,1320,1,57,False,29055,0.9446939526906345,1.0,1,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,4935,ovtb_v4935_p003434,,skateboard,980,0.8660925328731537,0.8660925328731537,0.8660925328731537,2,0.5,1560,1890,2,58,False,29889,0.8556039922046969,1.0,2,True,False,,no,cat:980,unknown,skateboard,unknown,global,0,final_score_proxy
TAO,3324,ovtb_v3324_p001976,,lawn mower,645,0.8620196282863617,0.8620196282863617,0.8620196282863617,2,0.5,660,990,2,59,False,19770,0.9665206804897372,1.0,2,True,False,,no,cat:645,unknown,lawn mower,unknown,global,0,final_score_proxy
TAO,1831,ovtb_v1831_p000937,,boat,118,0.861424520611763,0.861424520611763,0.861424520611763,4,0.75,540,1710,4,60,False,11667,0.9942632467180355,1.0,4,True,False,,no,cat:118,unknown,boat,unknown,global,0,final_score_proxy
TAO,4369,ovtb_v4369_p002834,,cellular telephone,235,0.8613779544830322,0.8613779544830322,0.8613779544830322,5,0.8,1400,1950,5,61,False,26707,0.966964727620308,1.0,5,True,False,,no,cat:235,unknown,cellular telephone,unknown,global,0,final_score_proxy
TAO,2339,ovtb_v2339_p001249,,baby,805,0.8603463172912598,0.8603463172912598,0.8603463172912598,1,0.0,1440,1440,1,62,False,14240,0.787018403400683,1.0,1,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,5454,ovtb_v5454_p003946,,rabbit,875,0.8596064075827599,0.8596064075827599,0.8596064075827599,8,0.875,2040,3210,8,63,False,32477,0.9862526500700564,1.0,8,True,False,,no,cat:875,unknown,rabbit,unknown,global,0,final_score_proxy
TAO,4837,ovtb_v4837_p003305,,elephant,429,0.8580035169919332,0.8580035169919332,0.8580035169919332,3,0.6666666666666666,900,1560,3,64,False,29366,0.9837288519870448,1.0,3,True,False,,no,cat:429,unknown,elephant,unknown,global,0,final_score_proxy
TAO,4773,ovtb_v4773_p003216,,baby,805,0.857706348101298,0.857706348101298,0.857706348101298,3,0.6666666666666666,480,1140,3,65,False,29055,0.9865840514523356,1.0,3,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,4941,ovtb_v4941_p003438,,baby,805,0.8573787212371826,0.8573787212371826,0.8573787212371826,2,0.5,330,1140,2,66,False,29928,0.9673226235989149,1.0,2,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,4284,ovtb_v4284_p002760,,baby,805,0.85663703083992,0.85663703083992,0.85663703083992,4,0.75,0,750,4,67,False,26190,0.9833052164850888,1.0,4,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,2132,ovtb_v2132_p001140,,baby,805,0.8562480296407428,0.8562480296407428,0.8562480296407428,7,0.8571428571428571,0,390,7,68,False,13270,0.985989909371677,1.0,7,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,1742,ovtb_v1742_p000872,,motorcycle,714,0.8561810255050659,0.8561810255050659,0.8561810255050659,1,0.0,1020,1020,1,69,False,11202,0.86262810425113,1.0,1,True,False,,no,cat:714,unknown,motorcycle,unknown,global,0,final_score_proxy
TAO,71,ovtb_v71_p000060,,baby,805,0.8556593855222067,0.8556593855222067,0.8556593855222067,3,0.6666666666666666,0,330,3,70,False,445,0.9826361495281286,1.0,3,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,4941,ovtb_v4941_p003443,,skateboard,980,0.8554938435554504,0.8554938435554504,0.8554938435554504,1,0.0,1320,1320,1,71,False,29929,0.7950711469012975,1.0,1,True,False,,no,cat:980,unknown,skateboard,unknown,global,0,final_score_proxy
TAO,4985,ovtb_v4985_p003512,,sheep,961,0.8552363117535909,0.8552363117535909,0.8552363117535909,6,0.8333333333333334,210,1020,6,72,False,30163,0.990969384852963,1.0,6,True,False,,no,cat:961,unknown,sheep,unknown,global,0,final_score_proxy
TAO,4272,ovtb_v4272_p002752,,cellular telephone,235,0.8542545437812805,0.8542545437812805,0.8542545437812805,1,0.0,500,500,1,73,False,26116,0.9705139474674916,1.0,1,True,False,,no,cat:235,unknown,cellular telephone,unknown,global,0,final_score_proxy
TAO,275,ovtb_v275_p000236,,boat,118,0.8515272736549377,0.8515272736549377,0.8515272736549377,1,0.0,510,510,1,74,False,1755,0.7721921289083288,1.0,1,True,False,,no,cat:118,unknown,boat,unknown,global,0,final_score_proxy
TAO,3324,ovtb_v3324_p001974,,lawn mower,645,0.8511971235275269,0.8511971235275269,0.8511971235275269,1,0.0,180,180,1,75,False,19770,0.8776943702168514,1.0,1,True,False,,no,cat:645,unknown,lawn mower,unknown,global,0,final_score_proxy
TAO,4773,ovtb_v4773_p003225,,surfboard,1057,0.8510004878044128,0.8510004878044128,0.8510004878044128,1,0.0,1140,1140,1,76,False,29056,0.37697266989341327,0.0,0,False,True,,no,cat:1057,unknown,surfboard,unknown,global,0,final_score_proxy
TAO,4773,ovtb_v4773_p003223,,surfboard,1057,0.8506854772567749,0.8506854772567749,0.8506854772567749,1,0.0,810,810,1,77,False,29056,0.8641061771045384,1.0,1,True,False,,no,cat:1057,unknown,surfboard,unknown,global,0,final_score_proxy
TAO,4369,ovtb_v4369_p002833,,cellular telephone,235,0.8497333228588104,0.8497333228588104,0.8497333228588104,2,0.5,1125,1275,2,78,False,26707,0.9540558831463019,1.0,2,True,False,,no,cat:235,unknown,cellular telephone,unknown,global,0,final_score_proxy
TAO,5869,ovtb_v5869_p004341,,baby,805,0.849292516708374,0.849292516708374,0.849292516708374,1,0.0,76,76,1,79,False,34749,0.9879047063699277,1.0,1,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,5494,ovtb_v5494_p003974,,baby,805,0.8479590490460396,0.8479590490460396,0.8479590490460396,8,0.875,600,1068,8,80,False,32680,0.9944490901415475,1.0,8,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,5246,ovtb_v5246_p003689,,plate,831,0.8470881581306458,0.8470881581306458,0.8470881581306458,1,0.0,456,456,1,81,False,31466,0.9692279637651334,1.0,1,True,False,,no,cat:831,unknown,plate,unknown,global,0,final_score_proxy
TAO,1831,ovtb_v1831_p000938,,boat,118,0.8467570145924886,0.8467570145924886,0.8467570145924886,3,0.6666666666666666,720,1050,3,82,False,11667,0.9662531301408405,1.0,3,True,False,,no,cat:118,unknown,boat,unknown,global,0,final_score_proxy
TAO,71,ovtb_v71_p000061,,baby,805,0.8463284174601237,0.8463284174601237,0.8463284174601237,3,0.6666666666666666,510,840,3,83,False,445,0.917473373234867,1.0,3,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,5864,ovtb_v5864_p004337,,baby,805,0.8460039496421814,0.8460039496421814,0.8460039496421814,1,0.0,1500,1500,1,84,False,34728,0.9844656485888643,1.0,1,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,4493,ovtb_v4493_p002925,,sunglasses,1054,0.8456445336341858,0.8456445336341858,0.8456445336341858,1,0.0,625,625,1,85,False,27463,0.9076988586220274,1.0,1,True,False,,no,cat:1054,unknown,sunglasses,unknown,global,0,final_score_proxy
TAO,5409,ovtb_v5409_p003899,,giraffe,502,0.8456054925918579,0.8456054925918579,0.8456054925918579,1,0.0,2520,2520,1,86,False,,0.0,0.0,0,False,True,,no,cat:502,unknown,giraffe,unknown,global,0,final_score_proxy
TAO,4941,ovtb_v4941_p003442,,skateboard,980,0.8441665768623352,0.8441665768623352,0.8441665768623352,1,0.0,990,990,1,87,False,29929,0.6727887589103207,1.0,1,True,False,,no,cat:980,unknown,skateboard,unknown,global,0,final_score_proxy
TAO,3257,ovtb_v3257_p001897,,baby,805,0.8432429262569973,0.8432429262569973,0.8432429262569973,7,0.8571428571428571,0,1170,7,88,False,19316,0.9961965938355906,1.0,7,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,4994,ovtb_v4994_p003517,,giraffe,502,0.8425818284352621,0.8425818284352621,0.8425818284352621,6,0.8333333333333334,540,1380,6,89,False,30201,0.9702136414764786,1.0,6,True,False,,no,cat:502,unknown,giraffe,unknown,global,0,final_score_proxy
TAO,4985,ovtb_v4985_p003515,,sheep,961,0.8425028920173645,0.8425028920173645,0.8425028920173645,2,0.5,870,1200,2,90,False,30164,0.9863746256816445,1.0,2,True,False,,no,cat:961,unknown,sheep,unknown,global,0,final_score_proxy
TAO,3558,ovtb_v3558_p002248,,sheep,961,0.8423920720815659,0.8423920720815659,0.8423920720815659,8,0.875,120,1290,8,91,False,21276,0.9906456363176964,1.0,8,True,False,,no,cat:961,unknown,sheep,unknown,global,0,final_score_proxy
TAO,4896,ovtb_v4896_p003369,,guitar,531,0.8418566584587097,0.8418566584587097,0.8418566584587097,1,0.0,2040,2040,1,92,False,29693,0.9484955584056515,1.0,1,True,False,,no,cat:531,unknown,guitar,unknown,global,0,final_score_proxy
TAO,4063,ovtb_v4063_p002527,,baby,805,0.8410103842616081,0.8410103842616081,0.8410103842616081,8,0.875,300,1470,8,93,False,24824,0.9951092612786591,1.0,8,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,1742,ovtb_v1742_p000871,,motorcycle,714,0.8406893610954285,0.8406893610954285,0.8406893610954285,1,0.0,840,840,1,94,False,11202,0.8349021716296302,1.0,1,True,False,,no,cat:714,unknown,motorcycle,unknown,global,0,final_score_proxy
TAO,5246,ovtb_v5246_p003686,,cellular telephone,235,0.8396621942520142,0.8396621942520142,0.8396621942520142,1,0.0,816,816,1,95,False,31464,0.8541208607859848,1.0,1,True,False,,no,cat:235,unknown,cellular telephone,unknown,global,0,final_score_proxy
TAO,2017,ovtb_v2017_p001009,,notebook,736,0.8375251069664955,0.8375251069664955,0.8375251069664955,8,0.875,960,2130,8,96,False,12644,0.9979530292954079,1.0,8,True,False,,no,cat:736,unknown,notebook,unknown,global,0,final_score_proxy
TAO,2718,ovtb_v2718_p001441,,cellular telephone,235,0.836446225643158,0.836446225643158,0.836446225643158,1,0.0,720,720,1,97,False,16421,0.8901122686249795,1.0,1,True,False,,no,cat:235,unknown,cellular telephone,unknown,global,0,final_score_proxy
TAO,4389,ovtb_v4389_p002858,,baby,805,0.8358508050441742,0.8358508050441742,0.8358508050441742,4,0.75,120,768,4,98,False,26820,0.9919675278753394,1.0,4,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,3614,ovtb_v3614_p002304,,baby,805,0.8356343880295753,0.8356343880295753,0.8356343880295753,8,0.875,0,1170,8,99,False,21593,0.9944363621909985,1.0,8,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,3416,ovtb_v3416_p002109,,cellular telephone,235,0.8349208235740662,0.8349208235740662,0.8349208235740662,1,0.0,3090,3090,1,100,False,20377,0.8411274840986841,1.0,1,True,False,,no,cat:235,unknown,cellular telephone,unknown,global,0,final_score_proxy
TAO,2245,ovtb_v2245_p001207,,baby,805,0.8348025679588318,0.8348025679588318,0.8348025679588318,1,0.0,720,720,1,101,False,13778,0.9759383329590066,1.0,1,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,4820,ovtb_v4820_p003280,,airplane,4,0.8338495492935181,0.8338495492935181,0.8338495492935181,1,0.0,2700,2700,1,102,False,29287,0.9886778487375654,1.0,1,True,False,,no,cat:4,unknown,airplane,unknown,global,0,final_score_proxy
TAO,7,ovtb_v7_p000032,,baby,805,0.8327602942784628,0.8327602942784628,0.8327602942784628,3,0.6666666666666666,300,780,3,103,False,51,0.9693257496119589,1.0,3,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
TAO,4559,ovtb_v4559_p003009,,bottle,133,0.8313280344009399,0.8313280344009399,0.8313280344009399,1,0.0,648,648,1,104,False,27910,0.9596791164794564,1.0,1,True,False,,no,cat:133,unknown,bottle,unknown,global,0,final_score_proxy
TAO,4332,ovtb_v4332_p002782,,microphone,697,0.8300679922103882,0.8300679922103882,0.8300679922103882,1,0.0,500,500,1,105,False,26491,0.9482008858347033,1.0,1,True,False,,no,cat:697,unknown,microphone,unknown,global,0,final_score_proxy
TAO,4559,ovtb_v4559_p003014,,gun,533,0.8284822106361389,0.8284822106361389,0.8284822106361389,1,0.0,552,552,1,106,False,,0.0,0.0,0,False,True,,no,cat:533,unknown,gun,unknown,global,0,final_score_proxy
TAO,2297,ovtb_v2297_p001228,,guitar,531,0.827917184148516,0.827917184148516,0.827917184148516,7,0.8571428571428571,180,1350,7,107,False,,0.0,0.0,0,False,True,,no,cat:531,unknown,guitar,unknown,global,0,final_score_proxy
TAO,3568,ovtb_v3568_p002258,,baby,805,0.8278892040252686,0.8278892040252686,0.8278892040252686,1,0.0,360,360,1,108,False,21326,0.9816453914479129,1.0,1,True,False,,no,cat:805,unknown,baby,unknown,global,0,final_score_proxy
