dataset,video_id,path_id,label,reason,auditor,confidence,review_status,verified_positive_for_calibration
BURST,2281,ovtb_v2281_p010214,,,,,,
BURST,1175,ovtb_v1175_p006526,,,,,,
BURST,1175,ovtb_v1175_p006532,,,,,,
BURST,1175,ovtb_v1175_p006529,,,,,,
BURST,1175,ovtb_v1175_p006525,,,,,,
BURST,2375,ovtb_v2375_p010587,,,,,,
BURST,280,ovtb_v280_p001053,,,,,,
BURST,280,ovtb_v280_p001086,,,,,,
BURST,280,ovtb_v280_p001080,,,,,,
BURST,280,ovtb_v280_p001073,,,,,,
BURST,280,ovtb_v280_p001083,,,,,,
BURST,280,ovtb_v280_p001087,,,,,,
BURST,280,ovtb_v280_p001057,,,,,,
BURST,280,ovtb_v280_p001101,,,,,,
BURST,280,ovtb_v280_p001058,,,,,,
BURST,2988,ovtb_v2988_p012882,,,,,,
BURST,1564,ovtb_v1564_p007108,,,,,,
BURST,1170,ovtb_v1170_p005728,,,,,,
BURST,1170,ovtb_v1170_p005725,,,,,,
BURST,2964,ovtb_v2964_p012540,,,,,,
BURST,1170,ovtb_v1170_p005730,,,,,,
BURST,2420,ovtb_v2420_p010709,,,,,,
BURST,1670,ovtb_v1670_p008595,,,,,,
BURST,2363,ovtb_v2363_p010501,,,,,,
BURST,1920,ovtb_v1920_p009384,,,,,,
BURST,1920,ovtb_v1920_p009393,,,,,,
BURST,2363,ovtb_v2363_p010557,,,,,,
BURST,1920,ovtb_v1920_p009385,,,,,,
BURST,1670,ovtb_v1670_p008596,,,,,,
BURST,2420,ovtb_v2420_p010710,,,,,,
BURST,1670,ovtb_v1670_p008620,,,,,,
BURST,2846,ovtb_v2846_p012263,,,,,,
BURST,2706,ovtb_v2706_p011845,,,,,,
BURST,2706,ovtb_v2706_p011847,,,,,,
BURST,2691,ovtb_v2691_p011830,,,,,,
BURST,58,ovtb_v58_p000195,,,,,,
BURST,98,ovtb_v98_p000421,,,,,,
BURST,58,ovtb_v58_p000197,,,,,,
BURST,58,ovtb_v58_p000201,,,,,,
BURST,58,ovtb_v58_p000213,,,,,,
BURST,58,ovtb_v58_p000194,,,,,,
BURST,2691,ovtb_v2691_p011833,,,,,,
BURST,1130,ovtb_v1130_p005497,,,,,,
BURST,2691,ovtb_v2691_p011834,,,,,,
BURST,2860,ovtb_v2860_p012556,,,,,,
BURST,2692,ovtb_v2692_p012176,,,,,,
BURST,2860,ovtb_v2860_p012563,,,,,,
BURST,2847,ovtb_v2847_p012537,,,,,,
BURST,2162,ovtb_v2162_p009777,,,,,,
BURST,2162,ovtb_v2162_p009784,,,,,,
BURST,2860,ovtb_v2860_p012559,,,,,,
BURST,2708,ovtb_v2708_p012187,,,,,,
BURST,2708,ovtb_v2708_p012188,,,,,,
BURST,2162,ovtb_v2162_p009781,,,,,,
BURST,91,ovtb_v91_p000520,,,,,,
BURST,642,ovtb_v642_p002854,,,,,,
BURST,642,ovtb_v642_p002863,,,,,,
BURST,2902,ovtb_v2902_p012700,,,,,,
BURST,642,ovtb_v642_p002860,,,,,,
BURST,2902,ovtb_v2902_p012678,,,,,,
BURST,642,ovtb_v642_p002856,,,,,,
BURST,2902,ovtb_v2902_p012682,,,,,,
BURST,2902,ovtb_v2902_p012681,,,,,,
BURST,2902,ovtb_v2902_p012680,,,,,,
BURST,290,ovtb_v290_p001778,,,,,,
BURST,290,ovtb_v290_p001781,,,,,,
BURST,290,ovtb_v290_p001782,,,,,,
BURST,1543,ovtb_v1543_p007071,,,,,,
BURST,1543,ovtb_v1543_p007067,,,,,,
BURST,1543,ovtb_v1543_p007069,,,,,,
BURST,1543,ovtb_v1543_p007070,,,,,,
BURST,1543,ovtb_v1543_p007079,,,,,,
BURST,2514,ovtb_v2514_p011042,,,,,,
BURST,2514,ovtb_v2514_p011039,,,,,,
BURST,1382,ovtb_v1382_p007603,,,,,,
BURST,1868,ovtb_v1868_p009117,,,,,,
BURST,30,ovtb_v30_p000028,,,,,,
BURST,2514,ovtb_v2514_p011040,,,,,,
BURST,30,ovtb_v30_p000037,,,,,,
BURST,30,ovtb_v30_p000031,,,,,,
BURST,2398,ovtb_v2398_p010613,,,,,,
BURST,2398,ovtb_v2398_p010612,,,,,,
BURST,1582,ovtb_v1582_p007827,,,,,,
BURST,2749,ovtb_v2749_p012349,,,,,,
BURST,1562,ovtb_v1562_p008159,,,,,,
BURST,1423,ovtb_v1423_p006841,,,,,,
BURST,1562,ovtb_v1562_p008163,,,,,,
BURST,1503,ovtb_v1503_p007571,,,,,,
BURST,2258,ovtb_v2258_p009466,,,,,,
BURST,1537,ovtb_v1537_p007059,,,,,,
BURST,1981,ovtb_v1981_p008762,,,,,,
BURST,1981,ovtb_v1981_p008755,,,,,,
BURST,2457,ovtb_v2457_p010981,,,,,,
BURST,2457,ovtb_v2457_p010982,,,,,,
BURST,2457,ovtb_v2457_p010983,,,,,,
BURST,1053,ovtb_v1053_p005286,,,,,,
BURST,1053,ovtb_v1053_p005294,,,,,,
BURST,1053,ovtb_v1053_p005295,,,,,,
BURST,1053,ovtb_v1053_p005287,,,,,,
BURST,2717,ovtb_v2717_p012208,,,,,,
BURST,2717,ovtb_v2717_p012201,,,,,,
BURST,2717,ovtb_v2717_p012215,,,,,,
BURST,2717,ovtb_v2717_p012216,,,,,,
BURST,2717,ovtb_v2717_p012217,,,,,,
BURST,2717,ovtb_v2717_p012236,,,,,,
BURST,2717,ovtb_v2717_p012211,,,,,,
BURST,2717,ovtb_v2717_p012219,,,,,,
BURST,2717,ovtb_v2717_p012218,,,,,,
BURST,478,ovtb_v478_p002006,,,,,,
BURST,478,ovtb_v478_p002012,,,,,,
BURST,478,ovtb_v478_p001996,,,,,,
BURST,478,ovtb_v478_p001997,,,,,,
BURST,478,ovtb_v478_p002002,,,,,,
BURST,478,ovtb_v478_p001998,,,,,,
BURST,478,ovtb_v478_p002000,,,,,,
BURST,478,ovtb_v478_p002009,,,,,,
BURST,478,ovtb_v478_p002004,,,,,,
BURST,478,ovtb_v478_p002005,,,,,,
BURST,2451,ovtb_v2451_p010834,,,,,,
BURST,1724,ovtb_v1724_p008800,,,,,,
BURST,1724,ovtb_v1724_p008783,,,,,,
BURST,2451,ovtb_v2451_p010840,,,,,,
BURST,1724,ovtb_v1724_p008802,,,,,,
BURST,1724,ovtb_v1724_p008795,,,,,,
BURST,2451,ovtb_v2451_p010842,,,,,,
BURST,1724,ovtb_v1724_p008793,,,,,,
BURST,2377,ovtb_v2377_p010498,,,,,,
BURST,2377,ovtb_v2377_p010496,,,,,,
BURST,668,ovtb_v668_p002594,,,,,,
BURST,598,ovtb_v598_p002381,,,,,,
BURST,1968,ovtb_v1968_p008666,,,,,,
BURST,68,ovtb_v68_p000431,,,,,,
BURST,162,ovtb_v162_p001168,,,,,,
BURST,162,ovtb_v162_p001162,,,,,,
BURST,162,ovtb_v162_p001161,,,,,,
BURST,169,ovtb_v169_p001186,,,,,,
BURST,169,ovtb_v169_p001188,,,,,,
BURST,169,ovtb_v169_p001187,,,,,,
