domain,dataset,unit,target_row,proposal_source,block_definition,alpha,K,audit_policy,audit_budget_fraction,seeds,non_empty_seeds,release_rate,safe_release_rate,mean_release,min_release,max_release,actual_FTR_mean,actual_FTR_max,alpha_violation_rate,refusal_rate,raw_topK_actual_FTR_mean,best_mass_ratio_mean,max_observed_e_mean,required_e,block_coverage_mean,audit_candidates_inspected_mean,verified_positives_found_mean,verified_positive_yield_mean,cost_per_release_mean,cost_per_true_release_mean,dominant_empty_reason,evidence_status,paper_role,first_safe_release_budget_fraction
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,top_score,0.005,20,20,1.0,1.0,100.0,100,100,0.0,0.0,0.0,0.0,0.0,1.3321283238137231,13.321283238137232,10.0,1.0,361.6,361.6,1.0,3.616,3.616,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,top_score,0.01,20,20,1.0,1.0,100.0,100,100,0.0,0.0,0.0,0.0,0.0,1.3321283238137231,13.321283238137232,10.0,1.0,723.0,723.0,1.0,7.23,7.23,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,top_score,0.02,20,20,1.0,1.0,100.0,100,100,0.0,0.0,0.0,0.0,0.0,1.3321283238137231,13.321283238137232,10.0,1.0,1445.95,1445.95,1.0,14.4595,14.4595,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,top_score,0.05,20,20,1.0,1.0,100.0,100,100,0.0,0.0,0.0,0.0,0.0,1.3321283238137231,13.321283238137232,10.0,1.0,3614.95,3614.95,1.0,36.149499999999996,36.149499999999996,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,top_score,0.1,20,20,1.0,1.0,100.0,100,100,0.0,0.0,0.0,0.0,0.0,1.3321283238137231,13.321283238137232,10.0,1.0,7229.95,7229.55,0.9999438788036741,72.2995,72.2995,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,top_score,0.2,20,20,1.0,1.0,100.0,100,100,0.0,0.0,0.0,0.0,0.0,1.3321283238137231,13.321283238137232,10.0,1.0,14459.9,14288.4,0.9881092433923506,144.599,144.599,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,top_score,0.5,20,20,1.0,1.0,100.0,100,100,0.0,0.0,0.0,0.0,0.0,1.3321283238137231,13.321283238137232,10.0,1.0,36149.75,14489.7,0.4008222720801452,361.4975,361.4975,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,top_score,1.0,20,20,1.0,1.0,100.0,100,100,0.0,0.0,0.0,0.0,0.0,1.3321283238137231,13.321283238137232,10.0,1.0,72299.5,14491.15,0.2004312475394454,722.995,722.995,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,random,0.0,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.036381256674123216,3.6049306125076703,10.0,1.0,0.0,0.0,0.0,inf,inf,observed_e_below_required_emax,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,1.0
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,random,0.005,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.03642983408992116,3.6049306125076703,10.0,1.0,361.6,73.3,0.20234183669426908,inf,inf,observed_e_below_required_emax,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,1.0
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,random,0.01,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0364193320656248,3.6049306125076703,10.0,1.0,723.0,143.95,0.19834515486370252,inf,inf,observed_e_below_required_emax,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,1.0
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,random,0.02,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.03671283168051313,3.6297686423251796,10.0,1.0,1445.95,289.1,0.1994802888940553,inf,inf,observed_e_below_required_emax,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,1.0
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,random,0.05,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.03697100702390383,3.665605104290311,10.0,1.0,3614.95,718.5,0.19850033381681642,inf,inf,observed_e_below_required_emax,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,1.0
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,random,0.1,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.03754389071375676,3.8856628097001717,10.0,1.0,7229.95,1437.6,0.1987096211464267,inf,inf,observed_e_below_required_emax,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,1.0
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,random,0.2,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.03889996949588524,4.162371061518941,10.0,1.0,14459.9,2882.25,0.19919863416671282,inf,inf,observed_e_below_required_emax,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,1.0
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,random,0.5,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.046281948145824384,6.51648396400397,10.0,1.0,36149.75,7217.85,0.19966046572457927,inf,inf,observed_e_below_required_emax,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,1.0
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,random,1.0,20,20,1.0,1.0,300.0,300,300,0.0,0.0,0.0,0.0,0.0,1.3321283238137231,13.321283238137232,10.0,1.0,72299.5,14491.15,0.2004312475394454,240.99833333333333,240.99833333333333,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,1.0
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,top_score,0.0,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.036381256674123216,3.6049306125076703,10.0,1.0,0.0,0.0,0.0,inf,inf,observed_e_below_required_emax,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,top_score,0.005,20,19,0.95,0.95,275.5,0,300,0.0,0.0,0.0,0.05,0.0,1.2721825492421057,13.321283238137232,10.0,1.0,361.6,361.6,1.0,1.3125226860254084,1.3125226860254084,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,top_score,0.01,20,20,1.0,1.0,300.0,300,300,0.0,0.0,0.0,0.0,0.0,1.3321283238137231,13.321283238137232,10.0,1.0,723.0,723.0,1.0,2.41,2.41,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,top_score,0.02,20,20,1.0,1.0,300.0,300,300,0.0,0.0,0.0,0.0,0.0,1.3321283238137231,13.321283238137232,10.0,1.0,1445.95,1445.95,1.0,4.819833333333333,4.819833333333333,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,top_score,0.05,20,20,1.0,1.0,300.0,300,300,0.0,0.0,0.0,0.0,0.0,1.3321283238137231,13.321283238137232,10.0,1.0,3614.95,3614.95,1.0,12.049833333333332,12.049833333333332,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,top_score,0.1,20,20,1.0,1.0,300.0,300,300,0.0,0.0,0.0,0.0,0.0,1.3321283238137231,13.321283238137232,10.0,1.0,7229.95,7229.55,0.9999438788036741,24.099833333333333,24.099833333333333,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,top_score,0.2,20,20,1.0,1.0,300.0,300,300,0.0,0.0,0.0,0.0,0.0,1.3321283238137231,13.321283238137232,10.0,1.0,14459.9,14288.4,0.9881092433923506,48.199666666666666,48.199666666666666,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,top_score,0.5,20,20,1.0,1.0,300.0,300,300,0.0,0.0,0.0,0.0,0.0,1.3321283238137231,13.321283238137232,10.0,1.0,36149.75,14489.7,0.4008222720801452,120.49916666666667,120.49916666666667,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,top_score,1.0,20,20,1.0,1.0,300.0,300,300,0.0,0.0,0.0,0.0,0.0,1.3321283238137231,13.321283238137232,10.0,1.0,72299.5,14491.15,0.2004312475394454,240.99833333333333,240.99833333333333,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,300,random,0.0,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.25316666666666665,0.3423840018437473,121.62683153977714,10.0,1.0,0.0,0.0,0.0,inf,inf,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.5
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,300,random,0.005,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.25316666666666665,0.343709251614554,121.61554378443775,10.0,0.9998914812805209,539.75,84.45,0.15648092519905735,inf,inf,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.5
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,300,random,0.01,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.25316666666666665,0.34236819107215094,121.62228369512931,10.0,0.9999457406402605,1079.4,163.5,0.15149936144598503,inf,inf,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.5
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,300,random,0.02,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.25316666666666665,0.3439650120511166,121.60435464036193,10.0,0.9997829625610418,2158.85,332.05,0.1538323537276369,inf,inf,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.5
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,300,random,0.05,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.25316666666666665,0.3499259464318997,121.56511716415801,10.0,0.9994167118827997,5397.2,817.3,0.15144877917768104,inf,inf,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.5
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,300,random,0.1,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.25316666666666665,0.3538523647014725,122.84681345772756,10.0,0.9988198589256646,10794.3,1643.9,0.15231554132386707,inf,inf,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.5
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,300,random,0.2,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.25316666666666665,0.3742891303784818,127.605466218831,10.0,0.9976261530113943,21588.65,3294.85,0.15264949262156913,inf,inf,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.5
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,300,random,0.5,20,2,0.1,0.1,2.1,0,23,0.0,0.0,0.0,0.9,0.25316666666666665,0.5301832988293358,138.2671861675675,10.0,0.9927021161150298,53971.5,8259.05,0.15305590692439802,25700.714285714286,25700.714285714286,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.5
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,300,random,1.0,20,20,1.0,0.55,111.45,39,207,0.07990883479038961,0.1642512077294686,0.45,0.0,0.25316666666666665,3.8945759329652274,162.04854971274182,10.0,0.9785811177428106,107943.15,16521.5,0.15309142457757996,968.5343203230148,1067.686943620178,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.5
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,300,top_score,0.0,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.25316666666666665,0.3423840018437473,121.62683153977714,10.0,1.0,0.0,0.0,0.0,inf,inf,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,300,top_score,0.005,20,20,1.0,0.55,115.1,39,211,0.08700249484918587,0.17535545023696683,0.45,0.0,0.25316666666666665,3.9643856037332688,164.9573640344069,10.0,0.9986163863266413,539.75,342.55,0.6348603063460654,4.6894005212858385,5.220019342359768,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,300,top_score,0.01,20,20,1.0,0.55,115.1,39,211,0.08700249484918587,0.17535545023696683,0.45,0.0,0.25316666666666665,3.962224773891873,164.86883257620508,10.0,0.9980059685295715,1079.4,632.45,0.5859920396606013,9.377932232841008,10.439071566731142,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,300,top_score,0.02,20,20,1.0,0.55,115.1,39,211,0.08700249484918587,0.17535545023696683,0.45,0.0,0.25316666666666665,3.9593016890815833,164.74684648880068,10.0,0.9971649484536084,2158.85,1188.35,0.5505104096073242,18.75629887054735,20.87862669245648,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,300,top_score,0.05,20,20,1.0,0.55,115.1,39,211,0.08700249484918587,0.17535545023696683,0.45,0.0,0.25316666666666665,3.951343003832757,164.41821508540434,10.0,0.9948996201844817,5397.2,2529.65,0.46876725163659827,46.891398783666375,52.19729206963249,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,300,top_score,0.1,20,20,1.0,0.55,114.0,39,211,0.08529083163558596,0.17535545023696683,0.45,0.0,0.25316666666666665,3.9345818606333594,163.71740390415246,10.0,0.9900705371676615,10794.3,4212.55,0.3903085719572973,94.68684210526315,105.20760233918128,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,300,top_score,0.2,20,20,1.0,0.55,114.0,39,211,0.08529083163558596,0.17535545023696683,0.45,0.0,0.25316666666666665,3.919010916081702,163.05955974234396,10.0,0.9855398806294087,21588.65,8323.35,0.3855249192002032,189.37412280701756,210.4156920077973,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,300,top_score,0.5,20,20,1.0,0.55,112.1,39,211,0.08039600118903616,0.17535545023696683,0.45,0.0,0.25316666666666665,3.9015169678597617,162.33439131034834,10.0,0.9805480195333696,53971.5,14319.9,0.2653742996248615,481.45851917930423,531.4771048744461,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,300,top_score,1.0,20,20,1.0,0.55,111.45,39,207,0.07990883479038961,0.1642512077294686,0.45,0.0,0.25316666666666665,3.8945759329652274,162.04854971274182,10.0,0.9785811177428106,107943.15,16521.5,0.15309142457757996,968.5343203230148,1067.686943620178,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
