audit_id,path_id,queue_membership,queue_calibration,queue_simulated_strict_release,queue_raw_topK_reference,simulated_release_hits,simulated_release_budgets,simulated_release_seeds,ctc_dataset,sequence_id,frame_start,frame_end,video_id,candidate_rank,score,source_image_path,source_frame_index,source_bbox_x,source_bbox_y,source_bbox_w,source_bbox_h,target_image_path,target_frame_index,target_bbox_x,target_bbox_y,target_bbox_w,target_bbox_h,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status,human_confirmation_note
CTC-AUDIT-00011,ctc_PhC-C2DH-U373_02_f077_s9_to_f078_t9,"simulated_strict_release,raw_topK_reference",False,True,True,20,"100,300","0,2,7,8,9,10,13,15,17,18",PhC-C2DH-U373,2,77,78,320077,11,0.9999999999999998,PhC-C2DH-U373/02/t077,77,638,264,3,3,PhC-C2DH-U373/02/t078,78,638,264,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00012,ctc_PhC-C2DH-U373_02_f039_s9_to_f040_t9,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","1,3,5,11,13,14,19",PhC-C2DH-U373,2,39,40,320039,12,0.9999999999999996,PhC-C2DH-U373/02/t039,39,638,296,3,3,PhC-C2DH-U373/02/t040,40,638,296,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00013,ctc_PhC-C2DH-U373_02_f040_s9_to_f041_t9,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","0,3,5,6,9,11,12,18",PhC-C2DH-U373,2,40,41,320040,13,0.9999999999999996,PhC-C2DH-U373/02/t040,40,638,296,3,3,PhC-C2DH-U373/02/t041,41,638,296,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00014,ctc_PhC-C2DH-U373_02_f044_s9_to_f045_t9,"simulated_strict_release,raw_topK_reference",False,True,True,8,"100,300","3,5,6,9",PhC-C2DH-U373,2,44,45,320044,14,0.9999999999999996,PhC-C2DH-U373/02/t044,44,638,296,3,3,PhC-C2DH-U373/02/t045,45,638,296,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00015,ctc_PhC-C2DH-U373_02_f071_s12_to_f072_t12,"simulated_strict_release,raw_topK_reference",False,True,True,18,"100,300","0,1,2,4,6,7,10,12,16",PhC-C2DH-U373,2,71,72,320071,15,0.9999999999999996,PhC-C2DH-U373/02/t071,71,480,458,3,3,PhC-C2DH-U373/02/t072,72,480,458,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00016,ctc_PhC-C2DH-U373_02_f075_s12_to_f076_t12,"simulated_strict_release,raw_topK_reference",False,True,True,10,"100,300","6,11,13,14,18",PhC-C2DH-U373,2,75,76,320075,16,0.9999999999999996,PhC-C2DH-U373/02/t075,75,482,453,3,3,PhC-C2DH-U373/02/t076,76,482,453,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00017,ctc_PhC-C2DH-U373_02_f078_s9_to_f079_t9,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","0,3,8,10,11,15,19",PhC-C2DH-U373,2,78,79,320078,17,0.9999999999999996,PhC-C2DH-U373/02/t078,78,638,264,3,3,PhC-C2DH-U373/02/t079,79,638,264,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00018,ctc_PhC-C2DH-U373_02_f081_s12_to_f082_t12,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","6,7,9,10,14,18,19",PhC-C2DH-U373,2,81,82,320081,18,0.9999999999999996,PhC-C2DH-U373/02/t081,81,485,441,3,3,PhC-C2DH-U373/02/t082,82,485,441,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00019,ctc_PhC-C2DH-U373_02_f083_s9_to_f084_t9,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","2,3,4,5,10,11,15,18",PhC-C2DH-U373,2,83,84,320083,19,0.9999999999999996,PhC-C2DH-U373/02/t083,83,635,265,3,3,PhC-C2DH-U373/02/t084,84,635,265,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00020,ctc_PhC-C2DH-U373_02_f084_s9_to_f085_t9,"simulated_strict_release,raw_topK_reference",False,True,True,10,"100,300","6,7,8,10,19",PhC-C2DH-U373,2,84,85,320084,20,0.9999999999999996,PhC-C2DH-U373/02/t084,84,635,265,3,3,PhC-C2DH-U373/02/t085,85,635,265,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00021,ctc_PhC-C2DH-U373_02_f041_s9_to_f042_t9,"simulated_strict_release,raw_topK_reference",False,True,True,20,"100,300","0,4,7,8,9,11,16,17,18,19",PhC-C2DH-U373,2,41,42,320041,21,0.9999999999999992,PhC-C2DH-U373/02/t041,41,638,296,3,3,PhC-C2DH-U373/02/t042,42,638,296,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00022,ctc_PhC-C2DH-U373_02_f074_s9_to_f075_t9,"simulated_strict_release,raw_topK_reference",False,True,True,22,"100,300","1,2,5,6,7,8,9,13,14,16,17",PhC-C2DH-U373,2,74,75,320074,22,0.9999999999999992,PhC-C2DH-U373/02/t074,74,638,266,3,3,PhC-C2DH-U373/02/t075,75,638,266,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00023,ctc_PhC-C2DH-U373_02_f075_s9_to_f076_t9,"simulated_strict_release,raw_topK_reference",False,True,True,10,"100,300","6,11,13,14,18",PhC-C2DH-U373,2,75,76,320075,23,0.9999999999999992,PhC-C2DH-U373/02/t075,75,638,266,3,3,PhC-C2DH-U373/02/t076,76,638,266,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00024,ctc_PhC-C2DH-U373_02_f085_s9_to_f086_t9,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","0,6,10,13,14,16,17,19",PhC-C2DH-U373,2,85,86,320085,24,0.9999999999999992,PhC-C2DH-U373/02/t085,85,635,265,3,3,PhC-C2DH-U373/02/t086,86,635,265,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00025,ctc_PhC-C2DH-U373_02_f092_s12_to_f093_t12,"simulated_strict_release,raw_topK_reference",False,True,True,10,"100,300","1,6,11,16,19",PhC-C2DH-U373,2,92,93,320092,25,0.9999999999999992,PhC-C2DH-U373/02/t092,92,456,422,3,3,PhC-C2DH-U373/02/t093,93,456,422,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00026,ctc_PhC-C2DH-U373_02_f093_s9_to_f094_t9,"simulated_strict_release,raw_topK_reference",False,True,True,10,"100,300","6,8,9,10,17",PhC-C2DH-U373,2,93,94,320093,26,0.9999999999999992,PhC-C2DH-U373/02/t093,93,637,291,3,3,PhC-C2DH-U373/02/t094,94,637,291,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00027,ctc_PhC-C2DH-U373_02_f100_s9_to_f101_t9,"simulated_strict_release,raw_topK_reference",False,True,True,20,"100,300","0,1,2,3,12,15,16,17,18,19",PhC-C2DH-U373,2,100,101,320100,27,0.9999999999999992,PhC-C2DH-U373/02/t100,100,636,286,3,3,PhC-C2DH-U373/02/t101,101,636,286,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00028,ctc_PhC-C2DH-U373_02_f042_s9_to_f043_t9,"simulated_strict_release,raw_topK_reference",False,True,True,22,"100,300","0,1,4,8,10,11,12,13,15,17,18",PhC-C2DH-U373,2,42,43,320042,28,0.9999999999999992,PhC-C2DH-U373/02/t042,42,638,296,3,3,PhC-C2DH-U373/02/t043,43,638,296,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00029,ctc_PhC-C2DH-U373_02_f072_s9_to_f073_t9,"simulated_strict_release,raw_topK_reference",False,True,True,12,"100,300","1,2,3,12,14,19",PhC-C2DH-U373,2,72,73,320072,29,0.9999999999999992,PhC-C2DH-U373/02/t072,72,640,266,3,3,PhC-C2DH-U373/02/t073,73,640,266,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00030,ctc_PhC-C2DH-U373_02_f080_s9_to_f081_t9,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","1,2,6,10,11,16,18,19",PhC-C2DH-U373,2,80,81,320080,30,0.9999999999999992,PhC-C2DH-U373/02/t080,80,638,264,3,3,PhC-C2DH-U373/02/t081,81,638,264,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00031,ctc_PhC-C2DH-U373_02_f090_s12_to_f091_t12,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","2,3,4,11,12,15,16,17",PhC-C2DH-U373,2,90,91,320090,31,0.9999999999999992,PhC-C2DH-U373/02/t090,90,461,420,3,3,PhC-C2DH-U373/02/t091,91,461,420,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00032,ctc_PhC-C2DH-U373_02_f104_s12_to_f105_t12,"simulated_strict_release,raw_topK_reference",False,True,True,10,"100,300","4,7,13,17,18",PhC-C2DH-U373,2,104,105,320104,32,0.9999999999999992,PhC-C2DH-U373/02/t104,104,424,431,3,3,PhC-C2DH-U373/02/t105,105,424,431,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00033,ctc_PhC-C2DH-U373_02_f056_s11_to_f057_t11,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","4,5,7,9,12,14,18,19",PhC-C2DH-U373,2,56,57,320056,33,0.9999999999999988,PhC-C2DH-U373/02/t056,56,509,457,3,3,PhC-C2DH-U373/02/t057,57,509,457,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00034,ctc_PhC-C2DH-U373_02_f081_s9_to_f082_t9,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","6,7,9,10,14,18,19",PhC-C2DH-U373,2,81,82,320081,34,0.9999999999999988,PhC-C2DH-U373/02/t081,81,638,264,3,3,PhC-C2DH-U373/02/t082,82,638,264,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00035,ctc_PhC-C2DH-U373_02_f096_s9_to_f097_t9,"simulated_strict_release,raw_topK_reference",False,True,True,10,"100,300","0,7,12,14,17",PhC-C2DH-U373,2,96,97,320096,35,0.9999999999999988,PhC-C2DH-U373/02/t096,96,637,287,3,3,PhC-C2DH-U373/02/t097,97,637,287,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00036,ctc_PhC-C2DH-U373_02_f099_s2_to_f100_t2,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","6,10,12,14,16,18,19",PhC-C2DH-U373,2,99,100,320099,36,0.9999999999999988,PhC-C2DH-U373/02/t099,99,54,300,3,3,PhC-C2DH-U373/02/t100,100,54,300,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00037,ctc_PhC-C2DH-U373_02_f070_s12_to_f071_t12,"simulated_strict_release,raw_topK_reference",False,True,True,8,"100,300","7,9,13,15",PhC-C2DH-U373,2,70,71,320070,37,0.9999999999999984,PhC-C2DH-U373/02/t070,70,480,458,3,3,PhC-C2DH-U373/02/t071,71,480,458,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00038,ctc_PhC-C2DH-U373_02_f079_s9_to_f080_t9,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","0,2,3,6,10,13,17",PhC-C2DH-U373,2,79,80,320079,38,0.9999999999999984,PhC-C2DH-U373/02/t079,79,638,264,3,3,PhC-C2DH-U373/02/t080,80,638,264,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00039,ctc_PhC-C2DH-U373_02_f112_s9_to_f113_t9,"simulated_strict_release,raw_topK_reference",False,True,True,8,"100,300","7,10,11,12",PhC-C2DH-U373,2,112,113,320112,39,0.9999999999999984,PhC-C2DH-U373/02/t112,112,634,326,3,3,PhC-C2DH-U373/02/t113,113,634,326,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00040,ctc_PhC-C2DH-U373_02_f113_s2_to_f114_t2,"simulated_strict_release,raw_topK_reference",False,True,True,12,"100,300","0,3,9,11,16,18",PhC-C2DH-U373,2,113,114,320113,40,0.9999999999999984,PhC-C2DH-U373/02/t113,113,54,342,3,3,PhC-C2DH-U373/02/t114,114,54,342,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00041,ctc_PhC-C2DH-U373_02_f102_s2_to_f103_t2,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","2,11,12,14,16,17,18",PhC-C2DH-U373,2,102,103,320102,41,0.9999999999999982,PhC-C2DH-U373/02/t102,102,57,302,3,3,PhC-C2DH-U373/02/t103,103,57,302,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00042,ctc_PhC-C2DH-U373_02_f103_s12_to_f104_t12,"simulated_strict_release,raw_topK_reference",False,True,True,4,"100,300","6,8",PhC-C2DH-U373,2,103,104,320103,42,0.9999999999999982,PhC-C2DH-U373/02/t103,103,424,431,3,3,PhC-C2DH-U373/02/t104,104,424,431,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00043,ctc_PhC-C2DH-U373_02_f106_s12_to_f107_t12,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","3,6,10,12,14,15,17,18",PhC-C2DH-U373,2,106,107,320106,43,0.9999999999999978,PhC-C2DH-U373/02/t106,106,424,430,3,3,PhC-C2DH-U373/02/t107,107,424,430,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00044,ctc_PhC-C2DH-U373_02_f077_s12_to_f078_t12,"simulated_strict_release,raw_topK_reference",False,True,True,20,"100,300","0,2,7,8,9,10,13,15,17,18",PhC-C2DH-U373,2,77,78,320077,44,0.9999999999999972,PhC-C2DH-U373/02/t077,77,484,446,3,3,PhC-C2DH-U373/02/t078,78,484,446,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00045,ctc_PhC-C2DH-U373_02_f040_s18_to_f041_t18,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","0,3,5,6,9,11,12,18",PhC-C2DH-U373,2,40,41,320040,45,0.999999999999994,PhC-C2DH-U373/02/t040,40,60,447,5,5,PhC-C2DH-U373/02/t041,41,60,447,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00046,ctc_PhC-C2DH-U373_02_f080_s12_to_f081_t12,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","1,2,6,10,11,16,18,19",PhC-C2DH-U373,2,80,81,320080,46,0.9999999999999936,PhC-C2DH-U373/02/t080,80,485,441,3,3,PhC-C2DH-U373/02/t081,81,485,441,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00047,ctc_PhC-C2DH-U373_02_f038_s18_to_f039_t18,"simulated_strict_release,raw_topK_reference",False,True,True,10,"100,300","2,3,16,17,18",PhC-C2DH-U373,2,38,39,320038,47,0.9999999999999925,PhC-C2DH-U373/02/t038,38,59,446,5,5,PhC-C2DH-U373/02/t039,39,59,446,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00048,ctc_PhC-C2DH-U373_02_f027_s11_to_f028_t11,"simulated_strict_release,raw_topK_reference",False,True,True,12,"100,300","3,7,10,13,17,19",PhC-C2DH-U373,2,27,28,320027,48,0.9999999999999896,PhC-C2DH-U373/02/t027,27,569,458,5,5,PhC-C2DH-U373/02/t028,28,569,458,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00049,ctc_PhC-C2DH-U373_02_f046_s18_to_f047_t18,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","1,5,6,12,13,14,18",PhC-C2DH-U373,2,46,47,320046,49,0.9999999999999878,PhC-C2DH-U373/02/t046,46,57,446,5,5,PhC-C2DH-U373/02/t047,47,57,446,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00050,ctc_PhC-C2DH-U373_02_f044_s11_to_f045_t11,"simulated_strict_release,raw_topK_reference",False,True,True,8,"100,300","3,5,6,9",PhC-C2DH-U373,2,44,45,320044,50,0.9999999999999868,PhC-C2DH-U373/02/t044,44,538,458,5,5,PhC-C2DH-U373/02/t045,45,538,458,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00051,ctc_PhC-C2DH-U373_02_f030_s11_to_f031_t11,"simulated_strict_release,raw_topK_reference",False,True,True,18,"100,300","3,7,9,10,12,13,15,17,19",PhC-C2DH-U373,2,30,31,320030,51,0.9999999999999865,PhC-C2DH-U373/02/t030,30,565,457,5,5,PhC-C2DH-U373/02/t031,31,565,457,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00052,ctc_PhC-C2DH-U373_02_f055_s18_to_f056_t18,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","0,2,3,5,6,9,16,19",PhC-C2DH-U373,2,55,56,320055,52,0.9999999999999865,PhC-C2DH-U373/02/t055,55,56,437,5,5,PhC-C2DH-U373/02/t056,56,56,437,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00053,ctc_PhC-C2DH-U373_02_f078_s12_to_f079_t12,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","0,3,8,10,11,15,19",PhC-C2DH-U373,2,78,79,320078,53,0.9999999999999784,PhC-C2DH-U373/02/t078,78,484,446,3,3,PhC-C2DH-U373/02/t079,79,484,446,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00054,ctc_PhC-C2DH-U373_02_f052_s9_to_f053_t9,"simulated_strict_release,raw_topK_reference",False,True,True,6,"100,300","0,2,8",PhC-C2DH-U373,2,52,53,320052,54,0.99999999999997,PhC-C2DH-U373/02/t052,52,634,285,3,3,PhC-C2DH-U373/02/t053,53,633,284,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00055,ctc_PhC-C2DH-U373_02_f024_s7_to_f025_t7,"simulated_strict_release,raw_topK_reference",False,True,True,8,"100,300","7,11,13,15",PhC-C2DH-U373,2,24,25,320024,55,0.9999999999999576,PhC-C2DH-U373/02/t024,24,643,324,3,3,PhC-C2DH-U373/02/t025,25,642,324,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
