domain,row_id,rerun_type,match_level,log_size_tau,alpha,K,seed,released,actual_FTR,raw_topK_FTR,max_observed_e,best_mass_ratio,self_consistency_margin,tau,n_cal_blocks,n_nonempty_null_cal_blocks,block_coverage,p_min_effective,gamma,emax_effective,required_e,evidence_status
materials_discovery,materials_cgcnn_alpha010_K100,size_matched_blockmax,global_original,,0.1,100,3,100,0.07,0.07,164.52842759729413,9.707177228240354,30.033709281952042,10.0,3686,3670,0.9956592512208355,0.00027240533914464724,0.12182910242513326,164.52842759729413,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_cgcnn_alpha010_K100,size_matched_blockmax,strict,0.25,0.1,100,4,86,0.03488372093023256,0.03,33.8739900420639,1.122495195740153,0.13406022211783508,11.627906976744187,3686,3670,0.9956592512208355,0.00027240533914464724,0.12182910242513326,164.52842759729413,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_cgcnn_alpha010_K100,size_matched_blockmax,medium,0.75,0.1,100,4,100,0.03,0.03,79.17012122168208,2.89299406832757,10.572299996997728,10.0,3686,3670,0.9956592512208355,0.00027240533914464724,0.12182910242513326,164.52842759729413,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_cgcnn_alpha010_K100,size_matched_blockmax,loose,1.25,0.1,100,4,100,0.03,0.03,115.43281173068958,4.587832485108861,22.842648964159658,10.0,3686,3670,0.9956592512208355,0.00027240533914464724,0.12182910242513326,164.52842759729413,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_cgcnn_alpha010_K100,size_matched_blockmax,global_original,,0.1,100,4,100,0.03,0.03,164.52842759729413,15.959257476937532,52.697026845987004,10.0,3686,3670,0.9956592512208355,0.00027240533914464724,0.12182910242513326,164.52842759729413,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_cgcnn_alpha010_K100,size_matched_blockmax,strict,0.25,0.1,100,5,85,0.0,0.0,33.187411247503746,1.2085033623278698,1.3491985993685045,11.764705882352942,3686,3668,0.99511665762344,0.0002725538293813028,0.12183719142570042,164.44970887890037,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_cgcnn_alpha010_K100,size_matched_blockmax,medium,0.75,0.1,100,5,100,0.0,0.0,76.72590641435288,3.0213402718769644,11.30614952751258,10.0,3686,3668,0.99511665762344,0.0002725538293813028,0.12183719142570042,164.44970887890037,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_cgcnn_alpha010_K100,size_matched_blockmax,loose,1.25,0.1,100,5,100,0.0,0.0,115.51586700466405,4.836578305529034,23.87448309831398,10.0,3686,3668,0.99511665762344,0.0002725538293813028,0.12183719142570042,164.44970887890037,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_cgcnn_alpha010_K100,size_matched_blockmax,global_original,,0.1,100,5,100,0.0,0.0,164.44970887890037,16.444970887890037,154.44970887890037,10.0,3686,3668,0.99511665762344,0.0002725538293813028,0.12183719142570042,164.44970887890037,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_cgcnn_alpha010_K100,size_matched_blockmax,strict,0.25,0.1,100,6,0,0.0,0.1,34.21679797680324,0.8428632450940767,-2.806013480462912,17.857142857142854,3686,3670,0.9956592512208355,0.00027240533914464724,0.12182910242513326,164.52842759729413,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_cgcnn_alpha010_K100,size_matched_blockmax,medium,0.75,0.1,100,6,86,0.05813953488372093,0.1,77.90541636635454,1.520957632400469,0.23489434877478388,11.627906976744187,3686,3670,0.9956592512208355,0.00027240533914464724,0.12182910242513326,164.52842759729413,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_cgcnn_alpha010_K100,size_matched_blockmax,loose,1.25,0.1,100,6,94,0.07446808510638298,0.1,111.3297666127474,2.062866933905386,0.02671968191149432,10.638297872340425,3686,3670,0.9956592512208355,0.00027240533914464724,0.12182910242513326,164.52842759729413,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_cgcnn_alpha010_K100,size_matched_blockmax,global_original,,0.1,100,6,100,0.1,0.1,164.52842759729413,6.581137103891765,4.415105366987698,10.0,3686,3670,0.9956592512208355,0.00027240533914464724,0.12182910242513326,164.52842759729413,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_cgcnn_alpha010_K100,size_matched_blockmax,strict,0.25,0.1,100,7,45,0.022222222222222223,0.03,32.742734089122344,1.0544813304047675,1.2106962312170602,22.22222222222222,3686,3676,0.9972870320130223,0.0002719608376393799,0.12180486826987404,164.76455676497005,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_cgcnn_alpha010_K100,size_matched_blockmax,medium,0.75,0.1,100,7,100,0.03,0.03,79.64750606459845,2.3047013897271,6.331537874081928,10.0,3686,3676,0.9972870320130223,0.0002719608376393799,0.12180486826987404,164.76455676497005,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_cgcnn_alpha010_K100,size_matched_blockmax,loose,1.25,0.1,100,7,100,0.03,0.03,111.82701522851497,3.2946134276675525,14.0507048954521,10.0,3686,3676,0.9972870320130223,0.0002719608376393799,0.12180486826987404,164.76455676497005,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_cgcnn_alpha010_K100,size_matched_blockmax,global_original,,0.1,100,7,100,0.03,0.03,164.76455676497005,11.368754416782933,24.158213961830135,10.0,3686,3676,0.9972870320130223,0.0002719608376393799,0.12180486826987404,164.76455676497005,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_cgcnn_alpha010_K100,size_matched_blockmax,strict,0.25,0.1,100,8,91,0.07692307692307693,0.08,36.36169041343096,1.2564039693285454,0.37516155453479527,10.989010989010989,3686,3667,0.9948453608247423,0.0002726281352235551,0.12184123798269308,164.4103478313237,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_cgcnn_alpha010_K100,size_matched_blockmax,medium,0.75,0.1,100,8,97,0.07216494845360824,0.08,75.3681943499825,2.80182160972654,6.267592627720685,10.309278350515463,3686,3667,0.9948453608247423,0.0002726281352235551,0.12184123798269308,164.4103478313237,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_cgcnn_alpha010_K100,size_matched_blockmax,loose,1.25,0.1,100,8,100,0.08,0.08,117.49789226891343,4.322656115873134,0.9066718749885556,10.0,3686,3667,0.9948453608247423,0.0002726281352235551,0.12184123798269308,164.4103478313237,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_cgcnn_alpha010_K100,size_matched_blockmax,global_original,,0.1,100,8,100,0.08,0.08,164.4103478313237,10.357851913373393,30.00575900707262,10.0,3686,3667,0.9948453608247423,0.0002726281352235551,0.12184123798269308,164.4103478313237,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_cgcnn_alpha010_K100,size_matched_blockmax,strict,0.25,0.1,100,9,78,0.01282051282051282,0.01,34.3146554403735,1.1288347032509956,0.3489724711886364,12.82051282051282,3686,3670,0.9956592512208355,0.00027240533914464724,0.12182910242513326,164.52842759729413,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_cgcnn_alpha010_K100,size_matched_blockmax,medium,0.75,0.1,100,9,100,0.01,0.01,78.82151889199984,2.66509898018615,9.46523610054225,10.0,3686,3670,0.9956592512208355,0.00027240533914464724,0.12182910242513326,164.52842759729413,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_cgcnn_alpha010_K100,size_matched_blockmax,loose,1.25,0.1,100,9,100,0.01,0.01,112.53380888201436,4.241007971670747,23.039437338019226,10.0,3686,3670,0.9956592512208355,0.00027240533914464724,0.12182910242513326,164.52842759729413,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_cgcnn_alpha010_K100,size_matched_blockmax,global_original,,0.1,100,9,100,0.01,0.01,164.52842759729413,13.820387918172708,52.697026845987004,10.0,3686,3670,0.9956592512208355,0.00027240533914464724,0.12182910242513326,164.52842759729413,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,strict,0.25,0.1,300,0,0,0.0,0.2866666666666667,34.117913533052935,0.6895970182516099,-8.223492135649348,10.638297872340425,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,medium,0.75,0.1,300,0,0,0.0,0.2866666666666667,81.95032499022992,0.8762082394188057,-7.736195367334149,10.79136690647482,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,loose,1.25,0.1,300,0,53,0.09433962264150944,0.2866666666666667,115.68007377991464,1.164077112135809,0.9704935521925719,56.60377358490565,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,global_original,,0.1,300,0,57,0.07017543859649122,0.2866666666666667,164.6858515373797,2.964345327672835,10.124323350875102,52.63157894736842,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,strict,0.25,0.1,300,1,0,0.0,0.21,35.435767384551085,0.7345719833334007,-4.173003083119971,15.706806282722512,3686,3676,0.9972870320130223,0.0002719608376393799,0.12180486826987404,164.76455676497005,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,medium,0.75,0.1,300,1,159,0.06918238993710692,0.21,78.689134711855,1.4331295908259163,0.2782809146790086,18.867924528301888,3686,3676,0.9972870320130223,0.0002719608376393799,0.12180486826987404,164.76455676497005,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,loose,1.25,0.1,300,1,150,0.06,0.21,112.69856413503975,2.0219083066618095,0.6061257084075535,20.0,3686,3676,0.9972870320130223,0.0002719608376393799,0.12180486826987404,164.76455676497005,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,global_original,,0.1,300,1,166,0.10240963855421686,0.21,164.76455676497005,5.272465816479043,0.5114062179721799,18.072289156626503,3686,3676,0.9972870320130223,0.0002719608376393799,0.12180486826987404,164.76455676497005,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,strict,0.25,0.1,300,2,0,0.0,0.19,34.50975819791765,0.8758657255852641,-2.256986807540656,18.181818181818183,3686,3672,0.9962018448182312,0.0002722570106180234,0.12182101890347945,164.60714181580366,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,medium,0.75,0.1,300,2,159,0.09433962264150944,0.19,78.16677605047381,1.2167794100108975,0.013570026086394904,18.867924528301888,3686,3672,0.9962018448182312,0.0002722570106180234,0.12182101890347945,164.60714181580366,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,loose,1.25,0.1,300,2,140,0.07142857142857142,0.19,111.82781130489346,1.748507757956033,0.424560596735823,21.428571428571427,3686,3672,0.9962018448182312,0.0002722570106180234,0.12182101890347945,164.60714181580366,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,global_original,,0.1,300,2,163,0.09202453987730061,0.19,164.60714181580366,5.651511869009259,0.16177778003658005,18.404907975460123,3686,3672,0.9962018448182312,0.0002722570106180234,0.12182101890347945,164.60714181580366,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,strict,0.25,0.1,300,3,0,0.0,0.25,33.43252789202024,0.5490242427533638,-8.927393351381324,10.94890510948905,3686,3670,0.9956592512208355,0.00027240533914464724,0.12182910242513326,164.52842759729413,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,medium,0.75,0.1,300,3,0,0.0,0.25,78.73433491610385,0.5201211239150484,-8.376135150365016,10.56338028169014,3686,3670,0.9956592512208355,0.00027240533914464724,0.12182910242513326,164.52842759729413,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,loose,1.25,0.1,300,3,0,0.0,0.25,113.03150987148702,0.8181284925809081,-7.70516239077577,12.448132780082986,3686,3670,0.9956592512208355,0.00027240533914464724,0.12182910242513326,164.52842759729413,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,global_original,,0.1,300,3,41,0.0,0.25,164.52842759729413,2.0291839403666274,16.342073117266736,73.17073170731706,3686,3670,0.9956592512208355,0.00027240533914464724,0.12182910242513326,164.52842759729413,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,strict,0.25,0.1,300,4,0,0.0,0.26666666666666666,33.43228262897233,0.6092958423354822,-7.572566401436898,14.218009478672984,3686,3671,0.9959305480195334,0.0002723311546840959,0.12182505997986512,164.56778526884978,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,medium,0.75,0.1,300,4,0,0.0,0.26666666666666666,78.55965939127105,0.8986920227289882,-3.873708748872783,24.590163934426226,3686,3671,0.9959305480195334,0.0002723311546840959,0.12182505997986512,164.56778526884978,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,loose,1.25,0.1,300,4,97,0.07216494845360824,0.26666666666666666,111.03866455671314,1.203338473796384,0.5200212537258686,30.92783505154639,3686,3671,0.9959305480195334,0.0002723311546840959,0.12182505997986512,164.56778526884978,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,global_original,,0.1,300,4,103,0.07766990291262135,0.26666666666666666,164.56778526884978,3.675347204337645,10.916811831036284,29.126213592233007,3686,3671,0.9959305480195334,0.0002723311546840959,0.12182505997986512,164.56778526884978,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,strict,0.25,0.1,300,5,0,0.0,0.21,32.39878992068775,0.8428446879397841,-2.806344858218143,17.857142857142858,3686,3672,0.9962018448182312,0.0002722570106180234,0.12182101890347945,164.60714181580366,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,medium,0.75,0.1,300,5,155,0.09032258064516129,0.21,76.89980899056913,1.4667325443536088,1.9505087723671828,19.35483870967742,3686,3672,0.9962018448182312,0.0002722570106180234,0.12182101890347945,164.60714181580366,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,loose,1.25,0.1,300,5,147,0.07482993197278912,0.21,112.45043488286825,1.7747167342898311,1.4362887554809483,20.408163265306122,3686,3672,0.9962018448182312,0.0002722570106180234,0.12182101890347945,164.60714181580366,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,global_original,,0.1,300,5,151,0.08609271523178808,0.21,164.60714181580366,4.993083301746044,0.17345581445576386,19.86754966887417,3686,3672,0.9962018448182312,0.0002722570106180234,0.12182101890347945,164.60714181580366,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,strict,0.25,0.1,300,6,0,0.0,0.35,33.4806377028365,0.4026786950057596,-8.89631165791553,10.273972602739725,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,medium,0.75,0.1,300,6,0,0.0,0.35,77.77334976605486,0.5289421426293334,-8.2361669868881,10.273972602739725,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,loose,1.25,0.1,300,6,0,0.0,0.35,111.45360634297401,0.6558943676572466,-7.358430406378808,10.169491525423728,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,global_original,,0.1,300,6,39,0.05128205128205128,0.35,164.6858515373797,2.086020786140143,12.674371754430823,76.92307692307692,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,strict,0.25,0.1,300,7,0,0.0,0.32666666666666666,33.92102061420024,0.6080884956744375,-7.507209060118379,11.11111111111111,3686,3678,0.9978296256104178,0.0002718129926610492,0.12179680114443378,164.84325750151808,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,medium,0.75,0.1,300,7,0,0.0,0.32666666666666666,78.1215280223751,0.8499392920603273,-5.940853366818214,13.636363636363637,3686,3678,0.9978296256104178,0.0002718129926610492,0.12179680114443378,164.84325750151808,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,loose,1.25,0.1,300,7,0,0.0,0.32666666666666666,112.2002548691271,0.9774657648113965,-2.253423518860359,100.0,3686,3678,0.9978296256104178,0.0002718129926610492,0.12179680114443378,164.84325750151808,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,global_original,,0.1,300,7,101,0.1485148514851485,0.32666666666666666,164.84325750151808,3.516656160032386,0.1442152925019684,29.702970297029697,3686,3678,0.9978296256104178,0.0002718129926610492,0.12179680114443378,164.84325750151808,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,strict,0.25,0.1,300,8,0,0.0,0.29333333333333333,35.874953433493296,0.6313203486469806,-8.233473506474128,10.56338028169014,3686,3671,0.9959305480195334,0.0002723311546840959,0.12182505997986512,164.56778526884978,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,medium,0.75,0.1,300,8,0,0.0,0.29333333333333333,76.85633837405292,0.9052384176340219,-6.461016979498503,68.18181818181817,3686,3671,0.9959305480195334,0.0002723311546840959,0.12182505997986512,164.56778526884978,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,loose,1.25,0.1,300,8,44,0.0,0.29333333333333333,107.03832777981242,1.2901053712085002,0.8312859549230751,68.18181818181817,3686,3671,0.9959305480195334,0.0002723311546840959,0.12182505997986512,164.56778526884978,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,global_original,,0.1,300,8,64,0.015625,0.29333333333333333,164.56778526884978,3.126787920108146,1.8364242323939592,46.875,3686,3671,0.9959305480195334,0.0002723311546840959,0.12182505997986512,164.56778526884978,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,strict,0.25,0.1,300,9,0,0.0,0.21666666666666667,33.726679114574246,0.7073952923544268,-6.225632077565388,21.27659574468085,3686,3671,0.9959305480195334,0.0002723311546840959,0.12182505997986512,164.56778526884978,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,medium,0.75,0.1,300,9,0,0.0,0.21666666666666667,78.99557989397701,0.9845676168713622,-0.5645993827550413,36.58536585365853,3686,3671,0.9959305480195334,0.0002723311546840959,0.12182505997986512,164.56778526884978,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,loose,1.25,0.1,300,9,97,0.061855670103092786,0.21666666666666667,112.90691742245309,1.2804476469666652,1.54515087006979,30.92783505154639,3686,3671,0.9959305480195334,0.0002723311546840959,0.12182505997986512,164.56778526884978,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K300,size_matched_blockmax,global_original,,0.1,300,9,109,0.06422018348623854,0.21666666666666667,164.56778526884978,3.7850590611835453,2.2760102691312873,27.522935779816514,3686,3671,0.9959305480195334,0.0002723311546840959,0.12182505997986512,164.56778526884978,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,strict,0.25,0.1,500,0,0,0.0,0.354,34.117913533052935,0.413758210950966,-8.884925840491688,10.020040080160319,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,medium,0.75,0.1,500,0,0,0.0,0.354,81.95032499022992,0.5257249436512834,-8.7016190869167,10.0,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,loose,1.25,0.1,500,0,0,0.0,0.354,115.68007377991464,0.6984462672814854,-8.425159309763455,10.020040080160319,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,global_original,,0.1,500,0,56,0.05357142857142857,0.354,164.6858515373797,1.778607196603701,0.31173439179346474,89.28571428571428,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,strict,0.25,0.1,500,1,0,0.0,0.304,35.435767384551085,0.4867264950232273,-8.543627001485222,10.060362173038229,3686,3676,0.9972870320130223,0.0002719608376393799,0.12180486826987404,164.76455676497005,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,medium,0.75,0.1,500,1,0,0.0,0.304,78.689134711855,0.8598777544955498,-5.742714979690582,40.983606557377044,3686,3676,0.9972870320130223,0.0002719608376393799,0.12180486826987404,164.76455676497005,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,loose,1.25,0.1,500,1,108,0.018518518518518517,0.304,112.69856413503975,1.2131449839970858,0.9194210280720583,46.29629629629629,3686,3676,0.9972870320130223,0.0002719608376393799,0.12180486826987404,164.76455676497005,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,global_original,,0.1,500,1,136,0.058823529411764705,0.304,164.76455676497005,3.1634794898874254,3.3248956248363584,36.764705882352935,3686,3676,0.9972870320130223,0.0002719608376393799,0.12180486826987404,164.76455676497005,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,strict,0.25,0.1,500,2,0,0.0,0.28,34.50975819791765,0.5637390306494244,-9.181687251193184,10.330578512396693,3686,3672,0.9962018448182312,0.0002722570106180234,0.12182101890347945,164.60714181580366,10.0,completed_candidate_level_materials_rerun
