candidate_id,generator,generator_mode,formula,reduced_formula,chemical_system,anonymous_formula,n_sites,space_group,structure_ref,structure_sha256,generation_rank,generation_status,public_label_status,public_label_sources_checked,structure_match_status,eligible_for_A3_v4
mattergen_smoke_100_00013,MatterGen,mattergen_base_unconditional_smoke,Sm1 Tm1 Zn1 Hg1,SmTmZnHg,Hg-Sm-Tm-Zn,ABCD,4,F-43m,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_20.cif,ed518d4aa1723d91f2daff8858f367f1ba6b22c297b8c611c6012a88753e0afd,13,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00014,MatterGen,mattergen_base_unconditional_smoke,Nd5 Ho2 Tl3 O2,Nd5Ho2Tl3O2,Ho-Nd-O-Tl,A2B2C3D5,12,I4/mmm,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_21.cif,7aa7b75c78ffd57b718deba123fdf746db52399a4bd666d7ac757df95986aeaf,14,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00015,MatterGen,mattergen_base_unconditional_smoke,Hf2 Zr4 Pt4,Hf(ZrPt)2,Hf-Pt-Zr,AB2C2,10,P4/mbm,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_22.cif,da5d9f7279f55e81f08cd85f16c0d1cc9a7bab8a66544f719a32791f672dc700,15,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00016,MatterGen,mattergen_base_unconditional_smoke,K3 La3 Tm1 Te8,K3La3TmTe8,K-La-Te-Tm,AB3C3D8,15,R-3m,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_23.cif,1b1eba3c391842df415b488c286992cc3269319a40545ba78bebba56ed68bd9c,16,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00017,MatterGen,mattergen_base_unconditional_smoke,Be4 Fe2 Ru4,Be2FeRu2,Be-Fe-Ru,AB2C2,10,P4/mbm,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_24.cif,bb5c57646606c744b4b93fba8e4f33522694bbbe7d644fb1a888552ba60566d4,17,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00018,MatterGen,mattergen_base_unconditional_smoke,Hf6 Nb1 Zn2 Si3,Hf6NbZn2Si3,Hf-Nb-Si-Zn,AB2C3D6,12,Cm,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_25.cif,200c969796e4b9df2adbd0c4d4ac006bad19116fe2d92e9d6dc6daec96f07a50,18,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00020,MatterGen,mattergen_base_unconditional_smoke,Sc1 Zn12,ScZn12,Sc-Zn,AB12,13,P6/mmm,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_27.cif,9451350396298bfd13ec849528d5ddd654aec2edde49932fc394090aa596caba,20,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00021,MatterGen,mattergen_base_unconditional_smoke,Ba4 Te2 S1 Cl1,Ba4Te2SCl,Ba-Cl-S-Te,ABC2D4,8,P2/m,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_28.cif,1993239acb4d0e35d2718257efcfe969ef0a2d4e6f2039bc5338da4aad41b861,21,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00023,MatterGen,mattergen_base_unconditional_smoke,Ta7 Ni1 N8,Ta7NiN8,N-Ni-Ta,AB7C8,16,Pm,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_3.cif,ab200b74c51526cc413f2191ed0cb96a30b4bf00897ae508485f8c567dc86085,23,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00024,MatterGen,mattergen_base_unconditional_smoke,H2 Pd8,HPd4,H-Pd,AB4,10,Pmc2_1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_30.cif,b3264c6e35e636beebac10c601f806086e0b9e8591f7fc633d7c7c90b2f97687,24,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00026,MatterGen,mattergen_base_unconditional_smoke,Tb1 Sm2 Er1 N4,TbSm2ErN4,Er-N-Sm-Tb,ABC2D4,8,P2/m,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_32.cif,30fb91d70104ae20ad62c60856a9daaa3b22bacdd513e2beba5f2425c5a05701,26,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00027,MatterGen,mattergen_base_unconditional_smoke,Ba1 Ag1 Pd1 Cl6,BaAgPdCl6,Ag-Ba-Cl-Pd,ABCD6,9,C2,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_33.cif,ed0a0ed4e8b84c1865960a2218b134692f98cd1bd3d4bcd4b02560b0307ac8ba,27,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00028,MatterGen,mattergen_base_unconditional_smoke,Li2 Ca2 Co2 F12,LiCaCoF6,Ca-Co-F-Li,ABCD6,18,Pmmm,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_34.cif,a9178b64cd8d9b76f4996679c3eb6ffa532f6cec98ed5cd4b5c85723a160e994,28,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00029,MatterGen,mattergen_base_unconditional_smoke,Li1 Ho1 Hg1,LiHoHg,Hg-Ho-Li,ABC,3,I4mm,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_35.cif,f2472b7371517d44d788f524a463df0713d5e8fb5fc81c731aed88fb5b38894a,29,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00030,MatterGen,mattergen_base_unconditional_smoke,Ba8 Sn2 Pt2,Ba4SnPt,Ba-Pt-Sn,ABC4,12,C2/c,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_36.cif,e10e3ab9d962e625f300ab3c433d756c951a06932a7a7c7c352511074f014535,30,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00031,MatterGen,mattergen_base_unconditional_smoke,Li2 Sm1 Mg2 Pd2,Li2Sm(MgPd)2,Li-Mg-Pd-Sm,AB2C2D2,7,R3m,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_37.cif,a3a5f8d1077591691cad8ee646dc25b59bf1b2a678ee159d596a5247b7b2bdad,31,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00032,MatterGen,mattergen_base_unconditional_smoke,Sm1 Ho1 Tm3 Tl5,SmHoTm3Tl5,Ho-Sm-Tl-Tm,ABC3D5,10,P4mm,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_38.cif,8700a9aa08d85a1b05503d5c40dc4a52c176d77c9609693559efc62a051ad17c,32,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00033,MatterGen,mattergen_base_unconditional_smoke,Rb2 Na4 Sn4,Rb(NaSn)2,Na-Rb-Sn,AB2C2,10,Cc,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_39.cif,749f18046dde3c0daac0a55f7e89cd9819569c92ddb15e6a9f60c652f22e4cc2,33,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00034,MatterGen,mattergen_base_unconditional_smoke,Sr1 Cd2 Hg2,Sr(CdHg)2,Cd-Hg-Sr,AB2C2,5,I4/mmm,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_4.cif,d30cc892fb3655d737da7164abdc46e7469be454b9f94d5947ec0148f0a20a00,34,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00035,MatterGen,mattergen_base_unconditional_smoke,La1 Er1 Te1 As1,LaErTeAs,As-Er-La-Te,ABCD,4,R3m,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_40.cif,e29e1d1bf20e67151daf6a20f02acf1b884b025c15161c3574a7fa9c772aaa87,35,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00036,MatterGen,mattergen_base_unconditional_smoke,K2 Li2 Y2 I10,KLiYI5,I-K-Li-Y,ABCD5,16,C2/c,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_41.cif,7855eb432044d19ce8f724d152bca2a913e33edc976d5c8e7367b8f0bfe88148,36,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00037,MatterGen,mattergen_base_unconditional_smoke,La2 Tb3 Dy3,La2(TbDy)3,Dy-La-Tb,A2B3C3,8,Imm2,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_42.cif,2661fb1978cc8fb0d348f747835be186c792f395aaf0c66882575aa69151f96f,37,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00040,MatterGen,mattergen_base_unconditional_smoke,Hf1 Fe5 Ge2 Se4,HfFe5(GeSe2)2,Fe-Ge-Hf-Se,AB2C4D5,12,C2/m,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_45.cif,8b3d350ad04c9cffd1c85f0cd28233e297cc39553b5dee73cf8ce78a81cf6bb9,40,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00041,MatterGen,mattergen_base_unconditional_smoke,Sr1 As2 Pt1 Rh1,SrAs2PtRh,As-Pt-Rh-Sr,ABCD2,5,I-4m2,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_46.cif,96ebbe38cfc27b7aeca717f2a52e216b75d86f04821244a0c5f2fc121e94b105,41,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00042,MatterGen,mattergen_base_unconditional_smoke,Rb1 Se2 N2 O6,RbSe2(NO3)2,N-O-Rb-Se,AB2C2D6,11,P1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_47.cif,cec837d11ba6936aab72865e01cf8bbe2741c0271df8353bbb05f31546af3c28,42,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00043,MatterGen,mattergen_base_unconditional_smoke,Tb1 Er1 Mg1 Ga1,TbErMgGa,Er-Ga-Mg-Tb,ABCD,4,F-43m,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_48.cif,c418398f6199cc7360617542d253192876c9c376dc16a778e6e929d2e0aacc35,43,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00045,MatterGen,mattergen_base_unconditional_smoke,Na6 Se5,Na6Se5,Na-Se,A5B6,11,C2/m,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_5.cif,f0f6513670d7c5644ab373d285a17a5602b05355a1826bf934ab14a80ac8a228,45,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00046,MatterGen,mattergen_base_unconditional_smoke,Tm1 Sc1 Zn1 Os1,TmScZnOs,Os-Sc-Tm-Zn,ABCD,4,P4mm,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_50.cif,6122822e4f04d932fc29df560a748ba1ae3ea7ee3fabdabe0a42d82045bdd2cb,46,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00047,MatterGen,mattergen_base_unconditional_smoke,K5 Rb1 Ca2 F10,K5RbCa2F10,Ca-F-K-Rb,AB2C5D10,18,P1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_51.cif,49629d8c647b0bf0d33a82515c3c3175bdab3fe85c96c5dfe08d0536f8cf3439,47,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00048,MatterGen,mattergen_base_unconditional_smoke,Ho2 Zr2 C2 N1,Ho2Zr2C2N,C-Ho-N-Zr,AB2C2D2,7,C2/m,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_52.cif,374f0b1682f378662ce5902e8c66feaa013af3b65ac08459bbc4156dd3e18dd7,48,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00049,MatterGen,mattergen_base_unconditional_smoke,Rb4 Er2 Sc2 Se8,Rb2ErScSe4,Er-Rb-Sc-Se,ABC2D4,16,Imma,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_53.cif,b12d0cabfc1c51a1b5852cd0c9dee245cc522002f83ec2ede2454f1a6d136bf7,49,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00050,MatterGen,mattergen_base_unconditional_smoke,Sr3 Ga1 Hg3 Ge5,Sr3GaHg3Ge5,Ga-Ge-Hg-Sr,AB3C3D5,12,Cm,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_54.cif,6f02998789a340d0ffadbf43ef7a80ade8bb9a3c75bd1793aac413beef8417d1,50,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00051,MatterGen,mattergen_base_unconditional_smoke,Nd1 Ti1 Zn2,NdTiZn2,Nd-Ti-Zn,ABC2,4,P4/mmm,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_55.cif,571119e78d5e63efe09d44aad511fe40827b0447cf600c09be3771026505f490,51,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00052,MatterGen,mattergen_base_unconditional_smoke,Ce2 Nd1 Sm1 N4,Ce2NdSmN4,Ce-N-Nd-Sm,ABC2D4,8,P2/m,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_56.cif,58396b711c248d159e18f8f074ea9c050c4739ca92e816caabc95185bac36dea,52,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00053,MatterGen,mattergen_base_unconditional_smoke,Al1 In1 Hg1 Cl6,AlInHgCl6,Al-Cl-Hg-In,ABCD6,9,P312,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_57.cif,02893c005355badd50302ed539b3952ede53976f0bcfa9c506fe4b938e9354aa,53,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00054,MatterGen,mattergen_base_unconditional_smoke,B2 N2 F1,B2N2F,B-F-N,AB2C2,5,P-1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_58.cif,d6b609e5d8a0586d536c4cd33f4d36993fa60422b07d77d54f62046e021d0c22,54,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00055,MatterGen,mattergen_base_unconditional_smoke,Tb1 Pr2 Pb1 C1,TbPr2PbC,C-Pb-Pr-Tb,ABCD2,5,P4/mmm,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_59.cif,cc36993b3f5ae88e32c96d1efd6859f4b309aec188c76f8d46f0ff095bd42a9f,55,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00056,MatterGen,mattergen_base_unconditional_smoke,K2 Li2 F6,KLiF3,F-K-Li,ABC3,10,P-1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_6.cif,970b67d02b966a0af995a467a2984329e0c1fe46ce9d538a631f9ed8733408ce,56,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00057,MatterGen,mattergen_base_unconditional_smoke,Li2 Ti3 Ga4,Li2Ti3Ga4,Ga-Li-Ti,A2B3C4,9,C2/m,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_60.cif,5f836c9d31f840e4f0dc5f34ddd12e3030b8ecc6a0b3dd15cc88b19f6fae1d25,57,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00058,MatterGen,mattergen_base_unconditional_smoke,Ba1 Cd1 In2 Rh1,BaCdIn2Rh,Ba-Cd-In-Rh,ABCD2,5,P4/mmm,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_61.cif,3ae26f7ab7d3d82fce5ad74f7c0a917d988609e208e866920c9938c1f72ba261,58,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00059,MatterGen,mattergen_base_unconditional_smoke,Mo3 Br2 O9,Mo3Br2O9,Br-Mo-O,A2B3C9,14,Cm,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_62.cif,9325be5c22441c90d11698e7fcf7a4010cfab215ef57f7f7cf5870e5cccce21e,59,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
mattergen_smoke_100_00060,MatterGen,mattergen_base_unconditional_smoke,Ca1 La1 Sm6,CaLaSm6,Ca-La-Sm,ABC6,8,Pmm2,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_63.cif,9ffacbe1feef2cfa93ab14ff0a6b8d926e2e402640b21a634c90e09e174b8165,60,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True
