candidate_id,formula,structure_ref,structure_sha256,score_model,score_model_version,score_status,energy_per_atom,formation_energy_proxy,predicted_e_above_hull_proxy,score,raw_rank
mattergen_pilot_5k_3gpu_04183,Ta2 Nb2 W2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_263.cif,0f60d0cc3bc6c54a4cb27e70a5c1b1028bec45d9952efb17dcfbc0bb9b4e7141,MACE-MP-small,mace_mp_small_smoke,scored,-11.729414621988932,-4.62282761468933,-4.62282761468933,4.62282761468933,24
mattergen_pilot_5k_3gpu_02616,Sm1 Ta1 Al1 O6,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_347.cif,790d9ec7825acc559a1ff167cecf382f8570c25cdb7fbf4643bc5d143ac854eb,MACE-MP-small,mace_mp_small_smoke,scored,-8.426020304361979,-4.594570422277843,-4.594570422277843,4.594570422277843,25
mattergen_pilot_5k_3gpu_02280,Ce1 Y12 In5,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1538.cif,bc41f0c043e8ec3cab3b0bd8a63912872f7e3b9c6dfd253deefbd95987b09f1f,MACE-MP-small,mace_mp_small_smoke,scored,-5.696471744113499,-4.581443085513253,-4.581443085513253,4.581443085513253,26
mattergen_pilot_5k_3gpu_03350,Mg2 Cr4 O8,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1006.cif,7ca0863cbc2f9b49e5d1a3fd5cb3a3e740f2f503cbbbdba044bb394477befabe,MACE-MP-small,mace_mp_small_smoke,scored,-7.270386832101004,-4.580253773635214,-4.580253773635214,4.580253773635214,27
mattergen_pilot_5k_3gpu_02709,Tb1 Y1 Cr2 O8,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_430.cif,9e0f39d5562de93e09da3dff30c5dc133d3b50220c168b4f85ad3af2b1362b37,MACE-MP-small,mace_mp_small_smoke,scored,-7.8072770436604815,-4.55840660552097,-4.55840660552097,4.55840660552097,28
mattergen_pilot_5k_3gpu_00015,La1 Ta2 Re1 O10,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1010.cif,938ea19e895427dff91dac375021ee874f4914b7870c493597e304bd2715b57c,MACE-MP-small,mace_mp_small_smoke,scored,-8.846396309988839,-4.53803007053428,-4.53803007053428,4.53803007053428,29
mattergen_pilot_5k_3gpu_01167,Y7 Er1 Sc2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_537.cif,a747a5e335670764dbf0aeab594b969c188f8d43011e9d83f75eccb4ed34daa9,MACE-MP-small,mace_mp_small_smoke,scored,-6.19036636352539,-4.462153229372667,-4.462153229372667,4.462153229372667,30
mattergen_pilot_5k_3gpu_03485,Sr1 Y2 Ho1 S4,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1128.cif,16c70523ac60c556edcfc2b835e7aa89ea7bb3f3b0c7b5d19ce25047f83fe2ba,MACE-MP-small,mace_mp_small_smoke,scored,-6.442135810852051,-4.376353547309144,-4.376353547309144,4.376353547309144,31
mattergen_pilot_5k_3gpu_01348,Tm6 Ta1 O12,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_70.cif,f4aec6d4f467255e679aa6c3f8210d8ac9f99e8e55d8d99539710c14d074a13d,MACE-MP-small,mace_mp_small_smoke,scored,-8.4523781224301,-4.3540562863936145,-4.3540562863936145,4.3540562863936145,32
mattergen_pilot_5k_3gpu_03961,Ta2 Pd2 Ru2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1557.cif,a0bf0ff120f9e59894316da4a919c410294b9935b142dfd46be4651223cc2f06,MACE-MP-small,mace_mp_small_smoke,scored,-9.131022135416666,-4.349224473727484,-4.349224473727484,4.349224473727484,33
mattergen_pilot_5k_3gpu_03017,Y6 Ho2 C4,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_708.cif,73f47c53ec643c98d3ea5ffc9e625886b3f4ab97cb1aa32cd05e9207948e6d63,MACE-MP-small,mace_mp_small_smoke,scored,-7.347074508666992,-4.342825152927161,-4.342825152927161,4.342825152927161,34
mattergen_pilot_5k_3gpu_02736,Ca2 Ta4 Nb1 N8,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_455.cif,3983e2c84d654ca92fe6830385831d82e6cf1eb04e0a87a5570954288ef6b26f,MACE-MP-small,mace_mp_small_smoke,scored,-9.613658650716145,-4.3285389983894325,-4.3285389983894325,4.3285389983894325,35
mattergen_pilot_5k_3gpu_00053,Y4 Zn1 Ir2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1045.cif,83591bd4cfd3c684b631c36fd047909ddf194a49a57900d1df94045324805622,MACE-MP-small,mace_mp_small_smoke,scored,-6.927628653390067,-4.298331514126909,-4.298331514126909,4.298331514126909,36
mattergen_pilot_5k_3gpu_03034,Y8 Bi4 C2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_723.cif,661598c63c5107145e276dad68644372c42fdbc0aefa0815b1e23ee0379ebe36,MACE-MP-small,mace_mp_small_smoke,scored,-6.640406472342355,-4.26466445543654,-4.26466445543654,4.26466445543654,37
mattergen_pilot_5k_3gpu_03668,Dy2 Ho2 Te2 O4,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1293.cif,2f5c642d19b500002f150d5ac575ace9f7b6f25e42933cee318fe8639912a565,MACE-MP-small,mace_mp_small_smoke,scored,-7.426515197753906,-4.240497040362739,-4.240497040362739,4.240497040362739,38
mattergen_pilot_5k_3gpu_03634,Y9 Ga5 Sn2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1262.cif,523ace370d9bd47b7beedac747aa73f15f8eddef325bdbb8dc2a38d9dee05c23,MACE-MP-small,mace_mp_small_smoke,scored,-5.671967506408691,-4.240164937598381,-4.240164937598381,4.240164937598381,39
mattergen_pilot_5k_3gpu_02289,Li3 Ta1 O4,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1546.cif,19f1a1154907de3bb438167c02b73aeb68164c72bcaade22d7f96738990b0147,MACE-MP-small,mace_mp_small_smoke,scored,-7.141810417175293,-4.224989910237468,-4.224989910237468,4.224989910237468,40
mattergen_pilot_5k_3gpu_04560,Y3 Er1 N4,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_602.cif,7815abc5a486c013cda776778ab0240bc9c0786a42dfc6998c6af755fc2b29a1,MACE-MP-small,mace_mp_small_smoke,scored,-8.870115280151367,-4.215990943293832,-4.215990943293832,4.215990943293832,41
mattergen_pilot_5k_3gpu_04885,Y2 Ho1 Sn1 C1,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_896.cif,a545a2703b2c3273071e175779b7bf25b12ad8767775b92e12b863aaba09d3dc,MACE-MP-small,mace_mp_small_smoke,scored,-6.8046875,-4.201539818415014,-4.201539818415014,4.201539818415014,42
mattergen_pilot_5k_3gpu_01476,Ho8 C1 Se3 S3,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_815.cif,c19635bc11c12b246f73815563af0a03cadd6a49ad598366116c23c94bf44758,MACE-MP-small,mace_mp_small_smoke,scored,-6.126424153645833,-4.178938725177904,-4.178938725177904,4.178938725177904,43
mattergen_pilot_5k_3gpu_01628,Li1 Y2 Sn1 O1,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_952.cif,72bf4ffcc0acbb1d518a48c329b53ed72704fa72b1738f6347ab337a37e6bf2f,MACE-MP-small,mace_mp_small_smoke,scored,-6.2473499298095705,-4.178233956006478,-4.178233956006478,4.178233956006478,44
mattergen_pilot_5k_3gpu_01841,Ta3 Ti2 Mo4,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1142.cif,73cd3e31d01a45a0e3f03b522731431799c5cdaeb89fca15af1c7a0cee66938d,MACE-MP-small,mace_mp_small_smoke,scored,-10.546571519639757,-4.176838276844391,-4.176838276844391,4.176838276844391,45
mattergen_pilot_5k_3gpu_03054,Na1 Y5 Tl2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_741.cif,bc3f68f7b1d7bc29aed6a385e3f6ffbb143ae3f8e63d1736fd4edc526463aeac,MACE-MP-small,mace_mp_small_smoke,scored,-4.885507583618164,-4.154569775457872,-4.154569775457872,4.154569775457872,46
mattergen_pilot_5k_3gpu_00138,Y6 Te2 Pb4,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1121.cif,18cfce98b9d5d109f5580d00783a6545e844a9fcc60fdbc3824faddf9a5c1e28,MACE-MP-small,mace_mp_small_smoke,scored,-5.838651657104492,-4.141429568602813,-4.141429568602813,4.141429568602813,47
mattergen_pilot_5k_3gpu_04321,Ca1 Ho2 Ta1 N4,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_388.cif,504f01ad536612568d9d11ce4ffabccd084fd8d0cf8ba7d33c798a36e19768a8,MACE-MP-small,mace_mp_small_smoke,scored,-8.465174674987793,-4.14004851067442,-4.14004851067442,4.14004851067442,48
mattergen_pilot_5k_3gpu_02142,Li1 Cr1 O2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1413.cif,27f472225206d78db9689679ada3e644257be3ac008a29ff0622fe277b27e43d,MACE-MP-small,mace_mp_small_smoke,scored,-6.759770393371582,-4.09742414365095,-4.09742414365095,4.09742414365095,49
mattergen_pilot_5k_3gpu_00682,Cs1 Ba1 Ta1 Nb1 O7,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1611.cif,99a164881c82fccdf2c832a206c361f97dfe98a82ad2bfacce6088e9fa32457c,MACE-MP-small,mace_mp_small_smoke,scored,-7.963050148703835,-4.069712556693701,-4.069712556693701,4.069712556693701,50
mattergen_pilot_5k_3gpu_02340,Hf1 Ta1 Fe1,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1592.cif,cae795531dbf27055400f450a097d7b284f9513e3296b41522e634a55a691b23,MACE-MP-small,mace_mp_small_smoke,scored,-10.149141311645508,-4.064126852070184,-4.064126852070184,4.064126852070184,51
mattergen_pilot_5k_3gpu_02746,Ta2 Cu2 Ni2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_464.cif,7f184159194eb2a6a84e27165ccf811a35211ca9a407f4aff6e0e4664d1b951b,MACE-MP-small,mace_mp_small_smoke,scored,-7.326791763305664,-4.057650611219368,-4.057650611219368,4.057650611219368,52
mattergen_pilot_5k_3gpu_01844,Cs3 Cr2 F10,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1145.cif,48562ad28ef679797dc99377b52de8dff1ff5d0b93ec09ab731b72ffcacc8d9d,MACE-MP-small,mace_mp_small_smoke,scored,-5.194597880045573,-4.046403213275749,-4.046403213275749,4.046403213275749,53
mattergen_pilot_5k_3gpu_00537,La1 Tb1 Y5 Sc1,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1481.cif,9240fb1cb5c48cf5f196d605c1a29507468eb081a7d7ad2900aadd894bafb715,MACE-MP-small,mace_mp_small_smoke,scored,-6.0023193359375,-4.040148271010198,-4.040148271010198,4.040148271010198,54
mattergen_pilot_5k_3gpu_01472,Tm1 Ta1 Al2 O8,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_811.cif,89ce4e84ea5b401e75f89d69320fcdba6c6de7981cbf5fe744e50915c73e710c,MACE-MP-small,mace_mp_small_smoke,scored,-7.878660837809245,-4.021921662301351,-4.021921662301351,4.021921662301351,55
mattergen_pilot_5k_3gpu_00729,Y6 Ho2 Tm2 Mg2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1654.cif,754d979c63f7a7f1609cf7ccf0c4375c9dee89071fde74b9e92ff5a26e5c6783,MACE-MP-small,mace_mp_small_smoke,scored,-4.986339569091797,-3.991643280212725,-3.991643280212725,3.991643280212725,56
mattergen_pilot_5k_3gpu_00981,Y4 Tm1 Cd1 S8,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_37.cif,65ddc022519509b20b44cf1c259915e26abdeb03760393ed33502d2d416c1b7e,MACE-MP-small,mace_mp_small_smoke,scored,-6.474648611886161,-3.991037674163592,-3.991037674163592,3.991037674163592,57
mattergen_pilot_5k_3gpu_02287,Y2 H2 Se1,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1544.cif,8b7bab0a1d2455abcd7fb05feadd06348e32d826371d29a48ef40a077de4d32f,MACE-MP-small,mace_mp_small_smoke,scored,-5.710494613647461,-3.9534782786657083,-3.9534782786657083,3.9534782786657083,58
mattergen_pilot_5k_3gpu_02054,Cr2 Ni1 Ru1 N1,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1334.cif,98e068361b1af2ad27ae5b44eeb30b44e8ef0db0bac2d5d1425cd0833da9f4c9,MACE-MP-small,mace_mp_small_smoke,scored,-8.574533843994141,-3.9375023593711127,-3.9375023593711127,3.9375023593711127,59
mattergen_pilot_5k_3gpu_02053,Cs2 Sr1 Sm3 F12,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1333.cif,9a60c7685ec4f64a871d41499401fdd99b87cd7976dea891f9ffc2925c60af94,MACE-MP-small,mace_mp_small_smoke,scored,-5.923685285780165,-3.934905662420124,-3.934905662420124,3.934905662420124,60
mattergen_pilot_5k_3gpu_03442,Y5 Tl3 Hg1,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_109.cif,1b7e950de304ddc9b77e0ba3e45c997ae16b9ecd8babc6ebefeb80ced257ed1d,MACE-MP-small,mace_mp_small_smoke,scored,-4.739738464355469,-3.927473874732153,-3.927473874732153,3.927473874732153,61
mattergen_pilot_5k_3gpu_01919,Er5 Sc3 O12,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1212.cif,2b32bd1e5d5a6c3569cda128627c38273be53474954d39e714c65058c4b311e5,MACE-MP-small,mace_mp_small_smoke,scored,-8.574896240234375,-3.884378338960536,-3.884378338960536,3.884378338960536,62
mattergen_pilot_5k_3gpu_00594,Y4 H1 I5,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1532.cif,af46fbed14473b1a5d7ac819fe281253899a69a5128bdf7dc39a5b390fedc88f,MACE-MP-small,mace_mp_small_smoke,scored,-4.7065685272216795,-3.875660085005771,-3.875660085005771,3.875660085005771,63
mattergen_pilot_5k_3gpu_03760,Sm3 Al2 Cr2 O11,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1376.cif,7266835841f3452645a29b359a4b72cf5b32fce0015ec05a635107b5a2a41a62,MACE-MP-small,mace_mp_small_smoke,scored,-7.726134406195746,-3.8611044364924823,-3.8611044364924823,3.8611044364924823,64
mattergen_pilot_5k_3gpu_02157,Ho8 Ir1 Rh2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1427.cif,27b4870c21e7738e4cd05ba72826001b8bf9721b0107eee6e355c12a0d11b75c,MACE-MP-small,mace_mp_small_smoke,scored,-6.00463173606179,-3.8605928431922543,-3.8605928431922543,3.8605928431922543,65
mattergen_pilot_5k_3gpu_00091,Y1 Tm3 I2 O4,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_108.cif,f3c05d80ad4bdb39f618ab504286881411d1bc4cae36b83e89ffb24a2df01d41,MACE-MP-small,mace_mp_small_smoke,scored,-7.107643127441406,-3.8581300214121907,-3.8581300214121907,3.8581300214121907,66
mattergen_pilot_5k_3gpu_02415,Na4 Y3 Ru1 O8,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_166.cif,f570fb5626ae3e23aa88a80ad158c09baa2a30d189206b29e7f0b801e531b961,MACE-MP-small,mace_mp_small_smoke,scored,-6.910866737365723,-3.857404205553392,-3.857404205553392,3.857404205553392,67
mattergen_pilot_5k_3gpu_03458,Pr1 Ho7 P4 Se4,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1103.cif,ca46d00fd2de37221a6801c1257374acf43c8d09b9cd4c744325e4422c29ad6d,MACE-MP-small,mace_mp_small_smoke,scored,-6.29499626159668,-3.855900883800712,-3.855900883800712,3.855900883800712,68
mattergen_pilot_5k_3gpu_03985,Ta2 Fe1 Te4,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1579.cif,fe683232eac20e26a558d4f3346e49fde13a3d1501fc0f412d98152b075b4d8d,MACE-MP-small,mace_mp_small_smoke,scored,-6.6022812979561945,-3.850428399121702,-3.850428399121702,3.850428399121702,69
mattergen_pilot_5k_3gpu_04451,Cr3 P2 Pd3,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_504.cif,6417209bc6fc2ab18e0564fee45ed8d08cac8932a0ea021f645a2ab0f53c68da,MACE-MP-small,mace_mp_small_smoke,scored,-7.08339786529541,-3.836103188160335,-3.836103188160335,3.836103188160335,70
mattergen_pilot_5k_3gpu_03444,Rb2 Ba1 Ce1 F8,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1091.cif,45d4cb45f1d4422124799eca8c7cb480569e6181b6d7562083231ed95b982527,MACE-MP-small,mace_mp_small_smoke,scored,-5.558938344319661,-3.8016347869048985,-3.8016347869048985,3.8016347869048985,71
mattergen_pilot_5k_3gpu_00994,Pr1 Y1 Ho2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_381.cif,98d3ef54e378806c54828856f55853d003bab21f2f55d0ec294ecef323105cc3,MACE-MP-small,mace_mp_small_smoke,scored,-5.0698957443237305,-3.791817842275165,-3.791817842275165,3.791817842275165,72
mattergen_pilot_5k_3gpu_03669,La3 Sc4 Ti1 O12,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1294.cif,0ddb0ee43734f35cad15def22f38b491f9531d50eba948fb8ebb9c6d1a6c7808,MACE-MP-small,mace_mp_small_smoke,scored,-8.756703186035157,-3.7897907007697613,-3.7897907007697613,3.7897907007697613,73
mattergen_pilot_5k_3gpu_02469,Y2 Ho1 Tm1 P4,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_214.cif,64397e92ec0f2dcc76ae3468e4de74938476105fd5645063ec1b31632d9dbe96,MACE-MP-small,mace_mp_small_smoke,scored,-7.047135829925537,-3.782548312591551,-3.782548312591551,3.782548312591551,74
mattergen_pilot_5k_3gpu_00733,Li1 Tb3 Y4 S8,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1658.cif,2f2ce428025e56c7b16e044b1d84be47b1a780cd3bb8bb00cb32044a19fb46a0,MACE-MP-small,mace_mp_small_smoke,scored,-6.593667507171631,-3.770194018329623,-3.770194018329623,3.770194018329623,75
