candidate_id,formula,structure_ref,structure_sha256,chgnet_score,mace_score,consensus_score,consensus_rule,score_status,raw_rank
mattergen_pilot_5k_3gpu_04884,Y6 As1 P3 Se2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_895.cif,0c5de6ec363b03acb2c8494b44df4a76a624d37f975e6547b7259f35b252e029,5.019376963207973,5.049509654269409,5.019376963207973,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,11
mattergen_pilot_5k_3gpu_03479,Y4 Bi1 P1 Se2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1122.cif,5831a2d2f6052fe79b144c991830cca2ee7763a6458adb5168ba1de1c71dba5c,4.914385053983342,4.923716145477666,4.914385053983342,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,12
mattergen_pilot_5k_3gpu_04856,Y8 In2 Co1,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_87.cif,12bff6cd5de7fa38321f0b27dd0124c169b5782f586eba734dc485432d07a2d3,4.9584232643713815,4.90909042805232,4.90909042805232,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,13
mattergen_pilot_5k_3gpu_03662,Ta1 Nb1 O5,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1288.cif,efd2e827dbdb3790cc93dee0ae029e5b144f3a0ccc161e1b9b5cc64ecdbae4eb,4.890709587356508,4.8445079913561395,4.8445079913561395,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,14
mattergen_pilot_5k_3gpu_04782,Y6 Mn1 Si2 O3,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_802.cif,41206a24a2835eb398110eb8a2c4ea5c4b02b74696e219cef94386806a9cfdec,4.921450998077006,4.84073048901211,4.84073048901211,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,15
mattergen_pilot_5k_3gpu_01741,Y6 Se8,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1052.cif,95eae171d99e20e47a3f858487814de471abe65b7fcb6463796bec884e9879d9,4.836529057747095,4.807792602640434,4.807792602640434,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,16
mattergen_pilot_5k_3gpu_02663,Y6 V1 Sb2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_39.cif,4759a29eebc977e2a8c2fc6ac602f45090718c6bcfe20bbe384cd8a676eeb031,4.80229543562092,4.802096834488904,4.802096834488904,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,17
mattergen_pilot_5k_3gpu_01331,Tm1 Ta2 Mo1 O8,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_685.cif,77c018120c62646b9473b8916c28821458a350840924c59a7a2a725a1ec10936,4.980637519951103,4.767574472828791,4.767574472828791,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,18
mattergen_pilot_5k_3gpu_02637,Cs2 Ta2 N2 F6,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_366.cif,ba1e3edb2bb4e6dbd64ad097c7ed67292763502206bd466c3219d769fda181b7,4.799795310505859,4.748416285081342,4.748416285081342,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,19
mattergen_pilot_5k_3gpu_00012,Pr1 Y3,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1008.cif,d3cfb94de0fc4e4395419df6cc21a6fbb2b6a240c4fb4c6109ad1ab05d6f899f,4.792211460593286,4.7405654771628605,4.7405654771628605,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,20
mattergen_pilot_5k_3gpu_00617,Y5 Tm1 Se6,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1553.cif,26fdece26389322848dc52afdc13587710daa517424d4d12379d3dd836b390ef,4.703874885833321,4.670068157375876,4.670068157375876,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,21
mattergen_pilot_5k_3gpu_02532,Ho2 Zr1 Ti1 O7,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_271.cif,e9bf570f9724ffb801483fed35f8182b1ca486ff7f90822a2db08f1b5581f02b,4.658062495472012,4.625168105288015,4.625168105288015,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,22
mattergen_pilot_5k_3gpu_02616,Sm1 Ta1 Al1 O6,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_347.cif,790d9ec7825acc559a1ff167cecf382f8570c25cdb7fbf4643bc5d143ac854eb,4.643250812914782,4.594570422277843,4.594570422277843,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,23
mattergen_pilot_5k_3gpu_02280,Ce1 Y12 In5,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1538.cif,bc41f0c043e8ec3cab3b0bd8a63912872f7e3b9c6dfd253deefbd95987b09f1f,4.584044860020308,4.581443085513253,4.581443085513253,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,24
mattergen_pilot_5k_3gpu_03350,Mg2 Cr4 O8,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1006.cif,7ca0863cbc2f9b49e5d1a3fd5cb3a3e740f2f503cbbbdba044bb394477befabe,5.214516914165664,4.580253773635214,4.580253773635214,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,25
mattergen_pilot_5k_3gpu_02709,Tb1 Y1 Cr2 O8,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_430.cif,9e0f39d5562de93e09da3dff30c5dc133d3b50220c168b4f85ad3af2b1362b37,4.921699691127717,4.55840660552097,4.55840660552097,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,26
mattergen_pilot_5k_3gpu_00015,La1 Ta2 Re1 O10,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1010.cif,938ea19e895427dff91dac375021ee874f4914b7870c493597e304bd2715b57c,4.552877120793833,4.53803007053428,4.53803007053428,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,27
mattergen_pilot_5k_3gpu_02732,Ta3 Mo5,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_451.cif,dc505d76461a2ae3e56d6f45a3624063a307877fc006054505c17754993305f6,4.449729052484876,4.800071510501244,4.449729052484876,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,28
mattergen_pilot_5k_3gpu_01167,Y7 Er1 Sc2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_537.cif,a747a5e335670764dbf0aeab594b969c188f8d43011e9d83f75eccb4ed34daa9,4.448973172868039,4.462153229372667,4.448973172868039,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,29
mattergen_pilot_5k_3gpu_03485,Sr1 Y2 Ho1 S4,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1128.cif,16c70523ac60c556edcfc2b835e7aa89ea7bb3f3b0c7b5d19ce25047f83fe2ba,4.477690367110084,4.376353547309144,4.376353547309144,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,30
mattergen_pilot_5k_3gpu_01348,Tm6 Ta1 O12,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_70.cif,f4aec6d4f467255e679aa6c3f8210d8ac9f99e8e55d8d99539710c14d074a13d,4.3703724454620945,4.3540562863936145,4.3540562863936145,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,31
mattergen_pilot_5k_3gpu_03961,Ta2 Pd2 Ru2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1557.cif,a0bf0ff120f9e59894316da4a919c410294b9935b142dfd46be4651223cc2f06,4.409199491086291,4.349224473727484,4.349224473727484,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,32
mattergen_pilot_5k_3gpu_02736,Ca2 Ta4 Nb1 N8,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_455.cif,3983e2c84d654ca92fe6830385831d82e6cf1eb04e0a87a5570954288ef6b26f,4.423269649691501,4.3285389983894325,4.3285389983894325,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,33
mattergen_pilot_5k_3gpu_03017,Y6 Ho2 C4,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_708.cif,73f47c53ec643c98d3ea5ffc9e625886b3f4ab97cb1aa32cd05e9207948e6d63,4.325765620006003,4.342825152927161,4.325765620006003,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,34
mattergen_pilot_5k_3gpu_00053,Y4 Zn1 Ir2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1045.cif,83591bd4cfd3c684b631c36fd047909ddf194a49a57900d1df94045324805622,4.298352379883069,4.298331514126909,4.298331514126909,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,35
mattergen_pilot_5k_3gpu_03034,Y8 Bi4 C2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_723.cif,661598c63c5107145e276dad68644372c42fdbc0aefa0815b1e23ee0379ebe36,4.387357110928338,4.26466445543654,4.26466445543654,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,36
mattergen_pilot_5k_3gpu_03668,Dy2 Ho2 Te2 O4,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1293.cif,2f5c642d19b500002f150d5ac575ace9f7b6f25e42933cee318fe8639912a565,4.286927725609005,4.240497040362739,4.240497040362739,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,37
mattergen_pilot_5k_3gpu_03634,Y9 Ga5 Sn2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1262.cif,523ace370d9bd47b7beedac747aa73f15f8eddef325bdbb8dc2a38d9dee05c23,4.325881949494006,4.240164937598381,4.240164937598381,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,38
mattergen_pilot_5k_3gpu_02289,Li3 Ta1 O4,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1546.cif,19f1a1154907de3bb438167c02b73aeb68164c72bcaade22d7f96738990b0147,4.231547197999102,4.224989910237468,4.224989910237468,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,39
mattergen_pilot_5k_3gpu_04560,Y3 Er1 N4,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_602.cif,7815abc5a486c013cda776778ab0240bc9c0786a42dfc6998c6af755fc2b29a1,4.273900871672853,4.215990943293832,4.215990943293832,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,40
mattergen_pilot_5k_3gpu_01476,Ho8 C1 Se3 S3,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_815.cif,c19635bc11c12b246f73815563af0a03cadd6a49ad598366116c23c94bf44758,4.270922505338686,4.178938725177904,4.178938725177904,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,41
mattergen_pilot_5k_3gpu_01628,Li1 Y2 Sn1 O1,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_952.cif,72bf4ffcc0acbb1d518a48c329b53ed72704fa72b1738f6347ab337a37e6bf2f,4.270712732167748,4.178233956006478,4.178233956006478,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,42
mattergen_pilot_5k_3gpu_04183,Ta2 Nb2 W2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_263.cif,0f60d0cc3bc6c54a4cb27e70a5c1b1028bec45d9952efb17dcfbc0bb9b4e7141,4.171452753118363,4.62282761468933,4.171452753118363,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,43
mattergen_pilot_5k_3gpu_04885,Y2 Ho1 Sn1 C1,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_896.cif,a545a2703b2c3273071e175779b7bf25b12ad8767775b92e12b863aaba09d3dc,4.1605327039560285,4.201539818415014,4.1605327039560285,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,44
mattergen_pilot_5k_3gpu_03054,Na1 Y5 Tl2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_741.cif,bc3f68f7b1d7bc29aed6a385e3f6ffbb143ae3f8e63d1736fd4edc526463aeac,4.163948561806004,4.154569775457872,4.154569775457872,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,45
mattergen_pilot_5k_3gpu_04321,Ca1 Ho2 Ta1 N4,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_388.cif,504f01ad536612568d9d11ce4ffabccd084fd8d0cf8ba7d33c798a36e19768a8,4.269546298835925,4.14004851067442,4.14004851067442,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,46
mattergen_pilot_5k_3gpu_00138,Y6 Te2 Pb4,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1121.cif,18cfce98b9d5d109f5580d00783a6545e844a9fcc60fdbc3824faddf9a5c1e28,4.119761201729927,4.141429568602813,4.119761201729927,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,47
mattergen_pilot_5k_3gpu_02142,Li1 Cr1 O2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1413.cif,27f472225206d78db9689679ada3e644257be3ac008a29ff0622fe277b27e43d,4.633483953550112,4.09742414365095,4.09742414365095,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,48
mattergen_pilot_5k_3gpu_00682,Cs1 Ba1 Ta1 Nb1 O7,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1611.cif,99a164881c82fccdf2c832a206c361f97dfe98a82ad2bfacce6088e9fa32457c,4.081564418465463,4.069712556693701,4.069712556693701,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,49
mattergen_pilot_5k_3gpu_02340,Hf1 Ta1 Fe1,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1592.cif,cae795531dbf27055400f450a097d7b284f9513e3296b41522e634a55a691b23,4.212424503637387,4.064126852070184,4.064126852070184,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,50
mattergen_pilot_5k_3gpu_02746,Ta2 Cu2 Ni2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_464.cif,7f184159194eb2a6a84e27165ccf811a35211ca9a407f4aff6e0e4664d1b951b,4.125781607748556,4.057650611219368,4.057650611219368,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,51
mattergen_pilot_5k_3gpu_01844,Cs3 Cr2 F10,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1145.cif,48562ad28ef679797dc99377b52de8dff1ff5d0b93ec09ab731b72ffcacc8d9d,4.317100822462164,4.046403213275749,4.046403213275749,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,52
mattergen_pilot_5k_3gpu_01472,Tm1 Ta1 Al2 O8,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_811.cif,89ce4e84ea5b401e75f89d69320fcdba6c6de7981cbf5fe744e50915c73e710c,4.122883439693853,4.021921662301351,4.021921662301351,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,53
mattergen_pilot_5k_3gpu_00729,Y6 Ho2 Tm2 Mg2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1654.cif,754d979c63f7a7f1609cf7ccf0c4375c9dee89071fde74b9e92ff5a26e5c6783,4.044529454857049,3.991643280212725,3.991643280212725,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,54
mattergen_pilot_5k_3gpu_00981,Y4 Tm1 Cd1 S8,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_37.cif,65ddc022519509b20b44cf1c259915e26abdeb03760393ed33502d2d416c1b7e,4.063350627472175,3.991037674163592,3.991037674163592,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,55
mattergen_pilot_5k_3gpu_00537,La1 Tb1 Y5 Sc1,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1481.cif,9240fb1cb5c48cf5f196d605c1a29507468eb081a7d7ad2900aadd894bafb715,3.9890666676411195,4.040148271010198,3.9890666676411195,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,56
mattergen_pilot_5k_3gpu_02054,Cr2 Ni1 Ru1 N1,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1334.cif,98e068361b1af2ad27ae5b44eeb30b44e8ef0db0bac2d5d1425cd0833da9f4c9,4.034758636627471,3.9375023593711127,3.9375023593711127,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,57
mattergen_pilot_5k_3gpu_02053,Cs2 Sr1 Sm3 F12,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1333.cif,9a60c7685ec4f64a871d41499401fdd99b87cd7976dea891f9ffc2925c60af94,3.9162017856377767,3.934905662420124,3.9162017856377767,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,58
mattergen_pilot_5k_3gpu_01841,Ta3 Ti2 Mo4,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1142.cif,73cd3e31d01a45a0e3f03b522731431799c5cdaeb89fca15af1c7a0cee66938d,3.914546569444088,4.176838276844391,3.914546569444088,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,59
mattergen_pilot_5k_3gpu_01919,Er5 Sc3 O12,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1212.cif,2b32bd1e5d5a6c3569cda128627c38273be53474954d39e714c65058c4b311e5,3.912081016874404,3.884378338960536,3.884378338960536,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,60
mattergen_pilot_5k_3gpu_03442,Y5 Tl3 Hg1,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_109.cif,1b7e950de304ddc9b77e0ba3e45c997ae16b9ecd8babc6ebefeb80ced257ed1d,3.883673880485215,3.927473874732153,3.883673880485215,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,61
mattergen_pilot_5k_3gpu_02287,Y2 H2 Se1,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1544.cif,8b7bab0a1d2455abcd7fb05feadd06348e32d826371d29a48ef40a077de4d32f,3.881788568447906,3.9534782786657083,3.881788568447906,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,62
mattergen_pilot_5k_3gpu_00594,Y4 H1 I5,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1532.cif,af46fbed14473b1a5d7ac819fe281253899a69a5128bdf7dc39a5b390fedc88f,3.926974887174071,3.875660085005771,3.875660085005771,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,63
mattergen_pilot_5k_3gpu_03760,Sm3 Al2 Cr2 O11,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1376.cif,7266835841f3452645a29b359a4b72cf5b32fce0015ec05a635107b5a2a41a62,4.16203430223022,3.8611044364924823,3.8611044364924823,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,64
mattergen_pilot_5k_3gpu_02157,Ho8 Ir1 Rh2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1427.cif,27b4870c21e7738e4cd05ba72826001b8bf9721b0107eee6e355c12a0d11b75c,3.9284063759183088,3.8605928431922543,3.8605928431922543,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,65
mattergen_pilot_5k_3gpu_02415,Na4 Y3 Ru1 O8,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_166.cif,f570fb5626ae3e23aa88a80ad158c09baa2a30d189206b29e7f0b801e531b961,3.8596836881699828,3.857404205553392,3.857404205553392,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,66
mattergen_pilot_5k_3gpu_03985,Ta2 Fe1 Te4,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1579.cif,fe683232eac20e26a558d4f3346e49fde13a3d1501fc0f412d98152b075b4d8d,3.9982824016038347,3.850428399121702,3.850428399121702,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,67
mattergen_pilot_5k_3gpu_04451,Cr3 P2 Pd3,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_504.cif,6417209bc6fc2ab18e0564fee45ed8d08cac8932a0ea021f645a2ab0f53c68da,3.9533516470475925,3.836103188160335,3.836103188160335,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,68
mattergen_pilot_5k_3gpu_03458,Pr1 Ho7 P4 Se4,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1103.cif,ca46d00fd2de37221a6801c1257374acf43c8d09b9cd4c744325e4422c29ad6d,3.835050830019503,3.855900883800712,3.835050830019503,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,69
mattergen_pilot_5k_3gpu_00994,Pr1 Y1 Ho2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_381.cif,98d3ef54e378806c54828856f55853d003bab21f2f55d0ec294ecef323105cc3,3.853276180747095,3.791817842275165,3.791817842275165,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,70
mattergen_pilot_5k_3gpu_03669,La3 Sc4 Ti1 O12,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1294.cif,0ddb0ee43734f35cad15def22f38b491f9531d50eba948fb8ebb9c6d1a6c7808,3.787317009038869,3.7897907007697613,3.787317009038869,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,71
mattergen_pilot_5k_3gpu_00733,Li1 Tb3 Y4 S8,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1658.cif,2f2ce428025e56c7b16e044b1d84be47b1a780cd3bb8bb00cb32044a19fb46a0,3.852318570264309,3.770194018329623,3.770194018329623,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,72
mattergen_pilot_5k_3gpu_00263,Sm1 Ho5,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1234.cif,7078d3892046bf2084cf79d97f1b957e458f0af9cb2061d49663b31d51615d2e,3.7770973160066266,3.7624725820943996,3.7624725820943996,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,73
mattergen_pilot_5k_3gpu_02469,Y2 Ho1 Tm1 P4,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_214.cif,64397e92ec0f2dcc76ae3468e4de74938476105fd5645063ec1b31632d9dbe96,3.7592217104042946,3.782548312591551,3.7592217104042946,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,74
mattergen_pilot_5k_3gpu_03444,Rb2 Ba1 Ce1 F8,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1091.cif,45d4cb45f1d4422124799eca8c7cb480569e6181b6d7562083231ed95b982527,3.7577867175896182,3.8016347869048985,3.7577867175896182,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,75
mattergen_pilot_5k_3gpu_03010,Ca2 Y3 Bi3 O12,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_701.cif,28b11cf9331c017bcf1b55a241d9cab6a949107270132daab449d642623abf84,3.8113590414555047,3.753114311759873,3.753114311759873,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,76
mattergen_pilot_5k_3gpu_04230,Rb1 Ho1 Cr1 Cl6,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_305.cif,ebff3fe66846750381016a361faf130646643a2e8dc4113b48e0efe509d21703,3.8470566639901276,3.7526846638902116,3.7526846638902116,"-max(CHGNet_formation_proxy,MACE_formation_proxy)",scored,77
