candidate_id,generator,generator_mode,formula,reduced_formula,chemical_system,anonymous_formula,n_sites,space_group,structure_ref,structure_sha256,generation_rank,generation_status,public_label_status,public_label_sources_checked,structure_match_status,eligible_for_A3_v4,consensus_score,score_status,raw_rank,frozen_model_score,block_id,_evalue,parc_release_flag
mattergen_pilot_5k_3gpu_03350,MatterGen,mattergen_base_unconditional_smoke,Mg2 Cr4 O8,MgCr2O4,Cr-Mg-O,AB2C4,14,C2/m,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1006.cif,7ca0863cbc2f9b49e5d1a3fd5cb3a3e740f2f503cbbbdba044bb394477befabe,3350,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.580253773635214,scored,25,4.580253773635214,Cr-Mg-O,14.838543096304196,True
mattergen_pilot_5k_3gpu_02709,MatterGen,mattergen_base_unconditional_smoke,Tb1 Y1 Cr2 O8,TbYCr2O8,Cr-O-Tb-Y,ABC2D8,12,I-4m2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_430.cif,9e0f39d5562de93e09da3dff30c5dc133d3b50220c168b4f85ad3af2b1362b37,2709,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.55840660552097,scored,26,4.55840660552097,Cr-O-Tb-Y,14.838543096304196,True
mattergen_pilot_5k_3gpu_00015,MatterGen,mattergen_base_unconditional_smoke,La1 Ta2 Re1 O10,LaTa2ReO10,La-O-Re-Ta,ABC2D10,14,Cm,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1010.cif,938ea19e895427dff91dac375021ee874f4914b7870c493597e304bd2715b57c,15,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.53803007053428,scored,27,4.53803007053428,La-O-Re-Ta,14.838543096304196,True
mattergen_pilot_5k_3gpu_02732,MatterGen,mattergen_base_unconditional_smoke,Ta3 Mo5,Ta3Mo5,Mo-Ta,A3B5,8,Pm,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_451.cif,dc505d76461a2ae3e56d6f45a3624063a307877fc006054505c17754993305f6,2732,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.449729052484876,scored,28,4.449729052484876,Mo-Ta,14.838543096304196,True
mattergen_pilot_5k_3gpu_01167,MatterGen,mattergen_base_unconditional_smoke,Y7 Er1 Sc2,Y7ErSc2,Er-Sc-Y,AB2C7,10,Cm,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_537.cif,a747a5e335670764dbf0aeab594b969c188f8d43011e9d83f75eccb4ed34daa9,1167,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.448973172868039,scored,29,4.448973172868039,Er-Sc-Y,14.838543096304196,True
mattergen_pilot_5k_3gpu_03485,MatterGen,mattergen_base_unconditional_smoke,Sr1 Y2 Ho1 S4,SrY2HoS4,Ho-S-Sr-Y,ABC2D4,8,P2/m,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1128.cif,16c70523ac60c556edcfc2b835e7aa89ea7bb3f3b0c7b5d19ce25047f83fe2ba,3485,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.376353547309144,scored,30,4.376353547309144,Ho-S-Sr-Y,14.838543096304196,True
mattergen_pilot_5k_3gpu_01348,MatterGen,mattergen_base_unconditional_smoke,Tm6 Ta1 O12,Tm6TaO12,O-Ta-Tm,AB6C12,19,Cm,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_70.cif,f4aec6d4f467255e679aa6c3f8210d8ac9f99e8e55d8d99539710c14d074a13d,1348,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.3540562863936145,scored,31,4.3540562863936145,O-Ta-Tm,14.838543096304196,True
mattergen_pilot_5k_3gpu_03961,MatterGen,mattergen_base_unconditional_smoke,Ta2 Pd2 Ru2,TaPdRu,Pd-Ru-Ta,ABC,6,Amm2,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1557.cif,a0bf0ff120f9e59894316da4a919c410294b9935b142dfd46be4651223cc2f06,3961,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.349224473727484,scored,32,4.349224473727484,Pd-Ru-Ta,14.838543096304196,True
mattergen_pilot_5k_3gpu_02736,MatterGen,mattergen_base_unconditional_smoke,Ca2 Ta4 Nb1 N8,Ca2Ta4NbN8,Ca-N-Nb-Ta,AB2C4D8,15,C2/m,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_455.cif,3983e2c84d654ca92fe6830385831d82e6cf1eb04e0a87a5570954288ef6b26f,2736,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.3285389983894325,scored,33,4.3285389983894325,Ca-N-Nb-Ta,14.838543096304196,True
mattergen_pilot_5k_3gpu_03017,MatterGen,mattergen_base_unconditional_smoke,Y6 Ho2 C4,Y3HoC2,C-Ho-Y,AB2C3,12,P2_1/m,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_708.cif,73f47c53ec643c98d3ea5ffc9e625886b3f4ab97cb1aa32cd05e9207948e6d63,3017,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.325765620006003,scored,34,4.325765620006003,C-Ho-Y,14.838543096304196,True
mattergen_pilot_5k_3gpu_00053,MatterGen,mattergen_base_unconditional_smoke,Y4 Zn1 Ir2,Y4ZnIr2,Ir-Y-Zn,AB2C4,7,R3m,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1045.cif,83591bd4cfd3c684b631c36fd047909ddf194a49a57900d1df94045324805622,53,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.298331514126909,scored,35,4.298331514126909,Ir-Y-Zn,14.838543096304196,True
mattergen_pilot_5k_3gpu_03034,MatterGen,mattergen_base_unconditional_smoke,Y8 Bi4 C2,Y4Bi2C,Bi-C-Y,AB2C4,14,Cmmm,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_723.cif,661598c63c5107145e276dad68644372c42fdbc0aefa0815b1e23ee0379ebe36,3034,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.26466445543654,scored,36,4.26466445543654,Bi-C-Y,14.838543096304196,True
mattergen_pilot_5k_3gpu_03668,MatterGen,mattergen_base_unconditional_smoke,Dy2 Ho2 Te2 O4,DyHoTeO2,Dy-Ho-O-Te,ABCD2,10,P2_1/m,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1293.cif,2f5c642d19b500002f150d5ac575ace9f7b6f25e42933cee318fe8639912a565,3668,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.240497040362739,scored,37,4.240497040362739,Dy-Ho-O-Te,14.838543096304196,True
mattergen_pilot_5k_3gpu_03634,MatterGen,mattergen_base_unconditional_smoke,Y9 Ga5 Sn2,Y9Ga5Sn2,Ga-Sn-Y,A2B5C9,16,Cm,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1262.cif,523ace370d9bd47b7beedac747aa73f15f8eddef325bdbb8dc2a38d9dee05c23,3634,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.240164937598381,scored,38,4.240164937598381,Ga-Sn-Y,14.838543096304196,True
mattergen_pilot_5k_3gpu_02289,MatterGen,mattergen_base_unconditional_smoke,Li3 Ta1 O4,Li3TaO4,Li-O-Ta,AB3C4,8,I4mm,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1546.cif,19f1a1154907de3bb438167c02b73aeb68164c72bcaade22d7f96738990b0147,2289,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.224989910237468,scored,39,4.224989910237468,Li-O-Ta,14.838543096304196,True
mattergen_pilot_5k_3gpu_04560,MatterGen,mattergen_base_unconditional_smoke,Y3 Er1 N4,Y3ErN4,Er-N-Y,AB3C4,8,Cmmm,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_602.cif,7815abc5a486c013cda776778ab0240bc9c0786a42dfc6998c6af755fc2b29a1,4560,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.215990943293832,scored,40,4.215990943293832,Er-N-Y,14.838543096304196,True
mattergen_pilot_5k_3gpu_01476,MatterGen,mattergen_base_unconditional_smoke,Ho8 C1 Se3 S3,Ho8C(SeS)3,C-Ho-S-Se,AB3C3D8,15,R-3m,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_815.cif,c19635bc11c12b246f73815563af0a03cadd6a49ad598366116c23c94bf44758,1476,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.178938725177904,scored,41,4.178938725177904,C-Ho-S-Se,14.838543096304196,True
mattergen_pilot_5k_3gpu_01628,MatterGen,mattergen_base_unconditional_smoke,Li1 Y2 Sn1 O1,LiY2SnO,Li-O-Sn-Y,ABCD2,5,P4/mmm,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_952.cif,72bf4ffcc0acbb1d518a48c329b53ed72704fa72b1738f6347ab337a37e6bf2f,1628,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.178233956006478,scored,42,4.178233956006478,Li-O-Sn-Y,14.838543096304196,True
mattergen_pilot_5k_3gpu_04183,MatterGen,mattergen_base_unconditional_smoke,Ta2 Nb2 W2,TaNbW,Nb-Ta-W,ABC,6,P-3m1,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_263.cif,0f60d0cc3bc6c54a4cb27e70a5c1b1028bec45d9952efb17dcfbc0bb9b4e7141,4183,pymatgen_readable_smoke_candidate,no_wbm_matbench_formula_match,WBM_Matbench_formula_level;MP_OQMD_Alexandria_GNoME_unavailable_in_smoke,not_run_smoke_formula_level_only,True,4.171452753118363,scored,43,4.171452753118363,Nb-Ta-W,14.838543096304196,True
