candidate_id,formula,structure_ref,structure_sha256,score_model,score_model_version,score_status,energy_per_atom,formation_energy_proxy,predicted_e_above_hull_proxy,score,raw_rank
mattergen_smoke_100_00036,K2 Li2 Y2 I10,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_41.cif,7855eb432044d19ce8f724d152bca2a913e33edc976d5c8e7367b8f0bfe88148,CHGNet,CHGNet.load_smoke,scored,-3.7550392150878906,-2.4898769375894534,-2.4898769375894534,2.4898769375894534,13
mattergen_smoke_100_00048,Ho2 Zr2 C2 N1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_52.cif,374f0b1682f378662ce5902e8c66feaa013af3b65ac08459bbc4156dd3e18dd7,CHGNet,CHGNet.load_smoke,scored,-8.584707260131836,-2.367783779537847,-2.367783779537847,2.367783779537847,14
mattergen_smoke_100_00093,Li1 Y1 In1 Au1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_93.cif,acf0426cad3157007b88f37cebca3f2e912c6fffce18f677940bae7417d63e9e,CHGNet,CHGNet.load_smoke,scored,-4.2172441482543945,-2.3183406217231193,-2.3183406217231193,2.3183406217231193,15
mattergen_smoke_100_00061,Ba1 Cu2 Ag1 F6,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_64.cif,f2df461617f492dfdc302943e248fa3a117e1bb2346074f31a19f1ffa9289abf,CHGNet,CHGNet.load_smoke,scored,-4.700292587280273,-2.2960607837190103,-2.2960607837190103,2.2960607837190103,16
mattergen_smoke_100_00021,Ba4 Te2 S1 Cl1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_28.cif,1993239acb4d0e35d2718257efcfe969ef0a2d4e6f2039bc5338da4aad41b861,CHGNet,CHGNet.load_smoke,scored,-4.6790547370910645,-2.217341446322257,-2.217341446322257,2.217341446322257,17
mattergen_smoke_100_00064,Cs3 La2 Dy1 Se6,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_67.cif,a09ab9c00a008d8aa221abd8907817163e6bf160f89a44f25d662ef494b3bf2f,CHGNet,CHGNet.load_smoke,scored,-5.198334217071533,-1.99824891038058,-1.99824891038058,1.99824891038058,18
mattergen_smoke_100_00009,Cs3 Ce2 Dy1 Se6,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_17.cif,1e47623039c076f22fc5676e4e3fa6a953d0dce45dbee62401ffd94ef176f2a8,CHGNet,CHGNet.load_smoke,scored,-5.276675224304199,-1.930780400007587,-1.930780400007587,1.930780400007587,19
mattergen_smoke_100_00049,Rb4 Er2 Sc2 Se8,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_53.cif,b12d0cabfc1c51a1b5852cd0c9dee245cc522002f83ec2ede2454f1a6d136bf7,CHGNet,CHGNet.load_smoke,scored,-5.210528373718262,-1.8203791960745748,-1.8203791960745748,1.8203791960745748,20
mattergen_smoke_100_00014,Nd5 Ho2 Tl3 O2,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_21.cif,7aa7b75c78ffd57b718deba123fdf746db52399a4bd666d7ac757df95986aeaf,CHGNet,CHGNet.load_smoke,scored,-5.377228736877441,-1.819067741436089,-1.819067741436089,1.819067741436089,21
mattergen_smoke_100_00026,Tb1 Sm2 Er1 N4,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_32.cif,30fb91d70104ae20ad62c60856a9daaa3b22bacdd513e2beba5f2425c5a05701,CHGNet,CHGNet.load_smoke,scored,-8.239130020141602,-1.7220954232260084,-1.7220954232260084,1.7220954232260084,22
mattergen_smoke_100_00016,K3 La3 Tm1 Te8,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_23.cif,1b1eba3c391842df415b488c286992cc3269319a40545ba78bebba56ed68bd9c,CHGNet,CHGNet.load_smoke,scored,-4.819110870361328,-1.6803451392477506,-1.6803451392477506,1.6803451392477506,23
mattergen_smoke_100_00027,Ba1 Ag1 Pd1 Cl6,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_33.cif,ed0a0ed4e8b84c1865960a2218b134692f98cd1bd3d4bcd4b02560b0307ac8ba,CHGNet,CHGNet.load_smoke,scored,-3.8644845485687256,-1.6665941559013255,-1.6665941559013255,1.6665941559013255,24
mattergen_smoke_100_00035,La1 Er1 Te1 As1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_40.cif,e29e1d1bf20e67151daf6a20f02acf1b884b025c15161c3574a7fa9c772aaa87,CHGNet,CHGNet.load_smoke,scored,-5.970415115356445,-1.6658390591317103,-1.6658390591317103,1.6658390591317103,25
mattergen_smoke_100_00052,Ce2 Nd1 Sm1 N4,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_56.cif,58396b711c248d159e18f8f074ea9c050c4739ca92e816caabc95185bac36dea,CHGNet,CHGNet.load_smoke,scored,-8.492120742797852,-1.6058354210587078,-1.6058354210587078,1.6058354210587078,26
mattergen_smoke_100_00087,Sr4 Cd2 O2,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_88.cif,befc3d940b433c5222db871a2c0e28b249e2202055b975225e1f381330e5d536,CHGNet,CHGNet.load_smoke,scored,-3.8185155391693115,-1.5881696095340039,-1.5881696095340039,1.5881696095340039,27
mattergen_smoke_100_00029,Li1 Ho1 Hg1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_35.cif,f2472b7371517d44d788f524a463df0713d5e8fb5fc81c731aed88fb5b38894a,CHGNet,CHGNet.load_smoke,scored,-2.5402650833129883,-1.5506950969060644,-1.5506950969060644,1.5506950969060644,28
mattergen_smoke_100_00053,Al1 In1 Hg1 Cl6,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_57.cif,02893c005355badd50302ed539b3952ede53976f0bcfa9c506fe4b938e9354aa,CHGNet,CHGNet.load_smoke,scored,-3.5028538703918457,-1.5466964836287815,-1.5466964836287815,1.5466964836287815,29
mattergen_smoke_100_00078,Tm2 Tl2 Ag1 S5,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_8.cif,fff36939eb76af72ebf9b8baa1f7b5496bb903d29a7e3c01dae533cffbf9cdfe,CHGNet,CHGNet.load_smoke,scored,-5.1460371017456055,-1.5231734089572435,-1.5231734089572435,1.5231734089572435,30
mattergen_smoke_100_00059,Mo3 Br2 O9,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_62.cif,9325be5c22441c90d11698e7fcf7a4010cfab215ef57f7f7cf5870e5cccce21e,CHGNet,CHGNet.load_smoke,scored,-7.257080554962158,-1.5195322195923158,-1.5195322195923158,1.5195322195923158,31
mattergen_smoke_100_00065,Li2 Dy2 Tl2 Se6,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_68.cif,44e5c9fddf52c69691b3a8e17a2145b8c3165c36f73e0e17cba08cd3df1f36f8,CHGNet,CHGNet.load_smoke,scored,-4.624176979064941,-1.4112075123454235,-1.4112075123454235,1.4112075123454235,32
mattergen_smoke_100_00079,Tl4 Br6,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_80.cif,f1e8d32888db5102948204b9cff7eff7838ed3eeeda321bed72897741b4600d3,CHGNet,CHGNet.load_smoke,scored,-2.9720706939697266,-1.1918613015657304,-1.1918613015657304,1.1918613015657304,33
mattergen_smoke_100_00008,Sr2 Li2 Mn3 Se9,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_16.cif,a23ddb7290a59a88d7cb1650cec582b1924aefee0a41615483d3bc2e64a94c68,CHGNet,CHGNet.load_smoke,scored,-5.242201328277588,-1.1402196836547054,-1.1402196836547054,1.1402196836547054,34
mattergen_smoke_100_00045,Na6 Se5,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_5.cif,f0f6513670d7c5644ab373d285a17a5602b05355a1826bf934ab14a80ac8a228,CHGNet,CHGNet.load_smoke,scored,-3.3964836597442627,-1.1261367987013355,-1.1261367987013355,1.1261367987013355,35
mattergen_smoke_100_00076,Tb2 Ge4 Ir1 Pd3,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_78.cif,73eb9696f0ef4a8b32bd313243c0d1e5a4b5cb08cc5334a4ee191b8039635602,CHGNet,CHGNet.load_smoke,scored,-6.005867004394531,-1.0845997190613383,-1.0845997190613383,1.0845997190613383,36
mattergen_smoke_100_00054,B2 N2 F1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_58.cif,d6b609e5d8a0586d536c4cd33f4d36993fa60422b07d77d54f62046e021d0c22,CHGNet,CHGNet.load_smoke,scored,-7.3933000564575195,-1.027829224346129,-1.027829224346129,1.027829224346129,37
mattergen_smoke_100_00085,La3 Pr12 Ho5,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_86.cif,032e436ef9442e84ea017cb24d894234885704174b3d6e0a9c7164ae33ce4936,CHGNet,CHGNet.load_smoke,scored,-4.700357437133789,-1.0081597959323285,-1.0081597959323285,1.0081597959323285,38
mattergen_smoke_100_00015,Hf2 Zr4 Pt4,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_22.cif,da5d9f7279f55e81f08cd85f16c0d1cc9a7bab8a66544f719a32791f672dc700,CHGNet,CHGNet.load_smoke,scored,-8.70634937286377,-0.9196027359891188,-0.9196027359891188,0.9196027359891188,39
mattergen_smoke_100_00042,Rb1 Se2 N2 O6,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_47.cif,cec837d11ba6936aab72865e01cf8bbe2741c0271df8353bbb05f31546af3c28,CHGNet,CHGNet.load_smoke,scored,-5.836821556091309,-0.9025725832456759,-0.9025725832456759,0.9025725832456759,40
mattergen_smoke_100_00041,Sr1 As2 Pt1 Rh1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_46.cif,96ebbe38cfc27b7aeca717f2a52e216b75d86f04821244a0c5f2fc121e94b105,CHGNet,CHGNet.load_smoke,scored,-5.681577682495117,-0.8914213323896583,-0.8914213323896583,0.8914213323896583,41
mattergen_smoke_100_00077,Tm1 Mg1 Ga1 Pd1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_79.cif,24e9df27ef84b2a573366447294c149ffa0237861b80bfcb3d8af8a58d440426,CHGNet,CHGNet.load_smoke,scored,-4.249414443969727,-0.8628253137105304,-0.8628253137105304,0.8628253137105304,42
mattergen_smoke_100_00032,Sm1 Ho1 Tm3 Tl5,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_38.cif,8700a9aa08d85a1b05503d5c40dc4a52c176d77c9609693559efc62a051ad17c,CHGNet,CHGNet.load_smoke,scored,-3.779961347579956,-0.8414879568935141,-0.8414879568935141,0.8414879568935141,43
mattergen_smoke_100_00040,Hf1 Fe5 Ge2 Se4,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_45.cif,8b3d350ad04c9cffd1c85f0cd28233e297cc39553b5dee73cf8ce78a81cf6bb9,CHGNet,CHGNet.load_smoke,scored,-6.8349103927612305,-0.7939117968791445,-0.7939117968791445,0.7939117968791445,44
mattergen_smoke_100_00001,Tm1 Mg1 Zn1 Pd1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_1.cif,4f8921f2b7e12fd7f6a0462f24c9b6d2a4407677826fcdc49c93c1f8f3e3961d,CHGNet,CHGNet.load_smoke,scored,-3.730675220489502,-0.7912366509836373,-0.7912366509836373,0.7912366509836373,45
mattergen_smoke_100_00098,Sr3 Te3 Rh4,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_98.cif,94d0bc7629e0c18b90b7448d5cbef80aa1cede29cda960985a8a946a4c2bc96d,CHGNet,CHGNet.load_smoke,scored,-5.090455055236816,-0.7697374306774698,-0.7697374306774698,0.7697374306774698,46
mattergen_smoke_100_00089,Sr2 Li2 Sn3,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_9.cif,86a10beaa725d6b8e13f05c040642106ca2c1bed46e5c25754b0edd057cda9fc,CHGNet,CHGNet.load_smoke,scored,-3.297118663787842,-0.6158895169600331,-0.6158895169600331,0.6158895169600331,47
mattergen_smoke_100_00071,Li1 Te3,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_73.cif,c06077e36176c509da5e1ce77fdb6ce533d7c2bc07a06a5a20f70f246b8e0672,CHGNet,CHGNet.load_smoke,scored,-3.3682594299316406,-0.6115589125902972,-0.6115589125902972,0.6115589125902972,48
mattergen_smoke_100_00031,Li2 Sm1 Mg2 Pd2,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_37.cif,a3a5f8d1077591691cad8ee646dc25b59bf1b2a678ee159d596a5247b7b2bdad,CHGNet,CHGNet.load_smoke,scored,-3.6466922760009766,-0.599444449123248,-0.599444449123248,0.599444449123248,49
mattergen_smoke_100_00030,Ba8 Sn2 Pt2,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_36.cif,e10e3ab9d962e625f300ab3c433d756c951a06932a7a7c7c352511074f014535,CHGNet,CHGNet.load_smoke,scored,-3.5399961471557617,-0.5625738805877876,-0.5625738805877876,0.5625738805877876,50
mattergen_smoke_100_00046,Tm1 Sc1 Zn1 Os1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_50.cif,6122822e4f04d932fc29df560a748ba1ae3ea7ee3fabdabe0a42d82045bdd2cb,CHGNet,CHGNet.load_smoke,scored,-6.278998851776123,-0.49628547353325114,-0.49628547353325114,0.49628547353325114,51
mattergen_smoke_100_00018,Hf6 Nb1 Zn2 Si3,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_25.cif,200c969796e4b9df2adbd0c4d4ac006bad19116fe2d92e9d6dc6daec96f07a50,CHGNet,CHGNet.load_smoke,scored,-7.812482833862305,-0.43724787875736837,-0.43724787875736837,0.43724787875736837,52
mattergen_smoke_100_00083,La1 Nd1 Zn1 Rh1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_84.cif,0d0793180d85a549cdc5431dad28daa265bde5f980c34e50412e28315cbc3f98,CHGNet,CHGNet.load_smoke,scored,-5.111465930938721,-0.4202090267890055,-0.4202090267890055,0.4202090267890055,53
mattergen_smoke_100_00050,Sr3 Ga1 Hg3 Ge5,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_54.cif,6f02998789a340d0ffadbf43ef7a80ade8bb9a3c75bd1793aac413beef8417d1,CHGNet,CHGNet.load_smoke,scored,-3.033831834793091,-0.4097094770284846,-0.4097094770284846,0.4097094770284846,54
mattergen_smoke_100_00043,Tb1 Er1 Mg1 Ga1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_48.cif,c418398f6199cc7360617542d253192876c9c376dc16a778e6e929d2e0aacc35,CHGNet,CHGNet.load_smoke,scored,-3.802982807159424,-0.3998693903851125,-0.3998693903851125,0.3998693903851125,55
mattergen_smoke_100_00080,Sb2 P5 H4 Se9,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_81.cif,5ad96ee1f0894a663b4031f096cad8b899fb1de0571be2cbd523c6a8e2ef64d9,CHGNet,CHGNet.load_smoke,scored,-4.34828519821167,-0.38317748385980277,-0.38317748385980277,0.38317748385980277,56
mattergen_smoke_100_00055,Tb1 Pr2 Pb1 C1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_59.cif,cc36993b3f5ae88e32c96d1efd6859f4b309aec188c76f8d46f0ff095bd42a9f,CHGNet,CHGNet.load_smoke,scored,-5.818999290466309,-0.3482707762395343,-0.3482707762395343,0.3482707762395343,57
mattergen_smoke_100_00024,H2 Pd8,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_30.cif,b3264c6e35e636beebac10c601f806086e0b9e8591f7fc633d7c7c90b2f97687,CHGNet,CHGNet.load_smoke,scored,-4.873889923095703,-0.34024914180939003,-0.34024914180939003,0.34024914180939003,58
mattergen_smoke_100_00058,Ba1 Cd1 In2 Rh1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_61.cif,3ae26f7ab7d3d82fce5ad74f7c0a917d988609e208e866920c9938c1f72ba261,CHGNet,CHGNet.load_smoke,scored,-3.4639956951141357,-0.3379771727683538,-0.3379771727683538,0.3379771727683538,59
mattergen_smoke_100_00057,Li2 Ti3 Ga4,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_60.cif,5f836c9d31f840e4f0dc5f34ddd12e3030b8ecc6a0b3dd15cc88b19f6fae1d25,CHGNet,CHGNet.load_smoke,scored,-4.703764915466309,-0.3280092880441501,-0.3280092880441501,0.3280092880441501,60
mattergen_smoke_100_00017,Be4 Fe2 Ru4,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_24.cif,bb5c57646606c744b4b93fba8e4f33522694bbbe7d644fb1a888552ba60566d4,CHGNet,CHGNet.load_smoke,scored,-7.11828088760376,-0.30214078867271343,-0.30214078867271343,0.30214078867271343,61
mattergen_smoke_100_00033,Rb2 Na4 Sn4,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_39.cif,749f18046dde3c0daac0a55f7e89cd9819569c92ddb15e6a9f60c652f22e4cc2,CHGNet,CHGNet.load_smoke,scored,-2.551715612411499,-0.27214150464290254,-0.27214150464290254,0.27214150464290254,62
mattergen_smoke_100_00090,La1 Lu1 Mg1 Tl1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_90.cif,e333be59656e5e373ea3a98a3e3f413a9a4c2105157f97554a60f1fccf823f43,CHGNet,CHGNet.load_smoke,scored,-3.5749075412750244,-0.2668406750905774,-0.2668406750905774,0.2668406750905774,63
mattergen_smoke_100_00020,Sc1 Zn12,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_27.cif,9451350396298bfd13ec849528d5ddd654aec2edde49932fc394090aa596caba,CHGNet,CHGNet.load_smoke,scored,-1.7817792892456055,-0.2577133241143692,-0.2577133241143692,0.2577133241143692,64
mattergen_smoke_100_00013,Sm1 Tm1 Zn1 Hg1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_20.cif,ed518d4aa1723d91f2daff8858f367f1ba6b22c297b8c611c6012a88753e0afd,CHGNet,CHGNet.load_smoke,scored,-3.0743932723999023,-0.25098746817994977,-0.25098746817994977,0.25098746817994977,65
mattergen_smoke_100_00091,Cu5 Au1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_91.cif,e90faac0703436a63a8871cea9d48db69559dc797373e63b691465cec0968c06,CHGNet,CHGNet.load_smoke,scored,-3.9491913318634033,-0.18245807699318384,-0.18245807699318384,0.18245807699318384,66
mattergen_smoke_100_00011,Na1 In1 Ag2,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_19.cif,da2a076e10a25fd5ecf34f84ae06fb0eb3933fd67a994e5d7328dace083a738a,CHGNet,CHGNet.load_smoke,scored,-2.5293917655944824,-0.1804149214232167,-0.1804149214232167,0.1804149214232167,67
mattergen_smoke_100_00051,Nd1 Ti1 Zn2,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_55.cif,571119e78d5e63efe09d44aad511fe40827b0447cf600c09be3771026505f490,CHGNet,CHGNet.load_smoke,scored,-3.982811212539673,-0.14659275339139732,-0.14659275339139732,0.14659275339139732,68
mattergen_smoke_100_00081,Hg4 Te2 I2,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_82.cif,333fe1bb025489a414902d476cea62feba47386e6e0d5756ee416e3d414d2ef4,CHGNet,CHGNet.load_smoke,scored,-1.7052806615829468,-0.13479151549042934,-0.13479151549042934,0.13479151549042934,69
mattergen_smoke_100_00072,Nd3 Er4 Al4,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_74.cif,2bfafbe1823fee995b9fe8de4a1ae974b8ff82cfe0e5ee490767cfbc8c2f9140,CHGNet,CHGNet.load_smoke,scored,-4.567531108856201,-0.10578795137407049,-0.10578795137407049,0.10578795137407049,70
mattergen_smoke_100_00034,Sr1 Cd2 Hg2,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_4.cif,d30cc892fb3655d737da7164abdc46e7469be454b9f94d5947ec0148f0a20a00,CHGNet,CHGNet.load_smoke,scored,-1.1327340602874756,-0.10472520850572975,-0.10472520850572975,0.10472520850572975,71
mattergen_smoke_100_00010,Na7 Tl1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_18.cif,1b5bc307f79e208cc4f730999584017a11c98d652be42756687f9309c18b8004,CHGNet,CHGNet.load_smoke,scored,-1.479108452796936,-0.07970958560704045,-0.07970958560704045,0.07970958560704045,72
mattergen_smoke_100_00002,Sm1 Er6 Tl1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_10.cif,f436c8a615c01bf906bc350c34b2332554dea4bd402439963cf07366c2e02e2b,CHGNet,CHGNet.load_smoke,scored,-4.370753765106201,0.021679892760022135,0.021679892760022135,-0.021679892760022135,73
mattergen_smoke_100_00086,Pr9 Er1 Hg4,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_87.cif,add8b508abcfb4d674b6c3868e44bbd2395015c910e75334764b0f60b14f3e75,CHGNet,CHGNet.load_smoke,scored,-3.719916343688965,0.02558626800466035,0.02558626800466035,-0.02558626800466035,74
mattergen_smoke_100_00092,V2 Zn1 Ni1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_92.cif,97eb8b4bb9ace150349123d087d040775724acba8b39b685394803f6c6c066ca,CHGNet,CHGNet.load_smoke,scored,-6.3814592361450195,0.04460140777227117,0.04460140777227117,-0.04460140777227117,75
mattergen_smoke_100_00037,La2 Tb3 Dy3,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_42.cif,2661fb1978cc8fb0d348f747835be186c792f395aaf0c66882575aa69151f96f,CHGNet,CHGNet.load_smoke,scored,-4.667722702026367,0.05951859396483883,0.05951859396483883,-0.05951859396483883,76
mattergen_smoke_100_00096,Tb6 Er5 Sc1,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_96.cif,e6805d6796d47e9d1a9ffa0a00770470e7c127cac096bb0e863cb49efff1e984,CHGNet,CHGNet.load_smoke,scored,-4.714930057525635,0.07904273288021191,0.07904273288021191,-0.07904273288021191,77
mattergen_smoke_100_00075,Ce1 Nd5 Mg4,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_77.cif,bf7e226c9b0a1c70f111aab7317e4cfe361cdee996c2c2908502bdd195496554,CHGNet,CHGNet.load_smoke,scored,-3.6528427600860596,0.09729840530881972,0.09729840530881972,-0.09729840530881972,78
mattergen_smoke_100_00063,K1 Rb3 Ba3 Sr4,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_66.cif,16932197fa1079ca06ea560bc6f0ec592dd3dc61436160073bc9abb353401ed4,CHGNet,CHGNet.load_smoke,scored,-1.3984830379486084,0.12855876424766866,0.12855876424766866,-0.12855876424766866,79
mattergen_smoke_100_00005,K2 Tl3 In1 Hg4,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_13.cif,78311f5ffd5949aff921cc180782614e66ef5d94cd40d69d2ae925b4c80e623c,CHGNet,CHGNet.load_smoke,scored,-1.4183576107025146,0.1440222235099824,0.1440222235099824,-0.1440222235099824,80
mattergen_smoke_100_00060,Ca1 La1 Sm6,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_63.cif,9ffacbe1feef2cfa93ab14ff0a6b8d926e2e402640b21a634c90e09e174b8165,CHGNet,CHGNet.load_smoke,scored,-4.339200496673584,0.14488833801431245,0.14488833801431245,-0.14488833801431245,81
mattergen_smoke_100_00000,Ce1 Sm2 Hg8,private_mattergen_smoke_100::generated_crystals_cif.zip::gen_0.cif,c532599b0c4dc4fe72529e70b46dc627dff043af2b20ef8ca9d4501594c5f62a,CHGNet,CHGNet.load_smoke,scored,-1.9535505771636963,0.15135084019529144,0.15135084019529144,-0.15135084019529144,82
