method,K,alpha,release_size,t0_FTR,t1_FTR,t1_raw_topK_minus_method,t1_original_PARC_minus_method,stable_to_current_not_stable_rate,CHGNet_MACE_consensus_supported_fraction,MLIP_unsupported_fraction,CHGNet_MACE_disagreement_rate,mean_support_rank_pct,construction_rule,certificate_status,evidence_scope
raw top-K,500,0.1,1191,0.3602015113350126,0.4869857262804366,0.0,-0.17680054109525145,0.23761544920235098,0.6624685138539043,0.33753148614609574,0.0109151973131822,0.5004198152812762,requested_budget_ranked_prefix,no_release_certificate,PARC_V_support_gate_feasibility_audit;uses_frozen_CHGNet_MACE_score_proxies;not_full_SCS_rerun;not_new_theorem_certificate;not_DFT_evidence;not_prospective_discovery
matched raw top-R,500,0.1,216,0.1111111111111111,0.3101851851851852,0.17680054109525145,0.0,0.21296296296296297,0.8472222222222222,0.1527777777777778,0.004629629629629629,0.3515564262835464,same_size_raw_prefix_diagnostic,no_release_certificate,PARC_V_support_gate_feasibility_audit;uses_frozen_CHGNet_MACE_score_proxies;not_full_SCS_rerun;not_new_theorem_certificate;not_DFT_evidence;not_prospective_discovery
PARC,500,0.1,216,0.1111111111111111,0.3101851851851852,0.17680054109525145,0.0,0.21296296296296297,0.8472222222222222,0.1527777777777778,0.004629629629629629,0.3515564262835464,original_t0_public_label_PARC_release,original_t0_PARC_certificate_only,PARC_V_support_gate_feasibility_audit;uses_frozen_CHGNet_MACE_score_proxies;not_full_SCS_rerun;not_new_theorem_certificate;not_DFT_evidence;not_prospective_discovery
PARC-V consensus gate,500,0.1,183,0.09836065573770492,0.30601092896174864,0.18097479731868799,0.004174256223436534,0.22404371584699453,1.0,0.0,0.0,0.27365074121484906,original_PARC_release_intersect_frozen_CHGNet_MACE_consensus_support,support_gate_feasibility_not_full_SCS_rerun,PARC_V_support_gate_feasibility_audit;uses_frozen_CHGNet_MACE_score_proxies;not_full_SCS_rerun;not_new_theorem_certificate;not_DFT_evidence;not_prospective_discovery
raw-only extra-tail,500,0.1,1053,0.4045584045584046,0.5175688509021842,-0.03058312462174756,-0.207383665716999,0.23836657169990502,0.6315289648622981,0.3684710351377018,0.011396011396011397,0.5272660656091946,raw_requested_budget_minus_PARC_release_tail,no_release_certificate,PARC_V_support_gate_feasibility_audit;uses_frozen_CHGNet_MACE_score_proxies;not_full_SCS_rerun;not_new_theorem_certificate;not_DFT_evidence;not_prospective_discovery
PARC-V top-100pct support tier,500,0.1,216,0.1111111111111111,0.3101851851851852,0.17680054109525145,0.0,0.21296296296296297,0.8472222222222222,0.1527777777777778,0.004629629629629629,0.3515564262835464,original_PARC_release_ranked_by_frozen_CHGNet_MACE_support_score,support_tier_feasibility_not_full_SCS_rerun,PARC_V_support_gate_feasibility_audit;uses_frozen_CHGNet_MACE_score_proxies;not_full_SCS_rerun;not_new_theorem_certificate;not_DFT_evidence;not_prospective_discovery
PARC-V top-80pct support tier,500,0.1,173,0.09248554913294797,0.3063583815028902,0.18062734477754644,0.003826803682294988,0.23121387283236994,1.0,0.0,0.0,0.2528501332246182,original_PARC_release_ranked_by_frozen_CHGNet_MACE_support_score,support_tier_feasibility_not_full_SCS_rerun,PARC_V_support_gate_feasibility_audit;uses_frozen_CHGNet_MACE_score_proxies;not_full_SCS_rerun;not_new_theorem_certificate;not_DFT_evidence;not_prospective_discovery
PARC-V top-60pct support tier,500,0.1,130,0.03076923076923077,0.3153846153846154,0.17160111089582125,-0.0051994301994301995,0.3,1.0,0.0,0.0,0.1592779177162049,original_PARC_release_ranked_by_frozen_CHGNet_MACE_support_score,support_tier_feasibility_not_full_SCS_rerun,PARC_V_support_gate_feasibility_audit;uses_frozen_CHGNet_MACE_score_proxies;not_full_SCS_rerun;not_new_theorem_certificate;not_DFT_evidence;not_prospective_discovery
PARC-V top-50pct support tier,500,0.1,108,0.018518518518518517,0.32407407407407407,0.16291165220636256,-0.013888888888888895,0.32407407407407407,1.0,0.0,0.0,0.11014709083558788,original_PARC_release_ranked_by_frozen_CHGNet_MACE_support_score,support_tier_feasibility_not_full_SCS_rerun,PARC_V_support_gate_feasibility_audit;uses_frozen_CHGNet_MACE_score_proxies;not_full_SCS_rerun;not_new_theorem_certificate;not_DFT_evidence;not_prospective_discovery
PARC-V top-40pct support tier,500,0.1,86,0.011627906976744186,0.36046511627906974,0.12652061000136688,-0.05027993109388457,0.36046511627906974,1.0,0.0,0.0,0.08597914591998125,original_PARC_release_ranked_by_frozen_CHGNet_MACE_support_score,support_tier_feasibility_not_full_SCS_rerun,PARC_V_support_gate_feasibility_audit;uses_frozen_CHGNet_MACE_score_proxies;not_full_SCS_rerun;not_new_theorem_certificate;not_DFT_evidence;not_prospective_discovery
PARC-V top-30pct support tier,500,0.1,65,0.015384615384615385,0.4153846153846154,0.07160111089582122,-0.10519943019943023,0.4153846153846154,1.0,0.0,0.0,0.06786798424078021,original_PARC_release_ranked_by_frozen_CHGNet_MACE_support_score,support_tier_feasibility_not_full_SCS_rerun,PARC_V_support_gate_feasibility_audit;uses_frozen_CHGNet_MACE_score_proxies;not_full_SCS_rerun;not_new_theorem_certificate;not_DFT_evidence;not_prospective_discovery
PARC-V top-20pct support tier,500,0.1,43,0.023255813953488372,0.3953488372093023,0.09163688907113432,-0.08516365202411713,0.3953488372093023,1.0,0.0,0.0,0.05071954386581532,original_PARC_release_ranked_by_frozen_CHGNet_MACE_support_score,support_tier_feasibility_not_full_SCS_rerun,PARC_V_support_gate_feasibility_audit;uses_frozen_CHGNet_MACE_score_proxies;not_full_SCS_rerun;not_new_theorem_certificate;not_DFT_evidence;not_prospective_discovery
PARC-V top-10pct support tier,500,0.1,22,0.045454545454545456,0.22727272727272727,0.2597129990077094,0.08291245791245791,0.22727272727272727,1.0,0.0,0.0,0.028852759331348753,original_PARC_release_ranked_by_frozen_CHGNet_MACE_support_score,support_tier_feasibility_not_full_SCS_rerun,PARC_V_support_gate_feasibility_audit;uses_frozen_CHGNet_MACE_score_proxies;not_full_SCS_rerun;not_new_theorem_certificate;not_DFT_evidence;not_prospective_discovery
