rho,observed_positive_strategy,alpha,seed,M,released,actual_FTR,partial_UTR_seen_by_PARC,raw_topM_actual_FTR,raw_topM_partial_unsupported_rate,n_cal_blocks,n_nonempty_null_cal_blocks,p_min_effective,gamma,emax_effective,required_emax,max_observed_e,best_mass_ratio,tau_k,self_consistency_margin,empty_reason
0.1,top_score,0.2,3,5000,0,0.0,0.0,0.0016,0.0016,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.2259243710744648,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.1,4,100,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.6061336876907764,,,resolution_below_required_emax
0.1,top_score,0.1,4,300,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.6061336876907765,,,resolution_below_required_emax
0.1,top_score,0.1,4,500,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.6061336876907764,,,resolution_below_required_emax
0.1,top_score,0.1,4,5000,0,0.0,0.0,0.0016,0.0016,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.15650371816175845,,,resolution_below_required_emax
0.1,top_score,0.2,4,100,100,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,1.2122673753815527,5.0,1.061336876907764,
0.1,top_score,0.2,4,300,300,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,1.212267375381553,5.0,1.061336876907764,
0.1,top_score,0.2,4,500,500,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,1.2122673753815527,5.0,1.061336876907764,
0.1,top_score,0.2,4,5000,0,0.0,0.0,0.0016,0.0016,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.3130074363235169,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.1,5,100,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.6061336876907764,,,resolution_below_required_emax
0.1,top_score,0.1,5,300,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.6061336876907765,,,resolution_below_required_emax
0.1,top_score,0.1,5,500,0,0.0,0.0,0.002,0.002,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.6061336876907764,,,resolution_below_required_emax
0.1,top_score,0.1,5,5000,0,0.0,0.0,0.0006,0.0006,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.1368649866805773,,,resolution_below_required_emax
0.1,top_score,0.2,5,100,100,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,1.2122673753815527,5.0,1.061336876907764,
0.1,top_score,0.2,5,300,300,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,1.212267375381553,5.0,1.061336876907764,
0.1,top_score,0.2,5,500,500,0.002,0.002,0.002,0.002,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,1.2122673753815527,5.0,1.061336876907764,
0.1,top_score,0.2,5,5000,0,0.0,0.0,0.0006,0.0006,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.2737299733611546,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.1,6,100,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.6061336876907764,,,resolution_below_required_emax
0.1,top_score,0.1,6,300,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.6061336876907765,,,resolution_below_required_emax
0.1,top_score,0.1,6,500,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.6061336876907764,,,resolution_below_required_emax
0.1,top_score,0.1,6,5000,0,0.0,0.0,0.0012,0.0012,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.15238200908546118,,,resolution_below_required_emax
0.1,top_score,0.2,6,100,100,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,1.2122673753815527,5.0,1.061336876907764,
0.1,top_score,0.2,6,300,300,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,1.212267375381553,5.0,1.061336876907764,
0.1,top_score,0.2,6,500,500,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,1.2122673753815527,5.0,1.061336876907764,
0.1,top_score,0.2,6,5000,0,0.0,0.0,0.0012,0.0012,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.30476401817092236,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.1,7,100,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.5030909607833445,,,resolution_below_required_emax
0.1,top_score,0.1,7,300,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.3567747419186164,,,resolution_below_required_emax
0.1,top_score,0.1,7,500,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.3567747419186164,,,resolution_below_required_emax
0.1,top_score,0.1,7,5000,0,0.0,0.0,0.0024,0.0024,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.12360768084607135,,,resolution_below_required_emax
0.1,top_score,0.2,7,100,83,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,1.006181921566689,6.024096385542168,0.03724049136559593,
0.1,top_score,0.2,7,300,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.7135494838372328,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.2,7,500,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.7135494838372328,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.2,7,5000,0,0.0,0.0,0.0024,0.0024,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.2472153616921427,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.1,8,100,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.5515816557986065,,,resolution_below_required_emax
0.1,top_score,0.1,8,300,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.3567747419186164,,,resolution_below_required_emax
0.1,top_score,0.1,8,500,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.3567747419186164,,,resolution_below_required_emax
0.1,top_score,0.1,8,5000,0,0.0,0.0,0.0022,0.0022,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.12360768084607135,,,resolution_below_required_emax
0.1,top_score,0.2,8,100,91,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,1.103163311597213,5.4945054945054945,0.5668313824022695,
0.1,top_score,0.2,8,300,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.7135494838372328,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.2,8,500,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.7135494838372328,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.2,8,5000,0,0.0,0.0,0.0022,0.0022,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.2472153616921427,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.1,9,100,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.43641625513735904,,,resolution_below_required_emax
0.1,top_score,0.1,9,300,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.3567747419186164,,,resolution_below_required_emax
0.1,top_score,0.1,9,500,0,0.0,0.0,0.002,0.002,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.3567747419186164,,,resolution_below_required_emax
0.1,top_score,0.1,9,5000,0,0.0,0.0,0.0006,0.0006,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.12360768084607135,,,resolution_below_required_emax
0.1,top_score,0.2,9,100,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.8728325102747181,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.2,9,300,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.7135494838372328,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.2,9,500,0,0.0,0.0,0.002,0.002,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.7135494838372328,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.2,9,5000,0,0.0,0.0,0.0006,0.0006,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.2472153616921427,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.1,10,100,0,0.0,0.0,0.01,0.01,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.6061336876907764,,,resolution_below_required_emax
0.1,top_score,0.1,10,300,0,0.0,0.0,0.006666666666666667,0.006666666666666667,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.6061336876907765,,,resolution_below_required_emax
0.1,top_score,0.1,10,500,0,0.0,0.0,0.004,0.004,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.6061336876907764,,,resolution_below_required_emax
0.1,top_score,0.1,10,5000,0,0.0,0.0,0.0022,0.0022,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.1540197566454064,,,resolution_below_required_emax
0.1,top_score,0.2,10,100,100,0.01,0.01,0.01,0.01,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,1.2122673753815527,5.0,1.061336876907764,
0.1,top_score,0.2,10,300,300,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,1.212267375381553,5.0,1.061336876907764,
0.1,top_score,0.2,10,500,500,0.004,0.004,0.004,0.004,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,1.2122673753815527,5.0,1.061336876907764,
0.1,top_score,0.2,10,5000,0,0.0,0.0,0.0022,0.0022,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.3080395132908128,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.1,11,100,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.4909682870295288,,,resolution_below_required_emax
0.1,top_score,0.1,11,300,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.3567747419186164,,,resolution_below_required_emax
0.1,top_score,0.1,11,500,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.324665015145941,,,resolution_below_required_emax
0.1,top_score,0.1,11,5000,0,0.0,0.0,0.0018,0.0018,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.12360768084607135,,,resolution_below_required_emax
0.1,top_score,0.2,11,100,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.9819365740590577,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.2,11,300,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.7135494838372328,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.2,11,500,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.649330030291882,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.2,11,5000,0,0.0,0.0,0.0018,0.0018,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.2472153616921427,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.1,12,100,0,0.0,0.0,0.01,0.01,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.6061336876907764,,,resolution_below_required_emax
0.1,top_score,0.1,12,300,0,0.0,0.0,0.006666666666666667,0.006666666666666667,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.6061336876907765,,,resolution_below_required_emax
0.1,top_score,0.1,12,500,0,0.0,0.0,0.004,0.004,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.5685533990539483,,,resolution_below_required_emax
0.1,top_score,0.1,12,5000,0,0.0,0.0,0.003,0.003,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.17004832172797038,,,resolution_below_required_emax
0.1,top_score,0.2,12,100,100,0.01,0.01,0.01,0.01,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,1.2122673753815527,5.0,1.061336876907764,
0.1,top_score,0.2,12,300,300,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,1.212267375381553,5.0,1.061336876907764,
0.1,top_score,0.2,12,500,469,0.0042643923240938165,0.0042643923240938165,0.004,0.004,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,1.1371067981078966,5.330490405117271,0.7308464717904934,
0.1,top_score,0.2,12,5000,0,0.0,0.0,0.003,0.003,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.34009664345594076,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.1,13,100,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.5879496770600532,,,resolution_below_required_emax
0.1,top_score,0.1,13,300,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.3567747419186164,,,resolution_below_required_emax
0.1,top_score,0.1,13,500,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.3567747419186164,,,resolution_below_required_emax
0.1,top_score,0.1,13,5000,0,0.0,0.0,0.0022,0.0022,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.13689494393256232,,,resolution_below_required_emax
0.1,top_score,0.2,13,100,97,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,1.1758993541201064,5.154639175257731,0.9066977016500326,
0.1,top_score,0.2,13,300,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.7135494838372328,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.2,13,500,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.7135494838372328,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.2,13,5000,0,0.0,0.0,0.0022,0.0022,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.27378988786512465,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.1,14,100,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.39398689699900463,,,resolution_below_required_emax
0.1,top_score,0.1,14,300,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.3567747419186164,,,resolution_below_required_emax
0.1,top_score,0.1,14,500,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.29184173888942827,,,resolution_below_required_emax
0.1,top_score,0.1,14,5000,0,0.0,0.0,0.0004,0.0004,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.08057736978384183,,,resolution_below_required_emax
0.1,top_score,0.2,14,100,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.7879737939980093,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.2,14,300,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.7135494838372328,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.2,14,500,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.5836834777788565,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.2,14,5000,0,0.0,0.0,0.0004,0.0004,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.16115473956768367,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.1,15,100,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.5273363082909756,,,resolution_below_required_emax
0.1,top_score,0.1,15,300,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.3567747419186164,,,resolution_below_required_emax
0.1,top_score,0.1,15,500,0,0.0,0.0,0.002,0.002,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.3567747419186164,,,resolution_below_required_emax
0.1,top_score,0.1,15,5000,0,0.0,0.0,0.0026,0.0026,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.1540197566454064,,,resolution_below_required_emax
0.1,top_score,0.2,15,100,87,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,1.054672616581951,5.747126436781609,0.3142104401261552,
0.1,top_score,0.2,15,300,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.7135494838372328,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.2,15,500,0,0.0,0.0,0.002,0.002,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.7135494838372328,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.2,15,5000,0,0.0,0.0,0.0026,0.0026,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,0.3080395132908128,,,insufficient_high_e_mass_for_uniform_scs
0.1,top_score,0.1,16,100,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.5576429926755143,,,resolution_below_required_emax
0.1,top_score,0.1,16,300,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.3567747419186164,,,resolution_below_required_emax
0.1,top_score,0.1,16,500,0,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.3567747419186164,,,resolution_below_required_emax
0.1,top_score,0.1,16,5000,0,0.0,0.0,0.0024,0.0024,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,10.0,6.061336876907764,0.13689494393256232,,,resolution_below_required_emax
0.1,top_score,0.2,16,100,92,0.0,0.0,0.0,0.0,69,69,0.014285714285714285,0.23537745555238682,6.061336876907764,5.0,6.061336876907764,1.1152859853510286,5.434782608695651,0.6265542682121126,
