proposal_source,block_definition,rho,alpha,K,seed,gamma,released,actual_FTR,raw_topK_actual_FTR,max_observed_e,required_e,best_mass_ratio,self_consistency_margin,block_coverage,release_feasible
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,1,0.2,218,0.11467889908256881,0.21666666666666667,142.2481864969213,10.0,5.215766838220448,0.32586360401498204,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,1,0.2,176,0.03977272727272727,0.338,142.2481864969213,10.0,3.129460102932269,1.580345650573804,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,1,0.2,110,0.0,0.435,142.2481864969213,10.0,1.5647300514661344,51.3390955878304,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,1,0.25,100,0.0,0.0,117.95210747761669,10.0,11.795210747761669,107.95210747761669,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,1,0.25,216,0.10648148148148148,0.21666666666666667,117.95210747761669,10.0,4.324910607512612,0.1997492275583017,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,1,0.25,174,0.034482758620689655,0.338,117.95210747761669,10.0,2.594946364507567,2.031871916152788,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,1,0.25,110,0.0,0.435,117.95210747761669,10.0,1.2974731822537835,27.043016568525786,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,1,0.3,100,0.0,0.0,93.89358135939301,10.0,9.3893581359393,83.89358135939301,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,1,0.3,208,0.10096153846153846,0.21666666666666667,93.89358135939301,10.0,3.44276464984441,0.3798051579647641,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,1,0.3,130,0.015384615384615385,0.338,93.89358135939301,10.0,2.0656587899066463,5.054667766553479,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,1,0.3,110,0.0,0.435,93.89358135939301,10.0,1.0328293949533232,2.984490450302104,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,1,0.4,100,0.0,0.0,55.089971580895394,10.0,5.50899715808954,45.089971580895394,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,1,0.4,176,0.03977272727272727,0.21666666666666667,55.089971580895394,10.0,2.0199656246328312,0.09466017320343667,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,1,0.4,110,0.0,0.338,55.089971580895394,10.0,1.2119793747796987,9.635426126349941,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,1,0.4,0,0.0,0.435,55.089971580895394,10.0,0.6059896873898494,-7.083851275831451,0.9962018448182312,False
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,1,0.5,100,0.0,0.0,30.30264014900352,10.0,3.030264014900352,20.30264014900352,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,1,0.5,110,0.0,0.21666666666666667,30.30264014900352,10.0,1.1110968054634625,3.0299128762762457,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,1,0.5,0,0.0,0.338,30.30264014900352,10.0,0.6666580832780775,-6.182226195097877,0.9962018448182312,False
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,1,0.5,0,0.0,0.435,30.30264014900352,10.0,0.33332904163903876,-7.382250596352182,0.9962018448182312,False
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,2,0.05,100,0.0,0.0,121.82597231906723,10.0,12.182597231906723,111.82597231906723,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,2,0.05,169,0.03550295857988166,0.20333333333333334,121.82597231906723,10.0,5.31973412459927,4.45584315173144,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,2,0.05,163,0.03067484662576687,0.334,121.82597231906723,10.0,3.191840474759562,1.9676144190474574,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,2,0.05,131,0.022900763358778626,0.403,121.82597231906723,10.0,1.595920237379781,45.49009445647182,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,2,0.1,100,0.0,0.0,161.62883236031743,10.0,16.162883236031742,151.62883236031743,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,2,0.1,204,0.10784313725490197,0.20333333333333334,161.62883236031743,10.0,7.057792346400529,0.32566202620860274,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,2,0.1,169,0.03550295857988166,0.334,161.62883236031743,10.0,4.234675407840317,2.638443167318755,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,2,0.1,137,0.029197080291970802,0.403,161.62883236031743,10.0,2.1173377039201586,13.622045922330742,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,2,0.15,100,0.0,0.0,160.82703232037454,10.0,16.082703232037453,150.82703232037454,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,2,0.15,209,0.11483253588516747,0.20333333333333334,160.82703232037454,10.0,7.022780411323023,0.8814453412724976,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,2,0.15,169,0.03550295857988166,0.334,160.82703232037454,10.0,4.213668246793813,5.483774772170435,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,2,0.15,137,0.029197080291970802,0.403,160.82703232037454,10.0,2.1068341233969066,16.231681943051115,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,2,0.2,100,0.0,0.0,142.2481864969213,10.0,14.224818649692132,132.2481864969213,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,2,0.2,224,0.125,0.20333333333333334,142.2481864969213,10.0,6.211504143698898,0.09813401287518886,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,2,0.2,169,0.03550295857988166,0.334,142.2481864969213,10.0,3.7269024862193385,4.339660636830033,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,2,0.2,137,0.029197080291970802,0.403,142.2481864969213,10.0,1.8634512431096693,8.707428185235472,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,2,0.25,100,0.0,0.0,117.95210747761669,10.0,11.795210747761669,107.95210747761669,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,2,0.25,209,0.11483253588516747,0.20333333333333334,117.95210747761669,10.0,5.15057535985593,0.38994644905615417,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,2,0.25,169,0.03550295857988166,0.334,117.95210747761669,10.0,3.090345215913558,1.1817052834927857,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,2,0.25,131,0.022900763358778626,0.403,117.95210747761669,10.0,1.545172607956779,41.61622961502128,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,2,0.3,100,0.0,0.0,93.89358135939301,10.0,9.3893581359393,83.89358135939301,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,2,0.3,204,0.10784313725490197,0.20333333333333334,93.89358135939301,10.0,4.100019719360161,0.09699972810051172,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,2,0.3,167,0.029940119760479042,0.334,93.89358135939301,10.0,2.460011831616097,0.4937306429627384,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,2,0.3,131,0.022900763358778626,0.403,93.89358135939301,10.0,1.2300059158080485,17.5577034967976,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,2,0.4,100,0.0,0.0,55.089971580895394,10.0,5.50899715808954,45.089971580895394,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,2,0.4,169,0.03550295857988166,0.20333333333333334,55.089971580895394,10.0,2.405595425699099,1.0495574504483294,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,2,0.4,131,0.022900763358778626,0.334,55.089971580895394,10.0,1.4433572554194596,16.92203264959769,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,2,0.4,0,0.0,0.403,55.089971580895394,10.0,0.7216786277097298,-7.338062898869589,0.9962018448182312,False
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,2,0.5,100,0.0,0.0,30.30264014900352,10.0,3.030264014900352,20.30264014900352,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,2,0.5,131,0.022900763358778626,0.20333333333333334,30.30264014900352,10.0,1.3232152865064872,7.401876790224897,0.9962018448182312,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,2,0.5,0,0.0,0.334,30.30264014900352,10.0,0.7939291719038923,-6.325265115605177,0.9962018448182312,False
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,2,0.5,0,0.0,0.403,30.30264014900352,10.0,0.39696458595194617,-7.573847088760077,0.9962018448182312,False
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,3,0.05,100,0.07,0.07,121.76295230845886,10.0,7.184014186199073,16.393298255184305,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,3,0.05,94,0.05319148936170213,0.28,121.76295230845886,10.0,2.394671395399691,0.7106816340483455,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,3,0.05,59,0.05084745762711865,0.38,121.76295230845886,10.0,1.4368028372398145,37.01718959659446,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,3,0.05,0,0.0,0.434,121.76295230845886,10.0,0.7184014186199073,-9.007361908024567,0.9956592512208355,False
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,3,0.1,100,0.07,0.07,161.54962195447607,10.0,9.531427695314088,27.951849239287142,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,3,0.1,123,0.14634146341463414,0.28,161.54962195447607,10.0,3.177142565104696,3.6458631774894776,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,3,0.1,77,0.06493506493506493,0.38,161.54962195447607,10.0,1.9062855390628177,21.637233911724067,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,3,0.1,0,0.0,0.434,161.54962195447607,10.0,0.9531427695314089,-7.941903469252736,0.9956592512208355,False
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,3,0.15,100,0.07,0.07,160.7525925918749,10.0,9.484402962920619,30.929221314694708,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,3,0.15,129,0.14728682170542637,0.28,160.7525925918749,10.0,3.161467654306873,1.5784820287281143,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,3,0.15,80,0.0625,0.38,160.7525925918749,10.0,1.896880592584124,0.6836803639617202,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,3,0.15,0,0.0,0.434,160.7525925918749,10.0,0.948440296292062,-7.8258001473547845,0.9956592512208355,False
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,3,0.2,100,0.07,0.07,142.1862182164758,10.0,8.388986874772073,29.235708544853715,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,3,0.2,129,0.14728682170542637,0.28,142.1862182164758,10.0,2.7963289582573574,1.2609697588451212,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,3,0.2,77,0.06493506493506493,0.38,142.1862182164758,10.0,1.6777973749544144,16.72947254919268,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,3,0.2,0,0.0,0.434,142.1862182164758,10.0,0.8388986874772072,-7.522966764791601,0.9956592512208355,False
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,3,0.25,100,0.07,0.07,117.90393426595524,10.0,6.95633212169136,25.261500881156614,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,3,0.25,123,0.14634146341463414,0.28,117.90393426595524,10.0,2.31877737389712,3.006866955983721,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,3,0.25,77,0.06493506493506493,0.38,117.90393426595524,10.0,1.391266424338272,5.171033822878613,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,3,0.25,0,0.0,0.434,117.90393426595524,10.0,0.695633212169136,-7.354331163113557,0.9956592512208355,False
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,3,0.3,100,0.07,0.07,93.85778997551735,10.0,5.537609608555524,20.42224929496521,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,3,0.3,100,0.07,0.28,93.85778997551735,10.0,1.845869869518508,0.4222492949652086,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,3,0.3,59,0.05084745762711865,0.38,93.85778997551735,10.0,1.1075219217111048,9.112027263652948,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,3,0.3,0,0.0,0.434,93.85778997551735,10.0,0.5537609608555524,-7.287246309342372,0.9956592512208355,False
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,3,0.4,100,0.07,0.07,55.071971263152435,10.0,3.249246304525994,10.967595001589562,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,3,0.4,59,0.05084745762711865,0.28,55.071971263152435,10.0,1.0830821015086647,4.224513636033791,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,3,0.4,0,0.0,0.38,55.071971263152435,10.0,0.6498492609051988,-6.027383612026261,0.9956592512208355,False
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,3,0.4,0,0.0,0.434,55.071971263152435,10.0,0.3249246304525994,-7.359194779526932,0.9956592512208355,False
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,3,0.5,100,0.07,0.07,30.29438891940222,10.0,1.787368946244731,3.548062592119953,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,3,0.5,0,0.0,0.28,30.29438891940222,10.0,0.5957896487482437,-5.243481350639604,0.9956592512208355,False
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,3,0.5,0,0.0,0.38,30.29438891940222,10.0,0.35747378924894624,-6.612984351970011,0.9956592512208355,False
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,3,0.5,0,0.0,0.434,30.29438891940222,10.0,0.24105021806127563,-7.589907822551704,0.9956592512208355,False
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,4,0.05,100,0.03,0.03,121.76295230845886,10.0,11.811006373920511,32.87952616878776,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,4,0.05,140,0.05,0.22,121.76295230845886,10.0,3.9370021246401703,0.7672632681707832,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,4,0.05,99,0.030303030303030304,0.32,121.76295230845886,10.0,2.3622012747841024,12.52340626910847,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,4,0.05,97,0.030927835051546393,0.372,121.76295230845886,10.0,1.1811006373920512,18.670168803304236,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,4,0.1,100,0.03,0.03,161.54962195447607,10.0,15.67031332958418,50.10309227326905,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,4,0.1,152,0.05921052631578947,0.22,161.54962195447607,10.0,5.22343777652806,0.601050329159925,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,4,0.1,115,0.02608695652173913,0.32,161.54962195447607,10.0,3.134062665916836,2.9146853778096684,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,4,0.1,97,0.030927835051546393,0.372,161.54962195447607,10.0,1.567031332958418,58.45683844932144,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,4,0.15,100,0.03,0.03,160.7525925918749,10.0,15.593001481411868,53.18368036396172,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,4,0.15,153,0.06535947712418301,0.22,160.7525925918749,10.0,5.197667160470623,1.332037583932756,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,4,0.15,130,0.03076923076923077,0.32,160.7525925918749,10.0,3.1186002962823736,2.467682853156248,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,4,0.15,97,0.030927835051546393,0.372,160.7525925918749,10.0,1.5593001481411868,57.65980908672027,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,4,0.2,100,0.03,0.03,142.1862182164758,10.0,13.792063166998153,49.04192373972913,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,4,0.2,153,0.06535947712418301,0.22,142.1862182164758,10.0,4.597354388999384,1.2727751936420688,0.9956592512208355,True
cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,4,0.2,130,0.03076923076923077,0.32,142.1862182164758,10.0,2.7584126333996304,0.7741700833152549,0.9956592512208355,True
