domain,dataset,unit,proposal_source,block_definition,rho,observed_positive_strategy,alpha,K,seed,released,actual_FTR,raw_topK_actual_FTR,partial_UTR_seen_by_PARC,max_observed_e,selected_e_min,selected_e_mean,selected_e_max,required_emax,emax_effective,best_mass_ratio,self_consistency_margin,n_cal_blocks,n_nonempty_null_cal_blocks,block_coverage,empty_reason,release_feasible
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,300,6,39,0.05128205128205128,0.35,0.35,164.6858515373797,89.59744867750774,162.76050787430606,164.6858515373797,10.0,164.6858515373797,2.086020786140143,12.674371754430823,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,500,6,38,0.02631578947368421,0.41,0.41,164.6858515373797,164.6858515373797,164.6858515373797,164.6858515373797,10.0,164.6858515373797,1.251612471684086,33.106904168958664,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,1000,6,0,0.0,0.425,0.425,164.6858515373797,0.0,0.0,0.0,10.0,164.6858515373797,0.625806235842043,-7.541069658716896,3686,3674,0.9967444384156267,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,5000,6,0,0.0,0.536,0.6852,164.6858515373797,0.0,0.0,0.0,10.0,164.6858515373797,0.1251612471684086,-9.45337328797578,3686,3674,0.9967444384156267,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,50,7,50,0.0,0.0,0.0,164.84325750151808,164.84325750151808,164.84325750151808,164.84325750151808,10.0,164.84325750151808,16.484325750151807,154.84325750151808,3686,3678,0.9978296256104178,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,100,7,100,0.14,0.14,0.14,164.84325750151808,29.847185589531666,120.74184836539604,164.84325750151808,10.0,164.84325750151808,10.549968480097156,19.847185589531666,3686,3678,0.9978296256104178,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,300,7,101,0.1485148514851485,0.32666666666666666,0.32666666666666666,164.84325750151808,29.847185589531666,119.84190120919935,164.84325750151808,10.0,164.84325750151808,3.516656160032386,0.1442152925019684,3686,3678,0.9978296256104178,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,500,7,66,0.015151515151515152,0.364,0.364,164.84325750151808,89.68208220205383,162.56564612880706,164.84325750151808,10.0,164.84325750151808,2.109993696019431,13.924506444478084,3686,3678,0.9978296256104178,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,1000,7,64,0.0,0.4,0.4,164.84325750151808,164.84325750151808,164.84325750151808,164.84325750151808,10.0,164.84325750151808,1.0549968480097156,8.593257501518082,3686,3678,0.9978296256104178,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,5000,7,0,0.0,0.5088,0.6516,164.84325750151808,0.0,0.0,0.0,10.0,164.84325750151808,0.21099936960194313,-9.427103132061388,3686,3678,0.9978296256104178,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,50,8,50,0.0,0.0,0.0,164.52842759729413,164.52842759729413,164.52842759729413,164.52842759729413,10.0,164.52842759729413,16.452842759729414,154.52842759729413,3686,3670,0.9956592512208355,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,100,8,100,0.12,0.12,0.12,164.52842759729413,16.2085685219512,107.67244131585278,164.52842759729413,10.0,164.52842759729413,9.378120373045766,6.2085685219512,3686,3670,0.9956592512208355,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,300,8,64,0.015625,0.29333333333333333,0.29333333333333333,164.52842759729413,48.70004742995433,154.6291986570312,164.52842759729413,10.0,164.52842759729413,3.1260401243485885,1.8250474299543313,3686,3670,0.9956592512208355,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,500,8,61,0.01639344262295082,0.346,0.346,164.52842759729413,89.5128048245838,159.60937036629676,164.52842759729413,10.0,164.52842759729413,1.875624074609153,7.545591709829708,3686,3670,0.9956592512208355,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,1000,8,0,0.0,0.397,0.397,164.52842759729413,0.0,0.0,0.0,10.0,164.52842759729413,0.9378120373045765,-7.919391019716798,3686,3670,0.9956592512208355,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,5000,8,0,0.0,0.5102,0.698,164.52842759729413,0.0,0.0,0.0,10.0,164.52842759729413,0.1875624074609153,-9.496784347864637,3686,3670,0.9956592512208355,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,50,9,50,0.0,0.0,0.0,164.56778526884978,164.56778526884978,164.56778526884978,164.56778526884978,10.0,164.56778526884978,16.456778526884978,154.56778526884978,3686,3671,0.9959305480195334,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,100,9,100,0.05,0.05,0.05,164.56778526884978,40.04302542326929,131.7630772174113,164.56778526884978,10.0,164.56778526884978,11.355177183550635,30.04302542326929,3686,3671,0.9959305480195334,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,300,9,109,0.06422018348623854,0.21666666666666667,0.21666666666666667,164.56778526884978,29.7989460489478,123.94754514627529,164.56778526884978,10.0,164.56778526884978,3.7850590611835453,2.2760102691312873,3686,3671,0.9959305480195334,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,500,9,84,0.047619047619047616,0.31,0.31,164.56778526884978,62.711746408188056,148.61439192992947,164.56778526884978,10.0,164.56778526884978,2.271035436710127,3.187936884378537,3686,3671,0.9959305480195334,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,1000,9,69,0.0,0.395,0.395,164.56778526884978,164.56778526884978,164.56778526884975,164.56778526884978,10.0,164.56778526884978,1.1355177183550635,19.640249036965713,3686,3671,0.9959305480195334,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,5000,9,0,0.0,0.5272,0.6676,164.56778526884978,0.0,0.0,0.0,10.0,164.56778526884978,0.2271035436710127,-9.432690773655114,3686,3671,0.9959305480195334,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,50,10,50,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.60714181580366,164.60714181580366,10.0,164.60714181580366,16.460714181580364,154.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,100,10,100,0.07,0.07,0.07,164.60714181580366,40.05234125627107,145.35543513738511,164.60714181580366,10.0,164.60714181580366,13.333178487080096,30.05234125627107,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,300,10,126,0.12698412698412698,0.24333333333333335,0.24333333333333335,164.60714181580366,23.903030155591527,121.64280087307749,164.60714181580366,10.0,164.60714181580366,4.4443928290266985,0.0935063460677199,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,500,10,91,0.03296703296703297,0.306,0.306,164.60714181580366,62.72646550419436,155.77002683991287,164.60714181580366,10.0,164.60714181580366,2.666635697416019,7.78141055913941,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,1000,10,81,0.0,0.382,0.382,164.60714181580366,164.60714181580366,164.6071418158037,164.60714181580366,10.0,164.60714181580366,1.3333178487080095,41.15035169234686,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,5000,10,0,0.0,0.4886,0.618,164.60714181580366,0.0,0.0,0.0,10.0,164.60714181580366,0.2666635697416019,-9.361594887193519,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,50,11,50,0.0,0.0,0.0,164.72520471273907,164.72520471273907,164.72520471273907,164.72520471273907,10.0,164.72520471273907,16.472520471273906,154.72520471273907,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,100,11,100,0.13,0.13,0.13,164.72520471273907,18.579443196078564,116.72958716569738,164.72520471273907,10.0,164.72520471273907,10.048237487477085,8.579443196078564,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,300,11,82,0.10975609756097561,0.30333333333333334,0.30333333333333334,164.72520471273907,48.75692774882074,137.3754447838283,164.72520471273907,10.0,164.72520471273907,3.349412495825695,12.171561895162213,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,500,11,64,0.046875,0.386,0.386,164.72520471273907,89.61860802639553,161.2045829930667,164.72520471273907,10.0,164.72520471273907,2.009647497495417,11.493608026395535,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,1000,11,61,0.01639344262295082,0.432,0.432,164.72520471273907,164.72520471273907,164.72520471273901,164.72520471273907,10.0,164.72520471273907,1.0048237487477085,0.7907784832308948,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,5000,11,0,0.0,0.52,0.6932,164.72520471273907,0.0,0.0,0.0,10.0,164.72520471273907,0.2009647497495417,-9.458261707077183,3686,3675,0.9970157352143245,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,50,12,50,0.0,0.0,0.0,164.6858515373797,164.6858515373797,164.6858515373797,164.6858515373797,10.0,164.6858515373797,16.46858515373797,154.6858515373797,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,100,12,100,0.13,0.13,0.13,164.6858515373797,21.800639359784864,128.57017190932814,164.6858515373797,10.0,164.6858515373797,10.375208646854924,11.800639359784864,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,top_score,0.1,300,12,93,0.11827956989247312,0.25666666666666665,0.25666666666666665,164.6858515373797,34.142391000123844,136.36596304423534,164.6858515373797,10.0,164.6858515373797,3.4584028822849744,1.884326483994812,3686,3674,0.9967444384156267,,True
