variant,proposal_source,block_definition,rho,alpha,K,seed,observed_label_col,eval_label_col,candidate_count,observed_positive_count,eval_positive_count,released,actual_FTR,raw_topK_actual_FTR,released_boundary_rate_25meV,max_observed_e,required_e,emax_effective,best_mass_ratio,self_consistency_margin,block_coverage,empty_reason,release_feasible
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,2,stable_exact,stable_exact,215486,3294,32942,169,0.03550295857988166,0.334,0.005917159763313609,164.60714181580366,10.0,164.60714181580366,4.312707115574056,4.540768159460775,0.9962018448182312,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,2,stable_exact,stable_exact,215486,3294,32942,137,0.029197080291970802,0.403,0.0072992700729927005,164.60714181580366,10.0,164.60714181580366,2.156353557787028,16.562427313021175,0.9962018448182312,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,5000,2,stable_exact,stable_exact,215486,3294,32942,0,0.0,0.3902,0.0,164.60714181580366,10.0,164.60714181580366,0.4312707115574056,-9.630750168228767,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,50,3,stable_exact,stable_exact,215486,3294,32942,50,0.0,0.0,0.0,164.52842759729413,10.0,164.52842759729413,16.452842759729414,154.52842759729413,0.9956592512208355,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,3,stable_exact,stable_exact,215486,3294,32942,100,0.07,0.07,0.04,164.52842759729413,10.0,164.52842759729413,9.707177228240354,30.033709281952042,0.9956592512208355,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,3,stable_exact,stable_exact,215486,3294,32942,129,0.14728682170542637,0.28,0.05426356589147287,164.52842759729413,10.0,164.52842759729413,3.2357257427467845,0.6362102561386358,0.9956592512208355,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,3,stable_exact,stable_exact,215486,3294,32942,80,0.0625,0.38,0.0375,164.52842759729413,10.0,164.52842759729413,1.9414354456480707,0.19702684598700415,0.9956592512208355,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,3,stable_exact,stable_exact,215486,3294,32942,0,0.0,0.434,0.0,164.52842759729413,10.0,164.52842759729413,0.9707177228240353,-4.963097826434677,0.9956592512208355,insufficient_high_e_mass_for_uniform_scs,False
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,5000,3,stable_exact,stable_exact,215486,3294,32942,0,0.0,0.4042,0.0,164.52842759729413,10.0,164.52842759729413,0.19414354456480706,-9.618294643537148,0.9956592512208355,insufficient_high_e_mass_for_uniform_scs,False
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,50,4,stable_exact,stable_exact,215486,3294,32942,50,0.0,0.0,0.0,164.52842759729413,10.0,164.52842759729413,16.452842759729414,154.52842759729413,0.9956592512208355,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,4,stable_exact,stable_exact,215486,3294,32942,100,0.03,0.03,0.01,164.52842759729413,10.0,164.52842759729413,15.959257476937532,52.697026845987004,0.9956592512208355,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,4,stable_exact,stable_exact,215486,3294,32942,153,0.06535947712418301,0.22,0.026143790849673203,164.52842759729413,10.0,164.52842759729413,5.319752492312511,0.423967130458891,0.9956592512208355,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,4,stable_exact,stable_exact,215486,3294,32942,130,0.03076923076923077,0.32,0.015384615384615385,164.52842759729413,10.0,164.52842759729413,3.1918514953875063,1.5721708204135822,0.9956592512208355,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,4,stable_exact,stable_exact,215486,3294,32942,97,0.030927835051546393,0.372,0.010309278350515464,164.52842759729413,10.0,164.52842759729413,1.5959257476937532,61.4356440921395,0.9956592512208355,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,5000,4,stable_exact,stable_exact,215486,3294,32942,0,0.0,0.402,0.0,164.52842759729413,10.0,164.52842759729413,0.31918514953875066,-9.626802293063072,0.9956592512208355,insufficient_high_e_mass_for_uniform_scs,False
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,50,5,stable_exact,stable_exact,215486,3294,32942,50,0.0,0.0,0.0,164.44970887890037,10.0,164.44970887890037,16.444970887890037,154.44970887890037,0.99511665762344,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,5,stable_exact,stable_exact,215486,3294,32942,100,0.0,0.0,0.0,164.44970887890037,10.0,164.44970887890037,16.444970887890037,154.44970887890037,0.99511665762344,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,5,stable_exact,stable_exact,215486,3294,32942,300,0.21,0.21,0.04666666666666667,164.44970887890037,10.0,164.44970887890037,5.810556380387814,0.893499989264571,0.99511665762344,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,5,stable_exact,stable_exact,215486,3294,32942,173,0.023121387283236993,0.284,0.017341040462427744,164.44970887890037,10.0,164.44970887890037,3.4863338282326883,0.876534339916482,0.99511665762344,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,5,stable_exact,stable_exact,215486,3294,32942,120,0.008333333333333333,0.383,0.0,164.44970887890037,10.0,164.44970887890037,1.7431669141163442,6.137145687368516,0.99511665762344,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,5000,5,stable_exact,stable_exact,215486,3294,32942,0,0.0,0.3912,0.0,164.44970887890037,10.0,164.44970887890037,0.34863338282326883,-9.61879069524814,0.99511665762344,insufficient_high_e_mass_for_uniform_scs,False
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,50,6,stable_exact,stable_exact,215486,3294,32942,50,0.02,0.02,0.0,164.52842759729413,10.0,164.52842759729413,13.16227420778353,30.033709281952042,0.9956592512208355,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,6,stable_exact,stable_exact,215486,3294,32942,100,0.1,0.1,0.05,164.52842759729413,10.0,164.52842759729413,6.581137103891765,4.415105366987698,0.9956592512208355,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,6,stable_exact,stable_exact,215486,3294,32942,43,0.0,0.35,0.0,164.52842759729413,10.0,164.52842759729413,2.1937123679639217,19.745362964118684,0.9956592512208355,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,6,stable_exact,stable_exact,215486,3294,32942,40,0.0,0.414,0.0,164.52842759729413,10.0,164.52842759729413,1.316227420778353,39.528427597294126,0.9956592512208355,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,6,stable_exact,stable_exact,215486,3294,32942,0,0.0,0.455,0.0,164.52842759729413,10.0,164.52842759729413,0.6581137103891765,-7.826991579893634,0.9956592512208355,insufficient_high_e_mass_for_uniform_scs,False
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,5000,6,stable_exact,stable_exact,215486,3294,32942,0,0.0,0.4226,0.0,164.52842759729413,10.0,164.52842759729413,0.1316227420778353,-9.614910834842437,0.9956592512208355,insufficient_high_e_mass_for_uniform_scs,False
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,50,7,stable_exact,stable_exact,215486,3294,32942,50,0.0,0.0,0.0,164.76455676497005,10.0,164.76455676497005,16.476455676497004,154.76455676497005,0.9972870320130223,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,7,stable_exact,stable_exact,215486,3294,32942,100,0.03,0.03,0.02,164.76455676497005,10.0,164.76455676497005,11.368754416782933,24.158213961830135,0.9972870320130223,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,7,stable_exact,stable_exact,215486,3294,32942,109,0.027522935779816515,0.24,0.01834862385321101,164.76455676497005,10.0,164.76455676497005,3.789584805594311,2.310468254837115,0.9972870320130223,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,7,stable_exact,stable_exact,215486,3294,32942,75,0.013333333333333334,0.328,0.0,164.76455676497005,10.0,164.76455676497005,2.2737508833565867,22.973100063306816,0.9972870320130223,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,7,stable_exact,stable_exact,215486,3294,32942,69,0.0,0.409,0.0,164.76455676497005,10.0,164.76455676497005,1.1368754416782934,19.83702053308599,0.9972870320130223,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,5000,7,stable_exact,stable_exact,215486,3294,32942,0,0.0,0.4018,0.0,164.76455676497005,10.0,164.76455676497005,0.22737508833565867,-9.602040074464448,0.9972870320130223,insufficient_high_e_mass_for_uniform_scs,False
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,50,8,stable_exact,stable_exact,215486,3294,32942,50,0.0,0.0,0.0,164.4103478313237,10.0,164.4103478313237,16.441034783132366,154.4103478313237,0.9948453608247423,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,8,stable_exact,stable_exact,215486,3294,32942,100,0.08,0.08,0.04,164.4103478313237,10.0,164.4103478313237,10.357851913373393,30.00575900707262,0.9948453608247423,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,8,stable_exact,stable_exact,215486,3294,32942,116,0.1206896551724138,0.3233333333333333,0.05172413793103448,164.4103478313237,10.0,164.4103478313237,3.4526173044577977,0.6151741507474036,0.9948453608247423,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,8,stable_exact,stable_exact,215486,3294,32942,67,0.0,0.396,0.0,164.4103478313237,10.0,164.4103478313237,2.0715703826746785,14.822449477014118,0.9948453608247423,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,8,stable_exact,stable_exact,215486,3294,32942,63,0.0,0.478,0.0,164.4103478313237,10.0,164.4103478313237,1.0357851913373393,5.680189101164984,0.9948453608247423,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,5000,8,stable_exact,stable_exact,215486,3294,32942,0,0.0,0.427,0.0,164.4103478313237,10.0,164.4103478313237,0.20715703826746784,-9.612749438934085,0.9948453608247423,insufficient_high_e_mass_for_uniform_scs,False
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,50,9,stable_exact,stable_exact,215486,3294,32942,50,0.0,0.0,0.0,164.52842759729413,10.0,164.52842759729413,16.452842759729414,154.52842759729413,0.9956592512208355,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,9,stable_exact,stable_exact,215486,3294,32942,100,0.01,0.01,0.0,164.52842759729413,10.0,164.52842759729413,13.820387918172708,52.697026845987004,0.9956592512208355,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,9,stable_exact,stable_exact,215486,3294,32942,142,0.02112676056338028,0.19,0.007042253521126761,164.52842759729413,10.0,164.52842759729413,4.606795972724236,0.6538499833313303,0.9956592512208355,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,9,stable_exact,stable_exact,215486,3294,32942,100,0.01,0.296,0.0,164.52842759729413,10.0,164.52842759729413,2.7640775836345415,12.697026845987004,0.9956592512208355,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,9,stable_exact,stable_exact,215486,3294,32942,84,0.0,0.382,0.0,164.52842759729413,10.0,164.52842759729413,1.3820387918172707,45.48080854967509,0.9956592512208355,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,5000,9,stable_exact,stable_exact,215486,3294,32942,0,0.0,0.404,0.0,164.52842759729413,10.0,164.52842759729413,0.27640775836345416,-9.637935067085523,0.9956592512208355,insufficient_high_e_mass_for_uniform_scs,False
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,50,10,stable_exact,stable_exact,215486,3294,32942,50,0.0,0.0,0.0,164.56778526884978,10.0,164.56778526884978,16.456778526884978,154.56778526884978,0.9959305480195334,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,10,stable_exact,stable_exact,215486,3294,32942,100,0.01,0.01,0.0,164.56778526884978,10.0,164.56778526884978,15.469371815271879,79.53396675684853,0.9959305480195334,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,10,stable_exact,stable_exact,215486,3294,32942,166,0.06626506024096386,0.17,0.030120481927710843,164.56778526884978,10.0,164.56778526884978,5.156457271757293,1.9641187999720628,0.9959305480195334,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,10,stable_exact,stable_exact,215486,3294,32942,143,0.03496503496503497,0.25,0.013986013986013986,164.56778526884978,10.0,164.56778526884978,3.093874363054376,5.077990458234325,0.9959305480195334,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,10,stable_exact,stable_exact,215486,3294,32942,94,0.0,0.353,0.0,164.56778526884978,10.0,164.56778526884978,1.546937181527188,58.184806545445525,0.9959305480195334,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,5000,10,stable_exact,stable_exact,215486,3294,32942,0,0.0,0.3734,0.0,164.56778526884978,10.0,164.56778526884978,0.3093874363054376,-9.585647511632933,0.9959305480195334,insufficient_high_e_mass_for_uniform_scs,False
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,50,11,stable_exact,stable_exact,215486,3294,32942,50,0.0,0.0,0.0,164.52842759729413,10.0,164.52842759729413,16.452842759729414,154.52842759729413,0.9956592512208355,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,11,stable_exact,stable_exact,215486,3294,32942,100,0.04,0.04,0.03,164.52842759729413,10.0,164.52842759729413,11.187933076616002,30.033709281952042,0.9956592512208355,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,11,stable_exact,stable_exact,215486,3294,32942,138,0.09420289855072464,0.22333333333333333,0.043478260869565216,164.52842759729413,10.0,164.52842759729413,3.7293110255386677,0.04148011192900114,0.9956592512208355,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,11,stable_exact,stable_exact,215486,3294,32942,72,0.0,0.318,0.0,164.52842759729413,10.0,164.52842759729413,2.2375866153232007,20.068360380139353,0.9956592512208355,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,11,stable_exact,stable_exact,215486,3294,32942,68,0.0,0.409,0.0,164.52842759729413,10.0,164.52842759729413,1.1187933076616003,17.469604067882386,0.9956592512208355,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,5000,11,stable_exact,stable_exact,215486,3294,32942,0,0.0,0.4134,0.0,164.52842759729413,10.0,164.52842759729413,0.22375866153232005,-9.612157215385551,0.9956592512208355,insufficient_high_e_mass_for_uniform_scs,False
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,50,12,stable_exact,stable_exact,215486,3294,32942,50,0.0,0.0,0.0,164.44970887890037,10.0,164.44970887890037,16.444970887890037,154.44970887890037,0.99511665762344,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,12,stable_exact,stable_exact,215486,3294,32942,100,0.06,0.06,0.03,164.44970887890037,10.0,164.44970887890037,14.14267496358543,79.47047902070184,0.99511665762344,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,12,stable_exact,stable_exact,215486,3294,32942,145,0.11724137931034483,0.28,0.034482758620689655,164.44970887890037,10.0,164.44970887890037,4.71422498786181,1.0809399158583872,0.99511665762344,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,12,stable_exact,stable_exact,215486,3294,32942,129,0.09302325581395349,0.374,0.031007751937984496,164.44970887890037,10.0,164.44970887890037,2.8285349927170857,1.255386151476607,0.99511665762344,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,12,stable_exact,stable_exact,215486,3294,32942,119,0.07563025210084033,0.443,0.03361344537815126,164.44970887890037,10.0,164.44970887890037,1.4142674963585429,5.436865575323694,0.99511665762344,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,5000,12,stable_exact,stable_exact,215486,3294,32942,0,0.0,0.4246,0.0,164.44970887890037,10.0,164.44970887890037,0.2828534992717086,-9.619124811210169,0.99511665762344,insufficient_high_e_mass_for_uniform_scs,False
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,50,13,stable_exact,stable_exact,215486,3294,32942,50,0.0,0.0,0.0,164.3316223575627,10.0,164.3316223575627,16.43316223575627,154.3316223575627,0.9943027672273467,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,13,stable_exact,stable_exact,215486,3294,32942,100,0.0,0.0,0.0,164.3316223575627,10.0,164.3316223575627,15.11850925689577,79.40698546328146,0.9943027672273467,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,13,stable_exact,stable_exact,215486,3294,32942,200,0.095,0.17666666666666667,0.03,164.3316223575627,10.0,164.3316223575627,5.039503085631924,1.190044645677638,0.9943027672273467,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,13,stable_exact,stable_exact,215486,3294,32942,168,0.041666666666666664,0.262,0.023809523809523808,164.3316223575627,10.0,164.3316223575627,3.0237018513791543,4.309269753163939,0.9943027672273467,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,13,stable_exact,stable_exact,215486,3294,32942,118,0.025423728813559324,0.367,0.00847457627118644,164.3316223575627,10.0,164.3316223575627,1.5118509256895771,4.661222751417057,0.9943027672273467,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,5000,13,stable_exact,stable_exact,215486,3294,32942,0,0.0,0.3976,0.0,164.3316223575627,10.0,164.3316223575627,0.3023701851379154,-9.57968413588054,0.9943027672273467,insufficient_high_e_mass_for_uniform_scs,False
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,50,14,stable_exact,stable_exact,215486,3294,32942,50,0.0,0.0,0.0,164.72520471273907,10.0,164.72520471273907,16.472520471273906,154.72520471273907,0.9970157352143245,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,14,stable_exact,stable_exact,215486,3294,32942,100,0.01,0.01,0.01,164.72520471273907,10.0,164.72520471273907,15.978344857135692,52.77061999659672,0.9970157352143245,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,14,stable_exact,stable_exact,215486,3294,32942,163,0.012269938650306749,0.17666666666666667,0.012269938650306749,164.72520471273907,10.0,164.72520471273907,5.326114952378564,0.1745352206184414,0.9970157352143245,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,14,stable_exact,stable_exact,215486,3294,32942,108,0.009259259259259259,0.278,0.009259259259259259,164.72520471273907,10.0,164.72520471273907,3.1956689714271382,2.460631452524453,0.9970157352143245,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,14,stable_exact,stable_exact,215486,3294,32942,97,0.010309278350515464,0.399,0.010309278350515464,164.72520471273907,10.0,164.72520471273907,1.5978344857135691,61.63242120758444,0.9970157352143245,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,5000,14,stable_exact,stable_exact,215486,3294,32942,0,0.0,0.4006,0.0,164.72520471273907,10.0,164.72520471273907,0.31956689714271386,-9.629262697711658,0.9970157352143245,insufficient_high_e_mass_for_uniform_scs,False
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,50,15,stable_exact,stable_exact,215486,3294,32942,50,0.0,0.0,0.0,164.56778526884978,10.0,164.56778526884978,16.456778526884978,154.56778526884978,0.9959305480195334,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,15,stable_exact,stable_exact,215486,3294,32942,100,0.01,0.01,0.01,164.56778526884978,10.0,164.56778526884978,16.456778526884978,154.56778526884978,0.9959305480195334,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,300,15,stable_exact,stable_exact,215486,3294,32942,203,0.12315270935960591,0.20666666666666667,0.029556650246305417,164.56778526884978,10.0,164.56778526884978,5.924440269678592,0.4808463584241096,0.9959305480195334,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,500,15,stable_exact,stable_exact,215486,3294,32942,173,0.07514450867052024,0.298,0.028901734104046242,164.56778526884978,10.0,164.56778526884978,3.5546641618071555,0.8972119449015601,0.9959305480195334,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,1000,15,stable_exact,stable_exact,215486,3294,32942,117,0.02564102564102564,0.403,0.017094017094017096,164.56778526884978,10.0,164.56778526884978,1.7773320809035777,4.063881286763063,0.9959305480195334,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,5000,15,stable_exact,stable_exact,215486,3294,32942,0,0.0,0.4122,0.0,164.56778526884978,10.0,164.56778526884978,0.3554664161807155,-9.626723480899694,0.9959305480195334,insufficient_high_e_mass_for_uniform_scs,False
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,50,16,stable_exact,stable_exact,215486,3294,32942,50,0.0,0.0,0.0,164.60714181580366,10.0,164.60714181580366,16.131499897948757,79.55512804294817,0.9962018448182312,,True
exact_stable_primary,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,16,stable_exact,stable_exact,215486,3294,32942,100,0.08,0.08,0.05,164.60714181580366,10.0,164.60714181580366,8.065749948974378,8.566685755496703,0.9962018448182312,,True
