phase29c_manifest_id,dft_job_id,candidate_id,arm,comparator_role,endpoint_id,dft_priority_rank,formal_raw_score_rank,original_raw_rank,parc_release_flag,selected_for_release,raw_top100_member,public_label_exclusion_status,structure_match_public,structure_ref,structure_sha256,formula,score_chgnet,score_mace,score_consensus,block_id,dft_engine,input_status,failure_policy,selected_before_DFT_outcome,outcome_available,outcome_file,selection_frozen_v4_sha256,construction_inputs,construction_timestamp,evidence_status,package_cif_path,package_cif_sha256,source_cif_member,package_role
phase29c_raw_top100_extra_tail_pre_outcome,a3v4-phase29c-raw-top100-extra-tail-0011,mattergen_pilot_5k_3gpu_03074,raw_top100_extra_tail,pre-outcome extra-tail candidates from formal score-ranked raw top100 not in PARC release,v4a_strict_exact_K100,11,86,115,False,False,True,available_source_strict_public_label_free,False,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_76.cif,991efa8e4b1b88305b001afbb9fbc610566bc826e6bba23c7618edb0221d319f,Tb2 Dy3 Y5 Ho2,3.43720894052902,3.456775643828314,3.43720894052902,Dy-Ho-Tb-Y,VASP-or-equivalent-MP-compatible-engine,ready_for_private_DFT_input_export_phase29c_extra_tail,conservative_failed_DFT_counted_not_certified_stable,True,False,,e9741427fa2775ed9f226220f7411fb113f2427837159060e94de055d38d7559,strict_public_label_free_universe;consensus_score;formal_raw_score_rank;release_addendum_candidate_ids,2026-05-18T16:34:44.158981+00:00,pre_outcome_phase29c_extra_tail_manifest_not_DFT_evidence,cifs/raw_top100_extra_tail/a3v4-phase29c-raw-top100-extra-tail-0011__mattergen_pilot_5k_3gpu_03074.cif,991efa8e4b1b88305b001afbb9fbc610566bc826e6bba23c7618edb0221d319f,shard1_gen_76.cif,DFT_input_structure
phase29c_raw_top100_extra_tail_pre_outcome,a3v4-phase29c-raw-top100-extra-tail-0012,mattergen_pilot_5k_3gpu_02795,raw_top100_extra_tail,pre-outcome extra-tail candidates from formal score-ranked raw top100 not in PARC release,v4a_strict_exact_K100,12,87,117,False,False,True,available_source_strict_public_label_free,False,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_508.cif,33e3153db6effb891cb9db37d97d9602e53b27473d7939215d2041a5f7ee66b9,Li1 Tm1 Cr2 O8,3.8149214735692607,3.43506984714288,3.43506984714288,Cr-Li-O-Tm,VASP-or-equivalent-MP-compatible-engine,ready_for_private_DFT_input_export_phase29c_extra_tail,conservative_failed_DFT_counted_not_certified_stable,True,False,,e9741427fa2775ed9f226220f7411fb113f2427837159060e94de055d38d7559,strict_public_label_free_universe;consensus_score;formal_raw_score_rank;release_addendum_candidate_ids,2026-05-18T16:34:44.158981+00:00,pre_outcome_phase29c_extra_tail_manifest_not_DFT_evidence,cifs/raw_top100_extra_tail/a3v4-phase29c-raw-top100-extra-tail-0012__mattergen_pilot_5k_3gpu_02795.cif,33e3153db6effb891cb9db37d97d9602e53b27473d7939215d2041a5f7ee66b9,shard1_gen_508.cif,DFT_input_structure
phase29c_raw_top100_extra_tail_pre_outcome,a3v4-phase29c-raw-top100-extra-tail-0013,mattergen_pilot_5k_3gpu_00546,raw_top100_extra_tail,pre-outcome extra-tail candidates from formal score-ranked raw top100 not in PARC release,v4a_strict_exact_K100,13,88,119,False,False,True,available_source_strict_public_label_free,False,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_149.cif,6f43159d75da43069cfdb895186309a58feb8ac6837da1f92fd1972451ddde98,Ho3 Tm2 Rh3 O12,3.4971241828765187,3.431923868202582,3.431923868202582,Ho-O-Rh-Tm,VASP-or-equivalent-MP-compatible-engine,ready_for_private_DFT_input_export_phase29c_extra_tail,conservative_failed_DFT_counted_not_certified_stable,True,False,,e9741427fa2775ed9f226220f7411fb113f2427837159060e94de055d38d7559,strict_public_label_free_universe;consensus_score;formal_raw_score_rank;release_addendum_candidate_ids,2026-05-18T16:34:44.158981+00:00,pre_outcome_phase29c_extra_tail_manifest_not_DFT_evidence,cifs/raw_top100_extra_tail/a3v4-phase29c-raw-top100-extra-tail-0013__mattergen_pilot_5k_3gpu_00546.cif,6f43159d75da43069cfdb895186309a58feb8ac6837da1f92fd1972451ddde98,shard0_gen_149.cif,DFT_input_structure
phase29c_raw_top100_extra_tail_pre_outcome,a3v4-phase29c-raw-top100-extra-tail-0014,mattergen_pilot_5k_3gpu_04905,raw_top100_extra_tail,pre-outcome extra-tail candidates from formal score-ranked raw top100 not in PARC release,v4a_strict_exact_K100,14,89,120,False,False,True,available_source_strict_public_label_free,False,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_913.cif,51dd013915f140aebafc2472f454e6d5ad1144b6b1796e2d7276ec10d4ff42dc,Ta1 Zn1 Pd1 Ru1,3.424844355359144,3.4324049379783883,3.424844355359144,Pd-Ru-Ta-Zn,VASP-or-equivalent-MP-compatible-engine,ready_for_private_DFT_input_export_phase29c_extra_tail,conservative_failed_DFT_counted_not_certified_stable,True,False,,e9741427fa2775ed9f226220f7411fb113f2427837159060e94de055d38d7559,strict_public_label_free_universe;consensus_score;formal_raw_score_rank;release_addendum_candidate_ids,2026-05-18T16:34:44.158981+00:00,pre_outcome_phase29c_extra_tail_manifest_not_DFT_evidence,cifs/raw_top100_extra_tail/a3v4-phase29c-raw-top100-extra-tail-0014__mattergen_pilot_5k_3gpu_04905.cif,51dd013915f140aebafc2472f454e6d5ad1144b6b1796e2d7276ec10d4ff42dc,shard2_gen_913.cif,DFT_input_structure
phase29c_raw_top100_extra_tail_pre_outcome,a3v4-phase29c-raw-top100-extra-tail-0015,mattergen_pilot_5k_3gpu_02366,raw_top100_extra_tail,pre-outcome extra-tail candidates from formal score-ranked raw top100 not in PARC release,v4a_strict_exact_K100,15,90,121,False,False,True,available_source_strict_public_label_free,False,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_1615.cif,c8ea71baad5cd9e82e3f41c30a135dad725881598b3adb3c1c383735222caed3,Ba1 Sr1 Tm1 Zr1 O6,3.435704395502369,3.412805880809011,3.412805880809011,Ba-O-Sr-Tm-Zr,VASP-or-equivalent-MP-compatible-engine,ready_for_private_DFT_input_export_phase29c_extra_tail,conservative_failed_DFT_counted_not_certified_stable,True,False,,e9741427fa2775ed9f226220f7411fb113f2427837159060e94de055d38d7559,strict_public_label_free_universe;consensus_score;formal_raw_score_rank;release_addendum_candidate_ids,2026-05-18T16:34:44.158981+00:00,pre_outcome_phase29c_extra_tail_manifest_not_DFT_evidence,cifs/raw_top100_extra_tail/a3v4-phase29c-raw-top100-extra-tail-0015__mattergen_pilot_5k_3gpu_02366.cif,c8ea71baad5cd9e82e3f41c30a135dad725881598b3adb3c1c383735222caed3,shard1_gen_1615.cif,DFT_input_structure
phase29c_raw_top100_extra_tail_pre_outcome,a3v4-phase29c-raw-top100-extra-tail-0016,mattergen_pilot_5k_3gpu_04458,raw_top100_extra_tail,pre-outcome extra-tail candidates from formal score-ranked raw top100 not in PARC release,v4a_strict_exact_K100,16,91,122,False,False,True,available_source_strict_public_label_free,False,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_510.cif,ff0efee53d0b4897319b2542cc9057c522024e548014d5a298d8784a0d9c083b,Tb3 Sm2 Y5 Ho2,3.4096412256054816,3.427977701171117,3.4096412256054816,Ho-Sm-Tb-Y,VASP-or-equivalent-MP-compatible-engine,ready_for_private_DFT_input_export_phase29c_extra_tail,conservative_failed_DFT_counted_not_certified_stable,True,False,,e9741427fa2775ed9f226220f7411fb113f2427837159060e94de055d38d7559,strict_public_label_free_universe;consensus_score;formal_raw_score_rank;release_addendum_candidate_ids,2026-05-18T16:34:44.158981+00:00,pre_outcome_phase29c_extra_tail_manifest_not_DFT_evidence,cifs/raw_top100_extra_tail/a3v4-phase29c-raw-top100-extra-tail-0016__mattergen_pilot_5k_3gpu_04458.cif,ff0efee53d0b4897319b2542cc9057c522024e548014d5a298d8784a0d9c083b,shard2_gen_510.cif,DFT_input_structure
phase29c_raw_top100_extra_tail_pre_outcome,a3v4-phase29c-raw-top100-extra-tail-0017,mattergen_pilot_5k_3gpu_03836,raw_top100_extra_tail,pre-outcome extra-tail candidates from formal score-ranked raw top100 not in PARC release,v4a_strict_exact_K100,17,92,123,False,False,True,available_source_strict_public_label_free,False,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1444.cif,80d720f08850605979dd875ab3bae02cdd536c9c053bb874e8a3dfc6290dccf4,Tb2 Ho6,3.4084361672892847,3.4325037279837813,3.4084361672892847,Ho-Tb,VASP-or-equivalent-MP-compatible-engine,ready_for_private_DFT_input_export_phase29c_extra_tail,conservative_failed_DFT_counted_not_certified_stable,True,False,,e9741427fa2775ed9f226220f7411fb113f2427837159060e94de055d38d7559,strict_public_label_free_universe;consensus_score;formal_raw_score_rank;release_addendum_candidate_ids,2026-05-18T16:34:44.158981+00:00,pre_outcome_phase29c_extra_tail_manifest_not_DFT_evidence,cifs/raw_top100_extra_tail/a3v4-phase29c-raw-top100-extra-tail-0017__mattergen_pilot_5k_3gpu_03836.cif,80d720f08850605979dd875ab3bae02cdd536c9c053bb874e8a3dfc6290dccf4,shard2_gen_1444.cif,DFT_input_structure
phase29c_raw_top100_extra_tail_pre_outcome,a3v4-phase29c-raw-top100-extra-tail-0018,mattergen_pilot_5k_3gpu_02929,raw_top100_extra_tail,pre-outcome extra-tail candidates from formal score-ranked raw top100 not in PARC release,v4a_strict_exact_K100,18,93,124,False,False,True,available_source_strict_public_label_free,False,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard1_gen_629.cif,a36d68de0d7cbd6310558e73847d005475a71585a886577fe1620f0e73cab2b6,Ho3 Lu1,3.421837693235063,3.4028489652519545,3.4028489652519545,Ho-Lu,VASP-or-equivalent-MP-compatible-engine,ready_for_private_DFT_input_export_phase29c_extra_tail,conservative_failed_DFT_counted_not_certified_stable,True,False,,e9741427fa2775ed9f226220f7411fb113f2427837159060e94de055d38d7559,strict_public_label_free_universe;consensus_score;formal_raw_score_rank;release_addendum_candidate_ids,2026-05-18T16:34:44.158981+00:00,pre_outcome_phase29c_extra_tail_manifest_not_DFT_evidence,cifs/raw_top100_extra_tail/a3v4-phase29c-raw-top100-extra-tail-0018__mattergen_pilot_5k_3gpu_02929.cif,a36d68de0d7cbd6310558e73847d005475a71585a886577fe1620f0e73cab2b6,shard1_gen_629.cif,DFT_input_structure
phase29c_raw_top100_extra_tail_pre_outcome,a3v4-phase29c-raw-top100-extra-tail-0019,mattergen_pilot_5k_3gpu_01518,raw_top100_extra_tail,pre-outcome extra-tail candidates from formal score-ranked raw top100 not in PARC release,v4a_strict_exact_K100,19,94,127,False,False,True,available_source_strict_public_label_free,False,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_853.cif,b5cdfb7ed76fc4b6c218f176df19ba0c15a2dc9508744740694708ccdcf71bbf,Y2 Ho4 Zn4,3.3915289239366087,3.4232042525072828,3.3915289239366087,Ho-Y-Zn,VASP-or-equivalent-MP-compatible-engine,ready_for_private_DFT_input_export_phase29c_extra_tail,conservative_failed_DFT_counted_not_certified_stable,True,False,,e9741427fa2775ed9f226220f7411fb113f2427837159060e94de055d38d7559,strict_public_label_free_universe;consensus_score;formal_raw_score_rank;release_addendum_candidate_ids,2026-05-18T16:34:44.158981+00:00,pre_outcome_phase29c_extra_tail_manifest_not_DFT_evidence,cifs/raw_top100_extra_tail/a3v4-phase29c-raw-top100-extra-tail-0019__mattergen_pilot_5k_3gpu_01518.cif,b5cdfb7ed76fc4b6c218f176df19ba0c15a2dc9508744740694708ccdcf71bbf,shard0_gen_853.cif,DFT_input_structure
phase29c_raw_top100_extra_tail_pre_outcome,a3v4-phase29c-raw-top100-extra-tail-0020,mattergen_pilot_5k_3gpu_00085,raw_top100_extra_tail,pre-outcome extra-tail candidates from formal score-ranked raw top100 not in PARC release,v4a_strict_exact_K100,20,95,128,False,False,True,available_source_strict_public_label_free,False,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard0_gen_1074.cif,660a933a4c335b6c5ce19fb7f638cb71c424c349cd280063e666c20e0e7f48cf,Cs3 Ca2 V1 F9,3.45234478142974,3.390885579526081,3.390885579526081,Ca-Cs-F-V,VASP-or-equivalent-MP-compatible-engine,ready_for_private_DFT_input_export_phase29c_extra_tail,conservative_failed_DFT_counted_not_certified_stable,True,False,,e9741427fa2775ed9f226220f7411fb113f2427837159060e94de055d38d7559,strict_public_label_free_universe;consensus_score;formal_raw_score_rank;release_addendum_candidate_ids,2026-05-18T16:34:44.158981+00:00,pre_outcome_phase29c_extra_tail_manifest_not_DFT_evidence,cifs/raw_top100_extra_tail/a3v4-phase29c-raw-top100-extra-tail-0020__mattergen_pilot_5k_3gpu_00085.cif,660a933a4c335b6c5ce19fb7f638cb71c424c349cd280063e666c20e0e7f48cf,shard0_gen_1074.cif,DFT_input_structure
phase29c_raw_top100_extra_tail_pre_outcome,a3v4-phase29c-raw-top100-extra-tail-0021,mattergen_pilot_5k_3gpu_03748,raw_top100_extra_tail,pre-outcome extra-tail candidates from formal score-ranked raw top100 not in PARC release,v4a_strict_exact_K100,21,96,129,False,False,True,available_source_strict_public_label_free,False,private_mattergen_pilot_5k_3gpu::generated_crystals_cif.zip::shard2_gen_1365.cif,699ff3ac3f0e49a7837a30547056ab52791df70b4d9c037d5d61cafd8924cc52,Li2 Ho4 Sc1 S8,3.453525357219505,3.3862298209904784,3.3862298209904784,Ho-Li-S-Sc,VASP-or-equivalent-MP-compatible-engine,ready_for_private_DFT_input_export_phase29c_extra_tail,conservative_failed_DFT_counted_not_certified_stable,True,False,,e9741427fa2775ed9f226220f7411fb113f2427837159060e94de055d38d7559,strict_public_label_free_universe;consensus_score;formal_raw_score_rank;release_addendum_candidate_ids,2026-05-18T16:34:44.158981+00:00,pre_outcome_phase29c_extra_tail_manifest_not_DFT_evidence,cifs/raw_top100_extra_tail/a3v4-phase29c-raw-top100-extra-tail-0021__mattergen_pilot_5k_3gpu_03748.cif,699ff3ac3f0e49a7837a30547056ab52791df70b4d9c037d5d61cafd8924cc52,shard2_gen_1365.cif,DFT_input_structure
