material_id,formula,chemical_system,composition_family_pair,K,primary_queue_status,parc_seed_count,raw_topK_seed_count,raw_topR_seed_count,raw_only_tail_seed_count,raw_topR_member,e_above_hull_t0,stable_exact_t0,e_above_hull_t1_current_mp,stable_exact_t1_current_mp,t1_label_status,drift_class,t1_false_conservative,near_hull_25mev_t0,near_hull_25mev_t1,near_hull_50mev_t0,near_hull_50mev_t1,alignn_score,alignn_predicted_e_above_hull,alignn_predicted_stable,alignn_disagrees_with_t1,cgcnn_ens10_pred_e_form,megnet_pred_e_form,available_model_score_count,mlip_consensus_status,mlip_disagreement_count,parc_e_value,required_e,best_mass_ratio,self_consistency_margin,raw_rank,source_uncertain_or_boundary_exact,source_discordant_exact,either_source_near_hull_25meV_exact,included_in_alex_exact_metrics,t1_false_explanation_class,far_from_hull_alignn_negative_parc_release,claim_boundary
wbm-1-10156,Cl6 Mn2,Cl-Mn,2|Cl-Mn,500,raw_only_requested_budget,0,14,0,14,False,-0.246356,True,-1.367649,True,labelable_current_MP_hull,stable_to_stable,False,False,False,False,False,0.7233070000000001,-0.7233070000000001,True,False,-1.46157,-1.7566,3,not_available_for_wbm_queue_chgnet_mace_missing,0,9.114841960315776,10.0,3.094614266137109,33.106904168958664,112,True,True,False,True,t1_stable_or_true_release,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10169,Cl6 Ni2,Cl-Ni,2|Cl-Ni,300,raw_only_requested_budget,0,9,0,9,False,-0.133818,True,-0.9113380000000006,True,labelable_current_MP_hull,stable_to_stable,False,False,False,False,False,0.73498,-0.73498,True,False,-0.9478100000000002,-1.3939,3,not_available_for_wbm_queue_chgnet_mace_missing,0,10.493075434558586,10.0,5.273725046222098,19.83000681704263,66,True,True,True,True,t1_stable_or_true_release,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10169,Cl6 Ni2,Cl-Ni,2|Cl-Ni,500,raw_only_requested_budget,0,9,0,9,False,-0.133818,True,-0.9113380000000006,True,labelable_current_MP_hull,stable_to_stable,False,False,False,False,False,0.73498,-0.73498,True,False,-0.9478100000000002,-1.3939,3,not_available_for_wbm_queue_chgnet_mace_missing,0,10.493075434558586,10.0,3.164235027733259,39.685851537379705,91,True,True,True,True,t1_stable_or_true_release,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10175,Cl6 Pd2,Cl-Pd,2|Cl-Pd,300,raw_only_requested_budget,0,10,0,10,False,-0.152627,True,4.073625447499996,False,labelable_current_MP_hull,stable_to_unstable,True,False,False,False,False,0.75593,-0.75593,True,True,-0.96453,-1.3406,3,not_available_for_wbm_queue_chgnet_mace_missing,1,11.871414913541855,10.0,5.157690443561848,19.83000681704263,16,True,True,True,True,ALIGNN_FF_disagrees_with_current_MP_label,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10175,Cl6 Pd2,Cl-Pd,2|Cl-Pd,500,raw_only_requested_budget,0,10,0,10,False,-0.152627,True,4.073625447499996,False,labelable_current_MP_hull,stable_to_unstable,True,False,False,False,False,0.75593,-0.75593,True,True,-0.96453,-1.3406,3,not_available_for_wbm_queue_chgnet_mace_missing,1,11.871414913541855,10.0,3.094614266137109,39.685851537379705,95,True,True,True,True,ALIGNN_FF_disagrees_with_current_MP_label,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10281,Cl6 Sr2,Cl-Sr,2|Cl-Sr,300,PARC_release,1,12,1,11,True,0.105834,False,-2.065144,True,labelable_current_MP_hull,unstable_to_stable,False,False,False,False,False,0.7980219999999996,-0.7980219999999996,True,False,-2.21868,-2.6522,3,not_available_for_wbm_queue_chgnet_mace_missing,0,15.283544375734625,10.0,5.273725046222098,16.36323504953147,11,False,False,False,False,t1_stable_or_true_release,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10281,Cl6 Sr2,Cl-Sr,2|Cl-Sr,500,raw_only_requested_budget,0,12,0,12,False,0.105834,False,-2.065144,True,labelable_current_MP_hull,unstable_to_stable,False,False,False,False,False,0.7980219999999996,-0.7980219999999996,True,False,-2.21868,-2.6522,3,not_available_for_wbm_queue_chgnet_mace_missing,0,15.283544375734625,10.0,3.164235027733259,29.432650133714645,45,False,False,False,False,t1_stable_or_true_release,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10310,Cl6 U2,Cl-U,2|Cl-U,500,raw_only_requested_budget,0,3,0,3,False,0.04504,False,-2.1231889999999964,True,labelable_current_MP_hull,unstable_to_stable,False,False,False,True,False,0.566071,-0.566071,True,False,-2.1074,-2.3493,3,not_available_for_wbm_queue_chgnet_mace_missing,0,3.85183074227887,10.0,1.779032210897582,39.685851537379705,421,False,False,False,False,t1_stable_or_true_release,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10360,Ca2 Cl8,Ca-Cl,2|Ca-Cl,300,raw_only_requested_budget,0,8,0,8,False,-0.075876,True,0.5481889019999961,False,labelable_current_MP_hull,stable_to_unstable,True,False,False,False,False,0.7230719999999999,-0.7230719999999999,True,True,-1.5654000000000003,-1.9976,3,not_available_for_wbm_queue_chgnet_mace_missing,1,8.313058777209244,10.0,5.273725046222098,19.83000681704263,100,False,False,False,False,ALIGNN_FF_disagrees_with_current_MP_label,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10360,Ca2 Cl8,Ca-Cl,2|Ca-Cl,500,raw_only_requested_budget,0,8,0,8,False,-0.075876,True,0.5481889019999961,False,labelable_current_MP_hull,stable_to_unstable,True,False,False,False,False,0.7230719999999999,-0.7230719999999999,True,True,-1.5654000000000003,-1.9976,3,not_available_for_wbm_queue_chgnet_mace_missing,1,8.313058777209244,10.0,3.164235027733259,39.685851537379705,131,False,False,False,False,ALIGNN_FF_disagrees_with_current_MP_label,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10361,Ca2 Cl8,Ca-Cl,2|Ca-Cl,300,raw_only_requested_budget,0,8,0,8,False,-0.199116,True,0.424948901999997,False,labelable_current_MP_hull,stable_to_unstable,True,False,False,False,False,0.7932720000000002,-0.7932720000000002,True,True,-1.55281,-1.9844,3,not_available_for_wbm_queue_chgnet_mace_missing,1,13.689522143191526,10.0,5.273725046222098,19.83000681704263,35,True,False,True,True,ALIGNN_FF_disagrees_with_current_MP_label,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10361,Ca2 Cl8,Ca-Cl,2|Ca-Cl,500,raw_only_requested_budget,0,8,0,8,False,-0.199116,True,0.424948901999997,False,labelable_current_MP_hull,stable_to_unstable,True,False,False,False,False,0.7932720000000002,-0.7932720000000002,True,True,-1.55281,-1.9844,3,not_available_for_wbm_queue_chgnet_mace_missing,1,13.689522143191526,10.0,3.164235027733259,39.685851537379705,65,True,False,True,True,ALIGNN_FF_disagrees_with_current_MP_label,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10364,Ce2 Cl8,Ce-Cl,2|Ce-Cl,300,PARC_release,4,12,4,8,True,-0.226878,True,-2.392333999999998,True,labelable_current_MP_hull,stable_to_stable,False,False,False,False,False,0.8598440000000003,-0.8598440000000003,True,False,-2.43405,-2.8894,3,not_available_for_wbm_queue_chgnet_mace_missing,0,29.80583811480544,10.0,5.651511869009259,19.83000681704263,3,True,False,True,True,t1_stable_or_true_release,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10364,Ce2 Cl8,Ce-Cl,2|Ce-Cl,500,raw_only_requested_budget,0,12,0,12,False,-0.226878,True,-2.392333999999998,True,labelable_current_MP_hull,stable_to_stable,False,False,False,False,False,0.8598440000000003,-0.8598440000000003,True,False,-2.43405,-2.8894,3,not_available_for_wbm_queue_chgnet_mace_missing,0,29.80583811480544,10.0,3.390907121405556,39.685851537379705,4,True,False,True,True,t1_stable_or_true_release,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10365,Ce2 Cl8,Ce-Cl,2|Ce-Cl,300,PARC_release,9,12,9,3,True,-0.226148,True,-2.391604000000001,True,labelable_current_MP_hull,stable_to_stable,False,False,False,False,False,1.0078439999999995,-1.0078439999999995,True,False,-2.44038,-2.9508,3,not_available_for_wbm_queue_chgnet_mace_missing,0,89.57628868309655,10.0,5.651511869009259,19.83000681704263,1,True,True,True,True,t1_stable_or_true_release,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10365,Ce2 Cl8,Ce-Cl,2|Ce-Cl,500,PARC_release,5,12,5,7,True,-0.226148,True,-2.391604000000001,True,labelable_current_MP_hull,stable_to_stable,False,False,False,False,False,1.0078439999999995,-1.0078439999999995,True,False,-2.44038,-2.9508,3,not_available_for_wbm_queue_chgnet_mace_missing,0,89.57628868309655,10.0,3.390907121405556,39.685851537379705,1,True,True,True,True,t1_stable_or_true_release,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10366,Ce2 Cl8,Ce-Cl,2|Ce-Cl,300,PARC_release,10,12,10,2,True,-0.225363,True,-2.3908190000000005,True,labelable_current_MP_hull,stable_to_stable,False,False,False,False,False,1.029544,-1.029544,True,False,-2.44833,-2.9777,3,not_available_for_wbm_queue_chgnet_mace_missing,0,164.64649723852398,10.0,5.651511869009259,19.83000681704263,2,True,True,True,True,t1_stable_or_true_release,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10366,Ce2 Cl8,Ce-Cl,2|Ce-Cl,500,PARC_release,6,12,6,6,True,-0.225363,True,-2.3908190000000005,True,labelable_current_MP_hull,stable_to_stable,False,False,False,False,False,1.029544,-1.029544,True,False,-2.44833,-2.9777,3,not_available_for_wbm_queue_chgnet_mace_missing,0,164.64649723852398,10.0,3.390907121405556,39.685851537379705,2,True,True,True,True,t1_stable_or_true_release,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10385,Cl8 Cu2 Rb2,Cl-Cu-Rb,3|Cl-Cu,500,raw_only_requested_budget,0,5,0,5,False,-0.099098,True,1.9475635316666668,False,labelable_current_MP_hull,stable_to_unstable,True,False,False,False,False,0.5833059999999999,-0.5833059999999999,True,True,-1.1735799999999998,-1.7446,3,not_available_for_wbm_queue_chgnet_mace_missing,1,4.050112112583752,10.0,3.390907121405556,39.685851537379705,340,False,False,False,False,ALIGNN_FF_disagrees_with_current_MP_label,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10388,Cl8 Dy2,Cl-Dy,2|Cl-Dy,300,PARC_release,6,12,6,6,True,0.044582,False,12.27780675399999,False,labelable_current_MP_hull,unstable_to_unstable,True,False,False,True,False,0.8879799999999998,-0.8879799999999998,True,True,-2.3876,-2.582,3,not_available_for_wbm_queue_chgnet_mace_missing,1,34.12656697602882,10.0,5.651511869009259,16.36323504953147,4,False,False,False,False,near_hull_50meV_boundary,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10388,Cl8 Dy2,Cl-Dy,2|Cl-Dy,500,PARC_release,1,12,1,11,True,0.044582,False,12.27780675399999,False,labelable_current_MP_hull,unstable_to_unstable,True,False,False,True,False,0.8879799999999998,-0.8879799999999998,True,True,-2.3876,-2.582,3,not_available_for_wbm_queue_chgnet_mace_missing,1,34.12656697602882,10.0,3.390907121405556,33.106904168958664,7,False,False,False,False,near_hull_50meV_boundary,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10389,Cl8 Dy2,Cl-Dy,2|Cl-Dy,300,raw_only_requested_budget,0,12,0,12,False,-0.111999,True,12.12122575399999,False,labelable_current_MP_hull,stable_to_unstable,True,False,False,False,False,0.7568799999999998,-0.7568799999999998,True,True,-2.28385,-2.9353,3,not_available_for_wbm_queue_chgnet_mace_missing,1,11.871414913541855,10.0,5.651511869009259,16.36323504953147,15,True,False,True,True,ALIGNN_FF_disagrees_with_current_MP_label,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10389,Cl8 Dy2,Cl-Dy,2|Cl-Dy,500,raw_only_requested_budget,0,12,0,12,False,-0.111999,True,12.12122575399999,False,labelable_current_MP_hull,stable_to_unstable,True,False,False,False,False,0.7568799999999998,-0.7568799999999998,True,True,-2.28385,-2.9353,3,not_available_for_wbm_queue_chgnet_mace_missing,1,11.871414913541855,10.0,3.390907121405556,33.106904168958664,69,True,False,True,True,ALIGNN_FF_disagrees_with_current_MP_label,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10390,Cl8 Dy2,Cl-Dy,2|Cl-Dy,300,raw_only_requested_budget,0,10,0,10,False,0.04233,False,12.275554753999993,False,labelable_current_MP_hull,unstable_to_unstable,True,False,False,True,False,0.7056800000000001,-0.7056800000000001,True,True,-2.27722,-2.9718,3,not_available_for_wbm_queue_chgnet_mace_missing,1,8.314929611426463,10.0,5.651511869009259,16.36323504953147,83,False,False,False,False,near_hull_50meV_boundary,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10390,Cl8 Dy2,Cl-Dy,2|Cl-Dy,500,raw_only_requested_budget,0,12,0,12,False,0.04233,False,12.275554753999993,False,labelable_current_MP_hull,unstable_to_unstable,True,False,False,True,False,0.7056800000000001,-0.7056800000000001,True,True,-2.27722,-2.9718,3,not_available_for_wbm_queue_chgnet_mace_missing,1,8.314929611426463,10.0,3.390907121405556,33.106904168958664,135,False,False,False,False,near_hull_50meV_boundary,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10391,Cl8 Er2,Cl-Er,2|Cl-Er,300,PARC_release,3,7,3,4,True,0.01531,False,-2.1199600000000007,True,labelable_current_MP_hull,unstable_to_stable,False,True,False,True,False,0.90173,-0.90173,True,False,-2.3769800000000005,-2.6406,3,not_available_for_wbm_queue_chgnet_mace_missing,0,29.847185589531662,10.0,5.157690443561848,19.83000681704263,2,False,False,False,False,t1_stable_or_true_release,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10391,Cl8 Er2,Cl-Er,2|Cl-Er,500,raw_only_requested_budget,0,7,0,7,False,0.01531,False,-2.1199600000000007,True,labelable_current_MP_hull,unstable_to_stable,False,True,False,True,False,0.90173,-0.90173,True,False,-2.3769800000000005,-2.6406,3,not_available_for_wbm_queue_chgnet_mace_missing,0,29.847185589531662,10.0,3.094614266137109,39.685851537379705,2,False,False,False,False,t1_stable_or_true_release,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10392,Cl8 Er2,Cl-Er,2|Cl-Er,300,raw_only_requested_budget,0,7,0,7,False,0.033204,False,-2.102065999999999,True,labelable_current_MP_hull,unstable_to_stable,False,False,False,True,False,0.7706299999999997,-0.7706299999999997,True,False,-2.2513700000000005,-2.9359,3,not_available_for_wbm_queue_chgnet_mace_missing,0,13.022274889386972,10.0,5.157690443561848,19.83000681704263,2,False,False,False,False,t1_stable_or_true_release,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10392,Cl8 Er2,Cl-Er,2|Cl-Er,500,raw_only_requested_budget,0,7,0,7,False,0.033204,False,-2.102065999999999,True,labelable_current_MP_hull,unstable_to_stable,False,False,False,True,False,0.7706299999999997,-0.7706299999999997,True,False,-2.2513700000000005,-2.9359,3,not_available_for_wbm_queue_chgnet_mace_missing,0,13.022274889386972,10.0,3.094614266137109,39.685851537379705,81,False,False,False,False,t1_stable_or_true_release,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10393,Cl8 Er2,Cl-Er,2|Cl-Er,300,PARC_release,1,7,1,6,True,0.021245,False,-2.114025,True,labelable_current_MP_hull,unstable_to_stable,False,True,False,True,False,0.78383,-0.78383,True,False,-2.24282,-2.9812,3,not_available_for_wbm_queue_chgnet_mace_missing,0,15.262653700560776,10.0,5.157690443561848,19.83000681704263,25,False,False,False,False,t1_stable_or_true_release,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10393,Cl8 Er2,Cl-Er,2|Cl-Er,500,raw_only_requested_budget,0,7,0,7,False,0.021245,False,-2.114025,True,labelable_current_MP_hull,unstable_to_stable,False,True,False,True,False,0.78383,-0.78383,True,False,-2.24282,-2.9812,3,not_available_for_wbm_queue_chgnet_mace_missing,0,15.262653700560776,10.0,3.094614266137109,39.685851537379705,73,False,False,False,False,t1_stable_or_true_release,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10394,Cl8 Eu2,Cl-Eu,2|Cl-Eu,300,PARC_release,3,12,3,9,True,0.032316,False,-1.8203250000000075,True,labelable_current_MP_hull,unstable_to_stable,False,False,False,True,False,0.8206589999999998,-0.8206589999999998,True,False,-1.79242,-2.2005,3,not_available_for_wbm_queue_chgnet_mace_missing,0,17.3301600176195,10.0,5.273725046222098,16.36323504953147,16,False,False,False,False,t1_stable_or_true_release,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10394,Cl8 Eu2,Cl-Eu,2|Cl-Eu,500,raw_only_requested_budget,0,12,0,12,False,0.032316,False,-1.8203250000000075,True,labelable_current_MP_hull,unstable_to_stable,False,False,False,True,False,0.8206589999999998,-0.8206589999999998,True,False,-1.79242,-2.2005,3,not_available_for_wbm_queue_chgnet_mace_missing,0,17.3301600176195,10.0,3.164235027733259,33.106904168958664,22,False,False,False,False,t1_stable_or_true_release,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10395,Cl8 Eu2,Cl-Eu,2|Cl-Eu,500,raw_only_requested_budget,0,2,0,2,False,0.199401,False,-1.6532400000000038,True,labelable_current_MP_hull,unstable_to_stable,False,False,False,False,False,0.5695590000000001,-0.5695590000000001,True,False,-1.78854,-2.204,3,not_available_for_wbm_queue_chgnet_mace_missing,0,3.5075405871087475,10.0,1.875624074609153,29.432650133714645,413,False,False,False,False,t1_stable_or_true_release,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10404,Cl8 Gd2,Cl-Gd,2|Cl-Gd,300,PARC_release,2,10,2,8,True,0.022748,False,-2.138052000000002,True,labelable_current_MP_hull,unstable_to_stable,False,True,False,True,False,0.8557999999999999,-0.8557999999999999,True,False,-2.37555,-2.5961,3,not_available_for_wbm_queue_chgnet_mace_missing,0,23.93604341177539,10.0,5.651511869009259,19.83000681704263,4,False,False,False,False,t1_stable_or_true_release,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10404,Cl8 Gd2,Cl-Gd,2|Cl-Gd,500,raw_only_requested_budget,0,10,0,10,False,0.022748,False,-2.138052000000002,True,labelable_current_MP_hull,unstable_to_stable,False,True,False,True,False,0.8557999999999999,-0.8557999999999999,True,False,-2.37555,-2.5961,3,not_available_for_wbm_queue_chgnet_mace_missing,0,23.93604341177539,10.0,3.390907121405556,39.685851537379705,17,False,False,False,False,t1_stable_or_true_release,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10405,Cl8 Gd2,Cl-Gd,2|Cl-Gd,300,PARC_release,2,10,2,8,True,0.047009,False,-2.113791000000002,True,labelable_current_MP_hull,unstable_to_stable,False,False,False,True,False,0.8515999999999999,-0.8515999999999999,True,False,-2.31553,-2.7562,3,not_available_for_wbm_queue_chgnet_mace_missing,0,23.93604341177539,10.0,5.651511869009259,19.83000681704263,5,False,False,False,False,t1_stable_or_true_release,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10405,Cl8 Gd2,Cl-Gd,2|Cl-Gd,500,raw_only_requested_budget,0,10,0,10,False,0.047009,False,-2.113791000000002,True,labelable_current_MP_hull,unstable_to_stable,False,False,False,True,False,0.8515999999999999,-0.8515999999999999,True,False,-2.31553,-2.7562,3,not_available_for_wbm_queue_chgnet_mace_missing,0,23.93604341177539,10.0,3.390907121405556,39.685851537379705,18,False,False,False,False,t1_stable_or_true_release,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10410,Cl8 Ho2,Cl-Ho,2|Cl-Ho,300,PARC_release,7,11,7,4,True,0.015707,False,0.5755630096000033,False,labelable_current_MP_hull,unstable_to_unstable,True,True,False,True,False,0.8988830000000001,-0.8988830000000001,True,True,-2.3769800000000005,-2.6107,3,not_available_for_wbm_queue_chgnet_mace_missing,1,34.12656697602882,10.0,5.651511869009259,16.36323504953147,6,False,False,False,False,near_hull_25meV_boundary,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10410,Cl8 Ho2,Cl-Ho,2|Cl-Ho,500,PARC_release,1,11,1,10,True,0.015707,False,0.5755630096000033,False,labelable_current_MP_hull,unstable_to_unstable,True,True,False,True,False,0.8988830000000001,-0.8988830000000001,True,True,-2.3769800000000005,-2.6107,3,not_available_for_wbm_queue_chgnet_mace_missing,1,34.12656697602882,10.0,3.390907121405556,29.432650133714645,4,False,False,False,False,near_hull_25meV_boundary,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10411,Cl8 Ho2,Cl-Ho,2|Cl-Ho,300,raw_only_requested_budget,0,11,0,11,False,0.029427,False,0.589283009599999,False,labelable_current_MP_hull,unstable_to_unstable,True,False,False,True,False,0.7677829999999997,-0.7677829999999997,True,True,-2.2513700000000005,-2.9373,3,not_available_for_wbm_queue_chgnet_mace_missing,1,13.022274889386972,10.0,5.651511869009259,16.36323504953147,34,False,False,False,False,near_hull_50meV_boundary,False,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10411,Cl8 Ho2,Cl-Ho,2|Cl-Ho,500,raw_only_requested_budget,0,11,0,11,False,0.029427,False,0.589283009599999,False,labelable_current_MP_hull,unstable_to_unstable,True,False,False,True,False,0.7677829999999997,-0.7677829999999997,True,True,-2.2513700000000005,-2.9373,3,not_available_for_wbm_queue_chgnet_mace_missing,1,13.022274889386972,10.0,3.390907121405556,29.432650133714645,59,False,False,False,False,near_hull_50meV_boundary,False,candidate_level_explanation_not_MLIP_consensus_validation
