candidate_id,structure_hash,formula,chemical_system,source_model,K,raw_rank,raw_score,policy_status,parc_released,parc_release_seed_count,parc_e_value,parc_release_margin,t0_e_above_hull,t0_label,t1_e_above_hull,t1_label,drift_type,chgnet_score,mace_score,alignn_ff_score,mlip_consensus_score,mlip_disagreement_count,mlip_consensus_label,near_hull_25mev_t0,near_hull_50mev_t0,near_hull_25mev_t1,near_hull_50mev_t1,is_t1_false_release,failure_explanation_class,claim_boundary
wbm-1-10156,0538d74f754374b812ba0e270a3a1e4103d36cb50688611a176b04b323e78832,Cl6 Mn2,Cl-Mn,ALIGNN-FF,500,112,0.7233070000000001,extra_tail,False,0,9.114841960315776,33.106904168958664,-0.246356,stable,-1.367649,stable,stable_to_stable,,,0.7233070000000001,,0,not_available_no_CHGNet_MACE_scores,False,False,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10169,ecb256532f9b5716022fb59dbfb77ff8c28e794e30527d16dc99f32eac04ad4c,Cl6 Ni2,Cl-Ni,ALIGNN-FF,300,66,0.73498,extra_tail,False,0,10.493075434558586,19.83000681704263,-0.133818,stable,-0.9113380000000006,stable,stable_to_stable,,,0.73498,,0,not_available_no_CHGNet_MACE_scores,False,False,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10169,ecb256532f9b5716022fb59dbfb77ff8c28e794e30527d16dc99f32eac04ad4c,Cl6 Ni2,Cl-Ni,ALIGNN-FF,500,91,0.73498,extra_tail,False,0,10.493075434558586,39.685851537379705,-0.133818,stable,-0.9113380000000006,stable,stable_to_stable,,,0.73498,,0,not_available_no_CHGNet_MACE_scores,False,False,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10175,59302c36881127a3226225eb57222202f08cdbcb2a350d4a49e6417e3a9b1973,Cl6 Pd2,Cl-Pd,ALIGNN-FF,300,16,0.75593,extra_tail,False,0,11.871414913541855,19.83000681704263,-0.152627,stable,4.073625447499996,unstable_or_unresolved,stable_to_unstable,,,0.75593,,1,not_available_no_CHGNet_MACE_scores,False,False,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10175,59302c36881127a3226225eb57222202f08cdbcb2a350d4a49e6417e3a9b1973,Cl6 Pd2,Cl-Pd,ALIGNN-FF,500,95,0.75593,extra_tail,False,0,11.871414913541855,39.685851537379705,-0.152627,stable,4.073625447499996,unstable_or_unresolved,stable_to_unstable,,,0.75593,,1,not_available_no_CHGNet_MACE_scores,False,False,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10281,b1fb53f536fdafb8d5d1b844473e8cf46e5e82ec06e9c42e0c56b0239af0d33b,Cl6 Sr2,Cl-Sr,ALIGNN-FF,300,11,0.7980219999999996,parc_release,True,1,15.283544375734625,16.36323504953147,0.105834,unstable_or_unresolved,-2.065144,stable,unstable_to_stable,,,0.7980219999999996,,0,not_available_no_CHGNet_MACE_scores,False,False,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10281,b1fb53f536fdafb8d5d1b844473e8cf46e5e82ec06e9c42e0c56b0239af0d33b,Cl6 Sr2,Cl-Sr,ALIGNN-FF,500,45,0.7980219999999996,extra_tail,False,0,15.283544375734625,29.432650133714645,0.105834,unstable_or_unresolved,-2.065144,stable,unstable_to_stable,,,0.7980219999999996,,0,not_available_no_CHGNet_MACE_scores,False,False,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10310,4095a1c8971638e42e48700ece6647f0c7f2c8c31a718a5028b7217ee9ab9aba,Cl6 U2,Cl-U,ALIGNN-FF,500,421,0.566071,extra_tail,False,0,3.85183074227887,39.685851537379705,0.04504,unstable_or_unresolved,-2.1231889999999964,stable,unstable_to_stable,,,0.566071,,0,not_available_no_CHGNet_MACE_scores,False,True,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10360,ea8b65cfb9d0dabbb64777912e8e19c8df43cdb1649bd3872b8eaffb359d961e,Ca2 Cl8,Ca-Cl,ALIGNN-FF,300,100,0.7230719999999999,extra_tail,False,0,8.313058777209244,19.83000681704263,-0.075876,stable,0.5481889019999961,unstable_or_unresolved,stable_to_unstable,,,0.7230719999999999,,1,not_available_no_CHGNet_MACE_scores,False,False,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10360,ea8b65cfb9d0dabbb64777912e8e19c8df43cdb1649bd3872b8eaffb359d961e,Ca2 Cl8,Ca-Cl,ALIGNN-FF,500,131,0.7230719999999999,extra_tail,False,0,8.313058777209244,39.685851537379705,-0.075876,stable,0.5481889019999961,unstable_or_unresolved,stable_to_unstable,,,0.7230719999999999,,1,not_available_no_CHGNet_MACE_scores,False,False,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10361,714eb4e266b8ff69e9fff7610fe604c54368eb20459dde29fa3796b19d743924,Ca2 Cl8,Ca-Cl,ALIGNN-FF,300,35,0.7932720000000002,extra_tail,False,0,13.689522143191526,19.83000681704263,-0.199116,stable,0.424948901999997,unstable_or_unresolved,stable_to_unstable,,,0.7932720000000002,,1,not_available_no_CHGNet_MACE_scores,False,False,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10361,714eb4e266b8ff69e9fff7610fe604c54368eb20459dde29fa3796b19d743924,Ca2 Cl8,Ca-Cl,ALIGNN-FF,500,65,0.7932720000000002,extra_tail,False,0,13.689522143191526,39.685851537379705,-0.199116,stable,0.424948901999997,unstable_or_unresolved,stable_to_unstable,,,0.7932720000000002,,1,not_available_no_CHGNet_MACE_scores,False,False,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10364,d7f4784937c9f6edc7c1e53435d958e77405510831767ebd0c06e32b99922b6f,Ce2 Cl8,Ce-Cl,ALIGNN-FF,300,3,0.8598440000000003,parc_release,True,4,29.80583811480544,19.83000681704263,-0.226878,stable,-2.392333999999998,stable,stable_to_stable,,,0.8598440000000003,,0,not_available_no_CHGNet_MACE_scores,False,False,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10364,d7f4784937c9f6edc7c1e53435d958e77405510831767ebd0c06e32b99922b6f,Ce2 Cl8,Ce-Cl,ALIGNN-FF,500,4,0.8598440000000003,extra_tail,False,0,29.80583811480544,39.685851537379705,-0.226878,stable,-2.392333999999998,stable,stable_to_stable,,,0.8598440000000003,,0,not_available_no_CHGNet_MACE_scores,False,False,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10365,537bdc518e2d7bb710ad689a9eca044e085b07a0bb31ff2333a0624e4a44a13d,Ce2 Cl8,Ce-Cl,ALIGNN-FF,300,1,1.0078439999999995,parc_release,True,9,89.57628868309655,19.83000681704263,-0.226148,stable,-2.391604000000001,stable,stable_to_stable,,,1.0078439999999995,,0,not_available_no_CHGNet_MACE_scores,False,False,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10365,537bdc518e2d7bb710ad689a9eca044e085b07a0bb31ff2333a0624e4a44a13d,Ce2 Cl8,Ce-Cl,ALIGNN-FF,500,1,1.0078439999999995,parc_release,True,5,89.57628868309655,39.685851537379705,-0.226148,stable,-2.391604000000001,stable,stable_to_stable,,,1.0078439999999995,,0,not_available_no_CHGNet_MACE_scores,False,False,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10366,d23135f6ce528bb9dc6207bcd208e52aa3b853f9b69bbbd3b6bad085463e7343,Ce2 Cl8,Ce-Cl,ALIGNN-FF,300,2,1.029544,parc_release,True,10,164.64649723852398,19.83000681704263,-0.225363,stable,-2.3908190000000005,stable,stable_to_stable,,,1.029544,,0,not_available_no_CHGNet_MACE_scores,False,False,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10366,d23135f6ce528bb9dc6207bcd208e52aa3b853f9b69bbbd3b6bad085463e7343,Ce2 Cl8,Ce-Cl,ALIGNN-FF,500,2,1.029544,parc_release,True,6,164.64649723852398,39.685851537379705,-0.225363,stable,-2.3908190000000005,stable,stable_to_stable,,,1.029544,,0,not_available_no_CHGNet_MACE_scores,False,False,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10385,594732bdab98bbf267e205c93ae5adf16f0d53bc47d10b77bb76f106d83c597e,Cl8 Cu2 Rb2,Cl-Cu-Rb,ALIGNN-FF,500,340,0.5833059999999999,extra_tail,False,0,4.050112112583752,39.685851537379705,-0.099098,stable,1.9475635316666668,unstable_or_unresolved,stable_to_unstable,,,0.5833059999999999,,1,not_available_no_CHGNet_MACE_scores,False,False,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10388,40a8f9e1b25f76a53e1a3354fafc1eb7d76bedcb54418eec8a50041641245861,Cl8 Dy2,Cl-Dy,ALIGNN-FF,300,4,0.8879799999999998,boundary_release,True,6,34.12656697602882,16.36323504953147,0.044582,unstable_or_unresolved,12.27780675399999,unstable_or_unresolved,unstable_to_unstable,,,0.8879799999999998,,1,not_available_no_CHGNet_MACE_scores,False,True,False,False,True,near_hull_boundary,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10388,40a8f9e1b25f76a53e1a3354fafc1eb7d76bedcb54418eec8a50041641245861,Cl8 Dy2,Cl-Dy,ALIGNN-FF,500,7,0.8879799999999998,boundary_release,True,1,34.12656697602882,33.106904168958664,0.044582,unstable_or_unresolved,12.27780675399999,unstable_or_unresolved,unstable_to_unstable,,,0.8879799999999998,,1,not_available_no_CHGNet_MACE_scores,False,True,False,False,True,near_hull_boundary,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10389,0d21a222287ed831b9abf03fa2b95703e761b7f3c2dd0656cbdfca74dd79f2e3,Cl8 Dy2,Cl-Dy,ALIGNN-FF,300,15,0.7568799999999998,extra_tail,False,0,11.871414913541855,16.36323504953147,-0.111999,stable,12.12122575399999,unstable_or_unresolved,stable_to_unstable,,,0.7568799999999998,,1,not_available_no_CHGNet_MACE_scores,False,False,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10389,0d21a222287ed831b9abf03fa2b95703e761b7f3c2dd0656cbdfca74dd79f2e3,Cl8 Dy2,Cl-Dy,ALIGNN-FF,500,69,0.7568799999999998,extra_tail,False,0,11.871414913541855,33.106904168958664,-0.111999,stable,12.12122575399999,unstable_or_unresolved,stable_to_unstable,,,0.7568799999999998,,1,not_available_no_CHGNet_MACE_scores,False,False,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10390,9ee16482ce8b5a1896a3aead58b977e3e80e2078d584caa348727c99bf130730,Cl8 Dy2,Cl-Dy,ALIGNN-FF,300,83,0.7056800000000001,extra_tail,False,0,8.314929611426463,16.36323504953147,0.04233,unstable_or_unresolved,12.275554753999993,unstable_or_unresolved,unstable_to_unstable,,,0.7056800000000001,,1,not_available_no_CHGNet_MACE_scores,False,True,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10390,9ee16482ce8b5a1896a3aead58b977e3e80e2078d584caa348727c99bf130730,Cl8 Dy2,Cl-Dy,ALIGNN-FF,500,135,0.7056800000000001,extra_tail,False,0,8.314929611426463,33.106904168958664,0.04233,unstable_or_unresolved,12.275554753999993,unstable_or_unresolved,unstable_to_unstable,,,0.7056800000000001,,1,not_available_no_CHGNet_MACE_scores,False,True,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10391,8aba0376b2f2fdff4651dc27ef1b6de3708f45b501450a854a18840beff73a1b,Cl8 Er2,Cl-Er,ALIGNN-FF,300,2,0.90173,boundary_release,True,3,29.847185589531662,19.83000681704263,0.01531,unstable_or_unresolved,-2.1199600000000007,stable,unstable_to_stable,,,0.90173,,0,not_available_no_CHGNet_MACE_scores,True,True,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10391,8aba0376b2f2fdff4651dc27ef1b6de3708f45b501450a854a18840beff73a1b,Cl8 Er2,Cl-Er,ALIGNN-FF,500,2,0.90173,extra_tail,False,0,29.847185589531662,39.685851537379705,0.01531,unstable_or_unresolved,-2.1199600000000007,stable,unstable_to_stable,,,0.90173,,0,not_available_no_CHGNet_MACE_scores,True,True,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10392,aaa4c92597bf2c2c3cabb65a302daf3cdaeb6d4ed737fabba59e7e2c4db9ece3,Cl8 Er2,Cl-Er,ALIGNN-FF,300,2,0.7706299999999997,extra_tail,False,0,13.022274889386972,19.83000681704263,0.033204,unstable_or_unresolved,-2.102065999999999,stable,unstable_to_stable,,,0.7706299999999997,,0,not_available_no_CHGNet_MACE_scores,False,True,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10392,aaa4c92597bf2c2c3cabb65a302daf3cdaeb6d4ed737fabba59e7e2c4db9ece3,Cl8 Er2,Cl-Er,ALIGNN-FF,500,81,0.7706299999999997,extra_tail,False,0,13.022274889386972,39.685851537379705,0.033204,unstable_or_unresolved,-2.102065999999999,stable,unstable_to_stable,,,0.7706299999999997,,0,not_available_no_CHGNet_MACE_scores,False,True,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10393,f985a7efc68a4f1864fefb3bb83b29ea06aa3c5ad9691eb701af6d0ddf733809,Cl8 Er2,Cl-Er,ALIGNN-FF,300,25,0.78383,boundary_release,True,1,15.262653700560776,19.83000681704263,0.021245,unstable_or_unresolved,-2.114025,stable,unstable_to_stable,,,0.78383,,0,not_available_no_CHGNet_MACE_scores,True,True,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10393,f985a7efc68a4f1864fefb3bb83b29ea06aa3c5ad9691eb701af6d0ddf733809,Cl8 Er2,Cl-Er,ALIGNN-FF,500,73,0.78383,extra_tail,False,0,15.262653700560776,39.685851537379705,0.021245,unstable_or_unresolved,-2.114025,stable,unstable_to_stable,,,0.78383,,0,not_available_no_CHGNet_MACE_scores,True,True,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10394,46d90f085ec5ff4e81ff2b71feec38c971f3932320f57a17ad5e20ff1493313e,Cl8 Eu2,Cl-Eu,ALIGNN-FF,300,16,0.8206589999999998,boundary_release,True,3,17.3301600176195,16.36323504953147,0.032316,unstable_or_unresolved,-1.8203250000000075,stable,unstable_to_stable,,,0.8206589999999998,,0,not_available_no_CHGNet_MACE_scores,False,True,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10394,46d90f085ec5ff4e81ff2b71feec38c971f3932320f57a17ad5e20ff1493313e,Cl8 Eu2,Cl-Eu,ALIGNN-FF,500,22,0.8206589999999998,extra_tail,False,0,17.3301600176195,33.106904168958664,0.032316,unstable_or_unresolved,-1.8203250000000075,stable,unstable_to_stable,,,0.8206589999999998,,0,not_available_no_CHGNet_MACE_scores,False,True,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10395,f83f508a8cb8326a30816c840cae623d39bc715353845869e3861fe3081dd307,Cl8 Eu2,Cl-Eu,ALIGNN-FF,500,413,0.5695590000000001,extra_tail,False,0,3.5075405871087475,29.432650133714645,0.199401,unstable_or_unresolved,-1.6532400000000038,stable,unstable_to_stable,,,0.5695590000000001,,0,not_available_no_CHGNet_MACE_scores,False,False,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10404,2255ad564c5310cb1cd6559987b6fd602ef7015e248b9175f50a4d0d37c291e7,Cl8 Gd2,Cl-Gd,ALIGNN-FF,300,4,0.8557999999999999,boundary_release,True,2,23.93604341177539,19.83000681704263,0.022748,unstable_or_unresolved,-2.138052000000002,stable,unstable_to_stable,,,0.8557999999999999,,0,not_available_no_CHGNet_MACE_scores,True,True,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10404,2255ad564c5310cb1cd6559987b6fd602ef7015e248b9175f50a4d0d37c291e7,Cl8 Gd2,Cl-Gd,ALIGNN-FF,500,17,0.8557999999999999,extra_tail,False,0,23.93604341177539,39.685851537379705,0.022748,unstable_or_unresolved,-2.138052000000002,stable,unstable_to_stable,,,0.8557999999999999,,0,not_available_no_CHGNet_MACE_scores,True,True,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10405,c9b27ef063789a208f89ac173b0bf7d409e04fd473df7a599a4d1ebde44cb94c,Cl8 Gd2,Cl-Gd,ALIGNN-FF,300,5,0.8515999999999999,boundary_release,True,2,23.93604341177539,19.83000681704263,0.047009,unstable_or_unresolved,-2.113791000000002,stable,unstable_to_stable,,,0.8515999999999999,,0,not_available_no_CHGNet_MACE_scores,False,True,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10405,c9b27ef063789a208f89ac173b0bf7d409e04fd473df7a599a4d1ebde44cb94c,Cl8 Gd2,Cl-Gd,ALIGNN-FF,500,18,0.8515999999999999,extra_tail,False,0,23.93604341177539,39.685851537379705,0.047009,unstable_or_unresolved,-2.113791000000002,stable,unstable_to_stable,,,0.8515999999999999,,0,not_available_no_CHGNet_MACE_scores,False,True,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10410,6d36853410911097d1745f82206a0c11ff2f67bf1773cd6be62a5a7ab799a54b,Cl8 Ho2,Cl-Ho,ALIGNN-FF,300,6,0.8988830000000001,boundary_release,True,7,34.12656697602882,16.36323504953147,0.015707,unstable_or_unresolved,0.5755630096000033,unstable_or_unresolved,unstable_to_unstable,,,0.8988830000000001,,1,not_available_no_CHGNet_MACE_scores,True,True,False,False,True,near_hull_boundary,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10410,6d36853410911097d1745f82206a0c11ff2f67bf1773cd6be62a5a7ab799a54b,Cl8 Ho2,Cl-Ho,ALIGNN-FF,500,4,0.8988830000000001,boundary_release,True,1,34.12656697602882,29.432650133714645,0.015707,unstable_or_unresolved,0.5755630096000033,unstable_or_unresolved,unstable_to_unstable,,,0.8988830000000001,,1,not_available_no_CHGNet_MACE_scores,True,True,False,False,True,near_hull_boundary,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10411,2595b01abaccfc8819755bcb9bc8fdd2bc0bf6ba1b762478c176dac3fbd82a78,Cl8 Ho2,Cl-Ho,ALIGNN-FF,300,34,0.7677829999999997,extra_tail,False,0,13.022274889386972,16.36323504953147,0.029427,unstable_or_unresolved,0.589283009599999,unstable_or_unresolved,unstable_to_unstable,,,0.7677829999999997,,1,not_available_no_CHGNet_MACE_scores,False,True,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10411,2595b01abaccfc8819755bcb9bc8fdd2bc0bf6ba1b762478c176dac3fbd82a78,Cl8 Ho2,Cl-Ho,ALIGNN-FF,500,59,0.7677829999999997,extra_tail,False,0,13.022274889386972,29.432650133714645,0.029427,unstable_or_unresolved,0.589283009599999,unstable_or_unresolved,unstable_to_unstable,,,0.7677829999999997,,1,not_available_no_CHGNet_MACE_scores,False,True,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10412,7ac802cbe3211537a67f0b9c722c9db6d234adc84a4dee9799d84e604e99cffa,Cl8 Ho2,Cl-Ho,ALIGNN-FF,300,29,0.780983,extra_tail,False,0,13.692634302249276,16.36323504953147,0.017331,unstable_or_unresolved,0.5771870096000029,unstable_or_unresolved,unstable_to_unstable,,,0.780983,,1,not_available_no_CHGNet_MACE_scores,True,True,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10412,7ac802cbe3211537a67f0b9c722c9db6d234adc84a4dee9799d84e604e99cffa,Cl8 Ho2,Cl-Ho,ALIGNN-FF,500,54,0.780983,extra_tail,False,0,13.692634302249276,29.432650133714645,0.017331,unstable_or_unresolved,0.5771870096000029,unstable_or_unresolved,unstable_to_unstable,,,0.780983,,1,not_available_no_CHGNet_MACE_scores,True,True,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10417,2481ee0dafdb83ad7324b9b9e8442a627c087daf48f38213463781c17894c207,Cl8 In2,Cl-In,ALIGNN-FF,300,6,0.8003979999999999,boundary_release,True,1,15.262653700560776,19.83000681704263,-0.012518,stable,35.019837083,unstable_or_unresolved,stable_to_unstable,,,0.8003979999999999,,1,not_available_no_CHGNet_MACE_scores,True,True,False,False,True,near_hull_boundary,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10417,2481ee0dafdb83ad7324b9b9e8442a627c087daf48f38213463781c17894c207,Cl8 In2,Cl-In,ALIGNN-FF,500,35,0.8003979999999999,extra_tail,False,0,15.262653700560776,39.685851537379705,-0.012518,stable,35.019837083,unstable_or_unresolved,stable_to_unstable,,,0.8003979999999999,,1,not_available_no_CHGNet_MACE_scores,True,True,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10442,6154b4146d2f78df3eb1762d33fce5ee8fb2e8e9883a5b9d05faf575a4fbe0d2,Cl8 La2,Cl-La,ALIGNN-FF,300,7,0.879483,parc_release,True,6,34.12656697602882,19.83000681704263,0.07881,unstable_or_unresolved,-2.215007,stable,unstable_to_stable,,,0.879483,,0,not_available_no_CHGNet_MACE_scores,False,False,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10442,6154b4146d2f78df3eb1762d33fce5ee8fb2e8e9883a5b9d05faf575a4fbe0d2,Cl8 La2,Cl-La,ALIGNN-FF,500,10,0.879483,parc_release,True,1,34.12656697602882,39.685851537379705,0.07881,unstable_or_unresolved,-2.215007,stable,unstable_to_stable,,,0.879483,,0,not_available_no_CHGNet_MACE_scores,False,False,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
wbm-1-10444,ef6e8e587e834ba1825024b639b513ac1317f90d1c9fe349d2c5b75300e5ba33,Cl8 Lu2,Cl-Lu,ALIGNN-FF,300,5,0.8417820000000003,boundary_release,True,2,21.82066537094214,16.36323504953147,0.016911,unstable_or_unresolved,-2.109307000000001,stable,unstable_to_stable,,,0.8417820000000003,,0,not_available_no_CHGNet_MACE_scores,True,True,False,False,False,not_a_false_release,candidate_level_explanation_not_MLIP_consensus_validation
