video_id,split,num_detections,num_paths,num_unmatched_paths,num_verified_positive_paths,num_null_paths,has_null_block
108,tune,27,7,1,0,1,True
109,cal,9,4,3,0,3,True
110,cal,10,4,2,0,2,True
111,tune,19,5,1,0,1,True
112,cal,18,3,2,2,0,False
113,test,16,2,0,0,0,False
114,tune,22,3,0,0,0,False
115,tune,18,3,1,1,0,False
116,cal,44,10,4,0,4,True
117,tune,8,1,1,1,0,False
118,test,53,8,2,2,0,False
119,tune,24,3,0,0,0,False
120,cal,15,4,0,0,0,False
121,cal,16,2,0,0,0,False
122,cal,72,14,9,7,2,True
123,test,37,5,1,1,0,False
124,cal,27,15,8,2,6,True
125,test,18,4,1,0,1,True
126,cal,40,7,4,3,1,True
127,test,16,4,0,0,0,False
128,test,17,3,0,0,0,False
129,cal,16,2,0,0,0,False
130,test,32,4,2,0,2,True
131,cal,17,3,1,0,1,True
132,cal,25,6,2,1,1,True
133,cal,115,28,11,0,11,True
134,test,30,6,1,1,0,False
135,test,9,2,0,0,0,False
136,cal,12,2,0,0,0,False
137,cal,31,9,5,1,4,True
138,cal,32,4,0,0,0,False
139,cal,13,4,0,0,0,False
140,cal,34,8,3,2,1,True
141,test,32,7,4,1,3,True
142,cal,27,4,2,0,2,True
143,test,40,12,3,0,3,True
144,test,12,4,4,2,2,True
145,test,29,6,0,0,0,False
146,tune,23,3,1,1,0,False
147,test,12,4,0,0,0,False
148,tune,48,8,3,2,1,True
149,cal,18,6,4,0,4,True
150,tune,15,6,1,1,0,False
151,test,43,7,4,4,0,False
152,tune,20,5,2,0,2,True
153,cal,17,3,1,0,1,True
154,test,13,3,1,0,1,True
155,tune,30,4,1,0,1,True
156,test,25,4,2,1,1,True
157,cal,16,2,0,0,0,False
158,cal,17,3,1,1,0,False
159,cal,52,11,4,0,4,True
160,test,21,5,0,0,0,False
161,test,32,6,0,0,0,False
162,cal,44,6,0,0,0,False
163,cal,13,2,1,1,0,False
164,test,17,3,1,0,1,True
165,test,41,8,1,0,1,True
166,test,17,3,1,0,1,True
167,test,28,6,2,0,2,True
168,test,33,5,3,0,3,True
169,tune,26,4,2,0,2,True
170,test,39,7,2,2,0,False
171,test,13,4,0,0,0,False
172,test,16,2,0,0,0,False
173,test,16,3,1,0,1,True
174,cal,20,5,2,0,2,True
175,cal,24,3,0,0,0,False
176,cal,53,8,2,1,1,True
177,cal,16,2,0,0,0,False
178,test,25,11,2,0,2,True
179,tune,16,3,0,0,0,False
180,cal,23,5,0,0,0,False
181,cal,16,2,0,0,0,False
182,cal,21,7,1,0,1,True
183,test,32,5,0,0,0,False
184,cal,24,3,0,0,0,False
185,test,13,2,0,0,0,False
186,test,15,3,0,0,0,False
187,test,17,3,0,0,0,False
188,tune,29,7,3,1,2,True
189,cal,35,6,3,0,3,True
190,cal,22,6,3,1,2,True
191,test,31,8,2,2,0,False
192,cal,33,5,0,0,0,False
193,cal,21,4,0,0,0,False
194,test,53,7,0,0,0,False
195,cal,11,3,1,0,1,True
196,cal,18,3,0,0,0,False
197,cal,19,7,1,0,1,True
198,cal,17,3,1,0,1,True
199,cal,30,5,1,0,1,True
200,test,11,2,1,1,0,False
201,cal,37,5,0,0,0,False
202,test,23,3,0,0,0,False
203,test,11,3,0,0,0,False
204,cal,18,5,0,0,0,False
205,test,34,5,0,0,0,False
206,test,42,9,3,0,3,True
207,test,25,10,1,0,1,True
208,cal,29,5,0,0,0,False
209,cal,33,5,2,1,1,True
210,test,25,5,1,0,1,True
211,cal,42,10,3,1,2,True
212,cal,16,3,1,1,0,False
213,cal,32,6,0,0,0,False
214,test,69,16,5,3,2,True
215,test,24,5,0,0,0,False
216,tune,48,8,6,1,5,True
217,tune,85,43,8,1,7,True
218,cal,52,9,4,3,1,True
219,cal,29,5,2,0,2,True
220,cal,8,1,0,0,0,False
221,cal,38,22,12,0,12,True
222,test,24,11,2,0,2,True
223,test,32,6,2,1,1,True
224,tune,37,15,6,0,6,True
225,cal,42,8,0,0,0,False
226,cal,24,3,0,0,0,False
227,test,23,4,1,1,0,False
228,tune,40,5,4,4,0,False
229,cal,58,12,3,2,1,True
230,test,41,17,5,2,3,True
231,cal,80,12,10,10,0,False
232,test,39,9,1,0,1,True
233,cal,16,3,0,0,0,False
234,cal,42,6,1,1,0,False
235,test,27,5,1,0,1,True
236,test,23,6,2,1,1,True
237,test,24,3,0,0,0,False
238,cal,53,8,1,0,1,True
239,test,10,3,2,0,2,True
240,test,37,6,3,0,3,True
241,cal,26,6,3,0,3,True
242,cal,26,5,4,1,4,True
243,test,39,8,2,0,2,True
244,tune,26,5,1,0,1,True
245,test,23,12,10,0,10,True
246,cal,18,4,1,0,1,True
247,cal,24,4,1,0,1,True
248,test,25,4,0,0,0,False
249,tune,24,9,3,1,3,True
250,tune,72,29,13,0,13,True
251,tune,36,8,5,0,5,True
252,test,10,3,0,0,0,False
253,test,31,11,4,0,4,True
254,test,8,1,0,0,0,False
255,test,39,5,2,0,2,True
256,cal,47,14,3,0,3,True
257,cal,57,14,2,0,2,True
258,cal,25,4,0,0,0,False
259,tune,25,5,2,0,2,True
260,test,37,15,6,0,6,True
261,cal,11,3,0,0,0,False
262,cal,38,8,2,0,2,True
263,cal,23,4,0,0,0,False
264,cal,34,9,6,0,6,True
265,test,27,9,4,0,4,True
266,test,57,10,3,0,3,True
267,test,16,2,0,0,0,False
268,cal,26,4,0,0,0,False
269,cal,22,3,1,0,1,True
270,cal,16,2,0,0,0,False
271,test,18,4,0,0,0,False
272,cal,49,13,3,0,3,True
273,test,28,4,0,0,0,False
274,cal,68,14,7,0,7,True
275,cal,33,7,2,0,2,True
276,test,32,4,2,0,2,True
277,tune,35,6,1,0,1,True
278,cal,50,18,10,0,10,True
279,cal,11,3,1,0,1,True
280,cal,32,8,5,0,5,True
281,tune,34,14,2,0,2,True
282,cal,32,4,1,0,1,True
283,test,25,4,0,0,0,False
284,cal,8,1,0,0,0,False
285,test,55,29,17,0,17,True
286,test,9,2,0,0,0,False
287,cal,41,9,2,0,2,True
288,test,35,17,5,0,5,True
289,cal,18,3,0,0,0,False
290,test,18,3,0,0,0,False
291,test,18,5,4,0,4,True
292,cal,14,6,1,0,1,True
293,test,20,6,1,0,1,True
294,cal,24,18,2,0,2,True
295,cal,27,14,4,0,4,True
296,cal,40,10,4,0,4,True
297,tune,25,8,5,0,5,True
298,test,28,6,5,0,5,True
299,test,86,11,3,0,3,True
300,test,9,2,0,0,0,False
301,tune,17,3,0,0,0,False
302,tune,39,14,4,0,4,True
303,test,18,4,2,0,2,True
304,test,60,9,6,0,6,True
305,tune,52,14,2,0,2,True
306,test,41,13,5,0,5,True
307,cal,27,5,0,0,0,False
308,cal,16,4,1,0,1,True
309,test,16,2,0,0,0,False
310,test,25,4,1,0,1,True
311,tune,24,6,0,0,0,False
312,cal,26,4,0,0,0,False
313,cal,32,9,5,0,5,True
314,test,95,18,8,0,8,True
315,cal,19,4,0,0,0,False
316,test,29,5,1,0,1,True
317,cal,25,14,8,0,8,True
318,test,56,10,0,0,0,False
319,test,38,12,7,0,7,True
320,cal,32,4,0,0,0,False
321,cal,38,6,3,0,3,True
322,test,29,10,5,0,5,True
323,cal,29,5,2,0,2,True
324,test,25,5,2,0,2,True
325,cal,18,4,1,0,1,True
326,cal,27,6,1,0,1,True
327,test,26,6,1,0,1,True
328,cal,13,4,3,0,3,True
329,test,16,2,0,0,0,False
330,cal,24,9,6,0,6,True
331,test,13,3,0,0,0,False
332,cal,31,6,1,0,1,True
333,tune,17,3,0,0,0,False
334,cal,16,2,0,0,0,False
335,test,32,7,1,0,1,True
336,cal,27,4,1,0,1,True
337,cal,27,10,3,0,3,True
338,cal,13,4,1,0,1,True
339,test,24,4,0,0,0,False
340,cal,19,3,0,0,0,False
341,test,8,1,0,0,0,False
342,cal,24,4,0,0,0,False
343,cal,16,2,1,0,1,True
344,cal,48,7,1,0,1,True
345,cal,90,20,7,0,7,True
346,test,51,11,4,0,4,True
347,cal,73,11,0,0,0,False
348,cal,32,4,2,0,2,True
349,test,28,7,0,0,0,False
350,tune,16,2,1,0,1,True
351,cal,46,7,2,0,2,True
352,cal,33,6,2,0,2,True
353,cal,20,7,2,0,2,True
354,cal,11,5,3,0,3,True
355,tune,10,4,1,0,1,True
356,cal,26,8,1,0,1,True
357,cal,8,1,0,0,0,False
358,test,24,3,0,0,0,False
359,cal,24,3,0,0,0,False
360,cal,8,1,0,0,0,False
361,cal,24,3,0,0,0,False
362,tune,12,3,0,0,0,False
363,cal,32,7,3,0,3,True
364,test,54,16,2,0,2,True
365,test,16,2,0,0,0,False
366,cal,63,11,3,0,3,True
367,test,25,5,2,0,2,True
368,tune,12,4,1,0,1,True
369,test,7,1,0,0,0,False
370,tune,17,3,0,0,0,False
371,cal,19,3,1,0,1,True
372,test,24,4,1,0,1,True
373,test,14,3,0,0,0,False
374,cal,19,7,4,0,4,True
375,cal,31,8,3,0,3,True
376,test,24,3,0,0,0,False
377,cal,16,2,0,0,0,False
378,test,28,12,2,0,2,True
379,cal,17,3,0,0,0,False
380,cal,25,4,0,0,0,False
381,tune,20,3,1,0,1,True
382,test,60,19,14,0,14,True
383,tune,30,5,2,0,2,True
384,cal,32,20,8,0,8,True
385,test,16,2,0,0,0,False
386,test,16,2,0,0,0,False
387,test,17,5,2,0,2,True
388,cal,20,4,0,0,0,False
389,test,37,16,13,0,13,True
390,test,55,11,3,0,3,True
391,test,30,11,8,0,8,True
392,tune,45,13,7,0,7,True
393,test,23,4,1,0,1,True
394,tune,10,2,0,0,0,False
395,cal,17,3,1,0,1,True
396,cal,38,9,1,0,1,True
397,cal,43,6,0,0,0,False
398,test,54,7,2,0,2,True
399,test,26,4,0,0,0,False
400,cal,17,3,0,0,0,False
401,cal,14,2,0,0,0,False
402,cal,17,5,2,0,2,True
403,cal,33,5,1,0,1,True
404,cal,44,14,2,0,2,True
405,test,48,10,0,0,0,False
406,test,24,5,1,0,1,True
407,cal,36,8,1,0,1,True
408,test,36,6,2,0,2,True
409,cal,32,4,0,0,0,False
410,cal,17,5,2,0,2,True
411,cal,18,3,0,0,0,False
412,tune,46,11,3,0,3,True
413,test,44,11,1,0,1,True
414,cal,24,4,1,0,1,True
415,tune,23,5,0,0,0,False
416,test,28,7,2,0,2,True
417,cal,25,9,4,0,4,True
418,test,27,4,1,0,1,True
419,test,33,6,2,0,2,True
420,cal,18,3,0,0,0,False
421,test,31,5,2,0,2,True
422,test,18,4,0,0,0,False
423,cal,26,4,0,0,0,False
424,test,89,12,5,0,5,True
425,test,41,7,2,0,2,True
426,test,32,13,5,0,5,True
427,cal,23,10,4,0,4,True
428,tune,60,16,2,0,2,True
429,cal,26,5,1,0,1,True
430,cal,30,5,0,0,0,False
431,test,15,4,1,0,1,True
432,cal,34,9,7,0,7,True
433,cal,24,3,0,0,0,False
434,cal,29,5,1,0,1,True
435,tune,12,3,0,0,0,False
436,cal,31,6,0,0,0,False
437,test,38,14,6,0,6,True
438,cal,27,6,3,0,3,True
439,tune,24,10,0,0,0,False
440,test,19,4,0,0,0,False
441,cal,18,3,0,0,0,False
442,test,31,9,1,0,1,True
443,cal,39,25,20,0,20,True
444,test,30,5,1,0,1,True
445,cal,11,3,2,0,2,True
446,cal,11,3,1,0,1,True
447,test,31,14,2,0,2,True
448,test,9,2,0,0,0,False
449,cal,25,4,0,0,0,False
450,test,23,9,5,0,5,True
451,test,17,3,0,0,0,False
452,test,16,2,0,0,0,False
453,tune,88,31,28,0,28,True
454,test,27,5,0,0,0,False
455,cal,8,1,0,0,0,False
456,test,16,2,0,0,0,False
457,tune,27,6,4,0,4,True
458,cal,57,10,3,0,3,True
459,cal,22,3,0,0,0,False
460,test,50,9,3,0,3,True
461,tune,50,10,1,0,1,True
462,cal,44,7,0,0,0,False
463,cal,56,7,0,0,0,False
464,cal,16,2,0,0,0,False
465,cal,128,18,1,0,1,True
466,cal,85,12,5,0,5,True
468,cal,55,10,1,0,1,True
469,cal,48,16,6,0,6,True
470,cal,32,8,0,0,0,False
471,test,21,8,3,0,3,True
472,cal,33,5,3,0,3,True
473,test,17,4,1,0,1,True
474,cal,15,2,0,0,0,False
475,tune,35,5,1,0,1,True
476,cal,51,9,6,0,6,True
477,test,55,9,4,0,4,True
478,tune,26,7,5,0,5,True
479,test,59,14,7,0,7,True
480,cal,26,4,1,0,1,True
481,cal,28,4,1,0,1,True
482,cal,24,3,1,0,1,True
483,test,28,10,1,0,1,True
484,tune,29,4,2,0,2,True
485,cal,10,2,0,0,0,False
486,cal,77,20,8,0,8,True
487,tune,26,5,1,0,1,True
488,cal,16,3,0,0,0,False
489,test,16,2,0,0,0,False
490,test,34,9,8,0,8,True
491,test,28,5,3,0,3,True
492,test,18,4,2,0,2,True
493,cal,83,11,3,0,3,True
494,cal,9,2,0,0,0,False
495,tune,31,6,2,0,2,True
496,test,25,4,0,0,0,False
497,tune,28,5,2,0,2,True
498,test,33,5,2,0,2,True
499,cal,8,1,0,0,0,False
500,test,16,2,2,0,2,True
501,cal,53,11,2,0,2,True
502,cal,16,5,3,0,3,True
503,cal,13,4,1,0,1,True
504,cal,19,7,4,0,4,True
505,cal,36,5,0,0,0,False
506,cal,17,3,0,0,0,False
507,cal,15,3,0,0,0,False
508,cal,45,9,1,0,1,True
509,cal,47,7,2,0,2,True
510,tune,25,6,2,0,2,True
511,cal,33,10,4,0,4,True
512,cal,20,4,0,0,0,False
513,cal,30,6,2,0,2,True
514,test,16,2,1,0,1,True
515,tune,16,3,0,0,0,False
516,cal,31,7,0,0,0,False
517,cal,28,4,2,0,2,True
518,test,14,2,0,0,0,False
519,tune,32,7,3,0,3,True
520,cal,27,10,4,0,4,True
521,cal,16,2,0,0,0,False
522,test,52,24,12,0,12,True
523,cal,22,7,2,0,2,True
524,test,50,10,6,0,6,True
525,cal,56,14,9,0,9,True
526,test,11,3,0,0,0,False
527,test,108,17,0,0,0,False
528,cal,52,7,1,0,1,True
529,test,47,17,12,0,12,True
530,cal,28,4,1,0,1,True
531,test,27,9,3,0,3,True
532,test,25,5,1,0,1,True
533,test,64,15,8,0,8,True
534,test,22,4,0,0,0,False
535,test,22,4,2,0,2,True
536,cal,23,5,1,0,1,True
537,test,18,4,2,0,2,True
538,cal,40,8,6,0,6,True
539,cal,1,1,1,0,1,True
540,cal,35,8,2,0,2,True
541,cal,101,21,0,0,0,False
542,cal,35,20,13,0,13,True
543,cal,25,4,0,0,0,False
544,cal,12,3,0,0,0,False
545,cal,131,27,11,0,11,True
546,cal,28,6,3,0,3,True
547,cal,8,1,0,0,0,False
548,cal,16,2,0,0,0,False
549,cal,24,3,0,0,0,False
550,cal,22,5,1,0,1,True
551,tune,16,2,0,0,0,False
552,cal,33,8,5,0,5,True
553,test,31,5,3,0,3,True
554,cal,82,14,5,0,5,True
555,cal,30,5,2,0,2,True
556,test,30,22,9,0,9,True
557,tune,13,2,1,0,1,True
558,tune,59,9,5,0,5,True
559,cal,17,3,0,0,0,False
560,cal,28,5,2,0,2,True
561,cal,35,7,1,0,1,True
562,cal,48,6,3,0,3,True
563,test,17,3,0,0,0,False
564,test,46,7,2,0,2,True
565,test,15,5,0,0,0,False
566,cal,33,10,8,0,8,True
567,cal,20,4,0,0,0,False
568,cal,69,17,2,0,2,True
569,cal,57,9,4,0,4,True
570,cal,38,8,1,0,1,True
571,test,14,6,0,0,0,False
572,cal,18,5,0,0,0,False
573,cal,28,6,2,0,2,True
574,test,96,41,8,0,8,True
575,cal,82,14,4,0,4,True
576,test,23,4,0,0,0,False
577,tune,37,6,5,0,5,True
578,test,41,7,4,0,4,True
579,cal,43,16,2,0,2,True
580,cal,24,3,0,0,0,False
581,cal,31,12,2,0,2,True
582,tune,24,3,0,0,0,False
583,tune,25,4,2,0,2,True
584,cal,24,5,0,0,0,False
585,cal,27,9,4,0,4,True
586,cal,27,6,1,0,1,True
587,cal,20,5,0,0,0,False
588,test,19,4,1,0,1,True
589,cal,8,1,0,0,0,False
590,test,14,5,2,0,2,True
591,cal,36,14,5,0,5,True
592,cal,14,4,0,0,0,False
594,test,69,16,2,0,2,True
595,test,18,4,3,0,3,True
596,test,5,4,2,0,2,True
597,tune,30,7,2,0,2,True
598,test,23,4,1,0,1,True
599,cal,31,6,1,0,1,True
600,cal,21,9,6,0,6,True
601,test,118,18,17,0,17,True
602,test,30,14,2,0,2,True
603,test,16,2,1,0,1,True
604,test,26,5,1,0,1,True
605,cal,41,11,6,0,6,True
606,cal,28,4,2,0,2,True
607,cal,19,4,0,0,0,False
608,test,32,4,1,0,1,True
609,tune,17,3,1,0,1,True
610,cal,47,10,1,0,1,True
611,tune,40,12,5,0,5,True
612,cal,24,3,0,0,0,False
613,cal,29,8,3,0,3,True
614,test,20,4,1,0,1,True
615,cal,16,2,0,0,0,False
616,cal,33,9,6,0,6,True
617,test,34,7,3,0,3,True
618,test,16,2,0,0,0,False
619,test,46,6,1,0,1,True
620,test,117,31,16,0,16,True
621,test,20,10,1,0,1,True
622,test,24,3,0,0,0,False
623,test,19,3,1,0,1,True
624,cal,31,4,2,0,2,True
625,cal,37,6,0,0,0,False
626,cal,32,8,3,0,3,True
627,test,36,7,2,0,2,True
628,cal,26,4,1,0,1,True
629,cal,42,7,1,0,1,True
630,tune,34,5,2,0,2,True
631,cal,18,3,0,0,0,False
632,test,16,2,0,0,0,False
633,cal,29,6,1,0,1,True
634,cal,37,7,3,0,3,True
635,cal,15,4,0,0,0,False
636,tune,57,36,17,0,17,True
637,test,29,8,5,0,5,True
638,cal,39,8,3,0,3,True
639,test,46,8,0,0,0,False
640,cal,17,4,2,0,2,True
641,test,41,7,3,0,3,True
642,cal,26,5,3,0,3,True
643,cal,24,10,2,0,2,True
644,cal,35,5,2,0,2,True
645,cal,33,5,0,0,0,False
646,test,31,9,5,0,5,True
647,cal,14,6,2,0,2,True
648,cal,30,5,0,0,0,False
649,test,16,3,0,0,0,False
650,cal,16,5,0,0,0,False
651,test,37,19,2,0,2,True
652,cal,21,3,0,0,0,False
653,test,25,4,1,0,1,True
654,cal,25,6,0,0,0,False
655,cal,31,5,2,0,2,True
656,cal,36,16,5,0,5,True
657,test,26,4,1,0,1,True
658,cal,39,10,3,0,3,True
659,tune,14,7,1,0,1,True
660,cal,32,6,0,0,0,False
661,test,25,8,4,0,4,True
662,test,33,8,1,0,1,True
663,cal,21,5,3,0,3,True
664,cal,58,35,21,0,21,True
665,test,8,1,0,0,0,False
666,test,28,14,6,0,6,True
667,cal,24,9,1,0,1,True
668,test,32,4,2,0,2,True
669,test,20,4,1,0,1,True
670,cal,24,3,0,0,0,False
671,test,56,13,5,0,5,True
672,cal,17,3,0,0,0,False
673,cal,19,5,1,0,1,True
674,test,49,16,0,0,0,False
675,cal,37,11,1,0,1,True
676,cal,36,9,3,0,3,True
677,cal,24,5,0,0,0,False
678,test,38,20,12,0,12,True
679,test,22,3,1,0,1,True
680,tune,27,4,1,0,1,True
681,cal,22,5,0,0,0,False
682,tune,44,9,1,0,1,True
683,test,35,9,4,0,4,True
684,test,24,3,0,0,0,False
685,cal,32,6,4,0,4,True
686,test,33,21,2,0,2,True
687,cal,78,14,1,0,1,True
688,test,53,10,4,0,4,True
689,test,11,4,0,0,0,False
690,cal,39,9,1,0,1,True
691,cal,48,8,5,0,5,True
692,test,25,5,0,0,0,False
693,test,36,7,2,0,2,True
694,test,11,2,1,0,1,True
695,cal,42,6,2,0,2,True
696,cal,41,6,1,0,1,True
697,cal,24,6,3,0,3,True
698,test,36,6,0,0,0,False
699,cal,17,3,0,0,0,False
700,cal,27,6,1,0,1,True
701,cal,40,5,0,0,0,False
702,cal,28,5,2,0,2,True
703,test,30,4,1,0,1,True
704,cal,39,14,6,0,6,True
705,test,46,8,0,0,0,False
706,tune,20,6,2,0,2,True
707,test,8,1,1,0,1,True
708,tune,14,5,1,0,1,True
709,test,12,3,0,0,0,False
710,cal,39,5,1,0,1,True
711,test,14,5,1,0,1,True
712,test,24,3,0,0,0,False
713,tune,29,10,6,0,6,True
714,test,27,8,3,0,3,True
715,cal,38,6,0,0,0,False
716,tune,29,5,2,0,2,True
717,cal,28,4,0,0,0,False
718,cal,27,6,2,0,2,True
719,test,12,5,3,0,3,True
720,cal,16,2,0,0,0,False
721,cal,22,8,1,0,1,True
722,cal,39,7,2,0,2,True
723,test,37,5,1,0,1,True
724,test,26,9,6,0,6,True
725,cal,14,3,0,0,0,False
726,test,46,8,3,0,3,True
727,cal,20,6,4,0,4,True
728,cal,41,8,5,0,5,True
729,cal,11,2,0,0,0,False
730,cal,18,4,1,0,1,True
731,cal,17,6,3,0,3,True
732,test,33,5,2,0,2,True
733,test,30,5,1,0,1,True
734,cal,14,4,1,0,1,True
735,test,20,4,0,0,0,False
736,test,35,6,3,0,3,True
737,test,26,4,0,0,0,False
738,tune,20,3,1,0,1,True
739,cal,10,3,0,0,0,False
740,cal,26,5,1,0,1,True
741,test,73,11,0,0,0,False
742,test,14,5,2,0,2,True
743,test,15,2,0,0,0,False
744,cal,21,3,2,0,2,True
745,cal,34,5,3,0,3,True
746,cal,17,3,0,0,0,False
747,tune,31,7,2,0,2,True
748,cal,62,51,6,0,6,True
749,cal,74,10,1,0,1,True
750,cal,13,2,1,0,1,True
751,test,40,8,0,0,0,False
752,cal,31,15,3,0,3,True
753,test,19,3,0,0,0,False
754,test,23,14,1,0,1,True
755,cal,81,17,5,0,5,True
756,test,27,6,0,0,0,False
757,test,52,21,12,0,12,True
758,cal,32,9,1,0,1,True
759,tune,28,5,0,0,0,False
760,test,35,7,2,0,2,True
761,cal,17,6,3,0,3,True
762,test,44,13,2,0,2,True
763,test,20,4,2,0,2,True
764,test,19,3,0,0,0,False
765,cal,16,2,0,0,0,False
766,cal,38,6,1,0,1,True
767,cal,41,17,10,0,10,True
768,cal,73,10,1,0,1,True
769,cal,29,17,1,0,1,True
770,cal,68,12,5,0,5,True
771,test,51,19,0,0,0,False
772,cal,8,1,0,0,0,False
773,cal,21,3,0,0,0,False
774,cal,19,7,1,0,1,True
775,tune,20,3,1,0,1,True
776,test,16,2,0,0,0,False
777,test,24,3,1,0,1,True
778,test,25,7,3,0,3,True
779,cal,35,5,1,0,1,True
780,cal,18,5,2,0,2,True
781,cal,26,5,2,0,2,True
782,cal,122,17,8,0,8,True
783,cal,59,18,6,0,6,True
784,test,46,10,4,0,4,True
785,cal,39,8,2,0,2,True
786,cal,16,3,0,0,0,False
787,test,16,2,0,0,0,False
788,test,44,9,2,0,2,True
789,tune,27,5,0,0,0,False
790,test,57,11,0,0,0,False
791,cal,72,12,6,0,6,True
792,cal,14,2,1,0,1,True
793,test,24,3,0,0,0,False
794,cal,25,4,0,0,0,False
795,test,24,3,0,0,0,False
796,test,17,7,0,0,0,False
797,test,39,6,1,0,1,True
798,cal,86,28,9,0,9,True
799,cal,15,3,0,0,0,False
800,cal,9,2,0,0,0,False
801,cal,45,9,2,0,2,True
802,cal,25,4,1,0,1,True
803,test,69,28,4,0,4,True
804,test,46,6,3,0,3,True
805,cal,19,10,7,0,7,True
806,cal,16,2,0,0,0,False
807,cal,41,6,3,0,3,True
808,test,18,4,1,0,1,True
809,cal,34,8,5,0,5,True
810,test,48,18,7,0,7,True
811,tune,30,21,12,0,12,True
812,cal,28,8,0,0,0,False
813,cal,23,9,3,0,3,True
814,test,16,4,0,0,0,False
815,cal,25,6,1,0,1,True
816,cal,31,6,0,0,0,False
817,test,25,6,4,0,4,True
818,test,24,14,4,0,4,True
819,cal,18,4,1,0,1,True
820,cal,16,3,1,0,1,True
821,cal,40,6,1,0,1,True
822,cal,16,3,1,0,1,True
823,cal,29,7,2,0,2,True
824,test,31,4,0,0,0,False
825,test,16,2,0,0,0,False
826,cal,40,11,4,0,4,True
827,test,24,3,0,0,0,False
828,cal,18,5,1,0,1,True
829,cal,16,2,0,0,0,False
830,cal,65,9,4,0,4,True
831,test,52,20,1,0,1,True
832,cal,20,4,0,0,0,False
833,test,11,2,0,0,0,False
834,cal,18,6,1,0,1,True
835,cal,33,5,1,0,1,True
836,tune,46,10,4,0,4,True
838,test,56,9,2,0,2,True
