video_id,split,num_detections,num_paths,num_unmatched_paths,num_verified_positive_paths,num_null_paths,has_null_block
298,cal,28,6,5,0,5,True
299,cal,86,11,3,0,3,True
300,test,9,2,0,0,0,False
301,cal,17,3,0,0,0,False
302,cal,39,14,4,0,4,True
303,tune,18,4,2,0,2,True
304,cal,60,9,6,0,6,True
305,cal,52,14,2,0,2,True
306,test,41,13,5,0,5,True
307,tune,27,5,0,0,0,False
308,test,16,4,1,0,1,True
309,test,16,2,0,0,0,False
310,test,25,4,1,0,1,True
311,tune,24,6,0,0,0,False
312,cal,26,4,0,0,0,False
313,cal,32,9,5,0,5,True
314,test,95,18,8,0,8,True
315,cal,19,4,0,0,0,False
316,cal,29,5,1,0,1,True
317,cal,25,14,8,0,8,True
318,cal,56,10,0,0,0,False
319,test,38,12,7,0,7,True
320,test,32,4,0,0,0,False
321,test,38,6,3,0,3,True
322,test,29,10,5,0,5,True
323,tune,29,5,2,0,2,True
324,test,25,5,2,0,2,True
325,test,18,4,1,0,1,True
326,cal,27,6,1,0,1,True
327,cal,26,6,1,0,1,True
328,test,13,4,3,0,3,True
329,cal,16,2,0,0,0,False
330,test,24,9,6,0,6,True
331,cal,13,3,0,0,0,False
332,test,31,6,1,0,1,True
333,cal,17,3,0,0,0,False
334,cal,16,2,0,0,0,False
335,cal,32,7,1,0,1,True
336,test,27,4,1,0,1,True
337,cal,27,10,3,0,3,True
338,cal,13,4,1,0,1,True
339,cal,24,4,0,0,0,False
340,test,19,3,0,0,0,False
341,cal,8,1,0,0,0,False
342,test,24,4,0,0,0,False
343,tune,16,2,1,0,1,True
344,cal,48,7,1,0,1,True
345,cal,90,20,7,0,7,True
346,test,51,11,4,0,4,True
347,test,73,11,0,0,0,False
348,cal,32,4,2,0,2,True
349,test,28,7,0,0,0,False
350,cal,16,2,1,0,1,True
351,tune,46,7,2,0,2,True
352,test,33,6,2,0,2,True
353,test,20,7,2,0,2,True
354,cal,11,5,3,0,3,True
355,test,10,4,1,0,1,True
356,cal,26,8,1,0,1,True
357,test,8,1,0,0,0,False
358,test,24,3,0,0,0,False
359,cal,24,3,0,0,0,False
360,test,8,1,0,0,0,False
361,test,24,3,0,0,0,False
362,cal,12,3,0,0,0,False
363,test,32,7,3,0,3,True
364,cal,54,16,2,0,2,True
365,cal,16,2,0,0,0,False
366,cal,63,11,3,0,3,True
367,tune,25,5,2,0,2,True
368,cal,12,4,1,0,1,True
369,test,7,1,0,0,0,False
370,cal,17,3,0,0,0,False
371,test,19,3,1,0,1,True
372,test,24,4,1,0,1,True
373,cal,14,3,0,0,0,False
374,cal,19,7,4,0,4,True
375,cal,31,8,3,0,3,True
376,test,24,3,0,0,0,False
377,cal,16,2,0,0,0,False
378,cal,28,12,2,0,2,True
379,test,17,3,0,0,0,False
380,cal,25,4,0,0,0,False
381,test,20,3,1,0,1,True
382,cal,60,19,14,0,14,True
383,cal,30,5,2,0,2,True
384,test,32,20,8,0,8,True
385,tune,16,2,0,0,0,False
386,tune,16,2,0,0,0,False
387,cal,17,5,2,0,2,True
388,test,20,4,0,0,0,False
389,cal,37,16,13,0,13,True
390,cal,55,11,3,0,3,True
391,test,30,11,8,0,8,True
392,test,45,13,7,0,7,True
393,test,23,4,1,0,1,True
394,tune,10,2,0,0,0,False
395,tune,17,3,1,0,1,True
396,cal,38,9,1,0,1,True
397,cal,43,6,0,0,0,False
398,cal,54,7,2,0,2,True
399,cal,26,4,0,0,0,False
400,cal,17,3,0,0,0,False
401,cal,14,2,0,0,0,False
402,tune,17,5,2,0,2,True
403,cal,33,5,1,0,1,True
404,cal,44,14,2,0,2,True
405,cal,48,10,0,0,0,False
406,test,24,5,1,0,1,True
407,cal,36,8,1,0,1,True
408,test,36,6,2,0,2,True
409,tune,32,4,0,0,0,False
410,cal,17,5,2,0,2,True
411,cal,18,3,0,0,0,False
412,cal,46,11,3,0,3,True
413,test,44,11,1,0,1,True
414,cal,24,4,1,0,1,True
415,cal,23,5,0,0,0,False
416,cal,28,7,2,0,2,True
417,cal,25,9,4,0,4,True
418,test,27,4,1,0,1,True
419,test,33,6,2,0,2,True
420,cal,18,3,0,0,0,False
421,tune,31,5,2,0,2,True
422,cal,18,4,0,0,0,False
423,cal,26,4,0,0,0,False
424,cal,89,12,5,0,5,True
425,test,41,7,2,0,2,True
426,test,32,13,5,0,5,True
427,cal,23,10,4,0,4,True
428,tune,60,16,2,0,2,True
429,cal,26,5,1,0,1,True
430,test,30,5,0,0,0,False
431,test,15,4,1,0,1,True
432,tune,34,9,7,0,7,True
433,cal,24,3,0,0,0,False
434,test,29,5,1,0,1,True
435,test,12,3,0,0,0,False
436,cal,31,6,0,0,0,False
437,test,38,14,6,0,6,True
438,cal,27,6,3,0,3,True
439,cal,24,10,0,0,0,False
440,cal,19,4,0,0,0,False
441,test,18,3,0,0,0,False
442,test,31,9,1,0,1,True
443,test,39,25,20,0,20,True
444,cal,30,5,1,0,1,True
445,test,11,3,2,0,2,True
446,cal,11,3,1,0,1,True
447,cal,31,14,2,0,2,True
448,test,9,2,0,0,0,False
449,tune,25,4,0,0,0,False
450,cal,23,9,5,0,5,True
451,cal,17,3,0,0,0,False
452,cal,16,2,0,0,0,False
453,tune,88,31,28,0,28,True
454,test,27,5,0,0,0,False
455,cal,8,1,0,0,0,False
456,cal,16,2,0,0,0,False
457,cal,27,6,4,0,4,True
458,cal,57,10,3,0,3,True
459,cal,22,3,0,0,0,False
460,test,50,9,3,0,3,True
461,test,50,10,1,0,1,True
462,cal,44,7,0,0,0,False
463,cal,56,7,0,0,0,False
464,test,16,2,0,0,0,False
465,cal,128,18,1,0,1,True
466,test,85,12,5,0,5,True
468,test,55,10,1,0,1,True
469,cal,48,16,6,0,6,True
470,cal,32,8,0,0,0,False
471,cal,21,8,3,0,3,True
472,cal,33,5,3,0,3,True
473,test,17,4,1,0,1,True
474,cal,15,2,0,0,0,False
475,test,35,5,1,0,1,True
476,test,51,9,6,0,6,True
477,test,55,9,4,0,4,True
478,test,26,7,5,0,5,True
479,tune,59,14,7,0,7,True
480,cal,26,4,1,0,1,True
481,test,28,4,1,0,1,True
482,cal,24,3,1,0,1,True
483,cal,28,10,1,0,1,True
484,test,29,4,2,0,2,True
485,test,10,2,0,0,0,False
486,cal,77,20,8,0,8,True
487,cal,26,5,1,0,1,True
488,test,16,3,0,0,0,False
489,cal,16,2,0,0,0,False
490,cal,34,9,8,0,8,True
491,cal,28,5,3,0,3,True
492,test,18,4,2,0,2,True
493,cal,83,11,3,0,3,True
494,test,9,2,0,0,0,False
495,cal,31,6,2,0,2,True
496,cal,25,4,0,0,0,False
497,cal,28,5,2,0,2,True
498,cal,33,5,2,0,2,True
499,cal,8,1,0,0,0,False
500,cal,16,2,2,0,2,True
501,tune,53,11,2,0,2,True
502,test,16,5,3,0,3,True
503,cal,13,4,1,0,1,True
504,tune,19,7,4,0,4,True
505,test,36,5,0,0,0,False
506,test,17,3,0,0,0,False
507,cal,15,3,0,0,0,False
508,test,45,9,1,0,1,True
509,tune,47,7,2,0,2,True
510,test,25,6,2,0,2,True
511,test,33,10,4,0,4,True
512,test,20,4,0,0,0,False
513,test,30,6,2,0,2,True
514,test,16,2,1,0,1,True
515,test,16,3,0,0,0,False
516,test,31,7,0,0,0,False
517,cal,28,4,2,0,2,True
518,cal,14,2,0,0,0,False
519,test,32,7,3,0,3,True
520,test,27,10,4,0,4,True
521,test,16,2,0,0,0,False
522,cal,52,24,12,0,12,True
523,test,22,7,2,0,2,True
524,test,50,10,6,0,6,True
525,cal,56,14,9,0,9,True
526,test,11,3,0,0,0,False
527,test,108,17,0,0,0,False
528,cal,52,7,1,0,1,True
529,test,47,17,12,0,12,True
530,cal,28,4,1,0,1,True
531,test,27,9,3,0,3,True
532,test,25,5,1,0,1,True
533,cal,64,15,8,0,8,True
534,cal,22,4,0,0,0,False
535,cal,22,4,2,0,2,True
536,cal,23,5,1,0,1,True
537,test,18,4,2,0,2,True
538,cal,40,8,6,0,6,True
539,cal,1,1,1,0,1,True
540,cal,35,8,2,0,2,True
541,test,101,21,0,0,0,False
542,tune,35,20,13,0,13,True
543,cal,25,4,0,0,0,False
544,cal,12,3,0,0,0,False
545,test,131,27,11,0,11,True
546,cal,28,6,3,0,3,True
547,test,8,1,0,0,0,False
548,cal,16,2,0,0,0,False
549,cal,24,3,0,0,0,False
550,test,22,5,1,0,1,True
551,test,16,2,0,0,0,False
552,tune,33,8,5,0,5,True
553,cal,31,5,3,0,3,True
554,cal,82,14,5,0,5,True
555,cal,30,5,2,0,2,True
556,tune,30,22,9,0,9,True
557,test,13,2,1,0,1,True
558,cal,59,9,5,0,5,True
559,cal,17,3,0,0,0,False
560,test,28,5,2,0,2,True
561,cal,35,7,1,0,1,True
562,test,48,6,3,0,3,True
563,cal,17,3,0,0,0,False
564,cal,46,7,2,0,2,True
565,tune,15,5,0,0,0,False
566,tune,33,10,8,0,8,True
567,cal,20,4,0,0,0,False
568,cal,69,17,2,0,2,True
569,test,57,9,4,0,4,True
570,cal,38,8,1,0,1,True
571,test,14,6,0,0,0,False
572,test,18,5,0,0,0,False
573,tune,28,6,2,0,2,True
574,cal,96,41,8,0,8,True
575,test,82,14,4,0,4,True
576,cal,23,4,0,0,0,False
577,tune,37,6,5,0,5,True
578,tune,41,7,4,0,4,True
579,test,43,16,2,0,2,True
580,cal,24,3,0,0,0,False
581,cal,31,12,2,0,2,True
582,cal,24,3,0,0,0,False
583,test,25,4,2,0,2,True
584,cal,24,5,0,0,0,False
585,cal,27,9,4,0,4,True
586,test,27,6,1,0,1,True
587,cal,20,5,0,0,0,False
588,test,19,4,1,0,1,True
589,cal,8,1,0,0,0,False
590,cal,14,5,2,0,2,True
591,cal,36,14,5,0,5,True
592,cal,14,4,0,0,0,False
594,cal,69,16,2,0,2,True
595,test,18,4,3,0,3,True
596,cal,5,4,2,0,2,True
597,test,30,7,2,0,2,True
598,tune,23,4,1,0,1,True
599,test,31,6,1,0,1,True
600,tune,21,9,6,0,6,True
601,cal,118,18,17,0,17,True
602,cal,30,14,2,0,2,True
603,cal,16,2,1,0,1,True
604,cal,26,5,1,0,1,True
605,test,41,11,6,0,6,True
606,cal,28,4,2,0,2,True
607,cal,19,4,0,0,0,False
608,test,32,4,1,0,1,True
609,test,17,3,1,0,1,True
610,cal,47,10,1,0,1,True
611,cal,40,12,5,0,5,True
612,tune,24,3,0,0,0,False
613,cal,29,8,3,0,3,True
614,cal,20,4,1,0,1,True
615,cal,16,2,0,0,0,False
616,cal,33,9,6,0,6,True
617,tune,34,7,3,0,3,True
618,cal,16,2,0,0,0,False
619,cal,46,6,1,0,1,True
620,tune,117,31,16,0,16,True
621,test,20,10,1,0,1,True
622,cal,24,3,0,0,0,False
623,test,19,3,1,0,1,True
624,test,31,4,2,0,2,True
625,cal,37,6,0,0,0,False
626,cal,32,8,3,0,3,True
627,cal,36,7,2,0,2,True
628,test,26,4,1,0,1,True
629,cal,42,7,1,0,1,True
630,cal,34,5,2,0,2,True
631,cal,18,3,0,0,0,False
632,test,16,2,0,0,0,False
633,test,29,6,1,0,1,True
634,cal,37,7,3,0,3,True
635,test,15,4,0,0,0,False
636,test,57,36,17,0,17,True
637,tune,29,8,5,0,5,True
638,cal,39,8,3,0,3,True
639,cal,46,8,0,0,0,False
640,test,17,4,2,0,2,True
641,test,41,7,3,0,3,True
642,test,26,5,3,0,3,True
643,test,24,10,2,0,2,True
644,cal,35,5,2,0,2,True
645,cal,33,5,0,0,0,False
646,test,31,9,5,0,5,True
647,cal,14,6,2,0,2,True
648,tune,30,5,0,0,0,False
649,test,16,3,0,0,0,False
650,test,16,5,0,0,0,False
651,tune,37,19,2,0,2,True
652,cal,21,3,0,0,0,False
653,cal,25,4,1,0,1,True
654,test,25,6,0,0,0,False
655,cal,31,5,2,0,2,True
656,cal,36,16,5,0,5,True
657,cal,26,4,1,0,1,True
658,test,39,10,3,0,3,True
659,test,14,7,1,0,1,True
660,cal,32,6,0,0,0,False
661,cal,25,8,4,0,4,True
662,cal,33,8,1,0,1,True
663,cal,21,5,3,0,3,True
664,cal,58,35,21,0,21,True
665,cal,8,1,0,0,0,False
666,test,28,14,6,0,6,True
667,test,24,9,1,0,1,True
668,tune,32,4,2,0,2,True
669,cal,20,4,1,0,1,True
670,test,24,3,0,0,0,False
671,tune,56,13,5,0,5,True
672,cal,17,3,0,0,0,False
673,test,19,5,1,0,1,True
674,cal,49,16,0,0,0,False
675,test,37,11,1,0,1,True
676,test,36,9,3,0,3,True
677,cal,24,5,0,0,0,False
678,cal,38,20,12,0,12,True
679,test,22,3,1,0,1,True
680,test,27,4,1,0,1,True
681,cal,22,5,0,0,0,False
682,cal,44,9,1,0,1,True
683,cal,35,9,4,0,4,True
684,cal,24,3,0,0,0,False
685,test,32,6,4,0,4,True
686,tune,33,21,2,0,2,True
687,test,78,14,1,0,1,True
688,cal,53,10,4,0,4,True
689,tune,11,4,0,0,0,False
690,cal,39,9,1,0,1,True
691,test,48,8,5,0,5,True
692,test,25,5,0,0,0,False
693,cal,36,7,2,0,2,True
694,test,11,2,1,0,1,True
695,tune,42,6,2,0,2,True
696,cal,41,6,1,0,1,True
697,cal,24,6,3,0,3,True
698,tune,36,6,0,0,0,False
699,cal,17,3,0,0,0,False
700,test,27,6,1,0,1,True
701,test,40,5,0,0,0,False
702,test,28,5,2,0,2,True
703,test,30,4,1,0,1,True
704,cal,39,14,6,0,6,True
705,tune,46,8,0,0,0,False
706,test,20,6,2,0,2,True
707,tune,8,1,1,0,1,True
708,test,14,5,1,0,1,True
709,cal,12,3,0,0,0,False
710,cal,39,5,1,0,1,True
711,cal,14,5,1,0,1,True
712,cal,24,3,0,0,0,False
713,test,29,10,6,0,6,True
714,cal,27,8,3,0,3,True
715,cal,38,6,0,0,0,False
716,tune,29,5,2,0,2,True
717,tune,28,4,0,0,0,False
718,cal,27,6,2,0,2,True
719,test,12,5,3,0,3,True
720,test,16,2,0,0,0,False
721,cal,22,8,1,0,1,True
722,cal,39,7,2,0,2,True
723,cal,37,5,1,0,1,True
724,cal,26,9,6,0,6,True
725,cal,14,3,0,0,0,False
726,test,46,8,3,0,3,True
727,tune,20,6,4,0,4,True
728,cal,41,8,5,0,5,True
729,cal,11,2,0,0,0,False
730,cal,18,4,1,0,1,True
731,test,17,6,3,0,3,True
732,cal,33,5,2,0,2,True
733,tune,30,5,1,0,1,True
734,test,14,4,1,0,1,True
735,cal,20,4,0,0,0,False
736,test,35,6,3,0,3,True
737,test,26,4,0,0,0,False
738,test,20,3,1,0,1,True
739,test,10,3,0,0,0,False
740,test,26,5,1,0,1,True
741,test,73,11,0,0,0,False
742,tune,14,5,2,0,2,True
743,test,15,2,0,0,0,False
744,test,21,3,2,0,2,True
745,cal,34,5,3,0,3,True
746,cal,17,3,0,0,0,False
747,test,31,7,2,0,2,True
748,test,62,51,6,0,6,True
749,cal,74,10,1,0,1,True
750,cal,13,2,1,0,1,True
751,test,40,8,0,0,0,False
752,test,31,15,3,0,3,True
753,cal,19,3,0,0,0,False
754,test,23,14,1,0,1,True
755,tune,81,17,5,0,5,True
756,cal,27,6,0,0,0,False
757,cal,52,21,12,0,12,True
758,cal,32,9,1,0,1,True
759,tune,28,5,0,0,0,False
760,cal,35,7,2,0,2,True
761,cal,17,6,3,0,3,True
762,cal,44,13,2,0,2,True
763,test,20,4,2,0,2,True
764,test,19,3,0,0,0,False
765,test,16,2,0,0,0,False
766,test,38,6,1,0,1,True
767,test,41,17,10,0,10,True
768,cal,73,10,1,0,1,True
769,test,29,17,1,0,1,True
770,cal,68,12,5,0,5,True
771,cal,51,19,0,0,0,False
772,cal,8,1,0,0,0,False
773,cal,21,3,0,0,0,False
774,cal,19,7,1,0,1,True
775,cal,20,3,1,0,1,True
776,test,16,2,0,0,0,False
777,cal,24,3,1,0,1,True
778,test,25,7,3,0,3,True
779,cal,35,5,1,0,1,True
780,test,18,5,2,0,2,True
781,cal,26,5,2,0,2,True
782,cal,122,17,8,0,8,True
783,test,59,18,6,0,6,True
784,cal,46,10,4,0,4,True
785,test,39,8,2,0,2,True
786,test,16,3,0,0,0,False
787,cal,16,2,0,0,0,False
788,cal,44,9,2,0,2,True
789,test,27,5,0,0,0,False
790,cal,57,11,0,0,0,False
791,test,72,12,6,0,6,True
792,test,14,2,1,0,1,True
793,cal,24,3,0,0,0,False
794,tune,25,4,0,0,0,False
795,cal,24,3,0,0,0,False
796,cal,17,7,0,0,0,False
797,cal,39,6,1,0,1,True
798,cal,86,28,9,0,9,True
799,cal,15,3,0,0,0,False
800,test,9,2,0,0,0,False
801,test,45,9,2,0,2,True
802,test,25,4,1,0,1,True
803,test,69,28,4,0,4,True
804,test,46,6,3,0,3,True
805,test,19,10,7,0,7,True
806,test,16,2,0,0,0,False
807,test,41,6,3,0,3,True
808,cal,18,4,1,0,1,True
809,cal,34,8,5,0,5,True
810,test,48,18,7,0,7,True
811,test,30,21,12,0,12,True
812,tune,28,8,0,0,0,False
813,tune,23,9,3,0,3,True
814,tune,16,4,0,0,0,False
815,tune,25,6,1,0,1,True
816,cal,31,6,0,0,0,False
817,cal,25,6,4,0,4,True
818,cal,24,14,4,0,4,True
819,cal,18,4,1,0,1,True
820,test,16,3,1,0,1,True
821,test,40,6,1,0,1,True
822,cal,16,3,1,0,1,True
823,test,29,7,2,0,2,True
824,test,31,4,0,0,0,False
825,cal,16,2,0,0,0,False
826,test,40,11,4,0,4,True
827,test,24,3,0,0,0,False
828,cal,18,5,1,0,1,True
829,test,16,2,0,0,0,False
830,test,65,9,4,0,4,True
831,test,52,20,1,0,1,True
832,cal,20,4,0,0,0,False
833,tune,11,2,0,0,0,False
834,test,18,6,1,0,1,True
835,cal,33,5,1,0,1,True
836,cal,46,10,4,0,4,True
838,cal,56,9,2,0,2,True
