dataset,video_id,path_id,query,category_id,score,objectness,semantic_margin,temporal_stability,association_score,matched_gt_id,matched_iou,temporal_overlap,is_unmatched,cell_id,novelty_bin,query_cluster,occ_bin,domain_bin,frame_start,frame_end,clip_path,montage_path
OVT-B,1818,ovtb_v1818_p015030,person,669,0.7380049973726273,0.7380049973726273,0.7380049973726273,8,0.875,12551,0.27554821273054786,0.0,True,cat:669,unknown,person,unknown,global,0,14,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1818_p015030.jpg
OVT-B,144,ovtb_v144_p003247,pendulum,666,0.7847675085067749,0.7847675085067749,0.7847675085067749,8,0.875,2169,0.016273887540304892,0.0,True,cat:666,unknown,pendulum,unknown,global,0,24,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v144_p003247.jpg
OVT-B,461,ovtb_v461_p005370,pendulum,666,0.5255950763821602,0.5255950763821602,0.5255950763821602,8,0.875,4088,0.010798150683015649,0.0,True,cat:666,unknown,pendulum,unknown,global,0,24,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v461_p005370.jpg
OVT-B,1571,ovtb_v1571_p013327,pendulum,666,0.46366095542907715,0.46366095542907715,0.46366095542907715,2,0.5,11083,0.34893280499646395,0.0,True,cat:666,unknown,pendulum,unknown,global,11,16,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1571_p013327.jpg
OVT-B,1571,ovtb_v1571_p013320,pendulum,666,0.4547777970631917,0.4547777970631917,0.4547777970631917,6,0.8333333333333334,11086,0.355708953005575,0.0,True,cat:666,unknown,pendulum,unknown,global,0,19,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1571_p013320.jpg
OVT-B,1571,ovtb_v1571_p013322,pendulum,666,0.45204566206250874,0.45204566206250874,0.45204566206250874,7,0.8571428571428571,11083,0.3538184709635677,0.0,True,cat:666,unknown,pendulum,unknown,global,0,19,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1571_p013322.jpg
OVT-B,1571,ovtb_v1571_p013325,pendulum,666,0.41659800921167645,0.41659800921167645,0.41659800921167645,7,0.8571428571428571,11092,0.3451250177065524,0.0,True,cat:666,unknown,pendulum,unknown,global,3,19,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1571_p013325.jpg
OVT-B,1571,ovtb_v1571_p013321,pendulum,666,0.4117886296340397,0.4117886296340397,0.4117886296340397,7,0.8571428571428571,11089,0.3533415067314157,0.0,True,cat:666,unknown,pendulum,unknown,global,0,19,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1571_p013321.jpg
OVT-B,1095,ovtb_v1095_p010082,pendulum,666,0.3811459392309189,0.3811459392309189,0.3811459392309189,6,0.8333333333333334,8259,0.0171536827953863,0.0,True,cat:666,unknown,pendulum,unknown,global,0,21,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1095_p010082.jpg
OVT-B,1571,ovtb_v1571_p013324,pendulum,666,0.3729548354943593,0.3729548354943593,0.3729548354943593,3,0.6666666666666666,11092,0.3356883018800061,0.0,True,cat:666,unknown,pendulum,unknown,global,3,16,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1571_p013324.jpg
OVT-B,1571,ovtb_v1571_p013323,pendulum,666,0.3725065626204014,0.3725065626204014,0.3725065626204014,8,0.875,11089,0.04203038271142965,0.0,True,cat:666,unknown,pendulum,unknown,global,0,19,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1571_p013323.jpg
OVT-B,1095,ovtb_v1095_p010083,pendulum,666,0.35052062198519707,0.35052062198519707,0.35052062198519707,8,0.875,8247,0.014173285376099562,0.0,True,cat:666,unknown,pendulum,unknown,global,0,24,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1095_p010083.jpg
OVT-B,601,ovtb_v601_p006382,cymbal,268,0.770880676805973,0.770880676805973,0.770880676805973,8,0.875,5094,0.17263033516458454,0.0,True,cat:268,unknown,cymbal,unknown,global,0,19,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v601_p006382.jpg
OVT-B,601,ovtb_v601_p006383,cymbal,268,0.7260056734085083,0.7260056734085083,0.7260056734085083,8,0.875,5094,0.06627627678751169,0.0,True,cat:268,unknown,cymbal,unknown,global,0,19,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v601_p006383.jpg
OVT-B,601,ovtb_v601_p006384,cymbal,268,0.7074394002556801,0.7074394002556801,0.7074394002556801,8,0.875,5097,0.39283332362332646,0.0,True,cat:268,unknown,cymbal,unknown,global,0,19,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v601_p006384.jpg
OVT-B,601,ovtb_v601_p006385,cymbal,268,0.673462338745594,0.673462338745594,0.673462338745594,8,0.875,5095,0.2945475719104068,0.0,True,cat:268,unknown,cymbal,unknown,global,0,19,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v601_p006385.jpg
OVT-B,601,ovtb_v601_p006386,cymbal,268,0.3574465438723564,0.3574465438723564,0.3574465438723564,8,0.875,5095,0.15732496163985094,0.0,True,cat:268,unknown,cymbal,unknown,global,0,19,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v601_p006386.jpg
OVT-B,1194,ovtb_v1194_p010838,cymbal,268,0.33262234926223755,0.33262234926223755,0.33262234926223755,2,0.5,8815,0.0420059162899763,0.0,True,cat:268,unknown,cymbal,unknown,global,11,19,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1194_p010838.jpg
OVT-B,1224,ovtb_v1224_p011030,cymbal,268,0.3318510130047798,0.3318510130047798,0.3318510130047798,4,0.75,8992,0.3588160864319411,0.0,True,cat:268,unknown,cymbal,unknown,global,0,5,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1224_p011030.jpg
OVT-B,601,ovtb_v601_p006387,cymbal,268,0.32296294825417654,0.32296294825417654,0.32296294825417654,7,0.8571428571428571,5095,0.09187719106168857,0.0,True,cat:268,unknown,cymbal,unknown,global,3,19,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v601_p006387.jpg
OVT-B,1321,ovtb_v1321_p011717,tennis ball,939,0.7650861516594887,0.7650861516594887,0.7650861516594887,8,0.875,9668,0.5545298915074369,0.25,True,cat:939,unknown,tennis ball,unknown,global,0,9,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1321_p011717.jpg
OVT-B,514,ovtb_v514_p005706,skunk,841,0.7591821998357773,0.7591821998357773,0.7591821998357773,8,0.875,4425,0.019149108619710635,0.0,True,cat:841,unknown,skunk,unknown,global,0,29,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v514_p005706.jpg
OVT-B,716,ovtb_v716_p007241,skunk,841,0.3602357010046641,0.3602357010046641,0.3602357010046641,6,0.8333333333333334,,0.0,0.0,True,cat:841,unknown,skunk,unknown,global,4,25,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v716_p007241.jpg
OVT-B,985,ovtb_v985_p009236,bottle,113,0.7460135072469711,0.7460135072469711,0.7460135072469711,8,0.875,7516,0.5005958381308745,0.125,True,cat:113,unknown,bottle,unknown,global,0,23,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v985_p009236.jpg
OVT-B,266,ovtb_v266_p004039,bottle,113,0.5499229803681374,0.5499229803681374,0.5499229803681374,8,0.875,2909,0.1762856871157356,0.0,True,cat:113,unknown,bottle,unknown,global,0,34,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v266_p004039.jpg
OVT-B,1114,ovtb_v1114_p010202,bottle,113,0.5477947220206261,0.5477947220206261,0.5477947220206261,8,0.875,8378,0.07875004674865999,0.0,True,cat:113,unknown,bottle,unknown,global,0,15,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1114_p010202.jpg
OVT-B,266,ovtb_v266_p004040,bottle,113,0.5307677313685417,0.5307677313685417,0.5307677313685417,8,0.875,2912,0.2132760525493928,0.0,True,cat:113,unknown,bottle,unknown,global,0,34,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v266_p004040.jpg
OVT-B,820,ovtb_v820_p008044,bottle,113,0.4810721166431904,0.4810721166431904,0.4810721166431904,8,0.875,,0.0,0.0,True,cat:113,unknown,bottle,unknown,global,0,19,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v820_p008044.jpg
OVT-B,1930,ovtb_v1930_p016061,bottle,113,0.4487460255622864,0.4487460255622864,0.4487460255622864,2,0.5,,0.0,0.0,True,cat:113,unknown,bottle,unknown,global,25,38,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1930_p016061.jpg
OVT-B,266,ovtb_v266_p004046,bottle,113,0.44452046354611713,0.44452046354611713,0.44452046354611713,3,0.6666666666666666,2915,0.20032350556591333,0.0,True,cat:113,unknown,bottle,unknown,global,24,34,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v266_p004046.jpg
OVT-B,460,ovtb_v460_p005356,bottle,113,0.4184088744223118,0.4184088744223118,0.4184088744223118,8,0.875,4073,0.6001342511774639,0.125,True,cat:113,unknown,bottle,unknown,global,0,17,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v460_p005356.jpg
OVT-B,788,ovtb_v788_p007776,bottle,113,0.41257316725594656,0.41257316725594656,0.41257316725594656,7,0.8571428571428571,,0.0,0.0,True,cat:113,unknown,bottle,unknown,global,0,29,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v788_p007776.jpg
OVT-B,1930,ovtb_v1930_p016062,bottle,113,0.4013244609038035,0.4013244609038035,0.4013244609038035,3,0.6666666666666666,,0.0,0.0,True,cat:113,unknown,bottle,unknown,global,38,89,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1930_p016062.jpg
OVT-B,296,ovtb_v296_p004280,bottle,113,0.3867786079645157,0.3867786079645157,0.3867786079645157,4,0.75,,0.0,0.0,True,cat:113,unknown,bottle,unknown,global,6,11,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v296_p004280.jpg
OVT-B,1519,ovtb_v1519_p012937,bottle,113,0.3740611597895622,0.3740611597895622,0.3740611597895622,4,0.75,,0.0,0.0,True,cat:113,unknown,bottle,unknown,global,0,24,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1519_p012937.jpg
OVT-B,606,ovtb_v606_p006432,bottle,113,0.3688708357512951,0.3688708357512951,0.3688708357512951,8,0.875,5136,0.030884560523946097,0.0,True,cat:113,unknown,bottle,unknown,global,0,14,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v606_p006432.jpg
OVT-B,1174,ovtb_v1174_p010649,bottle,113,0.35160303488373756,0.35160303488373756,0.35160303488373756,8,0.875,,0.0,0.0,True,cat:113,unknown,bottle,unknown,global,0,19,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1174_p010649.jpg
OVT-B,265,ovtb_v265_p004034,bottle,113,0.3430648744106293,0.3430648744106293,0.3430648744106293,2,0.5,2902,0.20900936057411804,0.0,True,cat:113,unknown,bottle,unknown,global,14,16,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v265_p004034.jpg
OVT-B,1074,ovtb_v1074_p009914,stethoscope,884,0.7449645272323063,0.7449645272323063,0.7449645272323063,7,0.8571428571428571,8097,0.45629662650187675,0.0,True,cat:884,unknown,stethoscope,unknown,global,0,16,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1074_p009914.jpg
OVT-B,1074,ovtb_v1074_p009915,stethoscope,884,0.49890728294849396,0.49890728294849396,0.49890728294849396,2,0.5,8097,0.39588054832530206,0.0,True,cat:884,unknown,stethoscope,unknown,global,16,19,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1074_p009915.jpg
OVT-B,1463,ovtb_v1463_p012635,stethoscope,884,0.37151817480723065,0.37151817480723065,0.37151817480723065,3,0.6666666666666666,10458,0.061232154905862736,0.0,True,cat:884,unknown,stethoscope,unknown,global,3,11,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1463_p012635.jpg
OVT-B,1463,ovtb_v1463_p012634,stethoscope,884,0.37007688730955124,0.37007688730955124,0.37007688730955124,4,0.75,,0.0,0.0,True,cat:884,unknown,stethoscope,unknown,global,0,14,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1463_p012634.jpg
OVT-B,847,ovtb_v847_p008218,pencil,663,0.7422545813024044,0.7422545813024044,0.7422545813024044,8,0.875,6629,0.040048502575415285,0.0,True,cat:663,unknown,pencil,unknown,global,0,14,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v847_p008218.jpg
OVT-B,416,ovtb_v416_p005039,pencil,663,0.5392849333584309,0.5392849333584309,0.5392849333584309,8,0.875,3847,0.1333123528373864,0.0,True,cat:663,unknown,pencil,unknown,global,0,29,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v416_p005039.jpg
OVT-B,1094,ovtb_v1094_p010078,pencil,663,0.4787641316652298,0.4787641316652298,0.4787641316652298,2,0.5,,0.0,0.0,True,cat:663,unknown,pencil,unknown,global,19,24,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1094_p010078.jpg
OVT-B,1115,ovtb_v1115_p010208,pencil,663,0.44920217245817184,0.44920217245817184,0.44920217245817184,8,0.875,8388,0.01191838970758304,0.0,True,cat:663,unknown,pencil,unknown,global,0,35,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1115_p010208.jpg
OVT-B,1115,ovtb_v1115_p010206,pencil,663,0.44631143659353256,0.44631143659353256,0.44631143659353256,4,0.75,8388,0.015569686720768614,0.0,True,cat:663,unknown,pencil,unknown,global,0,15,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1115_p010206.jpg
OVT-B,1094,ovtb_v1094_p010076,pencil,663,0.4327067732810974,0.4327067732810974,0.4327067732810974,2,0.5,,0.0,0.0,True,cat:663,unknown,pencil,unknown,global,10,15,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1094_p010076.jpg
OVT-B,416,ovtb_v416_p005043,pencil,663,0.4278228282928467,0.4278228282928467,0.4278228282928467,4,0.75,3850,0.14248963441258786,0.0,True,cat:663,unknown,pencil,unknown,global,8,29,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v416_p005043.jpg
OVT-B,847,ovtb_v847_p008220,pencil,663,0.31806430220603943,0.31806430220603943,0.31806430220603943,2,0.5,6629,0.36868909737364053,0.0,True,cat:663,unknown,pencil,unknown,global,2,14,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v847_p008220.jpg
OVT-B,1566,ovtb_v1566_p013284,bicycle,87,0.7397855594754219,0.7397855594754219,0.7397855594754219,8,0.875,11057,0.09940821931155423,0.0,True,cat:87,unknown,bicycle,unknown,global,0,19,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1566_p013284.jpg
OVT-B,1566,ovtb_v1566_p013286,bicycle,87,0.32717113693555194,0.32717113693555194,0.32717113693555194,3,0.6666666666666666,11057,0.4776506128481114,0.0,True,cat:87,unknown,bicycle,unknown,global,14,19,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v1566_p013286.jpg
OVT-B,53,ovtb_v53_p002693,watercraft,1019,0.7334598898887634,0.7334598898887634,0.7334598898887634,2,0.5,1806,0.39693910856850584,0.0,True,cat:1019,unknown,watercraft,unknown,global,85,106,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v53_p002693.jpg
OVT-B,53,ovtb_v53_p002698,watercraft,1019,0.6870996654033661,0.6870996654033661,0.6870996654033661,2,0.5,1807,0.4370377894094875,0.0,True,cat:1019,unknown,watercraft,unknown,global,128,149,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v53_p002698.jpg
OVT-B,81,ovtb_v81_p002855,watercraft,1019,0.6365893284479777,0.6365893284479777,0.6365893284479777,3,0.6666666666666666,1880,0.3658832699814389,0.0,True,cat:1019,unknown,watercraft,unknown,global,34,69,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v81_p002855.jpg
OVT-B,53,ovtb_v53_p002694,watercraft,1019,0.5979655385017395,0.5979655385017395,0.5979655385017395,2,0.5,1807,0.44875558356686335,0.0,True,cat:1019,unknown,watercraft,unknown,global,85,106,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v53_p002694.jpg
OVT-B,53,ovtb_v53_p002679,watercraft,1019,0.5272017270326614,0.5272017270326614,0.5272017270326614,2,0.5,1808,0.419752097193231,0.0,True,cat:1019,unknown,watercraft,unknown,global,0,85,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v53_p002679.jpg
OVT-B,53,ovtb_v53_p002684,watercraft,1019,0.4990539103746414,0.4990539103746414,0.4990539103746414,2,0.5,1807,0.4810305806990649,0.0,True,cat:1019,unknown,watercraft,unknown,global,21,106,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v53_p002684.jpg
OVT-B,80,ovtb_v80_p002842,watercraft,1019,0.4609494060277939,0.4609494060277939,0.4609494060277939,2,0.5,,0.0,0.0,True,cat:1019,unknown,watercraft,unknown,global,99,132,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v80_p002842.jpg
OVT-B,53,ovtb_v53_p002691,watercraft,1019,0.4447082181771596,0.4447082181771596,0.4447082181771596,3,0.6666666666666666,1809,0.44725082838329777,0.0,True,cat:1019,unknown,watercraft,unknown,global,64,149,,/home/waas/paper_experiments/outputs/phase2_full/audit_viewer/montages/ovtb_v53_p002691.jpg
