video_id,path_id,node_index,image_id,frame_index,image_path,bbox_x,bbox_y,bbox_w,bbox_h,score,mask_type,mask_payload
162,ovtb_v162_p000482,2,2168,12,<PARC_ROOT>/data/TAO/val/HACS/Playing_field_hockey_v_d0IYl11Wq7c_scene_0_21-2002/frame0361.jpg,445.8286743164063,0.0016098022460937,108.88641357421876,198.24750518798828,0.8376504182815552,rectangle_mask_from_box,"445.8286743164063,0.0016098022460937,108.88641357421876,198.24750518798828"
162,ovtb_v162_p000487,0,2174,18,<PARC_ROOT>/data/TAO/val/HACS/Playing_field_hockey_v_d0IYl11Wq7c_scene_0_21-2002/frame0541.jpg,522.6112060546875,7.3940277099609375,136.34716796875,316.40699768066406,0.8879505395889282,rectangle_mask_from_box,"522.6112060546875,7.3940277099609375,136.34716796875,316.40699768066406"
169,ovtb_v169_p000491,0,2304,6,<PARC_ROOT>/data/TAO/val/HACS/Mowing_the_lawn_v_s7EAAFIIVwM_scene_0_0-1348/frame0181.jpg,456.9254760742188,318.9842224121094,110.448974609375,78.75457763671875,0.873079240322113,rectangle_mask_from_box,"456.9254760742188,318.9842224121094,110.448974609375,78.75457763671875"
169,ovtb_v169_p000491,1,2320,22,<PARC_ROOT>/data/TAO/val/HACS/Mowing_the_lawn_v_s7EAAFIIVwM_scene_0_0-1348/frame0661.jpg,431.8363952636719,347.3987121582031,142.17691040039062,83.200439453125,0.8769502639770508,rectangle_mask_from_box,"431.8363952636719,347.3987121582031,142.17691040039062,83.200439453125"
169,ovtb_v169_p000492,0,2309,11,<PARC_ROOT>/data/TAO/val/HACS/Mowing_the_lawn_v_s7EAAFIIVwM_scene_0_0-1348/frame0331.jpg,772.0027465820312,349.8816223144531,124.553466796875,122.81298828125,0.8928697109222412,rectangle_mask_from_box,"772.0027465820312,349.8816223144531,124.553466796875,122.81298828125"
169,ovtb_v169_p000492,1,2326,28,<PARC_ROOT>/data/TAO/val/HACS/Mowing_the_lawn_v_s7EAAFIIVwM_scene_0_0-1348/frame0841.jpg,825.6966552734375,356.266845703125,111.569091796875,81.766845703125,0.8023943901062012,rectangle_mask_from_box,"825.6966552734375,356.266845703125,111.569091796875,81.766845703125"
169,ovtb_v169_p000493,0,2315,17,<PARC_ROOT>/data/TAO/val/HACS/Mowing_the_lawn_v_s7EAAFIIVwM_scene_0_0-1348/frame0511.jpg,639.174072265625,356.6213684082031,83.80419921875,121.02630615234376,0.8433125615119934,rectangle_mask_from_box,"639.174072265625,356.6213684082031,83.80419921875,121.02630615234376"
169,ovtb_v169_p000493,1,2331,33,<PARC_ROOT>/data/TAO/val/HACS/Mowing_the_lawn_v_s7EAAFIIVwM_scene_0_0-1348/frame0991.jpg,654.0511474609375,330.5310363769531,82.12451171875,86.6583251953125,0.8614116311073303,rectangle_mask_from_box,"654.0511474609375,330.5310363769531,82.12451171875,86.6583251953125"
169,ovtb_v169_p000497,0,2298,0,<PARC_ROOT>/data/TAO/val/HACS/Mowing_the_lawn_v_s7EAAFIIVwM_scene_0_0-1348/frame0001.jpg,648.5838012695312,178.03546142578125,58.4586181640625,138.66339111328125,0.9017472863197328,rectangle_mask_from_box,"648.5838012695312,178.03546142578125,58.4586181640625,138.66339111328125"
169,ovtb_v169_p000497,1,2304,6,<PARC_ROOT>/data/TAO/val/HACS/Mowing_the_lawn_v_s7EAAFIIVwM_scene_0_0-1348/frame0181.jpg,629.1150512695312,184.4720001220703,73.40576171875,147.9463348388672,0.9123975038528442,rectangle_mask_from_box,"629.1150512695312,184.4720001220703,73.40576171875,147.9463348388672"
169,ovtb_v169_p000497,2,2309,11,<PARC_ROOT>/data/TAO/val/HACS/Mowing_the_lawn_v_s7EAAFIIVwM_scene_0_0-1348/frame0331.jpg,583.0364379882812,216.57537841796875,100.7760009765625,197.55322265625,0.912596881389618,rectangle_mask_from_box,"583.0364379882812,216.57537841796875,100.7760009765625,197.55322265625"
169,ovtb_v169_p000497,3,2315,17,<PARC_ROOT>/data/TAO/val/HACS/Mowing_the_lawn_v_s7EAAFIIVwM_scene_0_0-1348/frame0511.jpg,530.2124633789062,201.4117126464844,87.00048828125,185.6483154296875,0.8518698811531067,rectangle_mask_from_box,"530.2124633789062,201.4117126464844,87.00048828125,185.6483154296875"
169,ovtb_v169_p000498,0,2320,22,<PARC_ROOT>/data/TAO/val/HACS/Mowing_the_lawn_v_s7EAAFIIVwM_scene_0_0-1348/frame0661.jpg,635.126220703125,192.6705322265625,103.779296875,207.51568603515625,0.900236189365387,rectangle_mask_from_box,"635.126220703125,192.6705322265625,103.779296875,207.51568603515625"
169,ovtb_v169_p000498,1,2331,33,<PARC_ROOT>/data/TAO/val/HACS/Mowing_the_lawn_v_s7EAAFIIVwM_scene_0_0-1348/frame0991.jpg,638.88623046875,184.7991180419922,95.6419677734375,153.45826721191406,0.8997607231140137,rectangle_mask_from_box,"638.88623046875,184.7991180419922,95.6419677734375,153.45826721191406"
169,ovtb_v169_p000499,0,2326,28,<PARC_ROOT>/data/TAO/val/HACS/Mowing_the_lawn_v_s7EAAFIIVwM_scene_0_0-1348/frame0841.jpg,957.3966064453124,219.3626251220703,148.203369140625,187.321029663086,0.9081432223320008,rectangle_mask_from_box,"957.3966064453124,219.3626251220703,148.203369140625,187.321029663086"
169,ovtb_v169_p000500,0,2337,39,<PARC_ROOT>/data/TAO/val/HACS/Mowing_the_lawn_v_s7EAAFIIVwM_scene_0_0-1348/frame1171.jpg,810.53759765625,112.72370910644533,87.3975830078125,130.59521484375,0.8637132048606873,rectangle_mask_from_box,"810.53759765625,112.72370910644533,87.3975830078125,130.59521484375"
262,ovtb_v262_p000575,0,3238,0,<PARC_ROOT>/data/TAO/val/HACS/Mooping_floor_v_T00Alt7Ocuw_scene_0_0-760/frame0001.jpg,685.51904296875,252.01959228515625,169.378662109375,242.5308837890625,0.8489760756492615,rectangle_mask_from_box,"685.51904296875,252.01959228515625,169.378662109375,242.5308837890625"
262,ovtb_v262_p000584,0,3260,22,<PARC_ROOT>/data/TAO/val/HACS/Mooping_floor_v_T00Alt7Ocuw_scene_0_0-760/frame0529.jpg,222.83724975585932,86.31391906738281,219.13092041015625,245.4546356201172,0.8798111081123352,rectangle_mask_from_box,"222.83724975585932,86.31391906738281,219.13092041015625,245.4546356201172"
269,ovtb_v269_p000597,0,3390,0,<PARC_ROOT>/data/TAO/val/HACS/Making_an_omelette_v_b5kRSawuhV8_scene_0_4471-5917/frame0001.jpg,100.82003784179688,118.36517333984376,841.9649963378906,601.0745239257812,0.919589340686798,rectangle_mask_from_box,"100.82003784179688,118.36517333984376,841.9649963378906,601.0745239257812"
269,ovtb_v269_p000597,1,3396,6,<PARC_ROOT>/data/TAO/val/HACS/Making_an_omelette_v_b5kRSawuhV8_scene_0_4471-5917/frame0181.jpg,190.23858642578125,122.04364013671876,699.5499267578125,597.4568481445312,0.9156136512756348,rectangle_mask_from_box,"190.23858642578125,122.04364013671876,699.5499267578125,597.4568481445312"
269,ovtb_v269_p000597,2,3401,11,<PARC_ROOT>/data/TAO/val/HACS/Making_an_omelette_v_b5kRSawuhV8_scene_0_4471-5917/frame0331.jpg,204.55841064453125,115.32119750976562,723.4949951171875,604.2247009277344,0.903756856918335,rectangle_mask_from_box,"204.55841064453125,115.32119750976562,723.4949951171875,604.2247009277344"
269,ovtb_v269_p000597,3,3407,17,<PARC_ROOT>/data/TAO/val/HACS/Making_an_omelette_v_b5kRSawuhV8_scene_0_4471-5917/frame0511.jpg,203.0281982421875,98.00051879882812,765.796142578125,621.5452575683594,0.9151697754859924,rectangle_mask_from_box,"203.0281982421875,98.00051879882812,765.796142578125,621.5452575683594"
269,ovtb_v269_p000597,4,3412,22,<PARC_ROOT>/data/TAO/val/HACS/Making_an_omelette_v_b5kRSawuhV8_scene_0_4471-5917/frame0661.jpg,288.0521545410156,124.3416748046875,727.9687194824219,595.087158203125,0.8919331431388855,rectangle_mask_from_box,"288.0521545410156,124.3416748046875,727.9687194824219,595.087158203125"
269,ovtb_v269_p000597,5,3423,33,<PARC_ROOT>/data/TAO/val/HACS/Making_an_omelette_v_b5kRSawuhV8_scene_0_4471-5917/frame0991.jpg,289.7181396484375,90.58676147460938,616.452880859375,629.0816955566406,0.9072105884552002,rectangle_mask_from_box,"289.7181396484375,90.58676147460938,616.452880859375,629.0816955566406"
269,ovtb_v269_p000597,6,3429,39,<PARC_ROOT>/data/TAO/val/HACS/Making_an_omelette_v_b5kRSawuhV8_scene_0_4471-5917/frame1171.jpg,335.3222351074219,93.58258056640624,627.3541564941406,626.0885009765625,0.9008305668830872,rectangle_mask_from_box,"335.3222351074219,93.58258056640624,627.3541564941406,626.0885009765625"
308,ovtb_v308_p000668,0,4026,6,<PARC_ROOT>/data/TAO/val/HACS/Kite_flying_v_Oz3pnUluJR8_scene_0_470-4389/frame0181.jpg,627.380615234375,529.3440551757812,29.5626220703125,87.8319091796875,0.8504652380943298,rectangle_mask_from_box,"627.380615234375,529.3440551757812,29.5626220703125,87.8319091796875"
336,ovtb_v336_p000751,0,4347,6,<PARC_ROOT>/data/TAO/val/HACS/Cutting_the_grass_v_5zAZHZPWBqg_scene_0_319-1634/frame0181.jpg,333.24334716796875,365.00146484375,193.94635009765625,115.78924560546876,0.8665502667427063,rectangle_mask_from_box,"333.24334716796875,365.00146484375,193.94635009765625,115.78924560546876"
336,ovtb_v336_p000754,0,4363,22,<PARC_ROOT>/data/TAO/val/HACS/Cutting_the_grass_v_5zAZHZPWBqg_scene_0_319-1634/frame0661.jpg,643.75146484375,402.465576171875,176.16015625,158.7796630859375,0.8924272060394287,rectangle_mask_from_box,"643.75146484375,402.465576171875,176.16015625,158.7796630859375"
336,ovtb_v336_p000754,1,4374,33,<PARC_ROOT>/data/TAO/val/HACS/Cutting_the_grass_v_5zAZHZPWBqg_scene_0_319-1634/frame0991.jpg,683.6234130859375,448.1756591796875,310.82666015625,265.987548828125,0.8709809184074402,rectangle_mask_from_box,"683.6234130859375,448.1756591796875,310.82666015625,265.987548828125"
336,ovtb_v336_p000755,0,4380,39,<PARC_ROOT>/data/TAO/val/HACS/Cutting_the_grass_v_5zAZHZPWBqg_scene_0_319-1634/frame1171.jpg,638.6984252929688,377.6861572265625,101.9749755859375,83.37579345703125,0.873885989189148,rectangle_mask_from_box,"638.6984252929688,377.6861572265625,101.9749755859375,83.37579345703125"
336,ovtb_v336_p000756,0,4341,0,<PARC_ROOT>/data/TAO/val/HACS/Cutting_the_grass_v_5zAZHZPWBqg_scene_0_319-1634/frame0001.jpg,620.2008056640625,325.438720703125,82.520751953125,160.63238525390625,0.8933098316192627,rectangle_mask_from_box,"620.2008056640625,325.438720703125,82.520751953125,160.63238525390625"
336,ovtb_v336_p000756,1,4347,6,<PARC_ROOT>/data/TAO/val/HACS/Cutting_the_grass_v_5zAZHZPWBqg_scene_0_319-1634/frame0181.jpg,511.4839172363281,286.79595947265625,144.25296020507812,200.93701171875,0.9127842783927916,rectangle_mask_from_box,"511.4839172363281,286.79595947265625,144.25296020507812,200.93701171875"
336,ovtb_v336_p000756,2,4352,11,<PARC_ROOT>/data/TAO/val/HACS/Cutting_the_grass_v_5zAZHZPWBqg_scene_0_319-1634/frame0331.jpg,607.6416625976562,329.34735107421875,68.9083251953125,130.32373046875,0.9335463047027588,rectangle_mask_from_box,"607.6416625976562,329.34735107421875,68.9083251953125,130.32373046875"
336,ovtb_v336_p000756,3,4358,17,<PARC_ROOT>/data/TAO/val/HACS/Cutting_the_grass_v_5zAZHZPWBqg_scene_0_319-1634/frame0511.jpg,600.04931640625,331.0231018066406,31.3668212890625,84.033447265625,0.8278154134750366,rectangle_mask_from_box,"600.04931640625,331.0231018066406,31.3668212890625,84.033447265625"
336,ovtb_v336_p000757,0,4363,22,<PARC_ROOT>/data/TAO/val/HACS/Cutting_the_grass_v_5zAZHZPWBqg_scene_0_319-1634/frame0661.jpg,583.5767822265625,335.73651123046875,98.1060791015625,169.34063720703125,0.8903021812438965,rectangle_mask_from_box,"583.5767822265625,335.73651123046875,98.1060791015625,169.34063720703125"
336,ovtb_v336_p000757,1,4369,28,<PARC_ROOT>/data/TAO/val/HACS/Cutting_the_grass_v_5zAZHZPWBqg_scene_0_319-1634/frame0841.jpg,605.736083984375,328.50445556640625,81.709716796875,168.3363037109375,0.9048730731010436,rectangle_mask_from_box,"605.736083984375,328.50445556640625,81.709716796875,168.3363037109375"
336,ovtb_v336_p000757,2,4374,33,<PARC_ROOT>/data/TAO/val/HACS/Cutting_the_grass_v_5zAZHZPWBqg_scene_0_319-1634/frame0991.jpg,563.7891845703125,331.0516357421875,161.2203369140625,251.4014892578125,0.8967568278312683,rectangle_mask_from_box,"563.7891845703125,331.0516357421875,161.2203369140625,251.4014892578125"
336,ovtb_v336_p000757,3,4380,39,<PARC_ROOT>/data/TAO/val/HACS/Cutting_the_grass_v_5zAZHZPWBqg_scene_0_319-1634/frame1171.jpg,599.5648193359375,313.6705627441406,68.4373779296875,184.6845092773437,0.9135759472846984,rectangle_mask_from_box,"599.5648193359375,313.6705627441406,68.4373779296875,184.6845092773437"
342,ovtb_v342_p000758,0,4501,0,<PARC_ROOT>/data/TAO/val/HACS/Mowing_the_lawn_v_u0NVapxdmGE_scene_0_857-2407/frame0001.jpg,276.517333984375,329.3597106933594,956.392822265625,389.5491027832031,0.8504621982574463,rectangle_mask_from_box,"276.517333984375,329.3597106933594,956.392822265625,389.5491027832031"
342,ovtb_v342_p000758,1,4507,6,<PARC_ROOT>/data/TAO/val/HACS/Mowing_the_lawn_v_u0NVapxdmGE_scene_0_857-2407/frame0181.jpg,464.1539916992188,294.1366577148437,782.3916625976562,424.5064086914063,0.8753443360328674,rectangle_mask_from_box,"464.1539916992188,294.1366577148437,782.3916625976562,424.5064086914063"
342,ovtb_v342_p000765,0,4501,0,<PARC_ROOT>/data/TAO/val/HACS/Mowing_the_lawn_v_u0NVapxdmGE_scene_0_857-2407/frame0001.jpg,574.0714111328125,0.811370849609375,638.58447265625,717.6632385253906,0.8901281952857971,rectangle_mask_from_box,"574.0714111328125,0.811370849609375,638.58447265625,717.6632385253906"
342,ovtb_v342_p000765,1,4507,6,<PARC_ROOT>/data/TAO/val/HACS/Mowing_the_lawn_v_u0NVapxdmGE_scene_0_857-2407/frame0181.jpg,645.189453125,0.989044189453125,567.575927734375,717.2170104980469,0.9014564156532288,rectangle_mask_from_box,"645.189453125,0.989044189453125,567.575927734375,717.2170104980469"
342,ovtb_v342_p000766,0,4512,11,<PARC_ROOT>/data/TAO/val/HACS/Mowing_the_lawn_v_u0NVapxdmGE_scene_0_857-2407/frame0331.jpg,650.9716186523438,115.8519287109375,147.2755126953125,234.1835021972656,0.8674618005752563,rectangle_mask_from_box,"650.9716186523438,115.8519287109375,147.2755126953125,234.1835021972656"
364,ovtb_v364_p000776,0,4814,0,<PARC_ROOT>/data/TAO/val/HACS/Waterskiing_v_cOGSjHqWc5o_scene_0_0-1581/frame0001.jpg,218.311264038086,302.2444763183594,301.2595977783203,246.35379028320312,0.8525475263595581,rectangle_mask_from_box,"218.311264038086,302.2444763183594,301.2595977783203,246.35379028320312"
364,ovtb_v364_p000776,1,4825,11,<PARC_ROOT>/data/TAO/val/HACS/Waterskiing_v_cOGSjHqWc5o_scene_0_0-1581/frame0331.jpg,326.6944580078125,327.0934143066406,291.28814697265625,256.1249694824219,0.86931973695755,rectangle_mask_from_box,"326.6944580078125,327.0934143066406,291.28814697265625,256.1249694824219"
364,ovtb_v364_p000780,0,4847,33,<PARC_ROOT>/data/TAO/val/HACS/Waterskiing_v_cOGSjHqWc5o_scene_0_0-1581/frame0991.jpg,893.9688110351562,322.494384765625,102.0963134765625,94.05767822265624,0.8789143562316895,rectangle_mask_from_box,"893.9688110351562,322.494384765625,102.0963134765625,94.05767822265624"
364,ovtb_v364_p000782,0,4814,0,<PARC_ROOT>/data/TAO/val/HACS/Waterskiing_v_cOGSjHqWc5o_scene_0_0-1581/frame0001.jpg,297.89599609375,171.1409454345703,148.454345703125,365.1862030029297,0.8649840950965881,rectangle_mask_from_box,"297.89599609375,171.1409454345703,148.454345703125,365.1862030029297"
364,ovtb_v364_p000782,1,4825,11,<PARC_ROOT>/data/TAO/val/HACS/Waterskiing_v_cOGSjHqWc5o_scene_0_0-1581/frame0331.jpg,390.239990234375,177.4292755126953,213.5390625,365.9982147216797,0.867129921913147,rectangle_mask_from_box,"390.239990234375,177.4292755126953,213.5390625,365.9982147216797"
364,ovtb_v364_p000782,2,4836,22,<PARC_ROOT>/data/TAO/val/HACS/Waterskiing_v_cOGSjHqWc5o_scene_0_0-1581/frame0661.jpg,485.3563232421875,265.591064453125,100.056640625,176.38043212890625,0.8181424140930176,rectangle_mask_from_box,"485.3563232421875,265.591064453125,100.056640625,176.38043212890625"
364,ovtb_v364_p000782,3,4847,33,<PARC_ROOT>/data/TAO/val/HACS/Waterskiing_v_cOGSjHqWc5o_scene_0_0-1581/frame0991.jpg,485.3963012695313,280.9032897949219,61.1466064453125,89.8568115234375,0.8396351933479309,rectangle_mask_from_box,"485.3963012695313,280.9032897949219,61.1466064453125,89.8568115234375"
364,ovtb_v364_p000785,0,4820,6,<PARC_ROOT>/data/TAO/val/HACS/Waterskiing_v_cOGSjHqWc5o_scene_0_0-1581/frame0181.jpg,538.727294921875,196.24563598632807,187.86376953125,317.6554870605469,0.8539726734161377,rectangle_mask_from_box,"538.727294921875,196.24563598632807,187.86376953125,317.6554870605469"
364,ovtb_v364_p000790,0,4831,17,<PARC_ROOT>/data/TAO/val/HACS/Waterskiing_v_cOGSjHqWc5o_scene_0_0-1581/frame0511.jpg,143.2502899169922,202.1564178466797,192.5683135986328,270.0451202392578,0.886789858341217,rectangle_mask_from_box,"143.2502899169922,202.1564178466797,192.5683135986328,270.0451202392578"
468,ovtb_v468_p001048,0,6221,0,<PARC_ROOT>/data/TAO/val/HACS/Beer_pong_v_jlab_xru8r4_scene_0_196-1935/frame0001.jpg,477.04986572265625,150.20199584960938,233.07421875,569.5429992675781,0.9040575623512268,rectangle_mask_from_box,"477.04986572265625,150.20199584960938,233.07421875,569.5429992675781"
468,ovtb_v468_p001048,1,6227,6,<PARC_ROOT>/data/TAO/val/HACS/Beer_pong_v_jlab_xru8r4_scene_0_196-1935/frame0181.jpg,477.2375183105469,151.20135498046875,237.93325805664065,568.5885009765625,0.9020482897758484,rectangle_mask_from_box,"477.2375183105469,151.20135498046875,237.93325805664065,568.5885009765625"
468,ovtb_v468_p001048,2,6232,11,<PARC_ROOT>/data/TAO/val/HACS/Beer_pong_v_jlab_xru8r4_scene_0_196-1935/frame0331.jpg,478.5540771484375,152.13906860351562,233.4278564453125,567.5732116699219,0.8995482921600342,rectangle_mask_from_box,"478.5540771484375,152.13906860351562,233.4278564453125,567.5732116699219"
468,ovtb_v468_p001048,3,6238,17,<PARC_ROOT>/data/TAO/val/HACS/Beer_pong_v_jlab_xru8r4_scene_0_196-1935/frame0511.jpg,491.7395935058594,144.53152465820312,188.2616271972656,569.2624206542969,0.8762773871421814,rectangle_mask_from_box,"491.7395935058594,144.53152465820312,188.2616271972656,569.2624206542969"
468,ovtb_v468_p001048,4,6243,22,<PARC_ROOT>/data/TAO/val/HACS/Beer_pong_v_jlab_xru8r4_scene_0_196-1935/frame0661.jpg,601.097412109375,146.01528930664062,342.853759765625,573.3056335449219,0.8844805359840393,rectangle_mask_from_box,"601.097412109375,146.01528930664062,342.853759765625,573.3056335449219"
468,ovtb_v468_p001048,5,6249,28,<PARC_ROOT>/data/TAO/val/HACS/Beer_pong_v_jlab_xru8r4_scene_0_196-1935/frame0841.jpg,507.3749694824219,146.8857421875,261.9955139160156,569.2254638671875,0.9056422114372252,rectangle_mask_from_box,"507.3749694824219,146.8857421875,261.9955139160156,569.2254638671875"
468,ovtb_v468_p001048,6,6260,39,<PARC_ROOT>/data/TAO/val/HACS/Beer_pong_v_jlab_xru8r4_scene_0_196-1935/frame1171.jpg,541.476806640625,151.394775390625,189.205078125,557.474365234375,0.904364287853241,rectangle_mask_from_box,"541.476806640625,151.394775390625,189.205078125,557.474365234375"
468,ovtb_v468_p001049,0,6221,0,<PARC_ROOT>/data/TAO/val/HACS/Beer_pong_v_jlab_xru8r4_scene_0_196-1935/frame0001.jpg,980.8943481445312,85.01611328125,187.90496826171875,634.350341796875,0.8915024995803833,rectangle_mask_from_box,"980.8943481445312,85.01611328125,187.90496826171875,634.350341796875"
468,ovtb_v468_p001049,1,6227,6,<PARC_ROOT>/data/TAO/val/HACS/Beer_pong_v_jlab_xru8r4_scene_0_196-1935/frame0181.jpg,980.808837890625,86.96701049804688,184.2802734375,632.5022277832031,0.896338701248169,rectangle_mask_from_box,"980.808837890625,86.96701049804688,184.2802734375,632.5022277832031"
468,ovtb_v468_p001049,2,6232,11,<PARC_ROOT>/data/TAO/val/HACS/Beer_pong_v_jlab_xru8r4_scene_0_196-1935/frame0331.jpg,982.33349609375,82.87881469726562,192.30517578125,636.6526794433594,0.8994824290275574,rectangle_mask_from_box,"982.33349609375,82.87881469726562,192.30517578125,636.6526794433594"
468,ovtb_v468_p001049,3,6238,17,<PARC_ROOT>/data/TAO/val/HACS/Beer_pong_v_jlab_xru8r4_scene_0_196-1935/frame0511.jpg,1084.7110595703125,93.24649047851562,173.329833984375,626.1971130371094,0.8493496775627136,rectangle_mask_from_box,"1084.7110595703125,93.24649047851562,173.329833984375,626.1971130371094"
468,ovtb_v468_p001049,4,6243,22,<PARC_ROOT>/data/TAO/val/HACS/Beer_pong_v_jlab_xru8r4_scene_0_196-1935/frame0661.jpg,979.9873046875,109.60586547851562,233.428466796875,609.6244812011719,0.8776129484176636,rectangle_mask_from_box,"979.9873046875,109.60586547851562,233.428466796875,609.6244812011719"
468,ovtb_v468_p001049,5,6249,28,<PARC_ROOT>/data/TAO/val/HACS/Beer_pong_v_jlab_xru8r4_scene_0_196-1935/frame0841.jpg,975.884521484375,111.96072387695312,230.39990234375,607.3046569824219,0.913330852985382,rectangle_mask_from_box,"975.884521484375,111.96072387695312,230.39990234375,607.3046569824219"
468,ovtb_v468_p001049,6,6254,33,<PARC_ROOT>/data/TAO/val/HACS/Beer_pong_v_jlab_xru8r4_scene_0_196-1935/frame0991.jpg,1007.357666015625,115.45034790039062,247.056884765625,603.8472595214844,0.8998053073883057,rectangle_mask_from_box,"1007.357666015625,115.45034790039062,247.056884765625,603.8472595214844"
468,ovtb_v468_p001049,7,6260,39,<PARC_ROOT>/data/TAO/val/HACS/Beer_pong_v_jlab_xru8r4_scene_0_196-1935/frame1171.jpg,974.5380249023438,101.57565307617188,232.5111694335937,617.8784484863281,0.89700847864151,rectangle_mask_from_box,"974.5380249023438,101.57565307617188,232.5111694335937,617.8784484863281"
468,ovtb_v468_p001050,0,6221,0,<PARC_ROOT>/data/TAO/val/HACS/Beer_pong_v_jlab_xru8r4_scene_0_196-1935/frame0001.jpg,103.1803970336914,92.97036743164062,209.94567108154297,626.6150817871094,0.8874391317367554,rectangle_mask_from_box,"103.1803970336914,92.97036743164062,209.94567108154297,626.6150817871094"
468,ovtb_v468_p001050,1,6227,6,<PARC_ROOT>/data/TAO/val/HACS/Beer_pong_v_jlab_xru8r4_scene_0_196-1935/frame0181.jpg,99.21236419677734,89.91143798828125,167.20450592041016,629.674072265625,0.898543119430542,rectangle_mask_from_box,"99.21236419677734,89.91143798828125,167.20450592041016,629.674072265625"
468,ovtb_v468_p001050,2,6232,11,<PARC_ROOT>/data/TAO/val/HACS/Beer_pong_v_jlab_xru8r4_scene_0_196-1935/frame0331.jpg,92.9212646484375,89.99636840820312,221.17633056640625,629.5041198730469,0.8938645124435425,rectangle_mask_from_box,"92.9212646484375,89.99636840820312,221.17633056640625,629.5041198730469"
468,ovtb_v468_p001050,3,6238,17,<PARC_ROOT>/data/TAO/val/HACS/Beer_pong_v_jlab_xru8r4_scene_0_196-1935/frame0511.jpg,0.2579879760742187,1.06744384765625,225.19327545166016,718.3529663085938,0.5770425796508789,rectangle_mask_from_box,"0.2579879760742187,1.06744384765625,225.19327545166016,718.3529663085938"
