blinded_job_id,candidate_id,dft_v2_arm,formula,chemical_system,K_source,raw_rank,parc_seed_count,raw_topK_seed_count,raw_topR_seed_count,raw_only_tail_seed_count,t0_label,t1_label,drift_class,t1_false_conservative,alignn_score,chgnet_mace_consensus_label,cif_path,cif_sha256,structure_sha256,n_sites,selection_freeze_status,failure_policy,evidence_scope
DFTV2-0011,wbm-3-10261,parc_release_core,Br6 Er2,Br-Er,500.0,6,17,17,17,0,stable,True,stable_to_stable,False,2.707174,consensus_score_supported,cifs/DFTV2-0011.cif,eda5136ffe42d1b6d62604fdbc777fe01c7ac89de4c2bde786d76009238ed317,eda5136ffe42d1b6d62604fdbc777fe01c7ac89de4c2bde786d76009238ed317,8,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0012,wbm-1-21845,raw_only_extra_tail,Ba2 Gd2 I8,Ba-Gd-I,500.0,2,0,12,0,12,stable,False,stable_to_unstable,True,0.8636349999999999,consensus_score_supported,cifs/DFTV2-0012.cif,77dde2eb8bea3cb4135254f48f58033f6bb1a8d83b21200f1a71e5d18c7855ad,77dde2eb8bea3cb4135254f48f58033f6bb1a8d83b21200f1a71e5d18c7855ad,12,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0013,wbm-5-6604,parc_release_core,F6 Ga1 Pa1,F-Ga-Pa,500.0,7,11,11,11,0,stable,True,stable_to_stable,False,2.102598,consensus_score_supported,cifs/DFTV2-0013.cif,202c91b29474c4e1e79d7a9d9b16e09d74a83d6efdcacc5656554b909fe5ef25,202c91b29474c4e1e79d7a9d9b16e09d74a83d6efdcacc5656554b909fe5ef25,8,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0014,wbm-1-57662,parc_release_boundary_t1_false,Gd2 I2 Te1,Gd-I-Te,500.0,2,9,11,9,2,stable,False,stable_to_unstable,True,1.082788,consensus_score_supported,cifs/DFTV2-0014.cif,8829cbbc0dca2f7425f639d60ca43f8e43c5c16e49a5e093304f1258531ee54b,8829cbbc0dca2f7425f639d60ca43f8e43c5c16e49a5e093304f1258531ee54b,5,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0015,wbm-3-36718,raw_only_extra_tail,Br6 Er1 Li1 Rb2,Br-Er-Li-Rb,500.0,1,1,11,1,10,stable,True,stable_to_stable,False,0.9233870000000002,not_consensus_supported,cifs/DFTV2-0015.cif,2cf9b01e56d0aafbbeb61602460dfcb7aa104e110fb71396a5ad8f5ee50dbad5,2cf9b01e56d0aafbbeb61602460dfcb7aa104e110fb71396a5ad8f5ee50dbad5,10,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0016,wbm-5-6414,parc_release_core,Cr1 F6 Pa1,Cr-F-Pa,500.0,4,9,9,9,0,stable,True,stable_to_stable,False,2.227276,consensus_score_supported,cifs/DFTV2-0016.cif,aad0a40b6dc33d205e73b24b5f0637977ba22aabff7a4d2c55783ae6815eef95,aad0a40b6dc33d205e73b24b5f0637977ba22aabff7a4d2c55783ae6815eef95,8,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0017,wbm-1-40748,public_sanity_unstable,Bi2 I1 O4 U1,,,,0,0,0,0,unstable_or_unresolved,,public_sanity_control,False,-3.843651,,cifs/DFTV2-0017.cif,75b26aa0af9247462f37248802f40a7de5227d0b9fd804c7cb59bc5b51523f92,75b26aa0af9247462f37248802f40a7de5227d0b9fd804c7cb59bc5b51523f92,8,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0018,wbm-2-10382,raw_only_extra_tail,Cl8 Mn2,Cl-Mn,500.0,42,0,14,0,14,stable,True,stable_to_stable,False,0.7872589999999998,consensus_score_supported,cifs/DFTV2-0018.cif,cc59967423ef02cc5020eca650740a2883a55541a39cb721a3e464be0afc4ade,cc59967423ef02cc5020eca650740a2883a55541a39cb721a3e464be0afc4ade,10,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0019,wbm-1-10494,raw_only_extra_tail,Cl8 Sm2,Cl-Sm,500.0,1,0,14,0,14,stable,False,stable_to_unstable,True,0.902357,consensus_score_supported,cifs/DFTV2-0019.cif,ff5b46b4795e276bd6a58874862935c87bb5cbef0d1190e0dad744a5c947ddb6,ff5b46b4795e276bd6a58874862935c87bb5cbef0d1190e0dad744a5c947ddb6,10,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0020,wbm-2-21759,parc_release_core,Br2 Er2 H2,Br-Er-H,500.0,13,11,11,11,0,stable,True,stable_to_stable,False,1.237688,consensus_score_supported,cifs/DFTV2-0020.cif,4b4ea5238f80f8cdec363f159036d30134aa237406b2c09b9380ae0bfc9b8860,4b4ea5238f80f8cdec363f159036d30134aa237406b2c09b9380ae0bfc9b8860,6,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0021,wbm-3-38649,raw_only_extra_tail,Cl6 Mg2,Cl-Mg,500.0,15,0,9,0,9,unstable_or_unresolved,True,unstable_to_stable,False,0.8371400000000002,not_consensus_supported,cifs/DFTV2-0021.cif,419063a497013e2e55c57d6e04e558b77b36b6b637c2416d3322026ac9c420ba,419063a497013e2e55c57d6e04e558b77b36b6b637c2416d3322026ac9c420ba,8,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0022,wbm-1-38219,public_sanity_unstable,Bi4 O12 U4,,,,0,0,0,0,unstable_or_unresolved,,public_sanity_control,False,-6.249221,,cifs/DFTV2-0022.cif,76cda80b3217825fb48f31777d64a0c33f2c8d0037bfe79b0e218e98ef8a7693,76cda80b3217825fb48f31777d64a0c33f2c8d0037bfe79b0e218e98ef8a7693,20,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0023,wbm-1-6380,raw_only_extra_tail,Br6 Yb2,Br-Yb,500.0,9,0,11,0,11,stable,False,stable_to_unresolved,True,0.8481609999999999,not_consensus_supported,cifs/DFTV2-0023.cif,720e9fb509aa2e38489746c2ac5eae9e8fac404bb4e2b432dff583741bad7ff8,720e9fb509aa2e38489746c2ac5eae9e8fac404bb4e2b432dff583741bad7ff8,8,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0024,wbm-3-10313,public_sanity_stable,Br6 Er2 Rb2,,,,0,0,0,0,stable,,public_sanity_control,False,1.4613950000000002,,cifs/DFTV2-0024.cif,b12804c9a94885b430f30b0027e78a8bfbb22afc5628cd086a3a1505144e2098,b12804c9a94885b430f30b0027e78a8bfbb22afc5628cd086a3a1505144e2098,10,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0025,wbm-3-10123,parc_release_core,Br2 Er1,Br-Er,500.0,1,17,17,17,0,stable,True,stable_to_stable,False,2.442075,consensus_score_supported,cifs/DFTV2-0025.cif,eadf44685a3c43969229cee7d4a4da8f45bab106df39c81db587433887d1a7c4,eadf44685a3c43969229cee7d4a4da8f45bab106df39c81db587433887d1a7c4,3,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0026,wbm-3-22332,parc_release_boundary_t1_false,Ba1 Ca1 F6,Ba-Ca-F,500.0,4,6,9,6,3,unstable_or_unresolved,False,unstable_to_unstable,True,1.020034,consensus_score_supported,cifs/DFTV2-0026.cif,6b1b64f78e8b17314875ba757bf6a3a495bd0cb7b4bb5745140fc44ad313c5dd,6b1b64f78e8b17314875ba757bf6a3a495bd0cb7b4bb5745140fc44ad313c5dd,8,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0027,wbm-1-6460,raw_only_extra_tail,Br8 Sr2,Br-Sr,500.0,28,0,7,0,7,stable,False,stable_to_unstable,True,0.82134,not_consensus_supported,cifs/DFTV2-0027.cif,e23a319d1c0c22a8dc9f7cad46b7da0308cab95f8a74d3e57ef3393918a26fb6,e23a319d1c0c22a8dc9f7cad46b7da0308cab95f8a74d3e57ef3393918a26fb6,10,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0028,wbm-5-7266,parc_release_boundary_t1_false,F6 Pa1 Zr1,F-Pa-Zr,500.0,13,12,12,12,0,stable,False,stable_to_unstable,True,1.57776,consensus_score_supported,cifs/DFTV2-0028.cif,cef0fa7641aa0f336ef76a5c33b0aa109a3f37fc33ac778c0588f1eb66bba911,cef0fa7641aa0f336ef76a5c33b0aa109a3f37fc33ac778c0588f1eb66bba911,8,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0029,wbm-1-33619,raw_only_extra_tail,Ac1 Na1 Se2,Ac-Na-Se,500.0,6,3,12,3,9,stable,True,stable_to_stable,False,0.921882,consensus_score_supported,cifs/DFTV2-0029.cif,a320d8bcc35e6bbea7b2bbc92787f4637a894595af373b766487e319f8ed9c8c,a320d8bcc35e6bbea7b2bbc92787f4637a894595af373b766487e319f8ed9c8c,4,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0030,wbm-2-23646,raw_only_extra_tail,F6 Gd1 Li2,F-Gd-Li,500.0,31,0,11,0,11,stable,True,stable_to_stable,False,0.8031090000000001,consensus_score_supported,cifs/DFTV2-0030.cif,d1870437aa2f0549c12269c11629918a1e1c9129dba452349455b05955bf467f,d1870437aa2f0549c12269c11629918a1e1c9129dba452349455b05955bf467f,9,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0031,wbm-1-45469,parc_release_core,Br2 Er2 P1,Br-Er-P,500.0,6,11,11,11,0,stable,True,stable_to_stable,False,1.3863479999999997,consensus_score_supported,cifs/DFTV2-0031.cif,ed9e72aae9d6809b501100a33c68a2925a23d5f9e99fdc10b6b5bf1ba7011c23,ed9e72aae9d6809b501100a33c68a2925a23d5f9e99fdc10b6b5bf1ba7011c23,5,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0032,wbm-1-6436,raw_only_extra_tail,Br8 Pu2,Br-Pu,500.0,44,0,11,0,11,stable,True,stable_to_stable,False,0.7861470000000002,consensus_score_supported,cifs/DFTV2-0032.cif,09823a4bcbb5210fa7a9a90300548cc8200735e69559976f0c27cac0739d25ab,09823a4bcbb5210fa7a9a90300548cc8200735e69559976f0c27cac0739d25ab,10,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0033,wbm-4-16672,parc_release_core,Gd1 I2,Gd-I,500.0,12,6,6,6,0,stable,True,stable_to_stable,False,1.231808,consensus_score_supported,cifs/DFTV2-0033.cif,a427579fe5dcf6f17edfab9b71e116d5012a7a2a4784b3287e664f04f4fe97a0,a427579fe5dcf6f17edfab9b71e116d5012a7a2a4784b3287e664f04f4fe97a0,3,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0034,wbm-2-49943,parc_release_core,Pm2 Te6,Pm-Te,500.0,7,10,10,10,0,stable,True,stable_to_stable,False,1.335585,consensus_score_supported,cifs/DFTV2-0034.cif,9a1fb421e51188be2c9bfa63bd2f2902f42af10670b05aad18c7277556550d4e,9a1fb421e51188be2c9bfa63bd2f2902f42af10670b05aad18c7277556550d4e,8,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0035,wbm-5-6341,parc_release_core,Co1 F6 Pa1,Co-F-Pa,500.0,7,11,11,11,0,stable,True,stable_to_stable,False,2.630926,consensus_score_supported,cifs/DFTV2-0035.cif,ba1058679a6dacbc779681352befdc6cf64bdcb637b7e0a894ceed1273002b61,ba1058679a6dacbc779681352befdc6cf64bdcb637b7e0a894ceed1273002b61,8,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0036,wbm-2-29348,parc_release_core,Br2 Er2 N1,Br-Er-N,500.0,37,11,11,11,0,stable,True,stable_to_stable,False,1.3196990000000002,consensus_score_supported,cifs/DFTV2-0036.cif,56b502e0bcf6380b93df2a5cef3bf299999716cf1124a5fbd5c229cdcd070e98,56b502e0bcf6380b93df2a5cef3bf299999716cf1124a5fbd5c229cdcd070e98,5,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0037,wbm-1-10366,parc_release_core,Ce2 Cl8,Ce-Cl,500.0,2,6,12,6,6,stable,True,stable_to_stable,False,1.029544,consensus_score_supported,cifs/DFTV2-0037.cif,4ea008da3ee269be888cd2c81d04753b83fe181e3a56a0f5a583d25502328967,4ea008da3ee269be888cd2c81d04753b83fe181e3a56a0f5a583d25502328967,10,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0038,wbm-1-10472,raw_only_extra_tail,Cl8 Pu2,Cl-Pu,500.0,1,0,12,0,12,stable,True,stable_to_stable,False,0.903578,consensus_score_supported,cifs/DFTV2-0038.cif,a788aca753e6e1f60e70735caf0cf106ecae4ab0fc727a00e01bd97519dfade8,a788aca753e6e1f60e70735caf0cf106ecae4ab0fc727a00e01bd97519dfade8,10,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0039,wbm-2-15376,raw_only_extra_tail,Ca1 F6 Zn1,Ca-F-Zn,500.0,14,0,8,0,8,unstable_or_unresolved,False,unstable_to_unstable,True,0.8607800000000001,not_consensus_supported,cifs/DFTV2-0039.cif,8fd6389a0a224547137a1fac8364c2fe9cd02f1535ec4bbcfed9e829b05c3557,8fd6389a0a224547137a1fac8364c2fe9cd02f1535ec4bbcfed9e829b05c3557,8,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0040,wbm-5-6991,parc_release_boundary_t1_false,F6 Pa1 Ru1,F-Pa-Ru,500.0,15,12,12,12,0,stable,False,stable_to_unstable,True,1.662288,consensus_score_supported,cifs/DFTV2-0040.cif,959645f4ed6e016e51aef90062b3af114c301dee873bd1f2af284e3339f66224,959645f4ed6e016e51aef90062b3af114c301dee873bd1f2af284e3339f66224,8,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0041,wbm-1-10404,raw_only_extra_tail,Cl8 Gd2,Cl-Gd,500.0,17,0,10,0,10,unstable_or_unresolved,True,unstable_to_stable,False,0.8557999999999999,consensus_score_supported,cifs/DFTV2-0041.cif,8e9bbf866b48d1a2a045430bcd499a43621a79a9c79d22716402570b13a36676,8e9bbf866b48d1a2a045430bcd499a43621a79a9c79d22716402570b13a36676,10,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0042,wbm-1-6423,raw_only_extra_tail,Br8 La2,Br-La,500.0,48,0,12,0,12,stable,True,stable_to_stable,False,0.7841910000000001,not_consensus_supported,cifs/DFTV2-0042.cif,30b4c1f78ffb00a2dcc1f6b66b91430e4d76cea8d831a664d2294a2f3f5cd824,30b4c1f78ffb00a2dcc1f6b66b91430e4d76cea8d831a664d2294a2f3f5cd824,10,frozen_pre_outcome,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
