blinded_job_id,formula,n_sites,cif_path,cif_sha256,failure_policy,evidence_scope
DFTV2-0011,Br6 Er2,8,cifs/DFTV2-0011.cif,eda5136ffe42d1b6d62604fdbc777fe01c7ac89de4c2bde786d76009238ed317,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0012,Ba2 Gd2 I8,12,cifs/DFTV2-0012.cif,77dde2eb8bea3cb4135254f48f58033f6bb1a8d83b21200f1a71e5d18c7855ad,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0013,F6 Ga1 Pa1,8,cifs/DFTV2-0013.cif,202c91b29474c4e1e79d7a9d9b16e09d74a83d6efdcacc5656554b909fe5ef25,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0014,Gd2 I2 Te1,5,cifs/DFTV2-0014.cif,8829cbbc0dca2f7425f639d60ca43f8e43c5c16e49a5e093304f1258531ee54b,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0015,Br6 Er1 Li1 Rb2,10,cifs/DFTV2-0015.cif,2cf9b01e56d0aafbbeb61602460dfcb7aa104e110fb71396a5ad8f5ee50dbad5,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0016,Cr1 F6 Pa1,8,cifs/DFTV2-0016.cif,aad0a40b6dc33d205e73b24b5f0637977ba22aabff7a4d2c55783ae6815eef95,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0017,Bi2 I1 O4 U1,8,cifs/DFTV2-0017.cif,75b26aa0af9247462f37248802f40a7de5227d0b9fd804c7cb59bc5b51523f92,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0018,Cl8 Mn2,10,cifs/DFTV2-0018.cif,cc59967423ef02cc5020eca650740a2883a55541a39cb721a3e464be0afc4ade,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0019,Cl8 Sm2,10,cifs/DFTV2-0019.cif,ff5b46b4795e276bd6a58874862935c87bb5cbef0d1190e0dad744a5c947ddb6,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0020,Br2 Er2 H2,6,cifs/DFTV2-0020.cif,4b4ea5238f80f8cdec363f159036d30134aa237406b2c09b9380ae0bfc9b8860,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0021,Cl6 Mg2,8,cifs/DFTV2-0021.cif,419063a497013e2e55c57d6e04e558b77b36b6b637c2416d3322026ac9c420ba,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0022,Bi4 O12 U4,20,cifs/DFTV2-0022.cif,76cda80b3217825fb48f31777d64a0c33f2c8d0037bfe79b0e218e98ef8a7693,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0023,Br6 Yb2,8,cifs/DFTV2-0023.cif,720e9fb509aa2e38489746c2ac5eae9e8fac404bb4e2b432dff583741bad7ff8,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0024,Br6 Er2 Rb2,10,cifs/DFTV2-0024.cif,b12804c9a94885b430f30b0027e78a8bfbb22afc5628cd086a3a1505144e2098,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0025,Br2 Er1,3,cifs/DFTV2-0025.cif,eadf44685a3c43969229cee7d4a4da8f45bab106df39c81db587433887d1a7c4,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0026,Ba1 Ca1 F6,8,cifs/DFTV2-0026.cif,6b1b64f78e8b17314875ba757bf6a3a495bd0cb7b4bb5745140fc44ad313c5dd,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0027,Br8 Sr2,10,cifs/DFTV2-0027.cif,e23a319d1c0c22a8dc9f7cad46b7da0308cab95f8a74d3e57ef3393918a26fb6,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0028,F6 Pa1 Zr1,8,cifs/DFTV2-0028.cif,cef0fa7641aa0f336ef76a5c33b0aa109a3f37fc33ac778c0588f1eb66bba911,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0029,Ac1 Na1 Se2,4,cifs/DFTV2-0029.cif,a320d8bcc35e6bbea7b2bbc92787f4637a894595af373b766487e319f8ed9c8c,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0030,F6 Gd1 Li2,9,cifs/DFTV2-0030.cif,d1870437aa2f0549c12269c11629918a1e1c9129dba452349455b05955bf467f,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0031,Br2 Er2 P1,5,cifs/DFTV2-0031.cif,ed9e72aae9d6809b501100a33c68a2925a23d5f9e99fdc10b6b5bf1ba7011c23,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0032,Br8 Pu2,10,cifs/DFTV2-0032.cif,09823a4bcbb5210fa7a9a90300548cc8200735e69559976f0c27cac0739d25ab,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0033,Gd1 I2,3,cifs/DFTV2-0033.cif,a427579fe5dcf6f17edfab9b71e116d5012a7a2a4784b3287e664f04f4fe97a0,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0034,Pm2 Te6,8,cifs/DFTV2-0034.cif,9a1fb421e51188be2c9bfa63bd2f2902f42af10670b05aad18c7277556550d4e,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0035,Co1 F6 Pa1,8,cifs/DFTV2-0035.cif,ba1058679a6dacbc779681352befdc6cf64bdcb637b7e0a894ceed1273002b61,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0036,Br2 Er2 N1,5,cifs/DFTV2-0036.cif,56b502e0bcf6380b93df2a5cef3bf299999716cf1124a5fbd5c229cdcd070e98,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0037,Ce2 Cl8,10,cifs/DFTV2-0037.cif,4ea008da3ee269be888cd2c81d04753b83fe181e3a56a0f5a583d25502328967,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0038,Cl8 Pu2,10,cifs/DFTV2-0038.cif,a788aca753e6e1f60e70735caf0cf106ecae4ab0fc727a00e01bd97519dfade8,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0039,Ca1 F6 Zn1,8,cifs/DFTV2-0039.cif,8fd6389a0a224547137a1fac8364c2fe9cd02f1535ec4bbcfed9e829b05c3557,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0040,F6 Pa1 Ru1,8,cifs/DFTV2-0040.cif,959645f4ed6e016e51aef90062b3af114c301dee873bd1f2af284e3339f66224,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0041,Cl8 Gd2,10,cifs/DFTV2-0041.cif,8e9bbf866b48d1a2a045430bcd499a43621a79a9c79d22716402570b13a36676,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0042,Br8 La2,10,cifs/DFTV2-0042.cif,30b4c1f78ffb00a2dcc1f6b66b91430e4d76cea8d831a664d2294a2f3f5cd824,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0043,F8 Li2 Pa2,12,cifs/DFTV2-0043.cif,191968862de844c426746617653a7901e34036253ba060df456baac28be7ae25,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0044,Br2 Er2 N2,6,cifs/DFTV2-0044.cif,841938c5f5e4d6781e732108ba8e289dd2e33af000f26c6ade783cbcce0b883d,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0045,Br6 Er4,10,cifs/DFTV2-0045.cif,8f0357895a8b41d28f1c114b76a7db99069867fb739d39b077e7a853cbd45ecd,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0046,Cl8 Nd2,10,cifs/DFTV2-0046.cif,372d7c75403e3bd9a6a5801eab6be1aa5d01856d312457bf754054a82ec4ef26,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0047,Cl8 Tb2,10,cifs/DFTV2-0047.cif,e811d45e50257a4c432832ab905355b7b2357cf0870e282ab8e95c94ed641e49,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0048,Cs1 F6 Hg1,8,cifs/DFTV2-0048.cif,275c83e65f92d77c4dc76bbd5cb82a8551464b7fa98d9e49b6c4b129068ba888,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0049,Gd2 I2 Si1,5,cifs/DFTV2-0049.cif,393c0338cb02a9884578f1bccec5b85d7c558fb2aafe1fc2757a608847373c03,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0050,Ba1 F6 Sr1,8,cifs/DFTV2-0050.cif,3a31b857494e5df94e91d35d092dab18b76e828ccc51b70e711d5dee9266522d,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0051,F6 Gd1 Mg1,8,cifs/DFTV2-0051.cif,b0106b379caa2293bca94ae3592b90439c3b5e1ec23f19b33b8499f0f393c66c,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0052,F2 Gd2 I2,6,cifs/DFTV2-0052.cif,21e8f62a1e253f8d5c0baf883aac9995b2711cf9de3196b49fc95332babe6a48,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0053,F6 Pa1 Zn1,8,cifs/DFTV2-0053.cif,adf89407a9946b1f282b6abeb9f20ed1b4981f788f69860cdf5195ecb5532029,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0054,Ba1 Gd2 I8,11,cifs/DFTV2-0054.cif,1cf38a98e91f3b88a170cac8cbee9f47210ed3be6701bf93bd833bfe6fbb1463,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0055,Gd2 I6,8,cifs/DFTV2-0055.cif,558f93c333ebc8f5c3ee67ae9672c787f9bd151eba84665fdcb74cc8929f5026,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0056,Ca1 F6 Yb1,8,cifs/DFTV2-0056.cif,0edf7ca5e4ac380f82a422d940b9b3f78a8fd8e3e4b1f0ff29ca6897c4e733df,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0057,Cl8 Sm2,10,cifs/DFTV2-0057.cif,bd3958b64f9db0d6d328270e14636f7d431bbd065def2de426be16f43899ff88,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0058,Ba2 F6,8,cifs/DFTV2-0058.cif,e1a557ccdbc8381d71e34a11aa186485e313855f4ff6258c2aa845439dbe0782,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0059,Gd2 I6 Li2,10,cifs/DFTV2-0059.cif,a9919dc8793d99b24ba2bf9ad42dc6376ed26cf1647934349104602597d5fa43,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0060,Cl8 Ho2,10,cifs/DFTV2-0060.cif,82343210cb63c6cd3150be01b1b6d19951808c4c49f6dd5165d3d95ca4e0622c,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0061,Br2 Er2 Ge1,5,cifs/DFTV2-0061.cif,55abbe92714ce072257bc7f93e3656203414836532917cbdbf4e1c8539e32a52,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0062,Ba2 Br6,8,cifs/DFTV2-0062.cif,bbbe28fddff24dd4e29d12f39230a3ddf388b9e6ce8bd703be857fa8ec75ce2f,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0063,Bi2 Br1 O4 U1,8,cifs/DFTV2-0063.cif,df48a6ebbcc8c92b0431856e250029532a28627095529025b6ad2b066cfba844,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0064,Ba1 F6 Hg1,8,cifs/DFTV2-0064.cif,57946ed0f0da9013559966b461487f1ef444f5b8cde68a958f1b7958fabd368e,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0065,As1 Br2 Er2,5,cifs/DFTV2-0065.cif,746ee33143a60cc2b411688d949bad4a3da5959313ffec6e9d0fff114c0271eb,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0066,Bi1 O6 Sr2 U1,10,cifs/DFTV2-0066.cif,b9b17a438e6b150d39d6b064509b0c3e9bb3ee01bd899dc6d75204ba68ab0bf2,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0067,F6 Pa1 Sn1,8,cifs/DFTV2-0067.cif,db2861e6d7760ff6169e68bc64729e3bb6c3dee7fb02c4dd9ebafd7f28e302cf,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0068,Gd2 H2 I2,6,cifs/DFTV2-0068.cif,b13711352bc14bb1b655d63a45378b2c51dbf18bfdca55001a46aa0a2eb55781,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0069,F6 Pa1 Pd1,8,cifs/DFTV2-0069.cif,064e4c83e897e3b94644ba3270c573d01c354571a75dec08a99d9a8eb2b9b8ca,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0070,Pm1 Te3,4,cifs/DFTV2-0070.cif,d8effa0008d7b9c358cc7397c38adafdc845abaccc25ef9bbb0efbf947904887,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0071,Gd2 I2 Sn1,5,cifs/DFTV2-0071.cif,4f11cb4e899713890fe9897e8df67eecfd06e317c1f09d19761ba9c627268413,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
DFTV2-0072,Gd2 I4,6,cifs/DFTV2-0072.cif,e37c37e9cd250fc117fe0a6bd6545fcbf22e5ec5213c6818858b333607f79a40,failed_or_missing_jobs_count_not_certified_stable_false_for_conservative_FTR,DFT_v2_blinded_recomputation_pilot_pre_outcome;frozen_WBM_queue_structures;no_DFT_outcomes;not_prospective_materials_discovery;not_t1_alpha_certificate
