method,audit_policy,empty_block_policy,alpha1,score_source,n_cal_total,n_covered,n_excluded_empty,n_rank_denominator,n_rank,n_nonempty,n_empty_null_videos,n_inf_blockmax_videos,gamma,gamma_star_eff,p_min_theoretical,p_min_block,p_min_effective,emax_theoretical,emax_effective,required_emax,release_feasible,max_observed_e,mean_observed_e,candidate_budget_M,real_candidate_count,dummy_paths,released,official_supported,unsupported,unsupported_actually_true,unsupported_actually_false,unsupported_uncertain,unsupported_unlabeled,audited_released,true_released,false_released,uncertain_released,utr,audited_ftr_on_labeled_released,audited_ftr_supported_plus_labeled,conservative_ftr_uncertain_and_unlabeled_false,recall_proxy,verified_positive_removed,null_superset_size,tau_k,self_consistency_margin,best_margin_k,best_margin_tau,best_margin,selected_e_min,selected_e_mean,selected_e_max,empty_reason,empty_diagnostic,seed,method_family,runtime_sec,baseline_note
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,1,diagnostic_baseline,0.00030613504350185394,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,1,diagnostic_baseline,0.0002790139988064766,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,25,125,,,,,,,,,0.8333333333333334,,,0.8333333333333334,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00012734904885292053,top_m_by_score_no_risk_control
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,985.0,978.0,7.0,978.0,978.0,978.0,7.0,0.0,0.5,0.1452109787493174,0.0010141987829614,0.0010214504596527,0.0010214504596527,15.70031846810805,15.644487847162017,10.0,True,15.644487847162017,2.6192504047156997,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,20198.0,,,150.0,10.0,-8.571860184248989,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,2,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,985.0,978.0,7.0,978.0,978.0,978.0,7.0,0.0,0.1452109787493174,0.1452109787493174,0.0010141987829614,0.0010214504596527,0.0010214504596527,52.61778602580129,52.29831090625768,10.0,True,52.29831090625768,3.3636782844720146,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,20198.0,,,150.0,10.0,-9.126573508350724,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,2,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,985.0,978.0,7.0,978.0,978.0,978.0,7.0,0.0,0.1452109787493174,0.1452109787493174,0.0010141987829614,0.0010214504596527,0.0010214504596527,52.61778602580129,52.29831090625768,10.0,True,52.29831090625768,3.3636782844720146,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,20198.0,,,150.0,10.0,-9.126573508350724,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,2,certified_or_core_baseline,,
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,25,125,,,,,,,,,0.8333333333333334,,,0.8333333333333334,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001516137272119522,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,25,125,,,,,,,,,0.8333333333333334,,,0.8333333333333334,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001448020339012146,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,2,diagnostic_baseline,0.0003005843609571457,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,2,diagnostic_baseline,0.0002759890630841255,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,25,125,,,,,,,,,0.8333333333333334,,,0.8333333333333334,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00012878235429525375,top_m_by_score_no_risk_control
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,985.0,973.0,12.0,973.0,973.0,973.0,12.0,0.0,0.5,0.1453190277219253,0.0010141987829614,0.0010266940451745,0.0010266940451745,15.70031846810805,15.604486534327236,5.0,True,15.604486534327236,2.851663191877856,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,21137.0,,,150.0,5.0,-3.5511597979644263,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,985.0,973.0,12.0,973.0,973.0,973.0,12.0,0.0,0.1453190277219253,0.1453190277219253,0.0010141987829614,0.0010266940451745,0.0010266940451745,52.61773096078649,52.069925759461306,5.0,True,52.069925759461306,3.6416922552615567,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,21137.0,,,150.0,5.0,-4.104358936424055,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,985.0,973.0,12.0,973.0,973.0,973.0,12.0,0.0,0.1453190277219253,0.1453190277219253,0.0010141987829614,0.0010266940451745,0.0010266940451745,52.61773096078649,52.069925759461306,5.0,True,52.069925759461306,3.6416922552615567,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,21137.0,,,150.0,5.0,-4.104358936424055,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
confidence_threshold,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,28,122,,,,,,,,,0.8133333333333334,,,0.8133333333333334,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00015857815742492676,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,28,122,,,,,,,,,0.8133333333333334,,,0.8133333333333334,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00014723744243383408,tracklet_level_p_bh
tracklet_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,28,122,,,,,,,,,0.8133333333333334,,,0.8133333333333334,1.0,,,5.0,0.7291344343155037,,,,,,,,,0,diagnostic_baseline,0.00013836007565259933,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.00029354169964790344,block_evalue_post_filter
greedy_score_no_risk,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,28,122,,,,,,,,,0.8133333333333334,,,0.8133333333333334,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00012590549886226654,top_m_by_score_no_risk_control
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,985.0,976.0,9.0,976.0,976.0,976.0,9.0,0.0,0.5,0.1452541126945576,0.0010141987829614,0.0010235414534288,0.0010235414534288,15.70031846810805,15.628499608087782,5.0,True,11.051018052650171,2.6257588905570746,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,19584.0,,,150.0,5.0,-3.4212831353356896,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,1,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,985.0,976.0,9.0,976.0,976.0,976.0,9.0,0.0,0.1452541126945576,0.1452541126945576,0.0010141987829614,0.0010235414534288,0.0010235414534288,52.61776753456957,52.20697376439121,5.0,True,28.86850998351219,2.9460434156065607,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,19584.0,,,150.0,5.0,-3.9631015609695233,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,1,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,985.0,976.0,9.0,976.0,976.0,976.0,9.0,0.0,0.1452541126945576,0.1452541126945576,0.0010141987829614,0.0010235414534288,0.0010235414534288,52.61776753456957,52.20697376439121,5.0,True,28.86850998351219,2.9460434156065607,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,19584.0,,,150.0,5.0,-3.9631015609695233,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,1,certified_or_core_baseline,,
confidence_threshold,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,25,125,,,,,,,,,0.8333333333333334,,,0.8333333333333334,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00015646405518054962,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,25,125,,,,,,,,,0.8333333333333334,,,0.8333333333333334,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00014227721840143204,tracklet_level_p_bh
tracklet_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,25,125,,,,,,,,,0.8333333333333334,,,0.8333333333333334,1.0,,,5.0,1.160797542249635,,,,,,,,,1,diagnostic_baseline,0.00013977289199829102,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,1,diagnostic_baseline,0.00029933173209428787,block_evalue_post_filter
greedy_score_no_risk,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,25,125,,,,,,,,,0.8333333333333334,,,0.8333333333333334,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00012859143316745758,top_m_by_score_no_risk_control
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.2,final_score_proxy,985.0,978.0,7.0,978.0,978.0,978.0,7.0,0.0,0.5,0.1452109787493174,0.0010141987829614,0.0010214504596527,0.0010214504596527,15.70031846810805,15.644487847162017,5.0,True,15.644487847162017,2.6192504047156997,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,20198.0,,,150.0,5.0,-3.5718601842489885,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,2,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.2,final_score_proxy,985.0,978.0,7.0,978.0,978.0,978.0,7.0,0.0,0.1452109787493174,0.1452109787493174,0.0010141987829614,0.0010214504596527,0.0010214504596527,52.61778602580129,52.29831090625768,5.0,True,52.29831090625768,3.3636782844720146,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,20198.0,,,150.0,5.0,-4.126573508350724,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,2,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.2,final_score_proxy,985.0,978.0,7.0,978.0,978.0,978.0,7.0,0.0,0.1452109787493174,0.1452109787493174,0.0010141987829614,0.0010214504596527,0.0010214504596527,52.61778602580129,52.29831090625768,5.0,True,52.29831090625768,3.3636782844720146,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,20198.0,,,150.0,5.0,-4.126573508350724,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,2,certified_or_core_baseline,,
confidence_threshold,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,25,125,,,,,,,,,0.8333333333333334,,,0.8333333333333334,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00022122636437416077,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,25,125,,,,,,,,,0.8333333333333334,,,0.8333333333333334,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001424979418516159,tracklet_level_p_bh
tracklet_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,25,125,,,,,,,,,0.8333333333333334,,,0.8333333333333334,1.0,,,5.0,0.48252092693550175,,,,,,,,,2,diagnostic_baseline,0.0001502232626080513,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,2,diagnostic_baseline,0.00029494427144527435,block_evalue_post_filter
greedy_score_no_risk,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,25,125,,,,,,,,,0.8333333333333334,,,0.8333333333333334,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00012670736759901047,top_m_by_score_no_risk_control
