domain,dataset,unit,proposal_source,model_family,verification_mode,block_definition,rho,alpha,K,seed,released,PARC_FTR,raw_topK_FTR,raw_topR_FTR,raw_only_tail_FTR,raw_unstable_count,PARC_unstable_count,prevented_unstable_followups,DFT_efficiency,raw_DFT_efficiency,max_observed_e,required_e,best_mass_ratio,self_consistency_margin,block_coverage,evidence_status
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,100,1,100,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,164.60714181580366,10.0,16.460714181580364,154.60714181580366,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,300,1,211,0.1042654028436018,0.2166666666666666,0.1042654028436018,0.4831460674157303,65,22,43,0.8957345971563981,0.7833333333333333,164.60714181580366,10.0,6.035595199912801,1.0446442218877916,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,500,1,176,0.0397727272727272,0.338,0.0397727272727272,0.5,169,7,162,0.9602272727272728,0.662,164.60714181580366,10.0,3.62135711994768,1.396747205714533,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,1000,1,121,0.0082644628099173,0.435,0.0082644628099173,0.4937428896473265,435,1,434,0.9917355371900828,0.565,164.60714181580366,10.0,1.81067855997384,6.910499943774624,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,5000,1,0,0.0,0.4248,0.0,0.4248,2124,0,2124,0.0,0.5752,164.60714181580366,10.0,0.3621357119947681,-9.59643245483601,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,100,1,100,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,164.60714181580366,5.0,32.92142836316073,159.60714181580366,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,300,1,300,0.2166666666666666,0.2166666666666666,0.2166666666666666,0.0,65,65,0,0.7833333333333333,0.7833333333333333,164.60714181580366,5.0,12.071190399825602,2.846167941986419,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,500,1,285,0.2,0.338,0.2,0.5209302325581395,169,57,112,0.8,0.662,164.60714181580366,5.0,7.242714239895361,0.0504328816522061,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,1000,1,176,0.0397727272727272,0.435,0.0397727272727272,0.5194174757281553,435,7,428,0.9602272727272728,0.565,164.60714181580366,5.0,3.62135711994768,1.396747205714533,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,5000,1,0,0.0,0.4248,0.0,0.4248,2124,0,2124,0.0,0.5752,164.60714181580366,5.0,0.7242714239895361,-4.59643245483601,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,100,2,100,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,164.60714181580366,10.0,16.460714181580364,154.60714181580366,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,300,2,209,0.1148325358851674,0.2033333333333333,0.1148325358851674,0.4065934065934066,61,24,37,0.8851674641148325,0.7966666666666666,164.60714181580366,10.0,7.187845192623427,0.0676116759912446,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,500,2,169,0.0355029585798816,0.334,0.0355029585798816,0.486404833836858,167,6,161,0.9644970414201184,0.666,164.60714181580366,10.0,4.312707115574056,4.540768159460775,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,1000,2,137,0.0291970802919708,0.403,0.0291970802919708,0.4623406720741599,403,4,399,0.9708029197080292,0.597,164.60714181580366,10.0,2.156353557787028,16.562427313021175,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,5000,2,0,0.0,0.3902,0.0,0.3902,1951,0,1951,0.0,0.6098,164.60714181580366,10.0,0.4312707115574056,-9.630750168228769,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,100,2,100,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,164.60714181580366,5.0,32.92142836316073,159.60714181580366,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,300,2,300,0.2033333333333333,0.2033333333333333,0.2033333333333333,0.0,61,61,0,0.7966666666666666,0.7966666666666666,164.60714181580366,5.0,14.375690385246854,2.0751643016352253,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,500,2,240,0.1625,0.334,0.1625,0.4923076923076923,167,39,128,0.8375,0.666,164.60714181580366,5.0,8.625414231148111,0.0692864221158338,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,1000,2,169,0.0355029585798816,0.403,0.0355029585798816,0.4777376654632972,403,6,397,0.9644970414201184,0.597,164.60714181580366,5.0,4.312707115574056,4.540768159460775,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,5000,2,0,0.0,0.3902,0.0,0.3902,1951,0,1951,0.0,0.6098,164.60714181580366,5.0,0.8625414231148112,-4.630750168228767,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,100,3,100,0.07,0.07,0.07,0.0,7,7,0,0.93,0.93,164.52842759729413,10.0,9.707177228240354,30.03370928195204,0.9956592512208357,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,300,3,129,0.1472868217054263,0.28,0.1472868217054263,0.3801169590643274,84,19,65,0.8527131782945736,0.72,164.52842759729413,10.0,3.2357257427467845,0.6362102561386358,0.9956592512208357,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,500,3,80,0.0625,0.38,0.0625,0.4404761904761904,190,5,185,0.9375,0.62,164.52842759729413,10.0,1.9414354456480707,0.1970268459870041,0.9956592512208357,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,1000,3,0,0.0,0.434,0.0,0.434,434,0,434,0.0,0.566,164.52842759729413,10.0,0.9707177228240352,-4.963097826434677,0.9956592512208357,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,5000,3,0,0.0,0.4042,0.0,0.4042,2021,0,2021,0.0,0.5958,164.52842759729413,10.0,0.194143544564807,-9.618294643537148,0.9956592512208357,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,100,3,100,0.07,0.07,0.07,0.0,7,7,0,0.93,0.93,164.52842759729413,5.0,19.41435445648071,35.03370928195204,0.9956592512208357,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,300,3,300,0.28,0.28,0.28,0.0,84,84,0,0.72,0.72,164.52842759729413,5.0,6.471451485493569,1.308717785823939,0.9956592512208357,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,500,3,129,0.1472868217054263,0.38,0.1472868217054263,0.4609164420485175,190,19,171,0.8527131782945736,0.62,164.52842759729413,5.0,3.882870891296141,4.512179248386698,0.9956592512208357,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,1000,3,80,0.0625,0.434,0.0625,0.4663043478260869,434,5,429,0.9375,0.566,164.52842759729413,5.0,1.9414354456480707,0.1970268459870041,0.9956592512208357,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,5000,3,0,0.0,0.4042,0.0,0.4042,2021,0,2021,0.0,0.5958,164.52842759729413,5.0,0.3882870891296141,-4.618294643537147,0.9956592512208357,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,100,4,100,0.03,0.03,0.03,0.0,3,3,0,0.97,0.97,164.52842759729413,10.0,15.959257476937532,52.69702684598701,0.9956592512208357,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,300,4,153,0.065359477124183,0.22,0.065359477124183,0.3809523809523809,66,10,56,0.934640522875817,0.78,164.52842759729413,10.0,5.319752492312511,0.423967130458891,0.9956592512208357,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,500,4,130,0.0307692307692307,0.32,0.0307692307692307,0.4216216216216216,160,4,156,0.9692307692307692,0.68,164.52842759729413,10.0,3.1918514953875063,1.5721708204135822,0.9956592512208357,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,1000,4,97,0.0309278350515463,0.372,0.0309278350515463,0.4086378737541528,372,3,369,0.9690721649484536,0.628,164.52842759729413,10.0,1.5959257476937532,61.4356440921395,0.9956592512208357,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,5000,4,0,0.0,0.402,0.0,0.402,2010,0,2010,0.0,0.598,164.52842759729413,10.0,0.3191851495387506,-9.626802293063072,0.9956592512208357,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,100,4,100,0.03,0.03,0.03,0.0,3,3,0,0.97,0.97,164.52842759729413,5.0,31.918514953875064,57.69702684598701,0.9956592512208357,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,300,4,300,0.22,0.22,0.22,0.0,66,66,0,0.78,0.78,164.52842759729413,5.0,10.639504984625022,1.4470121192336958,0.9956592512208357,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,500,4,158,0.0696202531645569,0.32,0.0696202531645569,0.435672514619883,160,11,149,0.930379746835443,0.68,164.52842759729413,5.0,6.383702990775013,1.4757099207225934,0.9956592512208357,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,1000,4,130,0.0307692307692307,0.372,0.0307692307692307,0.4229885057471264,372,4,368,0.9692307692307692,0.628,164.52842759729413,5.0,3.1918514953875063,1.5721708204135822,0.9956592512208357,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,5000,4,0,0.0,0.402,0.0,0.402,2010,0,2010,0.0,0.598,164.52842759729413,5.0,0.6383702990775013,-4.626802293063072,0.9956592512208357,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,100,5,100,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,164.44970887890037,10.0,16.444970887890037,154.44970887890037,0.99511665762344,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,300,5,300,0.21,0.21,0.21,0.0,63,63,0,0.79,0.79,164.44970887890037,10.0,5.810556380387814,0.893499989264571,0.99511665762344,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,500,5,173,0.0231213872832369,0.284,0.0231213872832369,0.4220183486238532,142,4,138,0.976878612716763,0.716,164.44970887890037,10.0,3.4863338282326883,0.876534339916482,0.99511665762344,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,1000,5,120,0.0083333333333333,0.383,0.0083333333333333,0.4340909090909091,383,1,382,0.9916666666666668,0.617,164.44970887890037,10.0,1.7431669141163442,6.137145687368516,0.99511665762344,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,5000,5,0,0.0,0.3912,0.0,0.3912,1956,0,1956,0.0,0.6088,164.44970887890037,10.0,0.3486333828232688,-9.61879069524814,0.99511665762344,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,100,5,100,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,164.44970887890037,5.0,32.88994177578007,159.44970887890037,0.99511665762344,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,300,5,300,0.21,0.21,0.21,0.0,63,63,0,0.79,0.79,164.44970887890037,5.0,11.621112760775627,5.893499989264571,0.99511665762344,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,500,5,423,0.2529550827423167,0.284,0.2529550827423167,0.4545454545454545,142,107,35,0.7470449172576832,0.716,164.44970887890037,5.0,6.972667656465377,0.0165501592915573,0.99511665762344,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,1000,5,173,0.0231213872832369,0.383,0.0231213872832369,0.4582829504232164,383,4,379,0.976878612716763,0.617,164.44970887890037,5.0,3.4863338282326883,0.876534339916482,0.99511665762344,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,5000,5,0,0.0,0.3912,0.0,0.3912,1956,0,1956,0.0,0.6088,164.44970887890037,5.0,0.6972667656465377,-4.618790695248141,0.99511665762344,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,100,6,100,0.1,0.1,0.1,0.0,10,10,0,0.9,0.9,164.52842759729413,10.0,6.581137103891765,4.415105366987698,0.9956592512208357,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,300,6,43,0.0,0.35,0.0,0.4085603112840467,105,0,105,1.0,0.65,164.52842759729413,10.0,2.1937123679639217,19.745362964118684,0.9956592512208357,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,500,6,40,0.0,0.414,0.0,0.45,207,0,207,1.0,0.586,164.52842759729413,10.0,1.316227420778353,39.528427597294126,0.9956592512208357,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,1000,6,0,0.0,0.455,0.0,0.455,455,0,455,0.0,0.545,164.52842759729413,10.0,0.6581137103891765,-7.826991579893634,0.9956592512208357,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,5000,6,0,0.0,0.4226,0.0,0.4226,2113,0,2113,0.0,0.5774,164.52842759729413,10.0,0.1316227420778353,-9.614910834842435,0.9956592512208357,completed_public_DFT_label_followup
